YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0000000	0.7486291	0.5798325	0.1704705	0.7971878	0.3003904	1.0000000	0.3475201	1.0000000	0.5377679	0.5346686	0.8239327	0.9905582	0.2182146	1.0000000	1.0000000	0.8998720	0.6869316	1.0000000	1.0000000	0.2888749	0.4858825	1.0000000	1.0000000	0.7040237	0.3455792	0.1058221	0.7796485	0.5569882	0.5150135	0.9590163	0.8631350	0.3255481	0.1654720	0.8360431	0.9297232	0.6457799	0.9987818	0.7583302	0.5415601	0.9961265	0.6343702	0.0054511	0.5527411	0.9951959	0.7068156	0.0444562	0.4971856	0.3318220	0.0331662
