YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.7630673	0.5337168	0.4501588	0.1398120	0.6307862	0.1686167	0.7651604	0.2694157	0.6493023	0.3515789	0.4297185	0.6629034	0.5625095	0.1264543	0.7335685	0.6270228	0.6796188	0.5664691	0.6884725	0.5913112	0.1550104	0.3077147	0.7587209	0.6946730	0.5812244	0.2642969	0.1495204	0.6763944	0.4637121	0.5314819	0.6896489	0.7283908	0.2577105	0.1367419	0.6275366	0.7626891	0.4255594	0.7763535	0.5784139	0.3634866	0.6847814	0.4239597	0.0001792	0.1567069	0.7932127	0.6076077	0.0452307	0.3510926	0.1626020	0.0199937
0.5868298	0.5616685	0.4794941	0.1790353	0.5177541	0.3167482	0.6949122	0.3038387	0.8182780	0.3703661	0.3987002	0.5730699	0.6951665	0.1686532	0.7907111	0.6699815	0.6712212	0.5017953	0.6654628	0.8569965	0.2592438	0.2891208	0.8163666	0.8169526	0.4780760	0.1702604	0.0949722	0.5832265	0.3276351	0.4426050	0.6954268	0.6810059	0.3159153	0.1202683	0.6917444	0.7177939	0.4186337	0.6965348	0.5457119	0.3477459	0.7319529	0.5268729	0.0040656	0.3420837	0.6766707	0.6412380	0.0333657	0.4355096	0.2395025	0.0198568
0.8065449	0.6265806	0.3824784	0.0910682	0.6655838	0.2088560	0.7987593	0.3341213	0.6710372	0.3942468	0.3535772	0.6695651	0.7028277	0.1841106	0.7119217	0.8713534	0.7803700	0.5384211	0.6431501	0.8121426	0.3163959	0.3494625	0.4487858	0.8546439	0.5370653	0.2883648	0.0687286	0.6504947	0.5372710	0.2818807	0.6871823	0.7032999	0.1897154	0.0815970	0.6541282	0.7338943	0.4801059	0.7518123	0.5858312	0.4136303	0.8079887	0.4594065	0.0029462	0.5148167	0.7565292	0.5453475	0.0421137	0.3381608	0.1944427	0.0394622
0.8166632	0.6753058	0.3826838	0.1124901	0.6561337	0.2534754	0.7331993	0.2943512	0.8058468	0.3270014	0.4554663	0.6002664	0.7334575	0.1537596	0.8310649	0.6900951	0.5473379	0.5299231	0.8114521	0.7719341	0.2356912	0.4137933	0.7167959	0.2542505	0.5879887	0.1775060	0.0586887	0.5547416	0.6138859	0.3119332	0.7823505	0.6577732	0.3071511	0.0890170	0.5930221	0.5970584	0.5472945	0.6152094	0.5256363	0.3899093	0.7943884	0.5150461	0.0133961	0.4713725	0.5690259	0.4578384	0.0393647	0.3256357	0.1486488	0.0486894
0.8151781	0.6256569	0.4336754	0.1298646	0.4889555	0.1698874	0.6941396	0.2717915	0.7582596	0.3606849	0.3331325	0.6127061	0.6929989	0.2003024	0.8720456	0.7795740	0.6922205	0.5450553	0.8545007	0.7391916	0.1846910	0.4084319	0.7636790	0.6877861	0.2245490	0.1657874	0.1330512	0.5561959	0.3739212	0.4933196	0.6324605	0.5289696	0.5625965	0.0930757	0.9104532	0.4037223	0.4156718	0.6048398	0.4856602	0.4570955	0.7017064	0.4880752	0.0052642	0.3498115	0.6989914	0.5474544	0.0276792	0.3272471	0.1895673	0.0141399
0.7636680	0.5259410	0.5091137	0.1797222	0.5347875	0.1809026	0.6527459	0.2018645	0.6248794	0.4568897	0.3688644	0.6356995	0.7275507	0.1161807	0.9157988	0.7297214	0.7438334	0.5012639	0.7450980	0.7335559	0.2920666	0.4412734	0.7868276	0.7183274	0.5187874	0.1131946	0.1040489	0.5765404	0.4786575	0.3598130	0.7355288	0.5923308	0.2342310	0.0823677	0.6296661	0.6882072	0.4817566	0.7012213	0.4452257	0.2849635	0.7241211	0.5173255	0.0070365	0.4650652	0.8627999	0.5836849	0.0154125	0.3080234	0.3684417	0.0361506
0.6978023	0.4282053	0.6607858	0.1696411	0.4393430	0.1766903	0.8833808	0.2435045	0.6431542	0.3827186	0.3770843	0.5035434	0.7797011	0.2025818	0.8470554	0.6597009	0.6121073	0.5102508	0.7923510	0.8208403	0.1864249	0.4768043	0.7917071	0.7643083	0.6080155	0.2934622	0.0594045	0.4794056	0.3795232	0.4029102	0.6968047	0.6871112	0.2379266	0.1457236	0.7903064	0.6605213	0.4532298	0.7390898	0.5094818	0.4130045	0.6722058	0.4236584	0.0106302	0.2914007	0.6941515	0.5196393	0.0296767	0.4342485	0.2277670	0.0320464
0.7022857	0.5129313	0.5227836	0.0957373	0.5175696	0.2003443	0.7752500	0.2810907	0.6446331	0.3380789	0.4379347	0.6505930	0.6725921	0.1558688	0.7141533	0.7294811	0.7636726	0.4570443	0.8460817	0.8041509	0.1549466	0.3832340	0.6983061	0.6366006	0.4971757	0.2489249	0.0880067	0.2964391	0.3306786	0.3400271	0.6437892	0.7334012	0.2819358	0.1226751	0.5488643	0.8291099	0.3688001	0.8511098	0.6106924	0.3832672	0.7335932	0.4794889	0.0009658	0.3356464	0.8324748	0.5499035	0.0392855	0.4340105	0.2744284	0.0121886
0.6879646	0.5458536	0.4292925	0.1252160	0.5232276	0.2429907	0.7772415	0.2250005	0.6803717	0.4201465	0.4272850	0.5576385	0.7544316	0.1132268	0.6520507	0.8960929	0.6241456	0.5820215	0.7236890	0.7289755	0.2578332	0.3616599	0.7196807	0.7204401	0.5007565	0.3746133	0.0694631	0.7010611	0.2365127	0.3406254	0.7614790	0.8642961	0.2808018	0.1335598	0.7706125	0.4633359	0.4315747	0.7353765	0.5375109	0.3823292	0.8405167	0.5638929	0.0134408	0.3573424	0.8865396	0.4379520	0.0525869	0.3962390	0.2625085	0.0135685
0.7589186	0.5260455	0.4568957	0.2240276	0.7460909	0.1832727	0.6544208	0.4669686	0.7727887	0.4239148	0.3592858	0.6116197	0.6936083	0.0970932	0.6496014	0.5536088	0.5753870	0.4658710	0.7894329	0.9159512	0.2713931	0.3638022	0.8418661	0.7409482	0.5522286	0.2663386	0.0852002	0.6836024	0.3884673	0.1818795	0.7303767	0.5611406	0.2148970	0.1083597	0.6069754	0.5998568	0.3097508	0.7310261	0.4804951	0.4738408	0.8200267	0.4382345	0.0053249	0.3263887	0.7336875	0.5363876	0.0487797	0.3347149	0.1733037	0.0132165
0.5851463	0.4755762	0.5024418	0.1145181	0.5596431	0.2239136	0.7445775	0.3174460	0.7558593	0.4431059	0.4093449	0.4792781	0.6940272	0.1568850	0.7465012	0.6512045	0.6562123	0.4939110	0.7464386	0.6265929	0.2737268	0.3639314	0.6979331	0.7002273	0.4615702	0.2444402	0.1111180	0.5942131	0.4958145	0.3527140	0.4076420	0.6767121	0.2050511	0.1501671	0.5133183	0.7121544	0.3895847	0.7964434	0.5262978	0.3810832	0.6811056	0.4891933	0.0029302	0.4233355	0.7204968	0.4963107	0.0160207	0.3249912	0.2987619	0.0721314
0.7668878	0.6159698	0.4893061	0.1245081	0.6639196	0.2986100	0.6187292	0.2536565	0.7743042	0.3642411	0.3659925	0.6119270	0.8816921	0.1662960	0.8188838	0.7293770	0.6770564	0.5303954	0.6755660	0.8221425	0.2340361	0.3064909	0.7226928	0.7691733	0.5694997	0.2983224	0.0875647	0.5461617	0.4133525	0.3860029	0.8621597	0.3157172	0.1757722	0.1021732	0.6860856	0.7815509	0.4043162	0.8660170	0.6364391	0.4479266	0.8129962	0.5935207	0.0143936	0.4450038	0.8100528	0.4664026	0.0337791	0.4443805	0.1600015	0.0255128
0.7183981	0.5760557	0.3808950	0.1550738	0.4255468	0.2332989	0.7138578	0.2215758	0.7143123	0.3396116	0.3297789	0.6659002	0.5605584	0.2171458	0.7470621	0.7432020	0.6184788	0.4898557	0.7734693	0.8634020	0.1729536	0.4480628	0.8128590	0.7400319	0.4912274	0.2395091	0.0754745	0.6651464	0.3594266	0.4170621	0.6082819	0.6014799	0.1323255	0.1135779	0.6495212	0.6480099	0.4665642	0.7256235	0.4939144	0.4217603	0.6520740	0.4746368	0.0361690	0.4458110	0.6175973	0.4692866	0.0630133	0.3838608	0.1730974	0.0258544
0.7181625	0.4794483	0.3321104	0.0850378	0.6754531	0.2311689	0.7010419	0.3230239	0.6653129	0.5417449	0.3814072	0.7123197	0.7773865	0.2222575	0.6796230	0.7507943	0.8898493	0.6225295	0.9083619	0.7508921	0.1963588	0.3195364	0.5731738	0.6553554	0.5344158	0.3725095	0.0632927	0.5920933	0.5192492	0.4140594	0.7082649	0.6449921	0.2027270	0.0745986	0.5808532	0.7189991	0.4582684	0.6941039	0.5261003	0.4338415	0.8136511	0.5221837	0.0057335	0.3611238	0.6699732	0.5736940	0.0553414	0.4570633	0.2886472	0.0359864
0.7535130	0.5165813	0.4056383	0.1682566	0.6801042	0.3456371	0.6366537	0.2260643	0.7207794	0.3900114	0.4023217	0.6552340	0.7162262	0.1305352	0.6987383	0.8094782	0.9249079	0.5723766	0.6362472	0.6845923	0.2560517	0.3328833	0.7072663	0.7494932	0.5774300	0.2666443	0.0915919	0.5775690	0.4556548	0.3574298	0.6846963	0.5843877	0.2871448	0.1282772	0.2647878	0.4515307	0.4066592	0.7407143	0.6242867	0.4098380	0.7774297	0.4699634	0.0037540	0.4255735	0.6912365	0.4888118	0.0515536	0.2912801	0.2938404	0.0402982
0.7673212	0.5194313	0.4471154	0.1154789	0.6296721	0.2266947	0.6044059	0.3392580	0.7127102	0.4455295	0.4216573	0.5823511	0.6573202	0.1774068	0.7259421	0.7804227	0.7424938	0.5130670	0.5979306	0.8262513	0.2424701	0.3783008	0.7306344	0.8042569	0.5719299	0.3514555	0.0637617	0.6415846	0.3458404	0.4156422	0.7728129	0.5472054	0.2247900	0.1393679	0.5565059	0.4054608	0.6077241	0.7223839	0.7527441	0.4191771	0.7065008	0.3760577	0.0021555	0.3196057	0.7036938	0.4708867	0.0395762	0.3814079	0.3767956	0.0325808
0.5241688	0.4779996	0.4493657	0.1509509	0.5525078	0.2953917	0.7307463	0.1908428	0.7187980	0.3605554	0.3851923	0.6564010	0.9049035	0.2155821	0.7041012	0.7024508	0.6583280	0.4726856	0.6945456	0.7993809	0.2188546	0.4138763	0.7182539	0.8061436	0.4527619	0.1646480	0.1375167	0.5696409	0.3596142	0.4099149	0.6514410	0.6573125	0.2514277	0.2114977	0.5727035	0.7090686	0.2519211	0.7332901	0.5832655	0.3842824	0.7330678	0.5970202	0.0146762	0.3809555	0.7068276	0.5490898	0.0324880	0.4476949	0.2299246	0.0246116
