YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.7119640	0.5636281	0.3164883	0.1273296	0.5968056	0.2288205	0.8624404	0.2448219	0.5880423	0.3480373	0.3912813	0.6324774	0.6309174	0.1395577	0.7795217	0.8105392	0.6923572	0.5117168	0.7739462	0.7039002	0.0000000	0.4029714	0.7461417	0.7245139	0.6503073	0.2770761	0.0640625	0.6100128	0.4651938	0.4005530	0.7824327	0.6931028	0.1787704	0.1665997	0.5443081	0.7386980	0.6421024	0.7382592	0.5471614	0.3666748	0.0615121	0.5718662	0.0111138	0.0680539	0.6366237	0.4903235	0.0506280	0.3565130	0.2479161	0.0333988
0.7900760	0.5926900	0.4795527	0.1103687	0.6009914	0.2467177	0.7939344	0.2869636	0.6862543	0.3857498	0.4647002	0.5699458	0.6429936	0.1270507	0.6533305	0.8804279	0.5569452	0.4742233	0.7372385	0.6565600	0.1400299	0.0000000	0.5508474	0.7903151	0.4094898	0.2216511	0.0961081	0.5791655	0.4080378	0.3443535	0.6047441	0.7338833	0.3176872	0.1134151	0.6651550	0.6672814	0.5013278	0.7514837	0.5673144	0.3393022	0.7863221	0.4494935	0.0027677	0.3616983	0.6273097	0.6301622	0.0537495	0.3030632	0.2882085	0.0337964
0.8452444	0.5400590	0.3959637	0.1317218	0.5708305	0.1822336	0.9200259	0.2005522	0.7637614	0.3771316	0.3051953	0.6037474	0.6908002	0.1976501	0.7127648	0.7255924	0.5947166	0.4882469	0.6356465	0.6095919	0.2328134	0.2486720	0.0000000	0.8496212	0.4831782	0.1923531	0.0274144	0.4422270	0.3673054	0.3792079	0.5042653	0.8033898	0.1999748	0.1773649	0.7249075	0.5783207	0.4934483	0.6842074	0.4050171	0.4638788	0.7605965	0.5071816	0.0119766	0.3926260	0.8706808	0.4839041	0.1099311	0.4432302	0.3155744	0.0124895
0.7160707	0.5606264	0.4883141	0.1145300	0.6961430	0.1889307	0.6956471	0.2789083	0.7322708	0.4184346	0.3716390	0.5801167	0.7098590	0.1647684	0.7568104	0.7549299	0.5771101	0.5271187	0.6715583	0.6496825	0.1616477	0.2571589	0.7453211	0.0024747	0.5251874	0.1922836	0.0922287	0.6646774	0.5789249	0.4006778	0.6673199	0.6439735	0.2552503	0.1151180	0.7530871	0.5994636	0.4583390	0.7707282	0.5188703	0.3946731	0.7578976	0.6242981	0.0076189	0.3876729	0.7754296	0.5878069	0.0634034	0.3291148	0.2961729	0.1097283
0.9160615	0.6384605	0.3920024	0.1564856	0.5967432	0.2506913	0.7351625	0.2290386	0.7946438	0.4096673	0.3650190	0.7783996	0.8020341	0.2021667	0.8995076	0.5966852	0.6141791	0.5022713	0.6942122	0.6779292	0.1998603	0.6257807	0.7021413	1.0370460	0.0000000	0.2270183	0.1299660	0.6542588	0.4030307	0.2792077	0.8487513	0.7207808	0.5419196	0.1386974	0.6676548	0.1854680	0.5382646	0.6876548	0.4327259	0.4397497	0.6792322	0.4680045	0.0004310	0.3774989	0.7617488	0.4870686	0.0314513	0.3662982	0.2864412	0.0294081
0.6618492	0.5678131	0.2925282	0.1057573	0.5914552	0.2149019	0.8017144	0.3045782	0.6709596	0.4605465	0.3754350	0.5942455	0.7446521	0.1630097	0.7266287	0.6741532	0.8161267	0.5103692	0.6411043	0.7349970	0.2401423	0.2835452	0.7510187	0.8031450	0.4299362	0.0000000	0.1173647	0.5378228	0.3585607	0.4307110	0.7533211	0.7743727	0.2264392	0.1045751	0.6177686	0.7198150	0.4359605	0.7680115	0.6684552	0.3985778	0.6321170	0.4755556	0.0081605	0.3659714	0.8196256	0.5609329	0.0338639	0.4018655	0.2701887	0.0169956
0.8498226	0.5809767	0.4595415	0.1405533	0.5894343	0.1839208	0.7125873	0.3097170	0.8791430	0.3930564	0.4752439	0.5320891	0.7823796	0.1376500	0.6911863	0.7148412	0.6658480	0.5446141	0.7390561	0.6478198	0.1916654	0.3242063	0.7772071	0.7350611	0.5961365	0.2897575	0.0000000	0.6599387	0.5118629	0.3009665	0.7035817	0.4797504	0.2726606	0.1404123	0.7002139	0.7749069	0.4487913	0.6025616	0.5694144	0.4749901	0.7429488	0.5271392	0.0035344	0.4838590	0.8394171	0.4817719	0.0359712	0.3107368	0.2332694	0.0793175
0.7033361	0.4543605	0.5163507	0.1484377	0.5655763	0.2023230	0.6802951	0.2992487	0.7699963	0.4414918	0.4191399	0.6389469	0.6367106	0.1090135	0.8028238	0.8320989	0.6650106	0.4809501	0.7444395	0.8560992	0.2029638	0.3775068	0.7469214	0.7932764	0.5503344	0.2455962	0.0881814	0.0000000	0.5034918	0.3482119	0.7441066	0.5928110	0.2910153	0.1303939	0.5987373	0.7077000	0.4573242	0.6282441	0.4724277	0.3181988	0.8571357	0.4743551	0.0113417	0.4093515	0.7431804	0.5764299	0.0276110	0.3442245	0.1979995	0.0275392
0.7712074	0.5162825	0.4703231	0.1418626	0.5118822	0.1934769	0.8163186	0.2819738	0.7156277	0.4429283	0.4409442	0.6554524	0.6577099	0.1613513	0.8197526	0.7828290	0.7323187	0.5045321	0.7500792	0.5617516	0.2611008	0.3628014	0.5213761	0.6813797	0.5673203	0.3103536	0.1177369	0.6261818	0.0004120	0.3004925	0.5759718	0.7686620	0.2737799	0.1476451	0.5719373	0.6267060	0.4090083	0.6635682	0.6174635	0.3279030	0.7411973	0.4968434	0.0048337	0.4178499	0.7345454	0.5284803	0.0347899	0.2457973	0.2739826	0.0485437
0.6699328	0.5927202	0.5262303	0.1291528	0.6033087	0.2049106	0.7286978	0.2570983	0.7327300	0.4016304	0.4577855	0.6939095	0.7936246	0.1543568	0.7301202	0.6559572	0.5845698	0.4608831	0.8312280	0.7348076	0.1977456	0.2891711	0.8101804	0.8067303	0.5474651	0.3535235	0.0517885	0.6406233	0.4167306	0.0000000	0.7030346	0.6120306	0.2507481	0.1606011	0.5219831	0.6615361	0.4570964	0.6971703	0.5870105	0.3212155	0.6941554	0.4873405	0.0065644	0.3666864	0.6524004	0.4633284	0.0571345	0.4124202	0.2016776	0.0242333
