YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.5634315	0.5491677	0.5091386	0.2095498	0.4216745	0.1106608	0.6959937	0.1813794	0.8764338	0.1971185	0.4497506	0.6750975	0.7136416	0.1497776	0.8142246	0.6930559	0.5354241	0.5531925	0.6416528	0.7807560	0.2418488	0.3517667	0.6297356	0.7905698	0.3417456	0.2830477	0.2787156	0.3611570	0.4523566	0.2502338	0.7665321	0.5710061	0.2597149	0.2050504	0.4022493	0.6122450	0.2003528	0.6735198	0.5530985	0.4354088	0.7057979	0.4852259	0.0274910	0.2978868	0.6552930	0.4991529	0.0090763	0.4936728	0.0082776	0.0146292
0.4834369	0.3949389	0.6292448	0.2001794	0.4329833	0.3643015	0.6524501	0.5950330	0.6012884	0.3985806	0.4472148	0.5463315	0.8670596	0.1706265	0.7178663	0.7031492	0.2743313	0.4211587	0.7438942	0.4403395	0.2000721	0.3105000	0.7643695	0.7152038	0.5875421	0.2473746	0.2070720	0.4741795	0.6084476	0.3083253	0.6687744	0.5583809	0.0335413	0.1369745	0.3237035	0.4547867	0.3190655	0.8563413	0.3910727	0.3408931	0.6107846	0.4585979	0.0383894	0.5086006	0.6790229	0.5881424	0.0148671	0.4546561	0.4757827	0.0029213
0.5530842	0.2659165	0.5647710	0.3663912	0.5528298	0.3603456	0.6071996	0.2553026	0.5214768	0.4123366	0.0777207	0.7229964	0.7819842	0.1776775	0.6095756	0.8082650	0.6499795	0.3548682	0.7882246	0.6499655	0.0518722	0.3843787	0.6443181	0.7139454	0.4589272	0.1393513	0.1357736	0.4576112	0.4594001	0.3260343	0.7330636	0.5530953	0.3068210	0.0870489	0.6070916	0.6479100	0.4134074	0.4231454	0.5661838	0.3411797	0.6513937	0.7266457	0.0110874	0.0084746	0.9056371	0.4154085	0.0062159	0.3165079	0.2353300	0.0000236
0.7410533	0.4923970	0.3821195	0.1335407	0.6162802	0.5009391	0.7350891	0.4953833	0.6290068	0.3953045	0.3946953	0.6174508	0.8549336	0.1965887	0.4184952	0.4789762	0.6521617	0.3719697	0.6181688	0.9155046	0.2410136	0.2502135	0.7166405	0.8381738	0.6477940	0.2138741	0.0391463	0.5989163	0.2305080	0.3884463	0.7715221	0.5634183	0.1835522	0.0816093	0.5918930	0.5963714	0.4494331	0.7076184	0.6103182	0.5700022	0.6770681	0.4739678	0.0052506	0.2444097	0.6852513	0.4805090	0.0272628	0.2926581	0.0917555	0.0306628
0.3527744	0.3360833	0.7804418	0.1925712	0.4187914	0.5554613	0.8365081	0.3063291	0.7464943	0.3467872	0.3950465	0.5563126	0.7164030	0.1325123	0.7047150	0.7271432	0.6961511	0.5182493	0.7039190	0.6206436	0.1038555	0.2525894	0.7554888	0.7245653	0.5570560	0.4488220	0.0662312	0.5632094	0.2648046	0.4526462	0.6868095	0.6099227	0.2444655	0.3068175	0.3211531	0.6315130	0.5490139	0.6471765	0.4859488	0.4877282	0.6033931	0.4899041	0.1683246	0.0983284	0.8247415	0.3748528	0.0078513	0.3954534	0.1606864	0.0270599
0.5116240	0.3356752	0.6798895	0.2804011	0.4838217	0.0975799	0.6519541	0.2700895	0.7002148	0.3587918	0.5559985	0.5551641	0.7126942	0.1604009	0.4259567	0.6509876	0.8323460	0.5813034	0.4410277	0.6011276	0.0791446	0.2048338	0.8858193	0.6904189	0.2680940	0.7419807	0.3042082	0.6782589	0.3255743	0.3583451	0.7479774	0.5874999	0.3723163	0.0645697	0.6180799	0.7648179	0.1460096	0.6549084	0.5629121	0.4331577	0.5086601	0.4180128	0.0119434	0.0263195	0.7905916	0.4795472	0.0073456	0.3490607	0.4641558	0.0051632
0.7542936	0.4815029	0.4615745	0.1344587	0.6843909	0.0854122	0.7225176	0.2993543	0.7157068	0.4858465	0.4134925	0.6745598	0.8088262	0.1278392	0.7125893	0.7914428	0.6205746	0.5258880	0.8919937	0.7532705	0.2449944	0.4395873	0.6761426	0.6855904	0.5211910	0.1850360	0.2620651	0.5956987	0.2790294	0.3244599	0.6805230	0.7473410	0.3002397	0.1900324	0.5005835	0.7078099	0.2010235	0.3882918	0.6217619	0.3632581	0.7551536	0.4167460	0.0122369	0.3522561	0.6480910	0.5439988	0.0187491	0.4071798	0.2266576	0.0013282
0.1336298	0.0011760	0.7105145	0.3810191	0.0140146	0.6770111	0.9018801	0.1748208	0.7729096	0.3455280	0.6921723	0.5930011	0.5457524	0.1802457	0.7790591	0.5792625	0.5975288	0.5179140	0.7741924	0.7672507	0.2185736	0.4769733	0.5534862	0.8508013	0.5815283	0.5601262	0.2093311	0.4899031	0.4426845	0.1490824	0.7742240	0.6294372	0.2669807	0.3072004	0.5228938	0.7901163	0.3983568	0.2378581	0.5654274	0.4197355	0.8159289	0.3568680	0.5218584	0.5148547	0.6309134	0.4771386	0.0025991	0.3386360	0.5884048	0.0097437
0.7668323	0.5491666	0.1448389	0.0036145	0.6254198	0.1668041	0.4893313	0.2221390	0.7219129	0.1801508	0.6462740	0.6507719	0.6243371	0.2843848	0.4203037	0.7334845	0.5771324	0.2258425	0.4082105	0.5907424	0.2843893	0.4173399	0.6692738	0.7752905	0.3202418	0.6643922	0.1894667	0.5706321	0.2068192	0.3537537	0.8893506	0.5685946	0.1553117	0.2050973	0.5749721	0.4207025	0.4938772	0.6795531	0.4091328	0.3313960	0.7560023	0.4458269	0.0067334	0.3676554	0.8158292	0.6429906	0.0482824	0.6798140	0.4080330	0.0005341
0.3452299	0.0890844	0.7237037	0.2259332	0.1923621	0.0963544	0.6657486	0.0828590	0.5741735	0.3923449	0.1607205	0.7404381	0.7180088	0.2082265	0.7365281	0.4350007	0.5969833	0.6173126	0.5713403	0.8050914	0.2146482	0.1983221	0.7697914	0.3360928	0.2113271	0.1695395	0.1085873	0.3976694	0.5274867	0.2188655	0.5757930	0.3351043	0.5200847	0.2819859	0.5658520	0.3406104	0.0576339	0.5291563	0.5958829	0.4940015	0.7928015	0.7036824	0.1698180	0.3197619	0.7778355	0.4153865	0.0285251	0.4247363	0.5647578	0.0309336
0.6356659	0.5074658	0.5851049	0.1335869	0.5548643	0.4394991	0.6651013	0.5215253	0.5297010	0.1863152	0.4741799	0.4124592	0.6382245	0.3369039	0.6772104	0.4682697	0.4384680	0.4364656	0.7035021	0.6995848	0.1281187	0.2672485	0.8232263	0.7209764	0.6220184	0.3935153	0.4209315	0.6201335	0.2569864	0.5720421	0.7351285	0.6356226	0.1203366	0.1433087	0.5417596	0.7322987	0.6868640	0.6918687	0.5493010	0.2104119	0.7202690	0.7308503	0.0076245	0.3581580	0.7758233	0.5671669	0.0096598	0.5971938	0.3472238	0.0544488
0.5882689	0.5329639	0.3583354	0.2641745	0.5582067	0.5338823	0.7600023	0.6053017	0.7897255	0.3300261	0.1499759	0.5241884	0.7212361	0.1075557	0.7020450	0.4229909	0.5822850	0.5532525	0.7512690	0.6784731	0.1619036	0.4049424	0.6669865	0.6084293	0.5689449	0.0248354	0.0419478	0.6379671	0.3645806	0.4948632	0.7081875	0.7507742	0.2995108	0.5684461	0.3849262	0.5621724	0.3851554	0.7030628	0.5138490	0.4135190	0.6453060	0.3638144	0.0054613	0.4123876	0.7435137	0.2892702	0.0608915	0.4497663	0.1848366	0.0001594
0.4775814	0.6000102	0.2693019	0.1459581	0.6552496	0.4551276	0.5738744	0.5821049	0.7739468	0.3125935	0.4587926	0.6350329	0.8150310	0.2315879	0.6966256	0.6371972	0.4281834	0.6453556	0.7317757	0.7658784	0.0705362	0.1151573	0.7192222	0.6665327	0.5745121	0.4425203	0.0444448	0.6508277	0.5453636	0.4501021	0.6456944	0.7274241	0.2129291	0.2211939	0.7025850	0.6759772	0.5310227	0.7064447	0.6034788	0.5038174	0.5651434	0.4647701	0.0080793	0.0367888	0.6330987	0.5665402	0.0605982	0.5195300	0.1935183	0.0007871
0.6864907	0.5812247	0.4069763	0.0084602	0.5110381	0.4729026	0.6876048	0.2241700	0.6706324	0.4160963	0.4281266	0.5583070	0.6380253	0.1764890	0.7022121	0.7055740	0.7053382	0.4103789	0.6796625	0.6103501	0.1356339	0.1891171	0.4160643	0.7342764	0.5433161	0.4852388	0.3747649	0.5153754	0.4635204	0.4112518	0.7868992	0.5102789	0.2340689	0.2606135	0.4145848	0.5079050	0.2766798	0.7487795	0.3914492	0.4966168	0.7359350	0.4098937	0.0148477	0.1859347	0.7916244	0.5173409	0.0070378	0.5859761	0.3275309	0.0524901
0.6198096	0.5464856	0.4098927	0.0397829	0.5806302	0.1813545	0.6821628	0.4579600	0.6360667	0.3523627	0.4124022	0.6160693	0.7733912	0.0634188	0.8443111	0.7437249	0.7616223	0.6387156	0.6636205	0.7615530	0.2267322	0.2036999	0.6549820	0.6320068	0.4996143	0.4931812	0.0515924	0.5249820	0.3225730	0.1730784	0.7420765	0.6457843	0.1533199	0.0377564	0.0743710	0.3815120	0.3831892	0.5466769	0.7416462	0.3657320	0.6703323	0.4804126	0.0122816	0.2792372	0.7079475	0.3056662	0.0348159	0.0748152	0.2418672	0.0010247
0.7560752	0.6796346	0.3260031	0.1248693	0.4936911	0.4423327	0.3016441	0.3890692	0.7169633	0.5038353	0.3142721	0.6123762	0.7748848	0.1876969	0.5275543	0.9323620	0.4884736	0.5185293	0.6283808	0.8053828	0.0976106	0.0986258	0.8681803	0.6684903	0.5862377	0.1490957	0.0614919	0.5399082	0.4054800	0.3119333	0.6242775	0.5307949	0.2587925	0.2370057	0.2290410	0.5316534	0.4436897	0.5776155	0.5043522	0.4570916	0.7433343	0.6256435	0.0154568	0.2844081	0.6611580	0.3879501	0.0625537	0.3261580	0.2904914	0.0613241
0.6548042	0.5400656	0.5024373	0.0911544	0.6280108	0.0565741	0.6616405	0.2198794	0.7913109	0.4012604	0.5612384	0.6682265	0.6766008	0.2368863	0.6169148	0.5546737	0.6738924	0.1923993	0.7042833	0.7835791	0.2689064	0.2300453	0.8567285	0.5095510	0.5021295	0.4661883	0.0256348	0.5328252	0.3717978	0.3151550	0.7292375	0.7004655	0.0735111	0.1442047	0.7121925	0.7075971	0.3202264	0.5775937	0.5150877	0.4285717	0.7409088	0.7557337	0.0035690	0.3810578	0.8446027	0.3992935	0.0205939	0.4779989	0.1048506	0.0221164
0.2032639	0.1201091	0.4954106	0.3558226	0.2833122	0.0795553	0.6018825	0.4043779	0.7767524	0.2642045	0.3083351	0.5868518	0.8406348	0.1913608	0.7315008	0.7050514	0.6243745	0.3485171	0.6045523	0.6944875	0.1950607	0.3014965	0.5114570	0.7751832	0.5448229	0.0594556	0.1284601	0.4572033	0.5641649	0.4357615	0.6852125	0.6518144	0.1660776	0.1039956	0.3935888	0.6784333	0.1179826	0.7624808	0.7379778	0.2960863	0.7599376	0.3662118	0.2435497	0.4298866	0.6782089	0.5080349	0.0262293	0.5488246	0.0762903	0.0114023
0.7633313	0.5473392	0.4360946	0.4878686	0.6231036	0.4741654	0.6080168	0.3159521	0.5500733	0.4586788	0.5888695	0.6336018	0.7377669	0.1290310	0.3685494	0.6953046	0.6999143	0.2822681	0.8182178	0.8394240	0.0696877	0.3416767	0.6093293	0.3028167	0.6341810	0.4344090	0.2698243	0.9542661	0.6665527	0.2360206	0.7626211	0.5749201	0.0594065	0.1771874	0.5752584	0.5476110	0.6125125	0.5330711	0.5230845	0.4493309	0.5544234	0.4942518	0.0026267	0.0228846	0.6803853	0.4502077	0.0248717	0.3971109	0.1950779	0.0219761
0.6199406	0.4708114	0.5919217	0.1366848	0.5539828	0.5860018	0.4667436	0.3555499	0.5993327	0.4037106	0.4661634	0.6198540	0.8824043	0.1753018	0.5704947	0.4663371	0.5298304	0.4036180	0.8147695	0.8629609	0.1919283	0.3176387	0.6839869	0.5553402	0.6388723	0.4108959	0.0349142	0.5244095	0.4280282	0.3531559	0.6141685	0.4931128	0.2274062	0.1622431	0.4834429	0.6688172	0.6187743	0.6647871	0.4709283	0.4000926	0.8817892	0.6326099	0.0143702	0.5684643	0.6248413	0.3957598	0.0393359	0.4177848	0.2624020	0.0145350
0.5487622	0.2998065	0.5892559	0.1983369	0.5114467	0.3633999	0.8242496	0.1297108	0.7456048	0.3145813	0.5959466	0.6086759	0.6753280	0.1985708	0.6874750	0.7172140	0.6915602	0.4198244	0.7625162	0.8274298	0.1758974	0.5809695	0.7670838	0.7433374	0.6440575	0.4813897	0.2447449	0.3630710	0.4286239	0.4144508	0.7166676	0.5898012	0.0558247	0.1335707	0.5873589	0.6912763	0.2895246	0.6745289	0.5718930	0.4525396	0.6766045	0.7925288	0.0068252	0.3098410	0.7121955	0.3278170	0.0090847	0.3719050	0.2877097	0.0006414
0.7430143	0.5416241	0.4795545	0.1821325	0.5706885	0.1220657	0.8175667	0.5646681	0.5697005	0.3493004	0.2890071	0.6919453	0.7773458	0.2674915	0.5872081	0.5892178	0.5528588	0.5127332	0.6555698	0.4358146	0.2587527	0.2677775	0.4964432	0.4322234	0.5720904	0.0642163	0.0477049	0.7485192	0.4857729	0.5194300	0.7579003	0.6225180	0.1918656	0.3949753	0.7060613	0.7276436	0.2019405	0.5952123	0.4886214	0.3118040	0.6799139	0.3876870	0.0116035	0.4030443	0.7657269	0.6053873	0.0078280	0.4104963	0.2325844	0.0168304
0.5354329	0.2222869	0.7118013	0.0003760	0.4351738	0.0565794	0.5859983	0.1987448	0.5852634	0.3976142	0.1540347	0.5858651	0.6551988	0.0332197	0.7345716	0.6437286	0.6578184	0.6010984	0.6218645	0.7097970	0.2807291	0.4461662	0.7922804	0.6239503	0.4948249	0.0704494	0.1727189	0.3165503	0.3981145	0.3432687	0.8238302	0.7614818	0.2490250	0.1031660	0.1455680	0.6451752	0.3759445	0.5957517	0.5863453	0.3314854	0.7858070	0.7246911	0.0391162	0.3943639	0.7041358	0.3398634	0.0344665	0.0372660	0.1194269	0.0298411
