YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0559972	0.7189297	0.6844757	0.2231605	0.7604468	0.2793669	1.0078195	0.3569320	0.9842537	0.5872982	0.5690636	0.8661759	1.0299298	0.2126000	0.9310684	1.0399524	0.8762383	0.6010367	1.0090560	0.8245145	0.2870078	0.5370793	1.0091422	0.8891628	0.6903686	0.3553770	0.1239538	0.7797183	0.6279147	0.5485485	0.9916290	0.8330454	0.3611351	0.1552702	0.9264304	0.9844503	0.7499024	0.9781993	0.7188454	0.5364365	0.8624179	0.6349669	0.0016480	0.6199005	1.0194434	0.7728645	0.0461188	0.5771805	0.3565570	0.0545242
