YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.0000000	0.0490472	0.9999766	0.4303976	0.0584534	0.3047971	1.0000000	0.3477022	1.0000000	0.5377255	0.5346686	0.8242080	0.9905461	0.2181110	1.0000000	1.0000000	0.8999902	0.6870077	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.2389527	0.1403013	0.5569882	0.5148334	0.9590163	0.8629357	0.3255872	0.1654150	0.8357523	0.9297232	0.4086385	0.9454775	0.7583011	0.5415601	0.9961292	0.6343702	1.0000000	0.5527374	0.9951959	0.7068156	0.0444562	0.4968303	0.8068934	0.0331660
1.0000000	0.0000000	1.0000000	0.1704565	0.7971883	0.3003904	1.0000000	0.3477023	1.0000000	0.5377254	0.5346686	0.8242081	0.9905461	0.2181110	1.0000000	1.0000000	0.8999904	0.6870078	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057799	0.7795747	0.5569882	0.5148333	0.9590163	0.8629357	0.3255872	0.1654149	0.8357521	0.9297232	0.6457836	0.9987838	0.7583011	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968301	0.3318220	0.0331660
1.0000000	0.7486291	0.0000000	0.1704564	0.7971883	0.3003904	1.0000000	0.3476997	1.0000000	0.5377276	0.5346686	0.8242045	0.9905461	0.2181122	1.0000000	1.0000000	0.8999877	0.6870063	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057802	0.7795745	0.5569882	0.5148369	0.9590163	0.8629376	0.3255863	0.1654166	0.8357574	0.9297232	0.6457836	0.9987838	0.7583012	0.5415601	0.9961291	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968365	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.0000002	0.7971883	0.3003904	1.0000000	0.3477030	1.0000000	0.5377258	0.5346686	0.8242093	0.9905461	0.2181105	1.0000000	1.0000000	0.8999905	0.6870079	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.0447054	0.7795743	0.5569882	0.5148329	0.9590163	0.8629345	0.3255872	0.1654149	0.8357513	0.9297232	0.6457836	1.0000000	0.7583009	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968291	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.0000006	0.7016105	1.0000000	0.3477023	1.0000000	0.5377256	0.5346686	0.8242081	0.9905461	0.2181110	1.0000000	1.0000000	0.8999902	0.6870077	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057799	0.1399383	0.5569882	0.5148335	0.9590163	0.8629356	0.3255872	0.1654150	0.8357523	0.9297232	0.4983930	0.9987838	0.7583011	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968303	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.7971883	0.0000000	1.0000000	0.3477028	1.0000000	0.5377253	0.5346686	0.8242088	0.9905461	0.2181107	1.0000000	1.0000000	0.8999906	0.6870080	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1057798	0.7795746	0.5569882	0.5148328	0.9590163	0.8629351	0.3255873	0.1654147	0.8357513	0.9297232	0.2772501	0.9987838	0.7583010	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968291	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1704565	0.7971883	0.0000002	0.0000000	0.3477023	1.0000000	0.5377254	0.5346686	0.8242081	0.8879592	0.2181110	1.0000000	1.0000000	0.8999904	0.6676814	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.2097403	0.7795747	0.3722796	0.5148333	0.9590163	0.8629357	0.3255872	0.1825545	0.8357521	0.9297232	0.2772501	0.9987838	0.7583011	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	1.0000000	0.9999999	0.4968301	0.3302404	0.0331660
1.0000000	0.7486291	0.5798312	0.1599138	0.7971883	0.3003904	1.0000000	0.0000003	1.0000000	0.5377255	0.5346686	0.8242080	0.9632399	0.2181110	1.0000000	1.0000000	0.8999902	0.6823375	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1003100	0.1399391	0.5569882	0.5148334	0.9590163	0.8629357	0.3255872	0.1695793	0.8357523	0.9297232	0.6457836	0.9990676	0.7583011	0.5415601	0.9961292	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.4968303	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.2239711	0.7971883	0.3003904	1.0000000	0.5799807	0.0000000	0.5377256	0.1585818	0.8242081	0.9978240	0.2181110	1.0000000	1.0000000	0.8999902	0.6882003	1.0000000	1.0000000	0.2888749	0.6010240	1.0000000	1.0000000	0.7040237	0.0898066	0.1344293	0.8418986	0.5569882	0.5148335	0.6988405	0.8629356	0.3255872	0.1643507	0.8357523	0.9297232	0.9444881	0.9962196	0.7583011	0.0075002	0.9961292	0.6343702	0.0054511	0.5527374	0.0703805	1.0000000	0.0444562	0.4968303	0.3318220	0.0331660
1.0000000	0.7486291	0.5798312	0.1609790	0.7971883	0.3003904	1.0000000	0.1898294	1.0000000	0.0000000	0.5346686	0.6232155	0.9734481	0.9999998	1.0000000	1.0000000	0.1548798	0.6355027	1.0000000	1.0000000	0.2888749	0.4858823	1.0000000	1.0000000	0.7040237	0.3455792	0.1008611	0.5954089	0.5569882	0.9379232	0.9590163	1.0000000	0.0885625	0.6862759	0.9990300	0.9297232	0.6457836	0.9990414	0.3558192	0.5415601	0.9907269	0.6343702	0.0054511	0.5527374	0.9951959	0.7068156	0.0444562	0.9696987	0.3318220	0.9999212
