YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.8452723	0.6583717	0.4533612	0.0981154	0.6521643	0.2148795	0.7262152	0.2313733	0.6824221	0.3797054	0.0000000	0.6861203	0.8007694	0.1640137	0.8076726	0.7523880	0.6316423	0.5910059	0.7839958	0.9782632	0.2541706	0.4284330	0.6106447	0.6243168	0.5660187	0.0615014	0.0850661	0.5576790	0.3683458	0.3633902	0.5279132	0.5372125	0.2708625	0.1256049	0.6940707	0.6272172	0.5785526	0.8259906	0.4419281	0.3634633	0.7642212	0.5744134	0.0014694	0.3382591	0.8002605	0.4894743	0.0400682	0.4288152	0.2610118	0.0313583
0.6398064	0.5657713	0.4596533	0.1636769	0.5064713	0.2131954	0.6427121	0.4621205	0.7029373	0.7647046	0.4055920	0.0000000	0.7881763	0.0760476	0.5400291	0.7514658	0.7135018	0.5925128	0.7792101	0.5896607	0.1591135	0.3357441	0.7124604	0.7639702	0.5656315	0.2134631	0.1289465	0.6697043	0.4039448	0.3061950	0.7520671	0.3257670	0.2756579	0.0818781	0.3080558	0.7680517	0.4505768	0.7435983	0.6100554	0.3815675	0.0356677	0.4663362	0.0082800	0.4673216	0.7010399	0.6338446	0.0227848	0.1452579	0.2452699	0.0103566
0.6349721	0.5406008	0.4168313	0.1083291	0.5518670	0.2447600	0.7525346	0.2775401	0.7229295	0.4219211	0.4055019	0.5165827	0.0000000	0.1928981	0.7635235	0.6820108	0.6069329	0.0619392	0.7400798	0.6166964	0.1996679	0.3637887	0.7507871	0.8066531	0.4938502	0.2449672	0.0800658	0.5149447	0.4209947	0.4139048	0.6746695	0.5977501	0.1700060	0.3880613	0.6766674	0.5816558	0.4870877	0.7354585	0.4582677	0.3874515	0.7198667	0.3722082	0.0097813	0.4226502	0.7665037	0.5435734	0.0349440	0.3640816	0.2251954	0.0219665
0.7327541	0.5589164	0.4584830	0.1544978	0.5238806	0.2555111	0.8730343	0.3030487	0.6981402	0.3289499	0.4590383	0.6434773	0.7669607	0.0000000	0.6377754	0.7481641	0.7819395	0.7470926	0.6641307	0.6740749	0.2178853	0.2733808	0.6527559	0.7556758	0.4979698	0.3416641	0.1045231	0.6465432	0.4328629	0.3744275	0.7730038	0.6466781	0.2059346	0.0569752	0.0342181	0.7615679	0.5589638	0.7332438	0.6919221	0.3384981	0.7068134	0.4491725	0.0080008	0.3271314	0.7606277	0.5651137	0.0192593	0.0095549	0.2437882	0.0355607
0.8413974	0.5892165	0.3244354	0.1134133	0.5342040	0.2179368	0.7428549	0.2330846	0.7286780	0.3593232	0.5029188	0.5043791	0.8671609	0.2275592	0.0000000	0.7068849	0.6625009	0.4335750	0.7693225	0.7566305	0.2748138	0.1316728	0.8467261	0.6129450	0.5269326	0.7790929	0.0932212	0.5639274	0.4056439	0.4587301	0.7448617	0.6743424	0.2913100	0.1454920	0.7990888	0.6568457	0.5048989	0.8056207	0.5954132	0.3528460	0.7255602	0.5247267	0.0023632	0.4620977	0.6594974	0.4483629	0.0313694	0.4549895	0.3083856	0.0312692
0.7631573	0.4910084	0.3189626	0.1361824	0.6588755	0.4660859	0.7128641	0.2386754	0.6506654	0.3471059	0.4193499	0.5404680	0.6683905	0.6344703	0.7799667	0.0000000	0.1010523	0.3679894	0.7602480	0.6153689	0.2425941	0.4126370	0.6934597	0.5986569	0.4989000	0.2521691	0.2333315	0.6249689	0.1597446	0.4843017	0.7664781	0.6574331	0.0568542	0.4666392	0.7137321	0.7707511	0.5001841	0.7092007	0.2817255	0.3313162	0.8187815	0.4658099	0.0037915	0.4098960	0.7271831	0.0156093	0.0353954	0.7345810	0.2002516	0.0287796
0.7482921	0.6207176	0.3491302	0.1317513	0.5578311	0.2818608	0.6762564	0.1681794	0.7152655	0.3712462	0.3450264	0.6141245	0.6545505	0.2888617	0.7830168	0.7309949	0.0000000	0.5502257	0.7822541	0.8182971	0.2148060	0.3569274	0.8079344	0.6941446	0.5811696	0.3407062	0.0703889	0.5390373	0.4688508	0.4895931	0.7417649	0.7346212	0.3333023	0.1543787	0.6621823	0.7963311	0.3963251	0.7923677	0.0303242	0.3499134	0.8475860	0.4501142	0.0057818	0.3442015	0.7829217	0.5785433	0.0299276	0.3478135	0.3018407	0.0321470
0.7142417	0.5057441	0.4034139	0.1310143	0.6411814	0.2484716	0.8147880	0.2967068	0.7356964	0.4201332	0.4091041	0.5305397	0.8547095	0.1709997	0.7065625	0.7493656	0.6758460	0.0000000	0.6899783	0.6434323	0.2294854	0.3404102	0.6828671	0.7861962	0.4127823	0.2905874	0.0732196	0.5189165	0.4373111	0.3315431	0.6873656	0.6699631	0.2664598	0.1322046	0.5080686	0.6796240	0.3832152	0.7476875	0.4785866	0.3923296	0.7294779	0.5410679	0.0058312	0.4561516	0.7261828	0.4371353	0.0234069	0.4013638	0.2862163	0.0363876
0.8014721	0.6574081	0.3217392	0.1271564	0.5584774	0.2096469	0.7814669	0.3608980	0.8136323	0.3927199	0.4142615	0.6384377	0.7715059	0.1528321	0.6674302	0.7906079	0.6618053	0.4909430	0.0000000	0.6238031	0.6235725	0.6156550	0.7613084	0.8009992	0.0107062	0.2793549	0.0771863	0.5188068	0.5560582	0.3006655	0.7386768	0.7859625	0.6825230	0.1506305	0.4723530	0.0494274	0.5409857	0.6684005	0.4901192	0.3716357	0.0509020	0.4714496	0.0099590	0.0259566	0.7174513	0.5548503	0.0265624	0.2408278	0.4424098	0.0111534
0.6777054	0.5282785	0.3105308	0.1402125	0.5922114	0.2163682	0.8178163	0.3293287	0.8120631	0.4208047	0.5503022	0.5491177	0.8052894	0.0679746	0.8757076	0.8241539	0.5034736	0.4829341	0.7277450	0.0000000	0.1916522	0.3206916	0.7083223	0.6988157	0.5644197	0.2419056	0.1233984	0.5469380	0.3893054	0.4178615	0.7754298	0.4796292	0.2186464	0.1903935	0.5433344	0.6416388	0.6000016	0.7420682	0.5152791	0.4424016	0.7751504	0.4440009	0.0058329	0.5257741	0.7648482	0.4490355	0.0223501	0.2647589	0.2411313	0.0155033
0.8255226	0.5308887	0.4377135	0.1342664	0.5727859	0.2684523	0.7433299	0.2260107	0.7662820	0.3649469	0.3900485	0.7047768	0.5860508	0.1267177	0.6888618	0.7498197	0.7123844	0.5178690	0.9027513	0.6896431	0.0000000	0.3600064	0.8024027	0.7061776	0.4683442	0.2330161	0.0446933	0.5105741	0.3486494	0.3862130	0.6687965	0.6656438	0.1777083	0.1547004	0.6309974	0.6682411	0.4709823	0.6533261	0.5538879	0.3704408	0.0842268	0.5108390	0.0050583	0.0473055	0.7123888	0.6042592	0.0190233	0.3806352	0.2147367	0.0188488
0.8065510	0.5279494	0.4136278	0.0724806	0.5969484	0.2497007	0.7265278	0.2884338	0.6660690	0.4594106	0.4056244	0.6341142	0.7615975	0.1972597	0.7471413	0.8541571	0.6132148	0.5852689	0.8443174	0.7301243	0.2654512	0.0000000	0.7072517	0.8007277	0.4412040	0.2721737	0.0537976	0.6683337	0.5038924	0.2728140	0.7156820	0.6196718	0.2889979	0.1059319	0.6058948	0.6599456	0.4990557	0.7459074	0.5191761	0.4230098	0.8937536	0.5289138	0.0061568	0.2369120	0.7217192	0.5546183	0.0246294	0.2693241	0.2374071	0.0372922
0.8154695	0.5264139	0.4485810	0.1133852	0.6109408	0.1560305	0.9104199	0.2155111	0.7220083	0.4433024	0.4369267	0.5637616	0.7143762	0.2018271	0.6894286	0.7015162	0.5854983	0.5185518	0.7564441	0.6763387	0.2873169	0.1776094	0.0000000	0.7071351	0.4176678	0.1951490	0.0579323	0.5992039	0.4834112	0.3993473	0.4941876	0.6409326	0.1937461	0.1639569	0.6203729	0.7054518	0.3996519	0.7879080	0.5132254	0.5030034	0.7142510	0.5031478	0.0069936	0.4029326	0.7070199	0.4864235	0.0436772	0.4816078	0.2094044	0.0269407
0.7826839	0.4963980	0.4671014	0.1058858	0.5491768	0.2224937	0.7481881	0.2275806	0.7181024	0.4027961	0.3468948	0.6929879	0.6706093	0.1876633	0.5949652	0.6657727	0.5896720	0.4886902	0.6424052	0.5906910	0.2099988	0.2405311	0.8080967	0.0000000	0.4860373	0.1694184	0.0758323	0.4663845	0.6559058	0.3682765	0.6499519	0.7302734	0.3117092	0.1283069	0.6779578	0.5904407	0.3732637	0.8242840	0.5744612	0.3516981	0.8923756	0.4532105	0.0006424	0.4076847	0.8136678	0.4126593	0.0473952	0.4683119	0.2117911	0.0128607
0.7322782	0.6252186	0.3435480	0.0941569	0.4996104	0.1980680	0.7214947	0.2216333	0.6670926	0.3730713	0.4156396	0.7133967	0.7857711	0.1483191	0.8264526	0.7164678	0.5678155	0.5008702	0.7270400	0.6836270	0.1810798	0.7544422	0.7788855	0.7939548	0.0000000	0.2091079	0.0880413	0.6456139	0.3540490	0.3299971	0.7757354	0.7184867	0.6003997	0.1620910	0.5930637	0.1197636	0.5591547	0.7009603	0.4689321	0.3475181	0.7283538	0.4600596	0.0012157	0.3580683	0.7822312	0.4346573	0.0484727	0.4879922	0.2924545	0.0562607
0.6967606	0.4833728	0.4042178	0.1845548	0.4991675	0.2523018	0.6752083	0.2499088	0.8182784	0.3247938	0.3409874	0.6346374	0.7207462	0.1389988	0.7457706	0.7705401	0.6587146	0.4921138	0.7946128	0.6840310	0.1920916	0.4152747	0.7895486	0.6787294	0.4422805	0.0000000	0.0968370	0.4926191	0.4293416	0.3116950	0.7253573	0.6815151	0.2316928	0.0893762	0.5233100	0.8145206	0.5310792	0.8333383	0.5201242	0.3548527	0.7865090	0.3606223	0.0025615	0.5778619	0.7038135	0.5382852	0.0139510	0.3537828	0.2998122	0.0264911
0.7335222	0.6219492	0.4274279	0.0823121	0.4957090	0.2000392	0.6357630	0.2665095	0.7151339	0.4267206	0.5111722	0.6004823	0.7669071	0.1626209	0.6936867	0.8024686	0.7202344	0.5278343	0.7968838	0.6231608	0.1922054	0.3482657	0.5887067	0.6945254	0.5195048	0.2096996	0.0000000	0.5980444	0.3892813	0.3650624	0.6899188	0.4869551	0.2392560	0.0844383	0.6623362	0.6903557	0.5544151	0.7256754	0.6341035	0.3077178	0.7560738	0.4798741	0.0059506	0.3751788	0.7495884	0.4416870	0.0422488	0.3095780	0.1846334	0.0230332
0.7559449	0.5164987	0.4971134	0.1714200	0.5601816	0.2456813	0.8120583	0.2837639	0.7606295	0.4900284	0.3915767	0.6052046	0.7090787	0.1486501	0.7427653	0.6899184	0.7032858	0.3787649	0.8276750	0.6018171	0.1749909	0.3718379	0.8771524	0.6152058	0.5512810	0.2385267	0.0685381	0.0000000	0.4379944	0.3943072	0.7642287	0.5556395	0.2327484	0.1450984	0.6079295	0.6379902	0.3579930	0.7328230	0.4179466	0.3643369	0.7687734	0.4845101	0.0103777	0.3438122	0.7452097	0.5466341	0.0451629	0.4135713	0.2359988	0.0341588
0.7545382	0.4364071	0.6819740	0.1485257	0.5347221	0.2329582	0.6640782	0.2956223	0.8347379	0.4075982	0.3816727	0.6481088	0.9035840	0.1793688	0.8268081	0.7663232	0.5853471	0.4688552	0.7554236	0.6976124	0.2025720	0.3609563	0.5478012	0.7084211	0.6123049	0.3957999	0.0743709	0.6724259	0.0000000	0.3312575	0.8110652	0.6441027	0.2303750	0.1666056	0.7702753	0.5279914	0.4106304	0.6733239	0.5963659	0.3615685	0.6358826	0.4476619	0.0006783	0.3367221	0.7632252	0.5492428	0.0467677	0.2660428	0.2069614	0.0464407
0.7100883	0.5901052	0.4529840	0.0846204	0.7440690	0.2708667	0.6713198	0.2459072	0.7853250	0.4271361	0.3449058	0.5889148	0.8219537	0.1310231	0.6506973	0.7721755	0.6049805	0.4811118	0.6766724	0.8905291	0.2051611	0.3842224	0.7243911	0.6558295	0.5100440	0.2513760	0.0613689	0.6510541	0.3860360	0.0000000	0.8801964	0.6734311	0.2239271	0.1791391	0.5660947	0.6063045	0.5228337	0.7288415	0.6162967	0.4115338	0.7709921	0.4872728	0.0059199	0.4670470	0.6361951	0.4611654	0.0385926	0.4658084	0.2135943	0.0178268
0.8284266	0.7105051	0.3717885	0.0807457	0.7000729	0.2782426	0.7834340	0.3033382	0.6878309	0.3963131	0.3986322	0.6408697	0.7782273	0.2701042	0.9949900	0.6911373	0.7742657	0.4387865	0.8052660	0.8089911	0.3070387	0.3710427	0.6547940	0.7067970	0.5337481	0.2652055	0.0634705	0.6163314	0.3771740	0.3285728	0.0000000	0.5688570	0.2568744	0.1493339	0.6323484	0.7340317	0.4529837	0.6887472	0.4678522	0.3375785	0.7664838	0.4240893	0.0026333	0.4032559	0.6622836	0.6283473	0.0246673	0.4790560	0.2190199	0.0170808
0.7907245	0.4260577	0.4306571	0.1088078	0.6096647	0.2269498	0.7840062	0.2179231	0.7511899	0.3729705	0.4161525	0.5151461	0.6446536	0.2686257	0.8011726	0.7645979	0.6591530	0.5033362	0.7569491	0.6428884	0.2944810	0.2958997	0.8740929	0.6285382	0.4560391	0.2300744	0.0637897	0.6360391	0.3915801	0.4959760	0.7179943	0.0000000	0.1716293	0.1451486	0.6408485	0.5818843	0.3348507	0.5580859	0.5924089	0.4122999	0.7640813	0.4875889	0.0045065	0.3357067	0.7656871	0.4466515	0.0169227	0.4620033	0.2073637	0.0188154
0.8122137	0.5142775	0.4932370	0.1362996	0.5673445	0.2777144	0.5994250	0.2186896	0.7210262	0.4084255	0.4230545	0.5737120	0.7766144	0.1359602	0.7280443	0.7919939	0.6378745	0.4149270	0.7648941	0.6941193	0.2352857	0.3457933	0.5899730	0.7350015	0.6560942	0.1602610	0.0838105	0.5559374	0.3870469	0.3350931	0.6189332	0.6063012	0.0000000	0.1664269	0.5699595	0.8293059	0.5162404	0.7202020	0.7089548	0.4685509	0.7190212	0.5475130	0.0013235	0.3974017	0.7803110	0.4831677	0.0358335	0.3745103	0.3262505	0.0361050
