YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0380622	0.8116829	0.6122878	0.1542447	0.8056187	0.3522166	0.9843601	0.3957313	0.9547076	0.5694174	0.2616935	0.8207215	0.9888396	0.1997525	0.9610538	0.9758239	0.9533187	0.7612477	1.0305959	1.0561669	0.2644546	0.6153664	1.0086036	1.0761169	0.7332583	0.1366649	0.1263698	0.7571068	0.5781630	0.4886481	0.8491009	0.8844595	0.3254156	0.2065124	0.8451661	0.9917034	0.7294125	1.0087731	0.6877416	0.5583351	1.1018981	0.6522854	0.0137970	0.5836117	1.0017785	0.6673168	0.0372616	0.4634958	0.3741016	0.0539878
1.0319867	0.7766389	0.6358264	0.2210677	0.7972523	0.3279314	1.0244265	0.5351215	1.1000910	0.7648942	0.4970631	0.4546647	0.9432723	0.1312347	1.1097043	0.9155508	1.0611185	0.7728792	1.1829126	1.0424770	0.3088275	0.5080136	1.0144837	1.1054374	0.7207488	0.3663053	0.1114136	0.8343656	0.5390018	0.4731215	0.9374691	0.5834671	0.3216054	0.1453737	0.6208520	0.8805762	0.6722529	0.9814508	0.8406222	0.5185195	0.9746694	0.5923734	0.0085744	0.5828994	1.0360060	0.7710545	0.0530160	0.2893841	0.3149669	0.0357494
0.9636244	0.7655353	0.7140325	0.1879449	0.7632973	0.2761589	1.0202218	0.3257389	1.0078451	0.5954951	0.6111931	0.7305477	0.5657757	0.2388628	0.9589667	0.9399465	1.0302084	0.4918032	0.9855308	1.0634733	0.2684893	0.4965584	1.0398230	1.0046880	0.7101113	0.4955891	0.1207349	0.7807257	0.4879715	0.4810934	0.8975552	0.8717829	0.3758764	0.2796966	0.7146674	0.9590251	0.5665996	1.0209887	0.8471795	0.5454688	1.0157517	0.6925680	0.0098040	0.4525776	1.1025795	0.7656285	0.0337930	0.4524289	0.3353841	0.0259210
1.0241858	0.7329533	0.6536174	0.1968648	0.7492543	0.3134801	0.9706267	0.3542476	1.1433761	0.5049086	0.5817406	0.8556992	1.0901032	0.1108454	1.0811944	0.9313001	1.0029026	0.8789600	1.0838357	0.9737015	0.2947787	0.4394958	1.0553249	0.9479625	0.7828255	0.3526184	0.1147944	0.7249727	0.5707847	0.6150877	1.0163527	0.9718853	0.3812754	0.1129314	0.3222108	0.9488521	0.7169017	1.0693220	0.7987821	0.5143246	0.9716418	0.6708125	0.0097966	0.5088120	1.0532351	0.7011905	0.0410561	0.1364241	0.3444830	0.0615322
0.9571310	0.7264751	0.5789635	0.1703851	0.8836913	0.2738174	1.0248147	0.3698793	1.0157178	0.5630293	0.7940048	0.8552325	0.9825040	0.2123105	0.4942948	1.0516477	0.9238120	0.7423239	0.9582878	0.9764384	0.3184688	0.2840841	1.0885826	0.9542941	0.7156234	0.7583403	0.0913167	0.8312946	0.6119765	0.4982493	1.0954477	0.9373712	0.3031229	0.1714780	0.8214147	0.9894243	0.7008302	1.0302648	0.7997214	0.5500845	1.0678590	0.6446755	0.0040696	0.6385288	0.9087661	0.7703857	0.0499111	0.4554108	0.3722760	0.0173759
1.1296001	0.8419400	0.4900950	0.1288475	0.8815780	0.4134134	1.0148238	0.3141225	1.0800611	0.5509185	0.5381336	0.8551710	1.0408047	0.2293028	0.9249842	0.5473177	0.8732102	0.6643236	0.9753111	1.0216789	0.3104645	0.4550830	1.1753365	0.9986501	0.6989885	0.3735936	0.1030451	0.9632484	0.5340693	0.5412522	0.9469093	0.8852139	0.3708796	0.2125378	0.9287973	0.9744459	0.6887786	1.0850906	0.7172376	0.5389357	1.0194515	0.6375576	0.0056320	0.6054088	0.9970687	0.4991836	0.0226000	0.5820268	0.3442190	0.0392776
0.9338645	0.7604641	0.4928583	0.1409215	0.8186892	0.2730604	0.9830173	0.3826747	0.9351741	0.5588538	0.4430239	0.8955909	0.9274965	0.2073764	1.0609645	1.0655819	0.4073468	0.7173486	1.0204750	1.0737453	0.3268104	0.5498178	0.9742223	0.9252111	0.6170892	0.2070255	0.1208737	0.7151484	0.5868165	0.5548271	1.0454093	0.8671720	0.3113538	0.1583337	0.8276676	1.0443290	0.5590973	0.9616755	0.5928142	0.5042421	0.9391647	0.6510109	0.0071348	0.6272501	1.0348352	0.7396300	0.0486217	0.4811899	0.4076283	0.0551577
1.0357995	0.8157867	0.5649087	0.1572857	0.8365402	0.2425815	1.0472602	0.4247207	0.9669078	0.5692570	0.5641120	0.8490032	0.8680214	0.2254200	0.9836365	0.9974868	0.9709635	0.3475311	0.9495220	0.9613931	0.3146812	0.5362647	1.0204651	0.9118028	0.6398962	0.3265394	0.1198208	0.8515991	0.6153821	0.5317365	0.9688531	0.8914936	0.3531602	0.1845834	0.8674894	0.9827197	0.6268404	1.0488254	0.7267751	0.5594950	0.9285335	0.6787208	0.0089403	0.6323752	1.1558930	0.7036173	0.0560037	0.5457394	0.3222940	0.0430032
1.0893901	0.7292202	0.5530843	0.1744137	0.7297809	0.2859114	0.9494714	0.4178485	0.9809180	0.5594804	0.5436818	0.9093187	0.8563020	0.2149787	1.0703331	0.9772807	0.8624384	0.7367711	0.5342051	1.0126429	0.3907368	0.6405428	0.9316823	1.0591166	0.2240795	0.4133838	0.1024081	0.7232723	0.6583339	0.5493139	1.0233275	0.9000522	0.7271038	0.2381923	0.8630762	0.2738333	0.6700855	0.9934488	0.7907763	0.6183904	1.0706696	0.5439408	0.0044332	0.6077766	0.9744645	0.7815666	0.0299815	0.5331761	0.5883556	0.0294977
0.8850046	0.6717354	0.5155203	0.1804602	0.8107073	0.2916330	0.9219895	0.3686482	1.0327223	0.5670394	0.6231464	0.7597251	0.9846871	0.1460557	0.9815723	1.0557281	0.8988080	0.6669826	0.9036038	0.5065070	0.2767399	0.4400329	0.9860202	1.0733540	0.6009974	0.4328118	0.1466213	0.9519136	0.5399065	0.5779268	0.9671868	0.9202672	0.4030435	0.1618340	0.8459623	0.8511207	0.6502052	1.0496098	0.7605926	0.5060075	1.1116280	0.6867430	0.0076198	0.6012782	1.0606240	0.6371014	0.0431743	0.5299044	0.3309377	0.0414134
