YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0000000	0.7486285	0.5798335	0.1704971	0.7971845	0.3003904	1.0000000	0.3476307	1.0000000	0.5376168	0.5346686	0.8239290	0.9905658	0.2182400	1.0000000	1.0000000	0.8999681	0.6870082	1.0000000	1.0000000	0.2888750	0.4858829	1.0000000	1.0000000	0.7040237	0.3455792	0.1058406	0.7797862	0.5569882	0.5148248	0.9590163	0.8632021	0.3255974	0.1654223	0.8358854	0.9297230	0.6457774	0.9987789	0.7583513	0.5415601	0.9961295	0.6343703	0.0054512	0.5527509	0.9951959	0.7068156	0.0444565	0.4970118	0.3318220	0.0331670
