YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.8353218	0.9643780	1.0254291	0.5879802	1.0293412	0.6969300	0.6903679	0.0164462	0.5706540	0.5824809	0.4862431	0.5900524	1.0859007	0.7652574	0.0647356	0.9862164	0.4678433	0.6222156	1.1103244	1.0435880	0.1753303	0.9120861	1.0436793	0.8907180	1.1144644	0.0258186	0.6661454	0.6916205	1.1347863	0.9782271	1.0149703	0.8189130	0.7899636	0.6962079	0.8731758	0.5790992	0.6595882	0.2478268	1.0130481	0.4900092	0.1928737	0.0358482	0.2689729	0.5585323	0.8860966	0.2441789	1.0350688	0.4630818	0.4678501	0.6609885
0.7341057	1.0375800	1.0250700	0.5515354	0.9582544	0.8509220	0.6461515	0.0193891	0.6635023	0.5701702	1.0825988	0.2828450	1.1605868	0.7213384	0.0421919	1.0203354	0.4861271	0.6772812	1.0187933	1.0033234	0.2678179	1.0042191	1.0151406	1.1168141	1.0954888	0.0189555	0.3787182	0.5682152	1.0238509	0.7626679	1.0036472	0.9076071	0.9171348	0.7681309	0.8130657	0.5051010	0.6073449	0.1619612	1.0018262	0.4301481	0.2749473	0.0380496	0.1663405	0.6017670	0.7896941	0.1719898	1.0149077	0.4111920	0.4768206	0.7066644
0.7508284	1.0879688	0.9984382	0.6052685	1.0821530	0.8717844	0.7496500	0.0141287	0.7361454	0.6380859	1.0144513	0.6188695	0.4526580	0.7272912	0.0344136	1.0272725	0.4742037	0.5727464	0.9970315	1.0479077	0.2013895	0.9634163	0.9796871	1.0800088	1.0023703	0.0182461	0.4806519	0.7036167	0.9077442	0.7731161	0.9096289	0.8613612	0.8994671	0.5716000	0.7680847	0.4151679	0.3854462	0.1456656	1.0967560	0.3483326	0.2555281	0.0633318	0.2738280	0.7419087	0.9470920	0.1861093	0.9519171	0.4327848	0.4853926	0.7784236
0.7431177	1.0137697	1.0498339	0.5122925	0.9489054	0.7397120	0.7056592	0.0251396	0.6909266	0.4181230	1.0441266	0.8953811	1.0393581	0.3173769	0.0637911	0.9741874	0.4998929	0.6135899	1.0100266	1.0471499	0.2654588	0.9606515	0.9789567	0.9734847	0.9151200	0.0231783	0.3797162	0.6873933	1.0677858	0.6461426	0.9750595	0.9569041	0.9170748	0.6205893	0.6267545	0.3449158	0.5885502	0.1324268	1.1689046	0.4043495	0.2699893	0.0394712	0.2385352	0.5425216	0.7820369	0.1981845	1.0076999	0.2855507	0.5733312	0.6255975
0.6667767	0.9885823	0.9850141	0.5647017	1.0290755	0.7977200	0.7765011	0.0235594	0.6852850	0.6364448	0.9696121	0.6726310	0.9118240	0.8029932	0.0144586	1.0539388	0.5093151	0.7016735	1.0410434	0.9425212	0.2841770	0.9716066	0.9950633	1.1016070	1.0870229	0.0211527	0.3431036	0.6244012	1.0370755	0.4693138	0.9494408	1.0168119	0.8666706	0.7360415	0.8940976	0.2093795	0.5703109	0.2324307	1.0484693	0.4084575	0.3805088	0.0313469	0.2469263	0.5646635	0.7302463	0.1918261	0.9518237	0.3665172	0.4580821	0.7109956
0.6803229	1.0047398	1.0295350	0.5725776	1.0733405	0.8142089	0.6475527	0.0099605	0.6653036	0.5688747	1.0577100	0.6670594	1.0474169	0.6918426	0.0431776	0.4858451	0.5640444	0.4287771	0.8518322	1.1071199	0.2115288	0.9391117	1.0295833	0.9475978	1.0525871	0.0206885	0.3237704	0.5665756	1.1177549	0.7251589	1.0185202	0.8786547	0.8813838	0.7424691	0.7786577	0.4260707	0.5567419	0.2333032	0.9683004	0.4455968	0.2756621	0.0926873	0.2591396	0.7135988	0.7966872	0.1465568	1.0205533	0.3286512	0.5435436	0.6849440
0.7073131	1.2191958	1.0134823	0.6162305	0.9984222	0.7424248	0.6270021	0.0155679	0.8034822	0.6373530	1.0232436	0.7586769	0.9417282	0.5422715	0.0499466	1.0428316	0.2099424	0.6917378	1.0303652	0.9927432	0.2355286	1.0152572	1.1072279	1.0386916	1.0184551	0.0258956	0.4104160	0.6086611	0.9164710	0.4914386	0.9759896	0.8815196	0.8238328	0.7523569	0.7742936	0.3426593	0.5178006	0.1338077	0.9338548	0.4313820	0.2745155	0.0526228	0.2237067	0.6459639	0.9018136	0.1973490	0.9084144	0.3831867	0.5292470	0.5122956
0.7211447	0.9148031	1.0560630	0.5469563	1.0702599	0.7453326	0.7038527	0.0063875	0.7440227	0.5770145	0.9755798	0.6558739	1.0895037	0.7070128	0.0469619	1.1202354	0.5503960	0.3375151	1.0137537	0.9791058	0.2345081	1.0072865	1.0110669	1.1422862	1.1153921	0.0123762	0.3697754	0.6340162	1.0403392	0.6784590	1.0883589	0.8678533	0.8183673	0.6657612	0.7631730	0.5115337	0.6433328	0.2507745	1.0424692	0.3448539	0.2754342	0.0641764	0.2203500	0.5462730	0.6960973	0.2023970	1.0038032	0.3466966	0.4162238	0.5657971
0.6806870	1.0085830	0.9516590	0.5719346	1.0076342	0.7899980	0.6449057	0.0312544	0.7006258	0.6888070	1.0590356	0.6207605	0.9877590	0.7426574	0.0711717	1.1025850	0.6980379	0.7132607	0.4751979	1.0452769	0.2458025	1.0615570	0.9917847	1.0230567	1.0232744	0.0501616	0.3949352	0.6629716	0.9905789	0.6465917	0.9997566	0.8260578	0.9256562	0.7128375	0.8087251	0.3432747	0.5721592	0.3205003	0.9708151	0.3851309	0.3000689	0.0532094	0.2357958	0.5673892	0.5914770	0.2105591	0.9698881	0.3725900	0.4686539	0.7390377
0.6486785	1.0268088	0.9914435	0.6021860	1.0051471	0.7749089	0.6624048	0.0162212	0.6242732	0.5056943	1.1019222	0.7256439	1.1209694	0.7194060	0.1332661	0.9836710	0.4525345	0.6761564	1.0129361	0.5569737	0.2235026	1.0636718	1.0307734	0.9962546	1.0296148	0.0231488	0.3587450	0.6262591	0.9996931	0.6506653	0.8951386	0.7920348	0.8452276	0.6486424	0.7789371	0.4485402	0.5382982	0.1801077	0.9345563	0.4094767	0.3074852	0.1356326	0.2479806	0.6000836	0.7544271	0.2740268	0.9748748	0.3185209	0.5001576	0.6530798
0.7939504	1.0688711	0.9876340	0.5424231	0.9964912	0.7550028	0.5695105	0.0178652	0.7262914	0.5327526	1.0072064	0.6779378	0.9218871	0.7328768	0.0720730	1.0386285	0.5808035	0.6436918	0.9933658	0.9421061	0.1657832	0.8452955	0.9979469	1.0065806	1.0626883	0.0203215	0.3907034	0.6161923	1.0470028	0.8261853	0.9077637	1.0276799	0.8886095	0.7380518	0.8677229	0.7428971	0.4908659	0.2457502	1.0237616	0.4676720	0.1660431	0.0675100	0.2408340	0.6390398	0.8322547	0.2620930	0.9230558	0.3970873	0.5117213	0.4596794
0.6053367	0.9469435	0.9289117	0.4079164	0.9850220	0.6867243	0.6742481	0.0123591	0.6952155	0.5484654	1.0110567	0.7111335	0.9950233	0.7963332	0.0512889	1.0874623	0.5241176	0.6159058	0.9649798	1.0193577	0.2699012	0.4247118	0.9907550	1.1529572	1.0004121	0.0169374	0.3878968	0.6044163	0.9528758	0.8094162	0.9046090	0.8588773	0.8561498	0.7321482	0.7920818	0.4079701	0.5789357	0.2748047	0.9584495	0.3511488	0.2721624	0.0363323	0.2441363	0.6914515	0.7880361	0.2744447	0.9827245	0.3862319	0.5012795	0.7389708
0.6989876	0.9148482	0.9237393	0.5331890	0.9136032	0.8133493	0.7157708	0.0077169	0.6317075	0.5487000	1.0331511	0.5945246	1.1306704	0.7805706	0.0680083	1.0004124	0.5464661	0.6853791	0.9878438	1.0554742	0.2539915	1.0347472	0.5220363	1.0214736	0.9390362	0.0166302	0.3975326	0.5846050	0.9597848	0.6228502	0.9883592	0.8463239	0.9408504	0.7662291	0.7086443	0.4160204	0.5971580	0.1935735	0.9125081	0.4296583	0.3243087	0.0496675	0.2115241	0.5887009	0.7512399	0.2285377	0.9835756	0.3826910	0.5263505	0.6641044
0.7923882	1.1461859	1.0077599	0.5390262	1.0771583	0.7516638	0.6630343	0.0100047	0.7046973	0.5608866	0.9854166	0.7194308	0.9818813	0.6106089	0.0386570	1.1355760	0.4927193	0.7281048	0.9489506	0.9101016	0.1881385	1.0081199	0.9794412	0.4442887	0.9999630	0.0193022	0.3801995	0.7174356	1.0205320	0.8387359	1.0942388	0.9671177	0.8335610	0.8376023	0.7859129	0.5168316	0.6147930	0.2365161	0.9279861	0.3348377	0.2491784	0.1704077	0.2233961	0.5642615	0.7048674	0.2003792	1.0127034	0.3769972	0.4462964	0.5969298
0.6647987	1.0346727	0.8694087	0.5325011	0.9557090	0.8145658	0.7324928	0.0102821	0.7510573	0.4977351	0.9995257	0.6880697	1.0825745	0.6188964	0.0534305	1.0673225	0.4794960	0.5884228	1.1389760	1.0124845	0.2313926	0.8765703	0.9767726	1.0546977	0.5571957	0.0249349	0.4432779	0.5323058	1.0140620	0.6712818	0.7328579	0.8854392	0.8262695	0.8018117	0.8222274	0.3554132	0.6017514	0.2360968	0.9588564	0.3520105	0.2530768	0.0615066	0.2236106	0.6146964	0.8710853	0.1624259	0.9775517	0.3594703	0.9671839	0.7508466
0.7020090	0.9176696	0.9586263	0.5296483	0.9755005	0.7374802	0.7012025	0.0069745	0.6941336	0.4552479	1.0501186	0.7021267	0.9980918	0.6682565	0.0832256	1.0705924	0.4650398	0.6702682	1.0453482	1.0107001	0.2857618	0.8971309	0.9570168	1.0146919	1.0191617	0.0114878	0.3922528	0.6003613	0.9850736	0.6972498	1.0297470	0.9649902	0.9038113	0.6751295	0.8158522	0.3463756	0.4143477	0.2575027	1.0335525	0.3389193	0.2972698	0.0389874	0.2585794	0.5750799	0.8566496	0.1852389	1.0067072	0.3251854	0.5474312	0.7365944
0.6466342	0.9329809	0.9400183	0.5600903	1.0697006	0.6402093	0.6476804	0.0123986	0.6105364	0.5925591	1.1082886	0.6050408	0.9890716	0.7310424	0.0471994	0.9237750	0.5499473	0.6133598	1.0838093	1.0620068	0.2565792	1.0330969	1.0131947	1.0654682	1.0095008	0.0201999	0.2200616	0.5917141	1.0362962	0.6170074	0.8645878	0.8531060	0.8457813	0.7075326	0.6603531	0.3098791	0.5014216	0.2202389	0.9985206	0.3825616	0.2600078	0.0679599	0.2451508	0.4171174	0.7003641	0.2059832	1.0355822	0.4031730	0.4847907	0.6408468
0.8066243	1.0676892	0.9907446	0.4817391	1.0460767	0.8068131	0.7465931	0.0199252	0.6850642	0.5879766	1.0566284	0.6927918	0.9878243	0.7499132	0.0613816	0.9815186	0.5332991	0.5999021	1.0442404	0.9969647	0.1984239	0.9978754	1.0035484	1.0187493	0.9960343	0.0199354	0.3986990	0.3151900	0.9582743	0.5807072	0.9615589	0.9660707	0.8810830	0.7440603	0.7454992	0.3329025	0.4776966	0.2486183	0.9046445	0.3800447	0.2947605	0.0963582	0.2440922	0.5815297	0.8683828	0.1865626	1.0178201	0.4269865	0.4971756	0.6783433
0.8213885	0.9557231	0.9879621	0.4820437	1.0306519	0.8397557	0.7112159	0.0070312	0.6532780	0.5032656	1.0345478	0.6827762	1.0879273	0.6227136	0.0477519	0.9601868	0.4903202	0.6030102	0.9854294	1.0112094	0.2431519	1.0921618	1.0104807	0.9092414	1.0737216	0.0237597	0.3876428	0.6857018	0.5541244	0.5657368	0.9822635	1.0153829	0.7989326	0.7534126	0.8752333	0.3229580	0.5816921	0.2399035	0.9741144	0.4455577	0.3359334	0.0326813	0.1989009	0.5942078	0.7257776	0.1703478	1.0233243	0.3735357	0.4154560	0.5828906
0.7240205	1.0681623	0.9736321	0.5784212	1.0515136	0.7742184	0.7155543	0.0234946	0.7688211	0.5534515	1.0901843	0.6193640	1.0338246	0.5933164	0.0297772	1.0981342	0.4867093	0.7152218	1.0476804	1.0568239	0.2581602	0.9468467	0.9752418	0.9305441	1.0835044	0.0085998	0.3847308	0.6395608	0.9348898	0.4096881	0.8780091	0.8670422	0.8544058	0.5939968	0.7311604	0.3164026	0.5352754	0.1394148	0.9387043	0.4439147	0.2839101	0.0614056	0.2306506	0.5943992	0.8498276	0.1520757	1.0434274	0.3977518	0.5067140	0.7956342
0.6320153	0.8607364	1.0450853	0.5068490	1.0698156	0.7296168	0.6027422	0.0038797	0.4723199	0.5784165	0.9509626	0.5771413	0.9306345	0.7866522	0.0474449	0.9640976	0.5283040	0.5935418	1.1203766	1.0359494	0.2384496	0.8976323	0.9615377	0.9844224	1.1635128	0.0226350	0.4726200	0.6671568	0.9583479	0.6656806	0.4461557	0.9780614	0.9351466	0.8517799	0.9407112	0.6137436	0.5550524	0.2643585	1.0636875	0.4500525	0.2840812	0.0544728	0.2630117	0.5663472	0.7437808	0.1986989	0.9917659	0.3781171	0.4255258	0.4541841
0.6260247	0.8491356	0.8764094	0.4841707	1.0324631	0.7044685	0.6306263	0.0130848	0.5163521	0.6129639	1.1180717	0.6618822	0.9617908	0.8480911	0.0262568	0.9386735	0.4918565	0.6280338	1.0515654	1.0129210	0.2716532	0.9141869	0.9454185	0.9609819	0.9604914	0.0153090	0.4217394	0.6207577	1.0890416	0.4813319	0.9635393	0.4044478	0.8038721	0.7407627	0.8853860	0.2555077	0.5455484	0.2744192	1.1164408	0.4317408	0.3526098	0.0462106	0.1897290	0.4719616	0.7270407	0.2725105	1.0024393	0.4553452	0.6669118	0.6618188
0.7391813	1.0073664	1.0632607	0.5908248	0.9700304	0.6932242	0.6699774	0.0135434	0.7399486	0.3664220	0.9386672	0.7409719	0.9891041	0.5745850	0.0549672	1.1461518	0.5323309	0.6175343	0.9837369	0.9905286	0.2448496	1.0120378	0.9681589	0.9509217	1.0382784	0.0163117	0.4223899	0.5659797	0.9750952	0.6175928	0.9830808	0.8578602	0.4779671	0.7806833	0.7503196	0.3045836	0.5889455	0.1750478	0.9370430	0.4286995	0.2338110	0.0392177	0.2342238	0.6228596	0.7812724	0.2033770	0.9275962	0.3431233	0.4401814	0.6357394
0.7200464	1.0443097	1.0328380	0.5898632	1.0002646	0.7940126	0.7178889	0.0068872	0.7668261	0.6656086	1.0193954	0.6147151	0.9769256	0.7586165	0.0494273	0.9852498	0.4895083	0.7301471	0.9390892	0.9644179	0.2577206	0.9444453	0.9594708	1.1105698	1.1111216	0.0322418	0.4003255	0.5778712	0.9839185	0.6459048	0.9630751	0.9042375	0.9371923	0.3679050	0.7317070	0.3675558	0.4936831	0.2137190	1.0804048	0.4346581	0.3091258	0.0365015	0.2531353	0.5630555	0.8107189	0.1616501	0.9377567	0.3672372	0.5002899	0.7049640
0.7110048	1.0299943	0.8733496	0.4764875	0.9749958	0.6810160	0.8014309	0.0152381	0.6813312	0.6848937	1.0882213	0.6503981	1.0648637	0.7788821	0.0840473	0.9159417	0.5536709	0.6614623	0.8797756	0.9811215	0.2179748	0.9638713	1.0492447	1.0034322	1.0893689	0.0317514	0.3421966	0.5364776	1.0463225	0.7185823	1.1604954	0.8956807	0.8959911	0.7548639	0.4239452	0.3967688	0.5611249	0.2803576	1.0251803	0.3995400	0.2716550	0.0533600	0.2782958	0.6849691	0.8526593	0.2293133	0.9418907	0.4414200	0.4776233	0.7971353
0.6664097	0.9843090	0.9480561	0.5690222	0.9587047	0.7413978	0.6207083	0.0077907	0.6823435	0.6485718	1.0179442	0.7039952	1.0395671	0.7267434	0.0525784	1.0788660	0.6660383	0.6182929	1.0394514	1.0400108	0.3490045	0.9590816	1.0338294	0.9569050	1.0793821	0.0057368	0.4103776	0.5551875	0.9245510	0.6037481	0.9550683	0.9401075	0.8758113	0.7184996	0.7013507	0.1988541	0.5441082	0.2171614	0.9588872	0.4308898	0.2755664	0.0557498	0.2566949	0.5697198	0.7230821	0.2628039	1.0175099	0.4533919	0.4632648	0.6436261
0.6625704	1.0763043	1.0120570	0.5186674	1.2046171	0.8308392	0.7727948	0.0115435	0.7080146	0.6002297	1.0712904	0.6916214	0.9665977	0.5985346	0.0393286	1.0243529	0.5571428	0.5992302	1.0279811	1.0737878	0.2975039	0.9403594	0.9620015	0.8896577	0.9466796	0.0206135	0.3997307	0.6837817	1.0256284	0.6384726	1.0562895	0.9773044	0.8888375	0.6906693	0.8089060	0.3162464	0.3222327	0.2157280	1.0817383	0.3799762	0.2629136	0.0523330	0.2207102	0.5909622	0.7747058	0.1944678	1.0246260	0.3868733	0.5876856	0.7762431
0.7169806	0.9990364	0.9844515	0.5902482	0.9769217	0.7805247	0.7791682	0.0056829	0.8166033	0.5802221	0.9364189	0.6815197	1.0835147	0.6186009	0.0663872	1.0281240	0.4273087	0.6522619	1.0136514	0.9815702	0.2373379	0.9429831	1.0073279	1.0208328	0.9740287	0.0207004	0.4260859	0.5823733	1.0438607	0.7314189	1.0749572	0.9407343	0.9480756	0.7319036	0.7818376	0.2983798	0.5040752	0.0638226	0.9800612	0.2909017	0.2878998	0.0737147	0.2841691	0.5706814	0.8327723	0.1741813	1.0552609	0.3816324	0.3936354	0.7010532
0.6789304	1.0177967	0.8928155	0.5662130	1.0347813	0.7637986	0.6876750	0.0150837	0.7673136	0.6094920	1.0381901	0.6384584	1.0073912	0.6720023	0.0531904	0.9088037	0.4930607	0.5951232	0.9528096	0.9619830	0.2338850	1.1030788	0.9752645	0.9398492	0.8361644	0.0293688	0.4159305	0.5859312	1.0257610	0.7083539	1.0310553	0.9184569	0.8327721	0.7078789	0.7906910	0.3553412	0.5368046	0.1996530	0.5112692	0.4212849	0.2799215	0.0505784	0.2506552	0.5588500	0.8533601	0.2240011	0.8321120	0.3989134	0.5535574	0.6062865
0.6822281	1.0073205	0.9199238	0.5032528	1.0490170	0.7383844	0.7396743	0.0109309	0.6558981	0.5841513	1.0616311	0.6989389	0.9858070	0.8576304	0.0553871	0.9916525	0.4641327	0.6907700	1.0048390	0.9471300	0.2468067	0.9900059	1.0019519	1.1317469	0.9870871	0.0166481	0.4470106	0.5905007	0.9583310	0.6690657	0.9530855	0.9415125	0.8278774	0.6909906	0.8285406	0.2647470	0.5658709	0.2315052	0.9294434	0.2139894	0.3317076	0.0454746	0.1888212	0.6181711	0.8201378	0.1916059	0.9249347	0.4013935	0.5041196	0.6816508
0.5872176	1.0454275	1.0239786	0.5454127	1.0851303	0.7395151	0.6606973	0.0098053	0.7343597	0.6456042	0.9971133	0.6426683	1.0953459	0.6699165	0.0659823	0.9749841	0.4985729	0.5916715	1.0475030	1.0856286	0.2419209	0.9746508	1.0779173	0.9700561	0.9121232	0.0313543	0.3616436	0.5701278	1.0296866	0.6398833	0.9315177	0.8989958	0.8726271	0.7208436	0.7255295	0.3196496	0.5257663	0.1990445	0.9566658	0.4073542	0.1292770	0.0802899	0.2489437	0.6134664	0.7413483	0.2493759	1.0052713	0.4232884	0.4928145	0.7408995
0.6780913	0.9475232	0.9585810	0.5181421	1.0159980	0.7604763	0.7925845	0.0097329	0.6970534	0.5769291	0.9973470	0.7022222	0.9814753	0.6438879	0.0337420	0.9885772	0.4944604	0.6156374	0.9282638	0.9399807	0.2710649	0.9353497	1.1771821	1.0668476	1.0917092	0.0125827	0.3322554	0.6319210	1.0220349	0.6847328	1.0357390	0.9680179	0.8780437	0.6449918	0.8722532	0.3003647	0.4912257	0.1920684	1.1255179	0.3698201	0.2845555	0.0171714	0.2551128	0.6150457	0.7507673	0.2130833	0.9938497	0.3925948	0.4170545	0.8332713
0.6129852	1.0571010	1.0512878	0.5568978	1.0370370	0.7097991	0.6107905	0.0248821	0.7184512	0.5726568	0.9600457	0.6984704	1.0284272	0.7329176	0.0307598	1.0346002	0.5236390	0.6033743	1.0709864	1.0107523	0.2441432	0.9599989	1.0136457	0.9739643	0.9777419	0.0107064	0.2939166	0.7009188	1.0259437	0.6342621	0.9893890	0.9243553	0.8726461	0.7865694	0.7891541	0.4538952	0.5318663	0.2642196	0.9876889	0.3443766	0.2266224	0.0405691	0.1177768	0.5961589	0.7895023	0.1865964	0.9767785	0.3647506	0.3843915	0.4993970
0.6267697	0.9412165	1.0097207	0.4862291	0.9452726	0.7253143	0.6945687	0.0199477	0.6100858	0.6181296	0.9900601	0.6278964	1.0668723	0.6795077	0.0588434	1.1254186	0.5268988	0.6821825	1.0580314	0.9753919	0.3231323	0.9092694	1.1289550	1.0625840	1.0086227	0.0279810	0.3882926	0.6157070	1.0265650	0.5372988	0.9605390	0.8730186	0.8645209	0.5888369	0.7285066	0.3114686	0.5727856	0.2430413	1.0039466	0.4008807	0.3505706	0.0563845	0.2464938	0.2887030	0.8063463	0.3162168	1.0288576	0.4046271	0.5393194	0.6081214
