YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.5326049	0.7722556	0.6450615	0.4239343	0.6819408	0.6966381	0.4734015	0.0042061	0.4750315	0.3122098	0.7486567	0.4282350	0.6436214	0.4035255	0.0504749	0.7494236	0.3476963	0.5631119	0.7215648	0.7742344	0.2205653	0.5357588	0.7156577	0.6784231	0.7976595	0.0167559	0.2846817	0.3289444	0.8361777	0.5060483	0.7845393	0.6911240	0.6920803	0.4593273	0.5015479	0.2273594	0.3275880	0.0409192	0.7099987	0.2481953	0.2035548	0.0427300	0.1686454	0.5376404	0.5773787	0.1103221	0.7129732	0.2008431	0.3402363	0.5195408
0.5303519	0.8041440	0.6628094	0.3872500	0.7864305	0.6287563	0.4225515	0.0066437	0.5126161	0.4987144	0.7076790	0.4972355	0.8389260	0.4907765	0.0492649	0.6823718	0.3933302	0.5085490	0.6880310	0.6794128	0.1534620	0.7963040	0.5733800	0.8318198	0.7827553	0.0292533	0.2733206	0.3943637	0.7838043	0.5927030	0.7177595	0.7561398	0.7047509	0.6822546	0.5459382	0.2504483	0.4027217	0.1216760	0.3926627	0.2558168	0.2053518	0.0499154	0.1435752	0.4247707	0.5764124	0.1389718	0.7119092	0.2838253	0.4207269	0.4626248
0.4676210	0.7578799	0.7000698	0.3534274	0.6805744	0.6107387	0.5090414	0.0161648	0.5861022	0.5292086	0.7603903	0.4247971	0.6139083	0.5113002	0.0310705	0.9122838	0.3712197	0.3940619	0.7221961	0.7759825	0.1760458	0.8718079	0.7252264	0.6921928	0.7502416	0.0101247	0.3318161	0.4271717	0.7347022	0.4767108	0.7904675	0.6653936	0.5069626	0.5436557	0.6206210	0.2571961	0.4068204	0.1506602	0.6461241	0.1251748	0.2365548	0.0253067	0.1547981	0.4846948	0.6089831	0.1559386	0.7621647	0.2692538	0.3484457	0.5952420
0.4095767	0.7367804	0.7465487	0.4308210	0.8029532	0.5087020	0.5251646	0.0179636	0.4695781	0.3354593	0.7955357	0.4601691	0.7788384	0.5522924	0.0310593	0.6909226	0.4834916	0.4451240	0.7159946	0.6670143	0.1504057	0.7382170	0.7184310	0.6768006	0.6945010	0.0081705	0.2630564	0.3580308	0.6971443	0.5534121	0.6513920	0.6965597	0.5751678	0.5680146	0.4507636	0.2482388	0.2892793	0.1321814	0.6739233	0.2803086	0.0925258	0.0475065	0.2248555	0.3740585	0.5903394	0.1953687	0.6794110	0.2585338	0.2862170	0.4834291
0.4755447	0.7187622	0.7686421	0.4253595	0.7044600	0.4931735	0.4890248	0.0056477	0.4215543	0.3529671	0.7332225	0.4514333	0.8271597	0.5317841	0.0254126	0.6192088	0.3856870	0.4548755	0.7998539	0.8647168	0.1634046	0.6437738	0.8275993	0.8620444	0.7298996	0.0087709	0.2996795	0.4791199	0.6620287	0.5045477	0.6717148	0.6805540	0.5865172	0.5016396	0.6152809	0.1810930	0.4119914	0.1746423	0.7074030	0.3070549	0.2123047	0.0238199	0.2282480	0.4798653	0.5005557	0.2309793	0.6194862	0.2691368	0.2260079	0.6324879
0.4778323	0.6872476	0.6769096	0.4198437	0.7796908	0.5710017	0.4584486	0.0103943	0.5664929	0.5394763	0.7734294	0.5193253	0.7937798	0.6572529	0.0379363	0.7333547	0.3735204	0.4010449	0.6874041	0.6962020	0.1632019	0.5486691	0.6946788	0.7447270	0.6808523	0.0282286	0.2518517	0.5313494	0.7055166	0.5219536	0.7822249	0.6367174	0.6319600	0.5602584	0.5038988	0.3451882	0.3817960	0.1660384	0.6577320	0.2695008	0.1631340	0.0174592	0.0690770	0.3809735	0.5792058	0.1384313	0.7474197	0.2216880	0.3257541	0.4316192
0.4477730	0.7975263	0.7913407	0.3623862	0.7192628	0.5189803	0.6002195	0.0108668	0.3701429	0.3968510	0.6182023	0.4165104	0.7144033	0.5630659	0.0469943	0.8181186	0.3626937	0.4993887	0.7675375	0.8297418	0.2659235	0.6331174	0.6640735	0.6361715	0.7204114	0.0148282	0.3731482	0.4131214	0.7432999	0.3755685	0.7895473	0.6675579	0.6758848	0.5823239	0.5712113	0.1885919	0.4266336	0.1986226	0.7409649	0.2195439	0.2649558	0.0526736	0.1782489	0.2067654	0.5989284	0.1498463	0.9026079	0.3052245	0.4112828	0.4717085
0.4378724	0.7964420	0.5869223	0.3559270	0.7343240	0.5283760	0.5174368	0.0074791	0.4426127	0.4142709	0.6972586	0.4910243	0.6846142	0.3826456	0.0597697	0.6375283	0.4166849	0.4931724	0.6821165	0.7153731	0.1438025	0.8237727	0.6919111	0.7159347	0.7542274	0.0113109	0.3108002	0.4240534	0.7257781	0.3345499	0.6240329	0.6130373	0.5458340	0.6732071	0.5631033	0.3201348	0.2868522	0.1125009	0.8090649	0.2803119	0.2626159	0.0433255	0.2048985	0.4472758	0.3174097	0.1090699	0.6885252	0.3773337	0.4056496	0.4704825
0.5338848	0.6266928	0.6529837	0.5135740	0.7344950	0.5197108	0.4462428	0.0164552	0.4180849	0.3594555	0.6258448	0.5756832	0.6825948	0.5771612	0.0360432	0.6769509	0.3054369	0.4352257	0.8276929	0.6643638	0.1308457	0.6356968	0.7847480	0.8046120	0.7852852	0.0128772	0.2936647	0.3957923	0.7426985	0.5951123	0.8286651	0.6262373	0.4834885	0.4080537	0.4857778	0.4639603	0.3353073	0.1692899	0.6203636	0.2991301	0.1545352	0.0213107	0.1871105	0.4608700	0.6206667	0.0825920	0.6970797	0.3184689	0.2943493	0.4780481
0.4844400	0.8299615	0.6640170	0.3905260	0.7730681	0.5467359	0.4990655	0.0044836	0.4609923	0.4024717	0.8249070	0.4954327	0.5958744	0.4808004	0.0208664	0.7693202	0.3357354	0.4560551	0.7431016	0.9016638	0.1520871	0.7097706	0.7075591	0.6883881	0.6955699	0.0157814	0.2485821	0.4065281	0.6787224	0.3854454	0.7412563	0.5880392	0.6265936	0.5890051	0.7336485	0.2084224	0.3655685	0.1684556	0.7996556	0.3157362	0.2534122	0.0423070	0.2179040	0.4824584	0.6512886	0.2284617	0.3587022	0.2633821	0.3496461	0.4907797
0.5161259	0.8472448	0.6728913	0.4614691	0.7653260	0.5405071	0.4077719	0.0071743	0.5258335	0.4486205	0.8006810	0.4637731	0.6761772	0.5351567	0.0490745	0.6881819	0.3882744	0.6236174	0.7142576	0.7463914	0.1391398	0.9167975	0.8593664	0.8531337	0.7988999	0.0209326	0.2840591	0.4413878	0.7092780	0.4289724	0.8671603	0.5535433	0.6836050	0.4345489	0.7010146	0.2395099	0.3314233	0.1399284	0.7889294	0.2725009	0.1856534	0.0219179	0.1905635	0.3892232	0.6173796	0.1551702	0.6917327	0.1497724	0.3699164	0.6158954
0.4497709	0.7879720	0.6745019	0.2546319	0.6425309	0.6067054	0.5583581	0.0089998	0.4754100	0.5737300	0.8633539	0.6608895	0.7237486	0.4743184	0.0296465	0.7718361	0.3876520	0.4704390	0.8070375	0.7132122	0.1535932	0.7459946	0.6765681	0.5462375	0.7369273	0.0249479	0.1848560	0.3570820	0.8309386	0.3911823	0.7845844	0.6413476	0.4968573	0.4900136	0.4868791	0.2288734	0.4208775	0.1296751	0.7924891	0.3026410	0.2182286	0.0423010	0.1495053	0.4217568	0.5314525	0.1021684	0.6001992	0.2327808	0.2133566	0.5753167
0.5363206	0.7810529	0.7034888	0.4255230	0.8303419	0.6095882	0.5337668	0.0165821	0.5491155	0.5046996	0.8504816	0.4515592	0.8653709	0.5580587	0.0348519	0.6711408	0.3610269	0.3525781	0.8475125	0.6961332	0.2012017	0.7356576	0.8193149	0.7742616	0.6967802	0.0198426	0.2375777	0.5095513	0.9154088	0.5828545	0.6889956	0.6362104	0.7152570	0.4678406	0.6210652	0.3023603	0.4500058	0.1598986	0.7346840	0.2778419	0.1356538	0.0514215	0.1635112	0.3350202	0.5653774	0.1649175	0.6668096	0.2508740	0.5086984	0.2374937
