YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.6843547	0.9184967	0.9410339	0.4943372	0.6899948	0.7518132	0.6210196	0.0008492	0.5657743	0.5440482	1.0000000	0.5310463	0.9975890	0.7941855	0.0412970	1.0000000	0.6827355	0.6827710	1.0000000	1.0000000	0.5074559	0.7278157	0.7429743	0.8070190	0.8966560	0.0194118	0.3899960	0.5353966	0.6981223	0.2419414	0.9945265	0.8997202	0.8517962	0.4177045	0.8962398	0.2449217	0.3452051	0.2048871	0.3077178	0.3669037	0.4955018	0.0824509	0.1268778	0.6423053	0.8970399	0.0265285	0.9491380	0.2121035	0.3427604	0.7063381
0.6445683	0.9999052	0.9545966	0.5041037	0.8316076	0.8144580	0.8815217	0.0121939	0.8484194	0.4202947	0.5672615	0.6331873	0.9989118	0.4369986	0.0144749	1.0000000	0.2920521	0.5657807	1.0000000	1.0000000	0.3670716	0.6542538	1.0000000	0.7138221	0.6164107	0.0038949	0.5371397	0.6199098	0.8829185	0.2847572	0.9340843	0.9055596	0.9190889	0.9079018	0.9274214	0.2124032	0.5193457	0.1247672	0.9493526	0.3082935	0.2927091	0.3439177	0.1756707	0.6649830	0.9206034	0.1182168	0.9722371	0.3544641	0.8035159	0.9510536
0.7049751	0.9988948	0.9527223	0.5804361	0.5154393	0.7312038	0.6094196	0.0063194	0.7348903	0.4426549	0.9799932	0.5279633	0.9946731	0.6565722	0.0030863	1.0000000	0.7805223	0.7883346	1.0000000	1.0000000	0.7172489	0.4410039	0.6038003	0.6591617	1.0000000	0.0194118	0.4008233	0.5550666	0.9947799	0.1125414	0.9942186	0.9038491	0.8288581	0.7552091	0.9391391	0.0084960	0.2170877	0.1268546	0.3775699	0.3162115	0.3600345	0.4543616	0.2354977	0.4942546	0.1555784	0.2033039	0.9582344	0.3972340	0.3786234	0.4869910
0.7698283	0.9187036	0.9523554	0.6208575	0.8433747	0.6802526	0.6782330	0.0121623	0.7058424	0.5267811	1.0000000	0.6761516	0.9951378	0.6805033	0.0006735	0.9399630	0.9012266	0.5451358	0.7649589	0.6225202	0.3388709	0.5827175	1.0000000	0.7331977	0.9196460	0.0131525	0.2545934	0.5116766	0.6090233	0.4773513	0.9935797	0.9227167	0.8055811	0.8241848	0.7488864	0.2672765	0.4469600	0.1934538	0.8193119	0.4226260	0.5644963	0.0973096	0.2387616	0.6494468	0.7767882	0.0348272	0.9477710	0.0000018	0.5381411	0.6995371
0.8301035	0.9999249	0.9505292	0.5494292	1.0000000	0.7317921	0.5983655	0.0119281	0.6636046	0.5946450	1.0000000	0.6632949	0.9995073	0.7153773	0.3131546	0.9988923	0.5901871	0.7042156	1.0000000	0.6214451	0.1435243	0.6822451	1.0000000	0.8651392	1.0000000	0.0194118	0.2377372	0.6385035	0.5110399	0.9202821	0.9942186	0.8545753	0.8752103	0.7300925	0.7734825	0.3422438	0.6182082	0.2234302	0.9316873	0.3952854	0.1387604	0.0410413	0.2354670	0.4947899	0.3398161	0.2231623	0.9584509	0.3183948	0.4732152	0.4796588
0.5374625	0.9999261	0.9505294	0.7568145	1.0000000	0.8123147	0.9136282	0.0119281	0.6636058	0.5779417	0.7638047	0.2180602	0.9993342	0.7153756	0.0001673	1.0000000	0.8340933	0.5657807	0.9218545	0.9180233	0.2479963	0.8593736	0.9438472	0.8582321	1.0000000	0.0079133	0.5394902	0.5787549	0.7630858	0.6644990	0.9942186	0.9020718	0.8103598	0.5785132	0.7849791	0.2726761	0.6564942	0.2234272	0.9949294	0.3952850	0.2614467	0.0599709	0.2354669	0.6465197	0.4456754	0.0904520	0.9746366	0.2389925	0.4732152	0.9271742
0.5374590	0.9999098	0.9691293	0.6468097	0.9846537	0.7317836	0.6234835	0.0000888	0.7161820	0.5454008	0.9516529	0.6794348	0.9956382	0.6719822	0.0231348	1.0000000	0.0238377	0.5657807	0.9825406	1.0000000	0.2568941	0.4630765	1.0000000	0.8394717	0.9181794	0.0063259	0.2930167	0.8907520	0.9948043	0.3910005	0.9925168	0.8505525	0.8103571	0.5466225	0.7228690	0.2593551	0.5265406	0.1869485	0.9937478	0.3104627	0.2687113	0.4256196	0.1201088	0.4947830	0.9998743	0.1627638	0.9782722	0.1985021	0.5334418	0.5207581
0.5374519	0.9998970	0.9505261	0.7142515	0.8998601	0.7904993	0.8763039	0.0000937	0.7505342	0.0939742	1.0000000	0.6154174	0.9953790	0.6230801	0.1908172	1.0000000	0.2849301	0.5842771	1.0000000	0.9647082	0.3128613	0.9386640	0.9457759	1.0000000	0.9002140	0.0044698	0.2953664	0.7921455	0.9947990	0.5198005	0.9928730	0.8505487	0.8842750	0.6491442	0.8294267	0.0297068	0.7800877	0.1435392	0.9798589	0.3952943	0.2870395	0.2205547	0.0716390	0.4947754	0.9818922	0.1628906	0.9734053	0.2633309	0.4103578	0.8821448
0.7583331	0.9187914	0.9428071	0.7831754	1.0000000	0.7393819	0.9161051	0.0119281	0.6724404	0.5648677	1.0000000	0.6660085	0.9956753	0.7080505	0.5405998	1.0000000	0.1650618	0.5657807	1.0000000	0.9155366	0.2479963	0.5597150	0.8422369	1.0000000	1.0000000	0.0194118	0.3899960	0.5763283	0.9948026	0.5007993	0.9955630	0.9083973	0.8440628	0.4415471	0.7656309	0.0671508	0.5343018	0.2166221	0.9952432	0.4137068	0.4571783	0.1729930	0.2387567	0.4506435	0.9973796	0.0492661	0.9612025	0.3607341	0.4369429	0.9039648
0.5092700	0.9187889	0.9793157	0.5539462	0.9933241	0.6803134	0.6501907	0.0119336	0.5661590	0.6376148	0.5517851	0.6369138	0.9994782	0.7938683	0.1099127	0.9673516	0.5020863	0.5547548	0.8739747	1.0000000	0.2355739	0.9771661	0.7915248	0.6386638	0.9949706	0.0089405	0.6345578	0.6066245	0.9948883	0.3897788	0.9940710	0.9043021	0.8523473	0.4115614	0.8068911	0.3909465	0.5314107	0.3172911	0.5830025	0.4225954	0.6884725	0.0892893	0.0076552	0.4506393	0.6024698	0.2591642	0.9755486	0.4125196	0.4771090	0.5817870
