YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1588933	0.0518913	0.9860666	0.8248452	0.3210083	0.6696162	1.1010816	1.0282665	0.5304054	0.4075513	0.4207050	1.0277112	0.9983174	1.1398584	0.9497112	0.7357657	0.3887655	0.8700604	0.9210143	1.0191400	1.1208175	1.0071940	0.7982231	0.9464185	0.9334729	0.5858480	0.0002367	0.1880242	0.3465873	0.8851222	0.3437754	0.1157740	0.5630911	0.5067608	0.9853232	0.3169409	0.6418979	0.3572385	0.4570614	0.2798643	0.0640274	0.7670345	0.9320705	0.2656681	0.6939859	0.0797416	0.6734608	0.6187047	0.5612063	0.9006296
0.1946336	0.0904439	0.4219625	1.0129266	0.3698262	1.0290825	1.0985016	1.0003252	0.7980146	0.6169639	0.2683916	0.3741306	1.0578708	1.0666693	0.9440663	0.9372987	0.4056290	0.7148292	0.9927633	0.9186662	0.9344508	1.0378447	0.9798216	1.0368205	0.8707736	0.6080355	0.0020989	0.1897097	0.1478692	0.9202527	0.3265158	0.1839956	0.4042604	0.3274600	0.9762993	0.3694308	0.5251727	0.6204598	0.5433890	0.2587802	0.0070328	0.3738887	0.7968616	0.3717858	0.9105210	0.6808607	0.7226215	0.7343337	0.6003825	0.9478592
0.2432861	0.1906738	0.9067061	0.9897219	0.2886318	0.4700438	0.9129638	1.0659523	0.7252229	0.9252319	0.5332088	0.8021045	0.9153439	1.0078138	1.0443860	0.7707254	0.3334391	0.7854778	0.7531140	1.0134922	0.6090097	1.0484984	0.8729478	1.0579553	1.0460217	0.4765181	0.0689017	0.2583505	0.1469034	0.9251632	0.5134587	0.2020375	0.4650887	0.5851889	0.9799237	0.3336513	0.6382033	0.2283793	0.7400894	0.0808061	0.0464694	0.2926054	0.9033177	0.1751522	0.9781822	0.7250479	0.3742886	0.5177353	0.5259378	0.8825255
0.2513659	0.2259825	0.9654577	0.9013044	0.3603494	0.7592205	0.9414554	0.9545833	0.3081173	0.6431982	0.3387801	0.5364278	0.5425930	0.7629626	1.0354035	1.0417381	0.6480303	0.7118790	0.6526477	0.7605785	0.4911363	0.9025949	0.9491972	0.9280810	0.9182256	0.4716538	0.0039743	0.2261000	0.2602745	0.8740926	0.6685220	0.2175298	0.3766773	0.3748666	1.0496045	0.4684812	0.5388642	0.3857416	0.2195208	0.3322649	0.0261105	0.8765012	0.9110675	0.6727856	0.9351462	0.8506228	0.0631286	0.6986631	0.6069238	0.9337795
0.2671201	0.0031452	1.0055127	0.9057937	0.2175628	0.8794040	0.7500140	0.9607644	0.3830223	1.0714664	0.4685107	0.7112777	1.0283711	0.9631270	1.0406710	0.9566440	0.2057532	0.8194298	0.9911102	1.0704897	0.9491444	0.6338305	0.9937893	0.9867504	0.7566222	0.6572255	0.0085743	0.2440965	0.2940262	1.0067946	0.4056756	0.0028335	0.3470213	0.3678126	0.9973120	0.3325151	0.7625263	0.1046525	0.3078786	0.3228184	0.0170302	0.2825619	0.7306065	0.3235245	0.9669594	0.3442193	0.6235790	0.9551424	0.6140535	0.9325047
0.1784117	0.3547686	0.8348821	0.8963768	0.2456631	0.9343616	0.2976070	0.9461183	0.4250683	0.9901235	0.1696469	1.0300927	1.0399111	1.0689195	0.9536411	1.0095286	0.4209751	0.8122323	0.9250038	0.9835459	0.8093572	1.0984170	0.9633008	0.8165663	0.9562302	0.6336756	0.0729207	0.1699394	0.4302161	0.9498076	0.4767655	0.0966279	0.6143815	0.3339249	1.0499507	0.3124793	0.6502605	0.0970273	0.5050585	0.3294638	0.0587769	0.1842528	0.9351758	0.3587715	0.9343340	0.0770506	0.2645675	0.4266447	0.7041908	0.9350027
0.2180710	0.0383385	0.8877984	0.9808168	0.6544664	0.9358541	0.6675505	0.9641597	0.3066362	0.8838169	0.2307820	0.8181312	1.0094883	0.9998805	0.9158321	1.0587633	0.3228615	0.7514575	0.9473537	0.9801981	1.0315194	0.8000844	0.9382910	0.8506192	0.9969766	0.6735176	0.0037011	0.2493127	0.2965892	1.1439502	0.3708349	0.2352559	0.4831688	0.3554774	1.1259968	0.2235687	0.6708030	0.4648657	0.5230570	0.0451879	0.0598531	0.2573527	0.7967705	0.4957918	0.9190077	0.0863051	0.6899266	0.7905719	0.6180376	0.8822666
0.1548741	0.0010663	0.9344432	1.0400847	0.6803252	1.0342033	1.0089070	1.0736606	0.3804267	1.0032377	0.0657760	1.0231356	0.9265482	0.9541313	0.9268015	0.9607865	0.6828094	0.5112670	0.8043616	0.9468048	0.8968722	1.0560783	1.0099117	0.6713485	0.9806771	0.5906799	0.0482165	0.2637605	0.2986160	0.9027343	0.3678297	0.1681539	0.6335340	0.3311644	0.9312020	0.2948556	0.7983093	0.3086092	0.4910570	0.2490833	0.0005837	0.4218762	1.0095814	0.1728863	1.0246536	0.2484494	0.6254345	0.8518355	0.6521598	0.9907466
0.1290216	0.0163633	1.0484693	0.8710412	0.2846371	0.9835095	0.8765881	1.0578783	0.2849115	0.6974369	0.2067227	0.4779111	1.0015608	0.9265496	0.8661913	0.9202222	0.1135181	0.6732171	0.7114492	0.9824313	0.8615898	0.9879068	0.7763754	1.0350352	0.7361308	0.6292589	0.1572109	0.2439270	0.2302967	0.9803781	0.3975962	0.2081944	0.3713952	0.3341287	0.9946846	0.2862997	0.7042336	0.1850652	0.2695943	0.1648984	0.0646484	0.5352848	0.8051029	0.5314840	0.8639042	0.0405787	0.0860708	0.9100799	0.6186113	0.9849455
0.1723737	0.0044812	0.9493859	0.9666001	0.1509659	0.9891609	1.0355758	0.9256259	0.3354263	1.0168595	0.1345170	0.8492583	1.0269203	1.0245665	1.0509148	0.9552107	0.4001629	0.7524589	1.0511042	0.9156062	0.5052568	1.0958224	1.0051457	0.8777771	0.8064834	0.5976040	0.0547705	0.2866384	0.2710647	0.9086180	0.5415575	0.2001232	0.4291970	0.3234353	0.9245358	0.4382654	0.8091870	0.2843936	0.4880173	0.3182103	0.0560590	0.1924869	0.8805364	0.1530909	1.0012660	0.1513290	0.6368268	1.0710201	0.7576241	0.9606187
0.1835737	0.0067535	0.9305327	0.9367503	0.3518086	0.9685094	0.7325142	1.0908393	0.5346445	0.9717972	0.5670520	0.8154652	1.0514160	0.9793775	0.9060312	0.7640951	0.3916430	0.7478298	1.0075665	1.0083761	0.9737504	0.8556670	0.9567700	1.0499480	1.0724036	0.5939949	0.0032235	0.1465438	0.2272150	0.9047006	0.3829584	0.2032471	0.4693820	0.2232946	0.9564677	0.1514393	0.5740147	0.4684884	0.4860150	0.2302428	0.0504443	0.2230059	0.8674911	0.2052229	0.9851923	0.3038148	0.3563450	0.9488428	0.6920958	1.0101578
0.1283661	0.0125548	0.9390198	0.8669616	0.6473048	0.7987632	0.7439196	0.5140820	1.0257874	1.0640352	0.3418941	0.8083364	0.8204606	1.0500134	0.8737166	0.9659509	0.2645733	0.7628703	0.9314668	0.9479425	0.7025328	1.0576690	0.8425590	1.0265491	0.8531950	0.6150699	0.0607952	0.2911363	0.8389970	1.0414452	0.5323985	0.0814430	0.8609018	0.3524725	1.1141789	0.2754415	0.6295548	0.2893376	0.3860021	0.3180110	0.0002134	0.1798289	0.7891612	0.5737597	1.0519330	0.7306188	0.1248617	0.7043227	0.6390005	1.0105565
0.1557806	0.0037250	0.9382723	0.8983212	0.2630619	0.9391853	1.0006004	1.0498491	0.2240665	0.4505724	0.1465092	0.4861626	1.0042849	1.0634896	0.9110968	0.9358888	0.0977121	0.8560940	0.9641705	0.9957773	0.9773294	0.9006500	0.8533983	1.0076785	1.0614911	0.5605129	0.3234894	0.2147924	0.1665850	0.8980772	0.3324654	0.0061514	0.4725416	0.1127714	1.0037244	0.1926848	0.6972661	0.2272692	0.2903001	0.1176631	0.0005543	0.4356028	0.8025874	0.5778483	0.7484163	0.3027497	0.4831478	0.9601148	0.9186287	1.0190377
0.4953773	0.1857443	0.9004368	1.0876661	0.6077579	1.0556331	0.3263594	0.8949772	0.5164001	1.0056703	0.2512679	0.4979742	1.0494311	0.6239220	0.9685215	0.8342523	0.4551770	0.7985920	0.9755536	0.9576905	1.0437535	0.8709228	0.9525096	0.9432135	1.0123172	0.6134327	0.1499128	0.2523131	0.3524110	0.8637257	0.3830221	0.0288993	0.5627778	0.1033078	0.9564737	0.2840134	0.6437923	0.0158119	0.4601511	0.0314321	0.0697370	0.1408000	0.9721106	0.3144599	0.9732049	0.0158306	0.7898415	0.4244255	0.9235913	0.9648045
0.1310149	0.0094966	0.8821522	1.0202820	0.3954257	0.8312518	0.8923470	0.9389074	0.8364657	0.7298465	0.5361764	0.6513173	1.0961719	1.0304997	0.9567353	1.0328334	0.5528407	0.8122258	1.0092003	1.0445908	0.7055717	0.8968596	0.9041051	0.4683835	1.0180504	0.4964930	0.0007893	0.1553856	0.3174027	0.9754052	0.5883526	0.0602060	0.4950764	0.5136716	1.0919937	0.1586612	0.6617576	0.6185480	0.5938112	0.1252519	0.0226887	0.2789206	0.8216807	0.5015474	0.9657517	0.4522835	0.8459901	0.5750485	0.8867967	0.9678210
0.1721524	0.2944436	0.9655183	1.0450015	0.5870357	1.0235199	1.0855684	1.0010546	0.3294860	0.9170163	0.6031079	0.5162384	0.9964226	1.0031751	0.8710818	1.0859975	0.2330430	0.8148532	1.0305298	0.9605722	0.9681983	0.9794298	1.0217054	1.1019352	1.0008547	0.3576576	0.0941328	0.1650407	0.2416815	1.0349146	0.3271821	0.1845386	0.5646854	0.2051817	0.9777124	0.2953911	0.6225058	0.1762174	0.4087838	0.0091299	0.0138050	0.1210181	0.9155497	0.1494045	1.0165149	0.5303652	0.1574801	0.8069112	0.8095605	0.9147109
0.2198578	0.0887981	0.6530062	0.8828236	0.7167615	1.0055460	0.2414643	0.8117512	0.7293387	1.0028661	0.2155728	0.5555939	1.0702884	1.0160820	1.0039741	0.8284732	0.6418090	0.8332255	1.0007950	0.7817140	0.7538127	0.9664146	0.9749107	0.8847313	0.8707114	0.7285934	0.0030615	0.1668420	0.3357097	0.9641082	0.5350231	0.2003459	0.1274881	0.2953753	1.0307190	0.3964972	0.7123397	0.0633369	0.3133069	0.0624614	0.0569736	0.2416225	0.8657137	0.3553441	0.9597911	0.5121325	0.3607487	0.4368811	0.6276836	1.0028198
0.2876409	0.3688280	1.0012268	0.9935795	0.4271915	0.9928045	0.8487411	1.0368466	0.5508409	0.9036803	0.1495802	1.0593197	1.0918290	0.8313899	0.8724528	0.5537150	0.3792613	0.7583160	0.5438820	0.3122132	0.9860432	1.0559022	0.9518278	0.7596310	1.0111560	0.3755514	0.0752310	0.2487279	0.2970448	0.9730714	0.4272655	0.0942804	0.2816635	0.0995631	1.0343160	0.8477603	0.0482831	0.4288225	0.4572660	0.3234379	0.0739248	0.7379302	0.8973008	0.2285582	0.9965934	0.3021505	0.5006220	0.7506344	0.9771510	0.9965240
