YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.0938581	0.0089408	1.0000000	0.9974878	0.5344420	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0585778	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.3281086	0.4643900	0.2615952	0.0591457	0.2128180	0.7300895	0.3015166	0.9627383	0.4591957	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0044706	1.0000000	0.9974878	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965174	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0089408	0.5000038	0.9974243	0.5471467	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134793	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.7803065	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931543	0.5082235	0.3015580	0.9990160	0.3148126	0.6512542	0.2935993	0.4643900	0.2615952	0.0591497	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.5895202	0.9275376
0.1877160	0.0089408	1.0000000	0.4987439	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.2596746	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0612509	0.2199902	0.3191371	0.9999787	0.4055151	0.3560126	0.5082235	0.3015580	0.9961922	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.1117160	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.2124955	1.0000000	1.0000000	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965174	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.1778787	1.0000000	0.9974878	0.2301608	0.5000008	1.0000000	1.0000000	0.8524872	1.0000000	0.2397427	0.7584163	1.0000000	1.0000000	0.9965175	0.9998052	0.3137098	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601511	0.2199902	0.3191371	0.9999787	0.4055151	0.2414453	0.5082235	0.5989773	0.9990161	0.3148126	0.6512542	0.2244854	0.6850711	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4369798	0.4957012	0.5349883	0.9275726
0.1877160	0.0086021	1.0000000	0.9974878	0.4249582	1.0000000	0.5000007	1.0000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965174	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.3191371	0.9999787	0.4055151	0.1931322	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4370003	0.5943238	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.4968781	1.0000000	1.0000000	0.5000000	0.6612864	1.0000000	0.2406778	0.7580684	1.0000000	1.0000000	0.9965175	0.9998052	0.3134828	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601537	0.2199902	0.8776997	0.9999787	0.4055151	0.1931321	0.8534442	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4896242	0.4370003	0.7445611	0.6904889	0.9275376
0.1877160	0.0089408	1.0000000	0.9974878	0.4249582	1.0000000	1.0000000	1.0000000	0.3306506	1.0000000	0.2406778	0.7517196	1.0000000	1.0000000	0.9965175	0.9998052	0.3093997	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601988	0.2199902	0.3191371	0.9999787	0.4055151	0.1931321	0.5082235	0.3015580	0.9990161	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0591457	0.2128180	0.8106901	0.2630989	0.9627383	0.4566113	0.4373794	0.7445611	0.6904889	0.9269015
0.1877160	0.0089408	1.0000000	0.9943295	0.4249582	1.0000000	1.0000000	1.0000000	0.6612864	0.5000005	0.2406778	0.7580684	1.0000000	1.0000000	0.9939173	0.9998052	0.3133053	0.7923281	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.6423434	0.0601557	0.2199902	0.3191371	0.9998829	0.4055151	0.1942396	0.5082235	0.3015580	0.9990100	0.3148126	0.6512542	0.2252355	0.4643900	0.2615952	0.0593443	0.5233580	0.8106901	0.2630989	0.8505314	0.4566113	0.4007169	0.7445611	0.6904889	0.9275376
