YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1508867	0.0174502	1.0352769	1.0581410	0.4472217	0.9172270	1.0160081	1.0617935	0.5925073	1.0405332	0.0000000	0.8525226	1.0484122	1.1189059	1.1162934	0.9128959	0.3549336	0.7223014	1.0380891	0.9739623	0.9212940	1.0162618	0.9966965	0.9915577	0.9626810	0.6652072	0.0596547	0.2638487	0.2891055	1.1102048	0.4452447	0.1826869	0.5108977	0.3297755	0.9526167	0.3093771	0.5524644	0.3211112	0.5399606	0.3041738	0.0609506	0.2151960	0.9120854	0.2825117	0.9252096	0.4506258	0.4008550	0.8926332	0.6432171	0.8642117
0.1608228	0.0042359	1.0779092	0.9728973	0.4875527	1.0683656	1.0088759	0.9685444	0.6660637	0.9263007	0.2638690	0.0000000	0.9642860	1.0582201	1.0032919	1.0346119	0.0386505	0.8469867	1.0132307	1.1110238	1.0459140	1.0258170	0.9625630	0.9911335	0.9158944	0.6283899	0.8705107	0.2332487	0.3476592	1.0729626	0.3427998	0.1930520	0.5023994	0.3399904	1.0642560	0.2675061	0.7186161	0.2413928	0.5526460	0.2919222	0.0676489	0.2523390	0.8334079	0.2842784	0.9895967	0.4226004	1.0492247	0.7514405	0.6747181	0.0084262
0.1870547	0.1280917	0.8742936	1.0589463	0.4844770	1.1057623	0.9713622	0.9862708	0.8069014	0.9613388	0.0602096	0.7465830	0.0000000	0.9355675	1.0392796	1.0022247	0.3182514	0.8700567	0.9909902	1.0447758	1.0769691	1.0259583	0.9999843	0.9637586	0.9922979	0.6876509	0.0926821	0.2403377	0.2963850	1.0222751	0.3963976	0.2312169	0.4376217	0.2047215	1.0704810	0.3399292	0.7228285	0.2640616	0.4383955	0.2764493	0.4933964	0.2297222	0.8140326	0.2495633	1.0572335	0.5349687	0.4257297	0.7518026	0.7648128	0.9250052
1.0590922	0.1471255	1.0448854	1.1232407	0.5451025	0.9837840	0.9573049	0.8851414	0.1821426	1.0603926	0.1965335	0.6102113	1.1547963	0.0000000	0.9563449	1.0051183	0.3041943	0.7909316	1.1178599	0.9882500	0.9927586	1.0001332	0.9936411	1.0548410	1.0909883	0.6999863	1.0368958	0.1750395	0.2957668	1.1596358	0.4642926	0.7264895	0.5366878	0.3374946	1.0748673	0.3552110	0.6072898	0.0153838	0.3889241	0.2919921	0.0758970	0.2271908	1.0317878	0.4574927	0.9758694	0.1556534	0.4384554	0.7976116	0.7671635	0.8724628
0.1781623	0.0027778	1.1089946	0.9969966	0.5148098	1.0607048	0.9219923	0.9946631	0.5838562	0.9155469	0.2198838	0.7921216	0.9760168	1.0415932	0.0000000	1.0323121	0.2433793	0.7475945	0.9477410	1.0274053	0.9055567	0.9208215	1.0200941	1.0981471	1.0372632	0.6256824	0.0716566	0.1969621	0.3804041	1.1066696	0.4092844	0.1517672	0.5181263	0.2856434	0.9979991	0.3338413	0.6517828	0.2301618	0.5025062	0.2723921	0.0685252	0.2173274	0.8473950	0.2070119	0.9106068	0.4845834	0.5111711	0.8113378	0.7470907	0.8993424
0.1601427	0.0107248	1.0399484	0.9733378	0.3905598	0.9977866	1.0085617	0.9869131	0.6623155	1.0344446	0.3246148	1.0669458	1.0811103	1.0212925	1.0128660	0.0000000	0.5062606	0.6956014	0.9407291	0.9806879	1.0824019	1.0906198	1.0148253	0.9190314	1.0154127	0.6727815	0.0528883	0.2254792	0.3192999	1.0518911	0.3331064	0.2435100	0.5030921	0.3617596	0.9525267	0.3539637	0.6113558	0.2897027	0.4612700	0.2691594	0.0454009	0.3307624	0.8591311	0.2624638	1.0437050	0.4139063	0.4568738	0.7178394	0.6663782	1.0063722
0.2088148	0.0199008	0.9956941	0.9795932	0.4351496	1.0096453	0.9527249	1.0962679	0.7198854	1.0529086	0.3363883	0.7445044	1.0834168	1.0737160	1.0739950	1.0082329	0.0000000	0.8570851	0.9480338	0.9089313	0.9165489	1.0385960	1.0041102	0.9927010	0.9767915	0.7416419	1.0287218	0.2517342	0.2640049	1.0432186	0.4175752	0.2053708	0.4668964	0.3387923	0.9797571	0.4054146	0.6915165	0.2353882	0.5532479	0.3071160	0.0635485	0.1590207	0.7946312	0.2939056	1.0145069	0.4336862	0.4627672	0.8270771	0.6713212	1.0164115
0.1891154	0.0294933	1.0321469	1.0675018	0.6070103	1.0796272	1.0775412	1.0047017	0.7312090	1.0839664	0.2551867	0.6363374	1.1257101	1.0002955	1.1217295	1.0383599	0.3589145	0.0000000	1.0633721	1.0675170	1.0086883	0.9625574	1.0341336	1.0010848	1.0047185	0.4295796	0.0909085	0.2412262	0.3262541	1.0357056	0.4133277	0.1491416	0.4248804	0.5906870	1.1136024	0.2961542	0.6674248	0.4808503	0.7730586	0.2520468	0.0735788	0.2109607	0.8625355	0.0339501	0.9608531	0.4308709	0.4774183	0.7948899	0.7133359	1.0323322
0.2252776	0.0137290	1.1316937	0.5264384	0.4243744	1.0929129	1.0342597	1.0215014	0.6802261	0.9986859	0.2939798	0.8067387	1.0550680	0.9699494	0.9382285	0.9384953	0.2935772	0.7618249	0.0000000	1.0580637	0.8912825	1.0315976	1.0524105	1.0506669	0.9991385	0.7057491	0.0854872	0.2613338	0.3072528	0.6253903	0.4455609	0.2926172	0.5169515	0.2788064	0.9097293	0.3426243	0.5884842	0.2342602	0.4102760	0.2014934	0.0781412	0.9992468	0.8893501	0.3432268	0.8711181	0.4057088	0.3577321	0.8948722	0.7588951	0.9794714
0.1759225	0.0113592	1.0437791	0.9471466	0.3969356	1.0516092	0.9657111	0.9728483	0.7630508	0.9196093	0.2681327	1.0796809	1.0070483	1.1459722	0.9669895	0.0717278	0.4296210	0.8732386	1.0429788	0.0000000	0.9884526	1.0437077	1.1336990	1.0664151	1.0154556	0.6860388	0.0753769	0.2751936	0.3139653	1.0849525	0.4911206	0.2325796	0.5125343	0.3191328	0.9515989	1.1251963	0.0453184	0.1757066	0.5252304	0.3003161	0.0634842	0.2231942	0.2504020	0.2384546	1.0176488	0.4833564	0.4353803	0.7550938	0.6858051	0.8702344
