YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.0000000	0.0354072	0.6874497	1.0074073	0.9668594	0.8229853	0.9932114	0.4204686	1.0093160	0.0770437	0.0266585	0.9692522	0.2613347	0.2628974	0.8691103	0.9863785	0.4640582	1.0422205	0.9935217	0.1020014	0.0029215	0.8436037	1.0749041	0.0518550	0.1111181	0.0180956	0.2297507	0.7133255	0.9905766	0.0386910	0.5134304	0.3971700	0.4505118	0.1863582	0.5784582	0.3041258	0.9486982	0.7930209	0.8687754	0.7986220	0.9302956	0.8423504	0.1419730	0.6672634	0.9953255	0.2367567	0.8118639	0.5453849	0.1411236	0.8641724
1.0151116	0.0000000	0.6040181	0.9378207	1.0287713	0.9494089	0.8730239	0.3967713	0.9754567	0.0979354	0.0389402	0.9271991	0.2160846	0.3204634	0.9446293	0.9851426	0.4845366	1.0175785	1.0029531	0.0722958	0.0055150	0.9250781	0.8862038	0.0532240	0.1401542	0.0220886	0.2510989	0.7769567	0.9848801	0.0327443	0.4879005	0.3223106	0.5222320	0.1573970	0.6002934	0.2898388	1.0699054	0.8694537	0.9005820	0.7164887	0.9784889	0.7828647	0.1553355	0.6748025	0.4128468	0.1903081	0.7655737	0.6509172	0.0987015	0.7323648
1.0044177	0.0106806	0.0000000	1.0449904	0.9867795	0.8601658	0.9881247	0.0906181	1.0022111	0.1006381	0.0234351	1.0560851	0.2725573	0.2724305	0.9097066	0.9719016	0.4229973	1.0229008	1.1172661	0.0993598	0.0043534	0.8526664	1.0142948	0.0831379	0.1583105	0.0106388	0.3064387	0.7480969	0.9828690	0.0383581	0.4599541	0.3595858	0.0238908	0.1357899	0.6257796	0.2899838	1.0442495	0.8726053	0.8213861	0.8466781	0.9788042	0.7873248	0.1628577	1.0824288	0.1522795	0.2304828	0.7275246	0.9677972	0.1201154	0.7568262
1.0995141	0.3312354	0.5555089	0.0000000	0.9781954	0.0610933	1.0723706	0.4184323	1.0327141	0.0931986	0.0341210	1.0840395	0.2381351	0.6212552	1.0357864	1.0320670	0.0247441	0.8721849	1.0021318	0.1189062	0.0037201	0.8785747	1.0018697	0.0485913	0.1186534	0.0298863	0.4456574	0.1174579	1.0312689	0.0480103	1.0519063	0.2371331	0.4516192	0.9817280	0.6603770	0.3987709	1.0623144	0.0256974	0.0473178	1.0292682	0.9820832	0.7891911	0.4819792	0.5978414	0.4310850	0.2144375	0.2617211	0.5600436	0.9942899	0.7260436
1.0787551	0.0663976	0.3903384	1.0091100	0.0000000	0.8881862	0.9600602	0.3466611	0.9928950	0.0713164	0.0228369	0.9926693	0.2516477	0.4863740	0.9728080	1.0105625	0.5149215	1.0528810	0.9445565	0.0809750	0.0011464	0.8995548	0.9354556	1.0048477	0.1395731	0.0204526	0.3100900	0.7911547	1.0293803	1.0289282	0.4692097	0.3935197	0.1810185	0.1581685	0.6031401	0.3331093	1.0418664	0.8699994	0.8666916	0.7844735	0.9233073	0.4752910	0.1419219	0.6553756	0.4097452	0.2087547	0.2948593	1.0415862	0.1130883	0.8358968
0.9340597	0.0948142	0.3458707	0.9768409	0.9698131	0.0000000	1.0844023	0.3620055	1.0577705	0.0957828	0.0269912	0.9848820	0.2256159	0.5781809	0.9673047	1.0544410	0.0209733	1.0070622	1.0065221	0.0673673	0.0030460	0.9415175	0.9740405	0.0614682	0.1408513	0.0158677	1.0225264	0.1183123	0.2898517	0.0414658	0.8508238	0.9704806	0.2465623	1.1044815	0.5689630	0.0419140	1.0463300	0.8268198	0.6645513	0.9923982	0.9817638	0.9440834	0.1598004	0.7040904	0.4486900	0.2362180	0.2171562	0.7048115	0.1098531	0.7832648
0.9969228	0.0682800	0.3407326	1.0245409	0.9634743	0.0683722	0.0000000	0.3161720	1.0623473	1.0025272	0.9416806	0.3484783	0.8572127	0.6040075	0.7467913	0.9281066	0.0325580	1.0053644	1.0560125	0.1062416	0.0029541	0.1933399	1.0392972	0.0429553	0.1399658	0.0315636	0.5104193	0.1292775	0.3212581	0.0388922	0.9116452	0.6351284	0.1742632	1.0521548	0.3138519	0.0473428	0.4707358	0.9464014	0.6095246	1.0075856	0.8615944	0.5482029	0.0935245	0.6537801	0.3439560	0.2090983	0.2022121	0.6844448	1.1309573	0.9107669
1.0274548	0.3648354	0.5981895	0.9652918	0.9842475	0.8787159	1.0065516	0.0000000	0.9915430	0.1271620	0.0141276	1.0467889	0.2537407	0.2273795	1.0064401	1.0528476	0.5253892	0.8447333	1.0872401	0.0928144	0.0081443	0.9215417	1.0621592	0.0638916	0.1097869	0.0281883	0.3269847	0.7614614	1.0320935	0.0462541	0.5023464	0.3286186	0.3715095	0.1297914	0.6176222	0.2496320	1.0150398	0.9205850	0.8024787	0.7602163	1.0321832	0.8098400	0.1370252	0.9899568	0.3826041	0.2993280	0.8525670	0.9731106	0.0965322	0.6485664
1.0231230	0.2266436	0.5663334	0.9537096	1.0683380	0.8304045	1.0732951	0.9468943	0.0000000	0.0977608	0.0491926	1.0430272	0.2417273	0.2283803	0.8694058	1.0249048	0.4980365	0.8710852	0.9776888	0.0923570	0.0022559	1.0001156	0.9942944	0.0308213	0.1251573	0.0106403	0.2538577	0.7826288	0.9273579	0.0591205	0.5495048	0.3268210	0.3763311	0.2462860	0.6326806	0.2419990	0.9792412	0.7686257	0.9006247	0.7610928	1.0054311	0.8608244	0.1289829	0.2797895	0.5137953	0.2381747	0.8661503	0.0659260	0.1017970	0.7173433
0.9373257	0.4684175	0.6479527	0.9962587	1.0261915	0.8543378	0.9571890	0.4283661	0.9647054	0.0000000	0.0232834	0.9511165	0.2706245	0.2473694	0.8689761	1.0307397	0.5871733	0.8207452	1.1061144	0.0921798	0.0065560	0.9609238	0.9746270	0.0406566	0.1356532	0.0151198	0.2664781	0.7486161	1.0091772	0.0459616	0.5144956	0.3261196	0.4884275	0.1483489	0.6249006	0.3187073	1.0271720	0.8260178	0.9402593	0.9878010	0.9519821	1.0077856	0.1646475	0.6184575	0.4313256	0.2159394	0.7227015	0.6671874	0.0972316	0.6035336
