YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.6661243	0.2680462	0.4746579	0.6466796	0.6399548	0.5582313	0.6652373	0.2314817	0.5737064	0.0607137	0.0228858	0.6008314	0.1976924	0.2585457	0.5585981	0.6165044	0.2534880	0.5802376	0.6153736	0.0723065	0.0014031	0.6490077	0.6942761	0.0403379	0.0798099	0.0165738	0.1271161	0.4801417	0.6646719	0.0388210	0.2758939	0.2445864	0.3347582	0.1533691	0.3479545	0.2292789	0.7219363	0.5592594	0.5873497	0.5027167	0.6655539	0.5007216	0.0771447	0.3440381	0.3416033	0.2808875	0.4880369	0.4621493	0.0756981	0.4936406
