YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.7806250	0.0296849	0.3782669	1.0000000	1.0000000	0.8398998	0.9018725	0.2815325	0.6114986	0.0261235	0.3855500	0.9999972	0.2362854	0.3132539	0.9527292	0.7624837	0.4252183	0.9871483	1.0000000	0.1051640	0.0082893	0.8941626	1.0000000	0.0036065	0.1938543	0.0001033	0.3049184	0.8384901	0.8555325	0.0375561	0.4117688	0.0277411	0.1588552	0.1047908	0.6338057	0.4620430	0.9920985	0.9187757	0.8162507	0.9946714	0.6034556	0.9605163	0.6119409	0.7844548	0.3162893	0.1283040	0.5624496	0.8840731	0.0000039	0.9999482
0.9868778	0.2349224	0.4175347	1.0000000	0.6118575	0.7877174	0.7820509	0.7373816	1.0000000	0.1062625	0.0259994	0.9999993	0.1698462	0.4786146	0.7240626	0.6229576	0.1851324	0.4088937	0.6238664	0.1561484	0.9884506	0.8941633	0.6569561	0.0089666	0.9315879	0.8766308	0.0070655	0.8378909	0.9760671	0.0245523	0.3820743	0.4645112	0.2402325	0.1841390	0.2116344	0.5812840	1.0000000	0.7894238	0.8528991	0.5715978	0.0972947	0.8052713	0.1754144	0.3881286	0.5873205	0.5134062	0.3226447	0.1091476	0.0000031	0.9310043
1.0000000	0.3598602	0.6018262	1.0000000	1.0000000	0.7857880	0.7184991	0.5009508	1.0000000	0.0499808	0.0001051	1.0000000	0.2362853	0.3023769	0.9069622	0.8067216	0.3061787	0.1634123	1.0000000	0.0780268	0.9511612	0.8941635	0.9230748	0.0458522	0.7051857	0.9358825	0.2496590	0.7411120	0.9759172	0.0375561	0.4152041	0.4941245	0.5932327	0.1829647	0.5154998	0.4017397	0.6839982	0.7894227	0.9614495	0.9491962	0.1724718	0.4585543	0.4522306	0.5557422	0.1776478	0.1431720	0.4879287	0.4205568	0.1065235	0.5415507
0.9616005	0.3275265	0.5246559	1.0000000	0.6501624	0.7918508	1.0000000	0.9270252	1.0000000	0.0131451	0.0000006	1.0000000	0.2362853	0.3748511	0.9658204	1.0000000	0.5079101	0.3784212	0.6887436	0.0870073	0.9789039	0.8941635	1.0000000	0.0048296	0.7989711	0.8284768	0.3662772	0.7908115	0.9763850	0.0181533	0.5068414	0.1350646	0.3565515	0.1229972	0.3150757	0.0785381	0.7441844	0.8916749	0.8533998	0.9996446	0.1020811	0.8819339	0.3337107	0.2282920	0.5835085	0.1031757	0.5040433	0.0756087	0.0000030	0.6122942
0.9410953	0.2143523	0.5031843	1.0000000	0.6753171	0.7918508	1.0000000	0.5229799	1.0000000	0.0534093	0.6203831	1.0000000	0.2362853	0.3656615	0.9387886	1.0000000	0.4213055	0.4160586	1.0000000	0.0646456	0.9870452	0.9337793	1.0000000	0.0527396	0.8074944	0.8694742	0.4673137	0.7915919	0.6209774	0.0498079	0.1490641	0.0901783	0.3261641	0.1370933	0.3074403	0.2033334	0.8890623	0.8087496	0.7368326	0.9520563	0.1687969	0.9569633	0.3432392	0.5364949	0.1862522	0.1943811	0.4665542	0.3477475	0.1065181	0.4400749
0.8764153	0.0643040	0.4091162	0.9754664	0.8529267	0.8957560	0.7792056	0.4491741	0.6892913	0.1068510	0.6679286	0.9999992	0.2362853	0.2964236	0.8881847	1.0000000	0.4578904	0.4774677	0.4051475	0.0689481	0.9576708	0.9390291	1.0000000	0.0478884	0.7172960	0.8503276	0.0040404	0.7751457	0.9830189	0.0083049	0.2954624	0.0053514	0.4651152	0.1474664	0.4768441	0.1950727	0.7526002	0.9292301	0.7205051	0.5084484	0.1717851	0.8151687	0.2804616	0.6040420	0.2641068	0.2038788	0.6821523	0.6354397	0.0720465	0.8399855
1.0000000	0.6320202	0.7460246	0.8500408	1.0000000	0.8428067	1.0000000	0.2919590	0.9664682	0.0776594	0.4316476	0.7376748	0.0371618	0.2879458	0.8354405	0.8465023	0.5356408	0.2985427	1.0000000	0.1158306	0.9283573	0.8080999	0.8723259	0.0030221	0.6888735	0.8122341	0.1945103	0.8837862	0.9816817	0.0375561	0.4734749	0.0438497	0.5843318	0.1618908	0.3435954	0.5716961	0.8864505	0.7886116	0.7800823	0.8528713	0.1463510	0.9406152	0.2333772	0.6696682	0.5577776	0.3055057	0.7020092	0.8679480	0.0603686	0.3865435
1.0000000	0.7460243	0.8709337	0.8949493	0.8531257	0.7526379	1.0000000	0.8448015	1.0000000	0.0776594	0.0005661	0.6681871	0.0458088	0.3062468	0.8677022	1.0000000	0.4041708	0.7001169	1.0000000	0.0870073	0.0000000	0.6788326	0.9368979	0.0054916	0.0000000	0.0774657	0.0098779	0.7906718	0.9747356	0.0038957	0.5099253	0.0701281	0.8022093	0.1985073	0.4782250	0.2436454	1.0000000	0.7727901	0.9192390	0.8984578	0.8031959	0.9308366	0.1943445	0.2603350	0.5960435	0.2475234	0.6591260	0.0923982	0.1065184	0.5029263
0.8916816	0.0020938	0.1680594	1.0000000	0.7982956	0.7918508	1.0000000	0.0098860	0.9059953	0.0776594	0.2366960	0.9549010	0.2385306	0.4846485	0.8315570	0.5570836	0.1897573	0.8067998	0.9310984	0.2338538	0.0000000	0.8791176	0.7526192	0.0489976	0.0000000	0.3535249	0.5619646	0.8699442	0.6648427	0.0124906	0.5068416	0.4818461	0.1256155	0.1809106	0.5333685	0.7238901	0.8813778	0.8489307	0.8827520	0.8416425	1.0000000	0.8114973	0.1873648	0.7910796	0.1839016	0.4548989	0.3143988	0.9999999	0.1065181	0.5222120
1.0000000	0.0715010	0.3655368	1.0000000	0.8464699	0.8681009	1.0000000	0.4773396	1.0000000	0.0198763	0.3646809	0.9999989	0.0857959	0.1191749	0.7145983	1.0000000	0.5915922	0.9657639	0.8952044	0.0870073	0.0000074	0.8941632	0.5919234	0.0480069	0.0560854	0.1443139	0.1041574	0.7563957	0.9813475	0.0414891	0.3511902	0.7226412	0.6502762	0.1532125	0.4833219	0.3269569	0.9875463	0.9007708	0.8239245	0.9976118	0.9999716	0.9316242	0.1516760	0.4415547	0.1719620	0.7161496	0.9763252	0.4316432	0.1065181	0.6847445
