YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.9439127	0.3534457	0.6415523	0.9726554	1.0263967	0.8613077	1.0883844	0.4618987	0.9775844	0.0632020	0.0065759	1.0177680	0.2182495	0.2878058	0.8742939	1.0221619	0.5361941	0.8091454	0.9993112	0.0819596	0.0015151	0.8350398	1.1382371	0.0463747	0.1208866	0.0218350	0.2452422	0.7517173	1.0084325	0.0458855	0.4540589	0.3818197	0.3755909	0.1812277	0.6744208	0.3322185	1.1035579	0.7748701	0.9167624	0.7437248	0.9825311	0.8981568	0.1338435	0.6810328	0.5144373	0.2049419	0.8185963	0.6347394	0.1301056	0.7222198
1.0475312	0.5489635	0.6025313	1.0520975	0.9784041	0.8266497	0.9887814	0.3791718	1.0432384	0.1006817	0.0219810	0.5374320	0.5813514	0.2230954	0.8500714	1.0117113	0.5700570	0.7690866	0.9434777	0.0831534	0.0036938	0.3839617	0.9872740	0.0527617	0.1190071	0.0223703	0.3006732	0.7783963	0.9483819	0.0397032	0.4860920	0.4135737	0.5445372	0.1497764	0.3658787	0.3179939	1.0417014	0.8443207	0.9644507	0.6274593	1.0361752	0.8995968	0.1156819	0.6582640	0.5286023	0.2496741	0.9163658	0.6690675	0.0965976	0.5959873
0.9235772	0.2909991	0.5379615	1.0696701	1.0472323	0.8037692	0.9455441	0.4582362	0.9494692	0.1082068	0.0208683	1.0268967	0.1050180	0.2735201	0.9139586	1.0184678	0.4508484	0.8829398	1.0219993	0.1291184	0.0019240	0.9496239	1.0005696	0.0485297	0.1294199	0.0299988	0.2653302	0.6782894	0.9955165	0.0393658	0.5644433	0.4061127	0.4470960	0.2324195	0.6675508	0.2849699	0.9847405	0.8234885	0.8758890	0.7433537	1.1249132	0.9040285	0.1430867	0.7168748	0.5162958	0.2962623	0.7039033	0.7330535	0.1119625	0.6456905
1.0248352	0.3177184	0.5857641	1.0806926	1.0165315	0.8490429	0.9675732	0.4846737	1.0260424	0.0930339	0.0277451	1.0327693	0.2511895	0.1528653	0.9091340	0.9950397	0.4857946	0.8377041	0.9468009	0.0760633	0.0037568	0.8908367	1.0858602	0.0412816	0.1087760	0.0228207	0.3043396	0.8294958	1.0151665	0.0408887	0.4610341	0.3640221	0.4419264	0.2273955	0.7168284	0.2946143	1.0611797	0.7589658	0.9619788	0.8344486	1.0173892	0.9199298	0.1181455	0.6664395	0.4574915	0.1930685	0.9960935	0.6207272	0.1141823	0.6323184
0.9713695	0.4030518	0.6194546	1.0313881	1.0066693	0.8789894	1.0045761	0.4552904	0.9595660	0.0760995	0.0302998	0.9899613	0.2321388	0.2838485	0.5243161	0.9874137	0.5332243	0.8129259	0.9963168	0.0501607	0.0079046	0.9739782	1.1082349	0.0533200	0.1191056	0.0388540	0.3019733	0.7684899	1.0052870	0.0262658	0.4454521	0.3745932	0.4389513	0.1501957	0.5679432	0.3339541	1.0296705	0.8680411	0.8903307	0.8085352	0.9462396	0.8688199	0.1286950	0.5832133	0.4626988	0.1425069	0.7949133	0.5906011	0.0917580	0.6382840
1.0183263	0.3916500	0.5494125	1.0800536	1.0024869	0.8457882	1.0179234	0.4479547	0.9806476	0.0839496	0.0175569	0.9903764	0.2514496	0.4484573	0.9178383	0.5646604	0.1470890	0.7959691	1.0169146	0.3144440	0.0023700	0.9055305	1.0757713	0.0709031	0.1198373	0.0239328	0.3122855	0.7041159	1.0213825	0.0315553	0.5126141	0.3622940	0.4800996	0.2109581	0.6211406	0.2911835	0.9642042	0.8819374	0.9161371	0.8352000	0.9405971	0.8791525	0.1193305	0.6440846	0.4755885	0.1928088	0.5130294	0.5970331	0.0901764	0.6088871
1.0136267	0.2875114	0.5429285	1.0089240	1.1064908	0.8625683	1.0103295	0.4341171	1.0439766	0.1262022	0.0343489	0.9206235	0.2163840	0.2342652	0.8337955	0.9721625	0.2072530	0.8619042	0.9939120	0.0871324	0.0061719	0.9561389	1.0254522	0.0456951	0.1606560	0.0239275	0.2412837	0.8103289	1.0674112	0.0411569	0.4874233	0.3367504	0.4844217	0.1906577	0.6394321	0.3133391	1.0223602	0.7825133	0.8447941	0.8494369	1.0617271	0.9379570	0.1726062	0.6454295	0.5129212	0.2284558	0.7389572	0.7201522	0.1213891	0.6759878
1.0801040	0.5772415	0.5374563	1.0587365	0.9340368	0.8309740	1.0854633	0.4291946	0.9526289	0.0783989	0.0215971	0.9863135	0.2233196	0.2098020	0.8937165	0.9629608	0.5023294	0.3571386	1.0892141	0.0861826	0.0054728	0.8948685	0.9609497	0.0271377	0.1658644	0.0289493	0.2910945	0.7567047	1.0342771	0.0463997	0.5311146	0.3612488	0.4922393	0.1919957	0.5814897	0.2683764	1.0423154	0.7971027	0.9751164	0.8772022	1.0224164	0.9676840	0.1404676	0.6675605	0.4385677	0.2219713	0.9277165	0.5071846	0.1096400	0.4955795
1.0827400	0.4205464	0.5481036	1.0479891	1.0419210	0.8818232	0.9789969	0.4346864	0.9950192	0.0832640	0.0404581	1.0137019	0.2731816	0.2352538	0.9274019	0.9403103	0.5044418	0.8814964	0.4923790	0.0901052	0.0007521	0.9432491	0.9465661	0.0823547	0.1086388	0.0149394	0.2684482	0.8633719	0.8933196	0.0285359	0.4451201	0.3434543	0.4222570	0.1261879	0.5867479	0.3674155	1.0744007	0.9149936	0.9087318	0.8307297	1.1455582	0.8052044	0.1185888	0.5849960	0.4911794	0.3248406	0.7115910	0.4792761	0.1175208	0.5763455
0.9733220	0.4425719	0.6526414	0.9973604	1.0570305	0.8637191	0.9683266	0.4503542	1.0343086	0.0722320	0.0383458	0.9260910	0.2535135	0.2897655	0.9457026	0.9133877	0.4239168	0.8984128	1.0038114	0.0549603	0.0054190	0.9245655	1.0064539	0.0496615	0.1152015	0.0202535	0.2791496	0.6989137	0.9858000	0.0595613	0.5501573	0.3940436	0.4083213	0.1539653	0.5733641	0.3058156	0.9930504	0.8538042	0.8577781	0.7390907	1.0311965	0.7911582	0.1296790	0.6253725	0.4416618	0.2173918	0.6925318	0.7653859	0.1384558	0.7297595
