YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.8125423	0.0271511	0.3686228	1.0193229	1.0441137	0.9327242	0.8845802	0.2513760	0.6856442	0.0334466	0.3980319	1.0329060	0.2514394	0.3339454	0.9791913	0.8041562	0.4692651	1.0468231	0.9912313	0.0931955	0.0062768	0.8442451	0.9190818	0.0020888	0.1942706	0.0000675	0.2953702	0.7843989	0.8619096	0.0599583	0.4243076	0.0384222	0.1713996	0.1301263	0.6617600	0.4021447	1.0247604	0.9316461	0.8882743	1.0111406	0.5512334	0.9827667	0.6536746	0.7899480	0.3090847	0.1589506	0.6276523	0.8801205	0.0000266	0.9956275
1.0193987	0.3324258	0.4106289	1.0647757	0.6549428	0.8459917	0.7357826	0.7508718	1.0315011	0.1374801	0.0490244	0.9479055	0.1829275	0.4725061	0.7504243	0.6957943	0.1922555	0.3502094	0.6131882	0.1800253	0.9723902	0.8538157	0.6432274	0.0131528	0.9399726	0.9157298	0.0165720	0.8396063	1.0260780	0.0303713	0.3858339	0.4591036	0.3085674	0.2109125	0.2580158	0.5494626	1.0063988	0.7934082	0.8750978	0.3884134	0.1138958	0.7829446	0.1419332	0.4109302	0.6210766	0.4583309	0.3506598	0.0893297	0.0009387	0.9487733
1.0699801	0.4196121	0.6214743	1.1055760	0.9984477	0.7343196	0.7595482	0.4640550	0.9445255	0.0426141	0.0019441	1.0340008	0.2313674	0.3033727	0.8739635	0.8446988	0.2547506	0.1890060	1.0634452	0.0904182	0.9374093	0.8995784	0.8901286	0.0388196	0.8694529	0.9043786	0.2354541	0.7541293	1.0678750	0.0260738	0.4267669	0.5019750	0.5864736	0.1556120	0.6288733	0.3463266	0.6289252	0.8200074	1.0040511	0.8890339	0.1642577	0.4909603	0.4344612	0.5345655	0.1633698	0.2248919	0.4158409	0.2990581	0.1034580	0.5837684
0.9902081	0.3959091	0.5797453	0.9957903	0.7281244	0.7843534	1.0316876	0.9753208	1.0083736	0.0182711	0.0012841	1.0245994	0.1746347	0.3311400	0.9318086	0.9730758	0.5624882	0.3850377	0.7516828	0.1046107	0.9037802	0.8677490	1.0684139	0.0051272	0.7986029	0.7986626	0.3828364	0.7270527	0.9962944	0.0174276	0.5722383	0.1421371	0.3430369	0.1338373	0.2870549	0.0890796	0.7027966	0.9309182	0.8697170	0.9666474	0.1308029	0.9079765	0.3603410	0.2952389	0.6403877	0.0917563	0.5302449	0.0929842	0.0011569	0.6724501
0.8811466	0.1263193	0.5070878	1.0462547	0.7431926	0.8560334	1.0730119	0.5295645	1.0480958	0.0556125	0.6826822	1.0263633	0.2084693	0.2949700	1.0062475	1.1092236	0.4204605	0.4225689	1.0793310	0.0715655	0.9816620	0.9855759	0.9590740	0.0612041	0.8389782	0.8873172	0.4532146	0.7760914	0.6023754	0.0347503	0.1537413	0.0670694	0.2451968	0.1607553	0.2796141	0.1776058	0.8657260	0.8571798	0.7695640	0.9067780	0.1682334	0.9841268	0.3406813	0.5758951	0.1755057	0.1990362	0.6031484	0.2186962	0.1238718	0.5050209
0.8905996	0.0491204	0.3525424	0.9880841	0.8552479	0.9784600	0.8878352	0.4131437	0.6874841	0.1275860	0.6963044	1.0922151	0.2036834	0.3435466	0.8462959	1.0527191	0.4303761	0.4591051	0.4245306	0.0476718	1.0077827	0.9790255	0.9976072	0.0523546	0.6623714	0.9288814	0.0092611	0.7310475	1.0150661	0.0168771	0.2957083	0.0062105	0.4178991	0.2055789	0.4360509	0.2063017	0.8042195	0.9518409	0.7801189	0.4940654	0.1613327	0.8106682	0.2531801	0.6076755	0.2010398	0.1910558	0.7261947	0.7503412	0.0879901	0.8266661
0.9895617	0.5284990	0.7254641	0.8365570	1.0681133	0.7925765	1.0777902	0.3434568	0.9500338	0.0540579	0.4649492	0.7225296	0.0478999	0.2780765	0.7786988	0.9295906	0.5688312	0.2940967	1.0387680	0.1033316	0.8387230	0.8702253	0.8485613	0.0065692	0.6508963	0.8684033	0.2058464	0.8985999	1.0240306	0.0490253	0.5349198	0.0456993	0.5996428	0.2400317	0.4266951	0.5315544	0.8576353	0.7388785	0.7497760	1.0111462	0.1631803	0.9354930	0.2869146	0.6151817	0.4899663	0.3478678	0.8065100	0.8267421	0.0828148	0.4043580
0.9882380	0.6595634	0.8413017	0.9478979	0.8396773	0.7671703	1.0304674	0.8144709	1.1187477	0.0673202	0.0006312	0.6832007	0.0544513	0.3318938	0.8473767	0.9997933	0.3209999	0.6566398	0.8856178	0.1074282	0.0012020	0.6416767	0.8344976	0.0068014	0.0008638	0.0591114	0.0086941	0.6780539	0.9730544	0.0088505	0.5167351	0.0604155	0.8366773	0.2379059	0.4884055	0.2300226	1.1131070	0.7753877	0.9856776	0.8484889	0.7887874	0.9875294	0.2107508	0.2809181	0.6409895	0.3955454	0.5766356	0.1227407	0.1361752	0.4902933
0.9756483	0.0071190	0.1884499	0.8978410	0.7628186	0.8627643	0.9946231	0.0123457	0.9381898	0.0752623	0.2194831	0.9802406	0.2872912	0.4932314	0.7803272	0.5218555	0.1847545	0.7451818	0.9479682	0.2584692	0.0018142	0.8624433	0.6788810	0.0577970	0.0005043	0.3385840	0.6015335	0.8463014	0.6813427	0.0092454	0.4249380	0.5030976	0.1251706	0.2075724	0.5337112	0.7037256	0.8159549	0.8816584	0.9112034	0.7835210	1.0081545	0.8077263	0.2444229	0.7326752	0.1715105	0.6000519	0.3370673	0.9832545	0.0943288	0.5130236
0.9586741	0.1045445	0.3843921	0.9750578	0.8423034	0.9688764	1.0444880	0.4924993	0.9238077	0.0210161	0.3982234	0.9705267	0.1025217	0.1332607	0.7352053	0.9411182	0.6002586	0.9525073	0.8882083	0.0887792	0.0001322	0.9390889	0.5978095	0.0511717	0.0603244	0.1403906	0.0976560	0.8486158	0.9423543	0.0624364	0.3565582	0.7543260	0.6746938	0.1600527	0.4937997	0.3024945	1.0521541	0.9354569	0.9036361	0.9324679	1.0228680	0.9466289	0.1652670	0.4043334	0.1694877	0.6735050	1.0599164	0.4348891	0.0986838	0.7705727
