YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.5000000	0.0466040	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.9787240	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266662	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.6517983	0.2038788	0.7788812	0.5624820	0.1065181	0.7809993
1.0000000	0.1831448	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.9077089	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266662	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.4469240	0.2038788	0.7788812	0.5624820	0.1065181	0.7590479
1.0000000	0.0521122	0.2964963	1.0000000	1.0000000	0.8548246	1.0000000	0.3361081	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.9759304	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.0757809	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.7228645	0.3670969	0.2038788	0.7788812	0.7869112	0.1065181	0.7808206
1.0000000	0.1931159	0.4696089	0.5000000	1.0000000	0.4962370	1.0000000	0.4287283	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2980062	0.9187205	1.0000000	0.2620010	0.9027112	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2662427	0.4119440	0.9575023	0.0375561	0.6845396	0.1729379	0.2698063	0.4210193	0.6116213	0.3424912	1.0000000	0.6677064	0.7001821	0.9962877	0.9873755	0.8600409	0.3333541	0.6242607	0.4243911	0.2038788	0.6784223	0.5775672	0.1065214	0.7555541
1.0000000	0.2636234	0.5231938	1.0000000	0.5000002	0.8548246	1.0000000	0.4328344	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.4225593	0.9187205	1.0000000	0.4699586	0.8688749	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0647020	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0696986	0.4782835	0.3596792	0.3642073	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8321719	0.1215824	0.6201596	0.4354279	0.2038788	0.4111862	0.8969488	0.1065181	0.7227457
1.0000000	0.0965739	0.3725351	1.0000000	1.0000000	0.4274123	1.0000000	0.4049349	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.3177401	0.9187205	1.0000000	0.2043733	0.9525213	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.3733135	0.4532326	0.8941950	0.0375561	0.7227883	0.3684420	0.1535950	0.5265764	0.6116213	0.1576805	1.0000000	0.8106721	0.7965843	0.9905621	0.9873755	0.8600409	0.1215824	0.6485143	0.3974089	0.2038788	0.6320783	0.6330426	0.1065181	0.7776882
1.0000000	0.3480909	0.5809242	1.0000000	1.0000000	0.8360403	0.5000001	0.4349785	1.0000000	0.2381323	0.0638262	0.9833557	0.2370386	0.2552382	0.9183814	1.0000000	0.4634030	0.8317162	1.0000000	0.0870073	0.0023898	0.9044734	1.0000000	0.0458522	0.1233429	0.0190489	0.2126790	0.7579595	0.9794524	0.0375561	0.4865576	0.4379187	0.4118842	0.2182223	0.6074418	0.2865505	0.9999998	0.8110423	0.8865032	0.1021361	0.9873755	0.6763030	0.1162037	0.6180269	0.4451358	0.2038788	0.7764766	0.5631381	0.1065519	0.6667889
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.2176328	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.8242935	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266662	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.8556067	0.4469240	0.2038788	0.7788812	0.9562975	0.1065181	0.6531819
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.8009912	0.5000000	0.0776594	0.0252731	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.8242935	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266662	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.3557978	0.4469240	0.2038788	0.7788812	0.1006450	0.1065181	0.6531818
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0388297	0.0247475	0.9999855	0.2362859	0.2541398	0.9187245	1.0000000	0.4699586	0.8242942	1.0000000	0.0870073	0.0023898	0.9097011	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596812	0.4266661	0.1573901	0.6116717	0.2913199	1.0000000	0.8106707	0.8885769	0.9767215	0.9873755	0.9338177	0.1224079	0.6177446	0.4469240	0.2038788	0.7788812	0.5624820	0.1065181	0.6531824
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0126367	0.9997847	0.2362945	0.2541398	0.9187205	1.0000000	0.4699586	0.8242938	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3597117	0.4266661	0.1579490	0.6116213	0.2913199	1.0000000	0.8106707	0.8885905	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.4469240	0.2038788	0.7788812	0.5624820	0.1065181	0.6531821
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0252731	0.4998923	0.4699407	0.2541398	0.8634303	1.0000000	0.4699586	0.8242936	1.0000000	0.0870073	0.0023898	0.4398394	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266662	0.1579490	0.4111962	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.4469240	0.2038788	0.7788812	0.5624820	0.1065181	0.6531819
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0252731	0.9997847	0.1181473	0.2541398	0.9187205	1.0000000	0.4699586	0.8242942	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4266661	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.4469240	0.2038788	0.7788812	0.5624820	0.1065181	0.6531824
1.0000000	0.3662896	0.5929923	1.0000000	1.0000000	0.8548246	1.0000000	0.4352655	1.0000000	0.0776594	0.0252731	0.9997847	0.2362945	0.1270700	0.9187205	1.0000000	0.4699586	0.8242936	1.0000000	0.0870073	0.0023898	0.9096400	1.0000000	0.0458522	0.1233429	0.0190489	0.2632636	0.7656434	0.9805927	0.0375561	0.4782835	0.3596792	0.4174954	0.1579490	0.6116213	0.2913199	1.0000000	0.8106710	0.8885759	0.7862669	0.9873755	0.8600409	0.1215824	0.6177446	0.4469240	0.2038788	0.9709391	0.5624820	0.1065181	0.6531819
