YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.4436791	0.9752783	0.1449126	1.0678102	0.7206433	1.1125885	0.2866830	0.0349374	0.7154099	0.8877200	0.0447564	0.2275884	1.0404925	0.9424435	0.0493933	0.3615550	1.0082076	0.5803550	0.9927816	0.0274111	1.1149302	1.1128523	1.0162655	1.0095197	1.0689325	0.1147267	0.6235168	1.1215263	0.0095610	0.7402222	0.0909297	0.7670042	0.1603304	0.2001367	0.8772333	0.1851589	0.9369743	0.1090504	0.8515187	0.3138071	0.8216474	0.0337186	0.1764123	0.0503214	0.2220062	1.0848583	0.9959447	0.6575723	0.6544555	0.2188279
