YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.3713825	0.9474221	0.1412134	0.9661909	0.7649613	0.9861128	0.2471656	0.0043587	0.7574691	0.8492838	0.0000000	0.2249432	0.9746261	1.1343053	0.0342506	0.4993984	0.9637553	0.5586379	0.9726260	0.0532552	0.9448596	0.9379101	1.0024321	0.9630497	1.0581644	0.1398197	0.6794472	1.0430811	0.0049116	0.7975603	0.0670338	0.6969340	0.1330132	0.1972612	0.7937861	0.2904958	0.9831183	0.1015086	0.8058853	0.3034303	0.8504421	0.0657731	0.1348130	0.0264554	0.2599021	1.0117876	1.0444984	0.5808366	0.7070368	0.1839851
0.4138135	0.9860234	0.1601059	0.9472009	0.7992967	1.0481489	0.2510108	0.0982436	0.6584755	0.9294622	0.0841855	0.0000000	1.0251733	0.9868931	0.0646204	0.3900681	1.0039736	0.5382399	1.0409744	0.0306446	1.0031430	0.9220586	0.9544116	1.0442394	1.0116444	0.1911016	0.6610460	1.0263327	0.0028125	0.7552535	0.1004693	0.7588393	0.1319147	0.1731759	0.8587655	0.3301285	1.0031657	0.0987334	0.9187500	0.3107695	0.8573553	0.0665887	0.1376000	0.0315960	0.3363109	1.0357009	0.9969641	0.6330581	0.7252240	0.2083180
0.4644834	1.0266805	0.3347780	1.0205207	0.8287064	0.8723512	0.2870853	0.4780578	0.7005694	0.0460536	0.0539889	0.2104376	0.0000000	0.9732189	0.9668817	0.3686199	0.9668158	0.8497991	0.9786393	0.0248791	0.9252487	1.0266313	1.0288359	1.0133532	1.0275299	0.1967731	0.7615589	1.0008316	0.0115100	0.7124309	0.0718125	0.7964351	1.0742084	0.2443733	0.7671453	0.3698576	1.0176782	0.0723702	0.8261457	0.9548694	0.8169097	0.0515548	0.1334488	0.0273088	0.2438026	0.8236418	0.9980962	0.6613915	0.7225734	0.2244842
0.4443085	0.8653080	0.1476587	1.0891669	0.7420771	1.0591293	0.3092873	0.0582508	0.7575245	0.8841222	0.0600179	0.7350907	1.0042115	0.0000000	0.0710973	0.3983543	1.0196916	0.6694464	0.9713360	0.0511417	0.9716768	1.0375576	1.0704796	1.0595799	1.0640582	0.1068714	0.6474916	1.0550115	0.0055949	0.7461783	0.0740154	0.7850812	0.1453685	0.2845510	0.8319441	0.2596625	1.0629758	0.0927611	0.7424555	0.3140515	0.8584696	0.0473942	0.2022717	0.0305167	0.2873977	0.9933883	1.0080789	0.7202819	0.7233591	0.2501157
0.3688412	1.0844631	0.1832604	1.0380525	0.6886444	0.9614509	0.2747444	0.1349086	0.6734793	0.8016233	0.0734592	0.2128213	1.0531603	0.9792224	0.0000000	0.4406295	0.9773145	0.5788039	0.9544562	0.0357844	1.1417780	0.9901646	0.9826465	1.0299537	1.0037791	0.1350804	0.5716732	1.0596274	0.0038632	0.8303969	0.0620066	0.7674078	0.1766551	0.1690093	0.9443514	0.2342158	1.0337342	0.1347010	0.8242694	0.3800668	0.9044006	0.0759643	0.1849525	0.0290509	0.3032112	0.8415053	1.0171151	0.6694513	0.6919361	0.1642083
0.4292324	1.0536744	0.1533983	1.0484299	0.7545595	0.9917149	0.2652808	0.0687912	0.6525751	0.8910578	0.0754932	0.2193559	1.0365556	0.9780262	0.0796813	0.0000000	0.9638134	0.5590132	0.9575263	0.0387234	1.0139379	1.0277076	0.9630629	0.9788789	1.0571727	0.1242953	0.6624106	1.0486602	0.0117485	0.8114197	0.0947902	0.6925924	0.1304465	0.2517042	0.7386745	0.2537709	1.0536266	0.0221387	0.9324629	0.2748828	0.8272663	0.0612015	0.1629781	0.0379677	0.3371445	0.9441252	0.9944030	0.6012120	0.6930885	0.2347349
0.3422574	1.0540345	0.2625635	1.0155767	0.7519634	1.0100982	0.2492261	0.2571943	0.6563513	0.8306657	0.0949052	0.1910156	0.8928782	1.0601508	0.0362468	0.4543367	0.0000000	0.6130163	0.9622455	0.0508053	1.0027529	0.9627280	0.9310169	1.0896583	1.0286630	0.1394479	0.7768957	1.0551539	0.0092985	0.7973679	0.0818198	0.7728847	0.1663138	0.1758756	0.8411224	0.2184974	1.0404829	0.1192742	0.7943423	0.3400853	0.7505468	0.0641222	0.1595822	0.0461443	0.3217823	0.9534993	0.9523580	0.6960161	0.6708006	0.1826105
0.4645845	1.0177375	0.1773200	0.9445054	0.7965826	1.0114379	0.2620803	0.1000194	0.6524831	0.9104084	0.0786025	0.2288862	1.0137445	1.1192565	0.0532677	0.4688063	1.0380700	0.0000000	1.1050735	0.0512483	0.9693449	0.9963887	0.9468170	1.0047142	1.0522665	0.1595859	0.6665413	1.0002828	0.0047164	0.6399687	0.0700068	0.7585958	0.1521797	0.2391549	0.8202322	0.3474357	0.9241788	0.1105966	0.8660618	0.3155796	0.8540857	0.0664578	0.1390824	0.0301590	0.2677223	1.0234524	0.9518202	0.6521089	0.6934004	0.2670724
0.4136487	1.0429865	0.3194294	0.9481014	0.7699625	0.9849494	0.2579702	0.5121646	0.8035457	0.8359119	0.5639320	0.1786218	1.0438111	1.0657279	0.0426580	0.4190159	0.5649608	0.6315550	0.0000000	0.0458109	0.9998874	1.0567769	1.0128441	1.0192846	1.0122963	0.1435125	0.7335874	0.9841414	0.0161457	0.8169079	0.0910239	0.7098540	0.1313944	0.1636315	0.9453468	0.2705088	1.0039929	0.1069622	0.9546491	0.3246743	0.7928296	0.0585633	0.1396041	0.0244269	0.2902456	0.7515897	1.0114315	0.6433299	0.6122878	0.2011197
0.3918931	0.9923682	0.1083347	0.9984590	0.7065471	1.0031440	0.2768590	0.1252552	0.6739804	0.8659757	0.0914332	0.2554452	1.0320671	1.0312560	0.0675119	0.4246295	0.9724561	0.5623835	0.9026391	0.0000000	1.0240570	1.0773205	1.0527108	1.0109734	0.9511381	0.2154504	0.7730519	0.9648439	0.0160923	0.8431728	0.0982277	0.7528248	0.1551913	0.1849220	0.8847781	0.3569339	0.9979166	0.0648914	0.7922939	0.3571306	0.8338749	0.0553324	0.1175597	0.0293374	0.3153780	1.0158645	1.0030067	0.7185906	0.7583185	0.2220077
0.4489126	0.9778019	0.3982926	1.1245354	0.8526043	1.0953940	0.2900908	0.5878435	0.7966934	0.8700660	0.4988005	0.2477124	1.1563785	0.9987708	0.0561153	0.3614912	0.7053286	0.2067359	1.0936247	0.0555356	0.0000000	1.0519401	0.9583488	1.0634082	1.0074228	0.1016063	0.7294297	0.9985729	0.0162114	0.7088605	0.0907030	0.8769851	0.1649819	0.2093960	0.9489187	0.2131725	1.0614866	0.1036510	0.7748577	0.3467318	0.7658263	0.0362420	0.1507448	0.0487672	0.5651997	0.7409796	0.9390507	0.6801030	0.6998392	0.1954747
0.4576722	1.0156472	0.4488677	1.1118485	0.7665217	1.0286618	0.2342920	0.1210167	0.7482536	0.8739370	0.0955800	0.2457542	1.0257332	0.9732470	0.0503702	0.4352452	0.9358982	0.6489999	1.0249620	0.0562263	1.1279688	0.0000000	1.0722844	0.9618083	0.9807311	0.1286903	0.7454088	0.9999319	0.0136970	0.0021151	0.0630983	0.7306181	0.1615152	0.1979344	0.8627887	0.2157261	0.9918932	0.1203430	0.8323445	0.2727240	0.8749393	0.0349841	0.1716682	0.0224729	0.2632502	0.8829463	1.0020066	0.6518168	0.6536241	0.2089267
0.4287811	1.0536179	0.1938440	1.0167952	0.7870296	0.9369027	0.2780864	0.0985770	0.6954646	0.9343439	0.0711403	0.5407369	0.9598310	1.0056214	0.0576816	0.4355336	1.0003040	0.5724617	1.0862758	0.0384386	1.0279886	0.9598506	0.0000000	0.9316289	0.9892112	0.1867444	0.0785615	0.9969843	0.0080143	0.5308140	0.0880237	0.7515757	0.1308513	0.1847150	0.9366011	0.3252246	0.9978575	0.0944411	0.8209801	0.2947006	0.8059097	0.0720495	0.9945836	0.0179068	0.2566624	1.0223332	0.9905701	0.7047398	0.7437176	0.1744581
0.3377529	1.0199050	0.1485108	0.9819778	0.8577090	1.0101370	0.2404394	0.0762091	0.7700206	0.8689441	0.0657762	0.2178613	0.9223320	1.0286191	0.0468179	0.3594642	1.0814976	0.3285991	0.9945341	0.0656156	0.9730293	0.9967178	1.0366852	0.0000000	0.9597097	0.1475579	0.6328457	0.9239510	0.0066056	0.6831094	0.0878196	0.7222412	0.1578971	0.1940076	0.9570436	0.3705114	1.0396550	0.0956210	0.9332622	0.3328716	0.8298673	0.0612774	0.1714584	0.0269089	0.3267644	0.9814062	0.9580843	0.6179102	0.7279952	0.2290255
0.4603197	0.9597065	0.3126640	0.9577643	0.8108907	1.0416463	0.2652707	0.5801470	0.6868903	0.8366395	0.6723266	0.1980224	1.0018934	1.0434901	0.0714373	0.3396401	0.5228700	0.8789765	1.1661430	0.0496251	1.0121990	1.0399291	0.8760715	0.9689943	0.0000000	0.1468679	0.7072804	1.0119962	0.0079279	0.7886105	0.0779118	0.7848485	0.1628858	0.2350839	0.8543531	0.2607608	0.9809955	0.0841007	0.7980341	0.3628048	0.8078775	0.0653343	0.1305914	0.0326382	0.4868084	0.7082940	0.9451082	0.7227460	0.8284565	0.2182790
0.4316420	1.0053158	0.1692050	1.0564696	0.8663973	0.9023338	0.2774562	0.0939145	0.7023370	0.8949408	0.0512704	0.2375680	1.0316831	1.0953733	0.0650966	0.4130362	0.9778746	0.7136151	1.0328581	0.0433772	0.9639653	0.9902051	1.0247878	1.0862048	0.9659387	0.0000000	0.6672132	0.9487081	0.0051979	0.6457646	0.0617011	0.7547094	0.1566085	0.1867601	0.9163938	0.4453401	1.0328510	0.1121910	0.8826819	0.3272145	0.8177513	0.0615748	0.1756312	0.0362128	0.2737038	0.9681892	0.9649000	0.6614322	0.6689167	0.2427861
0.3806521	1.0505561	0.1646425	1.0766754	0.8194524	1.0383010	0.3099659	0.1687356	0.6701121	0.8911840	0.0793994	0.2125945	0.9949415	0.8668749	0.0542471	0.3848816	0.9590385	0.5800806	0.9580180	0.0463205	0.9321572	0.9932530	1.0904540	1.0543970	0.9344926	0.1280433	0.0000000	1.0036237	0.0072112	0.6166091	0.0769469	0.7779906	0.1430260	0.2059754	0.8254759	0.2485632	1.0181940	0.0738529	0.8007268	0.2870401	0.8082512	0.0551830	0.1577125	0.0378969	0.3146004	0.9372159	0.9908266	0.7176351	0.7122354	0.2127585
0.4180194	1.0907849	0.1511983	1.0676685	0.7507134	0.9886392	0.3105584	0.0375662	0.7070670	0.7893706	0.0516414	0.1939551	0.9597999	0.9913511	0.0716045	0.4311866	0.9980846	0.6423027	0.9881456	0.0365258	1.0212507	1.0057167	0.9739983	0.9356917	0.9455619	0.1696809	0.6403379	0.0000000	0.0025892	0.7780215	0.0895214	0.7922843	0.1615154	0.2027663	0.9452622	0.3053221	1.0623561	0.1128589	0.8340827	0.3176610	0.8422444	0.0481313	0.1886025	0.0307550	0.2501155	1.0619371	1.0770713	0.6953354	0.7606532	0.2041275
0.3705365	1.0432014	0.1989405	1.0354408	0.7839436	1.0236217	0.3270785	0.1504480	0.7111297	0.9014061	0.0618425	0.2279492	0.9546263	1.0888505	0.0767997	0.3907069	0.9492685	0.6526667	0.9675943	0.0432883	1.0064966	1.0395370	1.0463876	0.9454236	1.0774189	0.1631711	0.7662688	1.0653088	0.0000000	0.7921281	0.0757809	0.7119148	0.1770963	0.1766758	0.9718866	0.2139053	0.8855898	0.1270314	0.8918148	0.3310239	0.7725135	0.0398669	0.1232300	0.0475495	0.2576295	1.0219813	1.0458457	0.6934905	0.7446081	0.1929173
0.3888211	1.0181756	0.2873366	1.0195921	0.7822831	1.0109183	0.2468732	0.2639344	0.5839597	0.8452724	0.0784176	0.2308563	0.9425312	1.0141148	0.0513000	0.4343540	1.0320902	0.6563763	0.9432371	0.0383033	0.9421095	1.0250741	1.0357562	1.0454300	1.0461709	0.1532164	0.6098645	1.0378035	0.0023109	0.0000000	0.0920546	0.7204944	0.1555922	0.1499613	0.8724447	0.1874893	0.9853309	0.1089436	0.8257607	0.3359301	0.7733551	0.0661039	0.1460012	0.0458546	0.3267202	0.8733276	1.0298056	0.7076623	0.6986026	0.1864482
0.4189231	0.9871082	0.1256454	1.0312257	0.7756284	0.9986252	0.2556236	0.0587768	0.7603493	0.9378941	0.0784437	0.2113919	0.9111890	0.9676900	0.0563868	0.3816676	0.9982112	0.6150324	1.0062523	0.0453139	0.9536056	0.9290326	1.0733010	1.0392965	1.0020456	0.1223852	0.6833808	0.9815575	0.0060066	0.7133472	0.0000000	0.8415632	0.1662761	0.1637435	0.8255503	0.2762063	1.0110585	0.0908999	0.9582378	0.3124782	0.8533762	0.0620468	0.1579361	0.0252875	0.3260329	1.0777554	0.9914553	0.6973234	0.6977784	0.1996195
0.4229998	1.0504738	0.3127542	1.0222741	0.8264389	1.0965547	0.2753298	0.1145169	0.6635341	0.9613009	0.0699287	0.2305318	0.9856271	0.9880737	0.0689320	0.3841885	1.0254144	0.6140993	1.0828487	0.0501809	0.9591440	1.0158336	1.0981562	0.9824417	0.9638092	0.1080880	0.6554773	0.9856634	0.0147296	0.7272354	0.0741845	0.0000000	0.1397783	0.2117566	0.7927102	0.2123636	0.9764231	0.0731163	0.7821833	0.3299803	0.7245624	0.0547201	0.2035621	0.0386787	0.2110083	0.9664976	0.9319485	0.6485373	0.7744369	0.2316241
0.3928257	1.0157411	0.1500816	1.1096123	0.7249469	0.9712977	0.3235041	0.0737688	0.7405245	0.9021720	0.0764752	0.2146692	0.9689554	1.0287236	0.0550050	0.4183323	0.9217744	0.6628736	1.0046003	0.0368468	1.1031438	1.1160050	1.0541982	1.0038962	1.0351183	0.1376002	0.6533831	0.9912190	0.0089493	0.7754683	0.1075728	0.7429993	0.0000000	0.2029009	0.8829966	0.2678305	0.9717407	0.1031653	0.8623264	0.3908801	0.8143861	0.0855121	0.1123587	0.0304601	0.2023697	0.9769688	0.9415202	0.6248804	0.6636842	0.2431471
0.3666424	1.0526558	0.1228866	1.0692779	0.8001973	0.9602361	0.3638304	0.0670454	0.7943700	0.8605362	0.1006967	0.2111890	1.0067682	1.0327440	0.0490712	0.4230746	0.9297863	0.5890125	1.1129709	0.0407301	1.0024935	1.0404171	1.0265435	0.9087078	1.0693030	0.1999074	0.6782379	1.0507138	0.0093063	0.8221277	0.0949048	0.7853202	0.1092997	0.0000000	0.9052665	0.3283266	0.9656411	0.0889384	0.8287202	0.2945201	0.8167367	0.0453127	0.1852359	0.0316978	0.2908961	0.9745723	0.8862024	0.7197251	0.7220891	0.2183553
0.4058128	1.0143329	0.1897264	0.9736178	0.7970559	1.0905622	0.2138865	0.0334141	0.7719242	0.8913871	0.0855032	0.1888091	0.9714995	1.0527322	0.0677253	0.3553748	0.9045901	0.5606634	0.9769443	0.0379603	1.0572884	1.0056348	1.0057132	1.0470778	1.0111316	0.1478553	0.6909398	1.0188033	0.0079552	0.7250115	0.0899720	0.7936177	0.1613036	0.1805641	0.0000000	0.2378087	0.9991454	0.1047853	0.8310739	0.3691033	0.9235962	0.0747150	0.1407113	0.0447920	0.3049603	0.9455250	1.0365261	0.6164627	0.7095109	0.1956093
0.4313990	0.9781030	0.1400255	1.0211670	0.7096515	0.9611204	0.3223003	0.1081943	0.6919260	0.9062715	0.0958667	0.2154882	1.0446987	1.1024076	0.0676952	0.4600304	0.9684029	0.5984482	0.8959281	0.0437404	0.9355074	1.0861170	0.9911724	1.0833912	1.0519507	0.1748726	0.6090854	0.9998589	0.0060790	0.8105291	0.0713647	0.6546951	0.1278804	0.2269027	0.8666909	0.0007954	1.0070251	0.0913293	0.8926926	0.3445306	0.8919830	0.0627269	0.1417113	0.0553270	0.3153159	1.0575143	1.0430833	0.5736954	0.6568411	0.1754821
0.4651935	0.9158206	0.2856257	0.9877608	0.7347514	1.0355779	0.2858080	0.0522671	0.6895558	0.9254144	0.0720441	0.2399008	1.0805141	0.9586491	0.0461383	0.4201123	1.0374670	0.5281326	0.9605845	0.0471405	0.9590632	1.0662645	1.0402526	0.9823165	1.0722274	0.1523730	0.6975721	1.0257986	0.0014783	0.6224673	0.0955375	0.7013471	0.1794003	0.2149003	0.8904498	0.2762199	0.0000000	0.0766762	0.8584007	0.3208742	0.7318366	0.0487377	0.1389998	0.0387407	0.2719092	0.9581064	0.9937038	0.5937025	0.7163660	0.2440341
0.4038151	0.9115939	0.2227967	1.0101542	0.7780267	1.0531601	0.2584518	0.1090870	0.6757200	0.8311375	0.0701937	0.2356175	1.0083272	1.0384264	0.0643851	0.4395972	0.9237281	0.5605002	1.0246883	0.0698161	1.0195000	0.9842210	1.0508978	0.9988395	1.1268920	0.1186144	0.7170279	0.9429944	0.0050825	0.6533192	0.0972967	0.7415459	0.1469844	0.2145233	0.8069550	0.2062220	1.0533596	0.0000000	0.8893733	0.3074646	0.7468494	0.0552835	0.1375314	0.0191087	0.2616828	0.9691458	1.0280088	0.6128712	0.6243623	0.2366426
0.4169801	0.9935521	0.1154897	1.0208451	0.8071006	1.0553446	0.2996238	0.0418581	0.7333243	0.8193167	0.0738880	0.2111371	0.9548294	0.9862028	0.0991731	0.3891275	1.0139035	0.6394033	1.0681246	0.0632151	0.9899960	0.9325070	1.0820595	1.0533807	1.0998660	0.1618296	0.6068824	0.9606235	0.0053394	0.7552641	0.0713871	0.7323980	0.1240151	0.2185118	0.8274952	0.2901065	0.9726408	0.1019731	0.0000000	0.3585558	0.7929811	0.0273877	0.1444626	0.0470510	0.2720952	1.0474316	0.8576295	0.6953787	0.6389415	0.1598186
0.4149455	1.0282663	0.1334320	1.0103129	0.7883549	1.1191714	0.3090958	0.1905883	0.6917287	0.8428248	0.0721399	0.2182081	1.0013561	0.9654089	0.0565819	0.3668939	1.0780355	0.6164481	1.0351809	0.0410890	0.9616782	1.0273553	0.9511785	1.0009001	1.0671119	0.1996950	0.7327828	1.0426539	0.0147050	0.7215427	0.0950022	0.7756417	0.1850169	0.2253138	0.9045739	0.3024966	0.9931658	0.1111251	0.7862334	0.0000000	0.8209278	0.0671871	0.1168035	0.0267660	0.2967054	0.9844230	1.0211391	0.6660314	0.7671094	0.2035471
0.4313984	1.0768399	0.1883652	0.9538329	0.8426181	1.0979821	0.2490288	0.1017811	0.6660336	0.9137642	0.0816411	0.2535943	1.1135269	0.9261025	0.0637947	0.4143603	0.9727391	0.6182188	1.0393280	0.0526377	0.9494813	1.0950356	0.9615292	0.9530861	0.9268011	0.1307740	0.6589362	1.0113958	0.0049400	0.8263643	0.0907232	0.7101989	0.1327232	0.1909248	0.8660500	0.1808119	1.0091364	0.1125626	0.8408807	0.3174302	0.0000000	0.0564129	0.1814945	0.0439883	0.2275936	0.9583391	1.0394988	0.6759733	0.7317215	0.2331688
0.4072988	1.0367759	0.1010399	1.0041202	0.7996054	0.9706688	0.2730028	0.1155823	0.7260601	0.9385314	0.0837869	0.2526908	1.0273837	1.0417123	0.0568410	0.3507278	0.9790756	0.6187829	0.9510581	0.0430990	0.9213767	1.0677795	1.0539663	1.0421926	0.9703937	0.1548356	0.7108500	1.0693230	0.0101904	0.7885989	0.0981517	0.7209418	0.1560888	0.2192883	0.8540002	0.3357452	0.9658696	0.1127018	0.8517235	0.3005097	0.9055040	0.0000000	0.2176884	0.0195236	0.2806688	0.9731085	1.0301124	0.6302579	0.7170376	0.1884893
0.3891685	1.0476670	0.1514345	1.0673044	0.8035546	0.9972830	0.2593278	0.0453758	0.7408095	0.8131521	0.0925835	0.2141552	1.0576641	0.9998078	0.0599920	0.3261483	0.9888016	0.5047928	0.9454435	0.0520888	1.0246849	0.9639291	1.0513574	1.0592791	0.9070251	0.1464554	0.6678122	0.9611963	0.0085616	0.8151506	0.0678416	0.7713392	0.1394301	0.1666277	0.8742389	0.3254846	1.0380210	0.1175144	0.7332562	0.3194856	0.8947956	0.0534549	0.0000000	0.0316936	0.2614912	0.9729365	0.9691434	0.7191590	0.6802479	0.1852810
0.4562861	1.0457881	0.2103600	1.0699679	0.7433793	0.9750526	0.2975830	0.1536475	0.6402981	0.8605710	0.0672779	0.2669768	1.0276790	0.9737209	0.0627871	0.3990044	1.0212935	0.6063170	0.9928834	0.0419331	1.0036535	0.9719702	0.9548829	1.0513705	0.9958281	0.1506049	0.6517259	1.0674907	0.0084072	0.7247008	0.0898322	0.7668805	0.1192274	0.2027569	0.9460034	0.2704998	0.9103528	0.0763283	0.7916351	0.2923853	0.8732268	0.0568139	0.1584958	0.0000000	0.2920311	0.9957497	0.9954374	0.6334626	0.6879481	0.2195716
