YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.3139477	0.7389335	0.0888686	0.7792415	0.4837750	0.6199155	0.2258143	0.0568859	0.5083350	0.6874721	0.0364559	0.1276459	0.7495846	0.6248680	0.0642078	0.1803868	0.6420300	0.4165831	0.6351706	0.0234843	0.8346719	0.7386510	0.7152452	0.6874271	0.8506560	0.1323687	0.4499931	0.8186520	0.0137113	0.4951491	0.0863817	0.7669975	0.1576452	0.1538395	0.5615601	0.1448325	0.5916395	0.0945104	0.5000119	0.1905281	0.6077907	0.0388677	0.1499383	0.0484656	0.1538556	0.6958407	0.5894911	0.4687824	0.4756983	0.1777152
