YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.3081555	0.7893145	0.1462108	0.7533317	0.4532246	0.8472371	0.1975074	0.0026512	0.5369560	0.6263287	0.0000000	0.2031520	0.9066626	0.8954264	0.0332762	0.2609015	0.7463522	0.3906296	0.6888342	0.0378870	0.6484940	0.7382471	0.8009431	0.6368744	0.8661040	0.1143760	0.4851579	0.6940943	0.0046968	0.5186414	0.0350798	0.4920426	0.0821409	0.1539053	0.5384047	0.1657682	0.6924276	0.0841492	0.4829487	0.1902547	0.6149049	0.0403878	0.1137367	0.0117746	0.2529280	0.6256154	0.6927070	0.4345079	0.4388130	0.1458216
0.3040094	0.7351465	0.1127708	0.5906906	0.5516854	0.7034699	0.2245155	0.0766545	0.4485549	0.6218906	0.0435823	0.0000000	0.6913109	0.5946118	0.0491897	0.3088863	0.7226548	0.3240139	0.7584409	0.0216517	0.6829293	0.7041500	0.7414783	0.7442290	0.6470191	0.1604839	0.5203102	0.7197327	0.0081989	0.4577705	0.1153015	0.4848942	0.0745570	0.1065247	0.5895375	0.2524257	0.8029455	0.0507101	0.6445731	0.2133544	0.6459760	0.0418320	0.1871419	0.0344401	0.2643092	0.5850582	0.6548322	0.5510158	0.5851644	0.1351811
0.2890429	0.7279299	0.2788305	0.8394813	0.4906070	0.7172598	0.2316204	0.3825132	0.4267464	0.0355157	0.0230949	0.1772229	0.0000000	0.7443722	0.6513390	0.2686382	0.7984518	0.5497334	0.7873271	0.0114989	0.6480250	0.6648861	0.7517424	0.6875734	0.7661931	0.1015989	0.5294530	0.8036413	0.0020828	0.5457889	0.0769946	0.6336422	0.7336471	0.2099017	0.5286845	0.2822958	0.8112879	0.0559378	0.5954107	0.7687930	0.5212970	0.0336649	0.0953777	0.0165191	0.1881766	0.5922102	0.6615166	0.3889490	0.5182608	0.1860907
0.2978584	0.5721285	0.1236910	0.8695233	0.5616852	0.7291653	0.1354723	0.0375193	0.5133228	0.5756581	0.0884184	0.5379612	0.5654147	0.0000000	0.0377424	0.2433429	0.7628383	0.4266770	0.6496767	0.0322040	0.7727233	0.7124094	0.6873819	0.8506984	0.6657398	0.0844395	0.4612335	0.7159546	0.0069286	0.5805189	0.0398057	0.5345572	0.1216225	0.2216803	0.5618404	0.1590639	0.7634054	0.0933206	0.6054984	0.2320533	0.5309064	0.0275202	0.1703933	0.0207429	0.2456052	0.7600204	0.7125902	0.4010110	0.6038957	0.1192228
0.2568380	0.7708284	0.2058548	0.7029369	0.4626174	0.7085082	0.1861691	0.2029569	0.4943410	0.6188606	0.0474350	0.1820506	0.6120331	0.7408411	0.0000000	0.3434510	0.6525841	0.4331037	0.6009226	0.0332705	0.7782376	0.6959322	0.7269458	0.6647205	0.7171125	0.1449956	0.4718616	0.7212703	0.0012879	0.5405363	0.0448302	0.5677426	0.0874790	0.1520639	0.7120053	0.1238467	0.7803245	0.0765024	0.5779853	0.2942698	0.6777528	0.0311195	0.0837891	0.0392044	0.2049372	0.5639673	0.6280026	0.4722201	0.5215812	0.0969150
0.2985856	0.7144575	0.1503565	0.6977916	0.6889998	0.5900888	0.1860909	0.0312736	0.5076621	0.7143047	0.0404040	0.1671499	0.7632485	0.7930603	0.0521513	0.0000000	0.6572659	0.3942290	0.7075323	0.0582492	0.5984590	0.7710860	0.5911815	0.5601005	0.7506592	0.0759198	0.4876184	0.7650636	0.0095751	0.5336374	0.0675653	0.4628809	0.1115571	0.1477781	0.6372851	0.1637769	0.6854643	0.0041296	0.7048992	0.1999701	0.6152717	0.0450539	0.1469850	0.0411224	0.3254187	0.7564399	0.6377763	0.3945107	0.4688904	0.1410061
0.3099550	0.8144406	0.1445703	0.7331772	0.5765943	0.7072589	0.1032681	0.1756177	0.3253661	0.7577384	0.0601718	0.1260115	0.7296378	0.7969179	0.0415217	0.3279289	0.0000000	0.3301305	0.6386853	0.0374610	0.6918743	0.7369392	0.7507827	0.7173367	0.6923868	0.0969365	0.5886520	0.8150152	0.0038669	0.5960597	0.0239095	0.5897111	0.0988759	0.1400214	0.6337823	0.1953854	0.6541724	0.0891810	0.5424817	0.2744252	0.5341230	0.0303616	0.0940142	0.0240732	0.2369029	0.7401959	0.5892664	0.4796235	0.5618879	0.1494744
0.3561108	0.7561525	0.1015348	0.7892084	0.6026615	0.6743392	0.2307578	0.0377913	0.4946600	0.5468770	0.0528181	0.1902862	0.6910023	0.7149236	0.0489545	0.2750270	0.7465556	0.0000000	0.7991953	0.0296490	0.7819815	0.5735292	0.6833648	0.8579196	0.7802849	0.1636932	0.4559654	0.6831253	0.0026049	0.4883372	0.0770353	0.3521195	0.1358225	0.1425557	0.5973004	0.2453675	0.7316724	0.1141706	0.6270325	0.3218903	0.4739934	0.0611478	0.1262335	0.0184919	0.1754817	0.7991967	0.6461167	0.4974822	0.4449477	0.1671372
0.2327674	0.7083012	0.2325399	0.6517107	0.5649976	0.6836047	0.2237204	0.3776307	0.5024451	0.6622281	0.3683530	0.1891169	0.8492279	0.7064520	0.0272853	0.2807025	0.3883728	0.4160388	0.0000000	0.0500244	0.8041281	0.6988672	0.7972166	0.7279283	0.6294185	0.1219595	0.4946323	0.6719701	0.0102904	0.5277344	0.0541527	0.4742672	0.0786014	0.1755365	0.5150860	0.1210792	0.7520791	0.0675928	0.6970169	0.1506846	0.5974210	0.0359425	0.1421784	0.0197718	0.1508749	0.3651944	0.6257055	0.5248632	0.4032892	0.1673382
0.2531484	0.7249555	0.0469330	0.6889091	0.5199824	0.7259235	0.1848652	0.0308904	0.4497843	0.5602997	0.1015038	0.1760589	0.6225111	0.7433533	0.0729605	0.2202928	0.6597319	0.5050232	0.6364102	0.0000000	0.7592335	0.7769807	0.8110938	0.6075706	0.7096740	0.1827202	0.5745828	0.5328338	0.0067799	0.6709004	0.0496159	0.5223599	0.0920778	0.1407652	0.5742661	0.2490333	0.7240099	0.0273797	0.6047124	0.1905970	0.6368127	0.0789948	0.1238170	0.0087046	0.2013152	0.6587897	0.6998646	0.4435690	0.4087492	0.1909489
0.3199215	0.7207416	0.2401942	0.7736553	0.5257794	0.7463277	0.1768237	0.5225512	0.4489917	0.6472119	0.3386683	0.1874351	0.7866007	0.7296790	0.0654842	0.3335574	0.4572567	0.1500340	0.6925467	0.0577317	0.0000000	0.8305102	0.6809673	0.6497216	0.6314998	0.0803401	0.4870652	0.8248267	0.0093438	0.4619459	0.0296697	0.5312907	0.1034911	0.2118401	0.4983052	0.1580586	0.8722426	0.0452478	0.6476172	0.2161912	0.5192681	0.0142132	0.0887115	0.0354536	0.4041574	0.4269733	0.6630975	0.5267916	0.4703879	0.1576374
0.2578892	0.6815047	0.3343961	0.7923887	0.5022467	0.7784515	0.1593527	0.1311942	0.4986332	0.6430859	0.0439059	0.1938524	0.6501978	0.6402692	0.0360283	0.2892800	0.6080915	0.5110514	0.7271817	0.0358868	0.6747351	0.0000000	0.7857961	0.7076876	0.6210980	0.0827036	0.5513298	0.5739654	0.0068289	0.0095920	0.0406171	0.4295457	0.1199575	0.1713001	0.6293623	0.1402625	0.6535783	0.0904130	0.6263519	0.3180512	0.5827631	0.0495735	0.0521862	0.0275444	0.2551353	0.8353274	0.7799902	0.5309989	0.5104306	0.2017172
0.2401378	0.6648316	0.1411235	0.7038840	0.5566345	0.6851088	0.2540631	0.0854073	0.6103554	0.6345946	0.0872059	0.3671355	0.6978540	0.6004129	0.0230255	0.2575507	0.5970696	0.2752309	0.7525274	0.0152265	0.7788921	0.6247522	0.0000000	0.6990205	0.7074902	0.0722625	0.0803982	0.7535472	0.0093871	0.3973537	0.0468333	0.5079397	0.1124548	0.1448011	0.6413858	0.2642219	0.5591186	0.1276746	0.5337320	0.1882084	0.6166776	0.0711883	0.8765260	0.0169579	0.1617840	0.7604571	0.6275055	0.4307219	0.5779834	0.1378569
0.2855682	0.7242271	0.0616258	0.6923439	0.6817625	0.6352625	0.1739015	0.0642296	0.6462021	0.6029645	0.0558111	0.1300027	0.6616955	0.7935235	0.0552343	0.2536463	0.6762886	0.2672220	0.6926441	0.0483977	0.5800797	0.6013038	0.6594113	0.0000000	0.6881148	0.0967029	0.4166717	0.6686148	0.0160377	0.4523729	0.0391110	0.5844259	0.0775803	0.1565476	0.5858296	0.2153694	0.6821695	0.0883965	0.5429135	0.2341204	0.5278144	0.0193830	0.1610428	0.0233682	0.2277492	0.8336490	0.8000626	0.4623813	0.6123324	0.2068656
0.3050689	0.5973803	0.3055720	0.7163165	0.5969191	0.8624580	0.1496411	0.4038220	0.5033838	0.5699088	0.5343136	0.1485360	0.6503859	0.7211259	0.0254304	0.3078931	0.3258157	0.6332670	0.7805434	0.0554294	0.6498573	0.7379331	0.7307451	0.7602022	0.0000000	0.0879649	0.4960258	0.6623015	0.0118734	0.6128834	0.0748644	0.4509613	0.0923669	0.1307865	0.5623228	0.1700987	0.8558447	0.0690044	0.5885934	0.2397996	0.4863084	0.0307542	0.1530640	0.0518521	0.3861944	0.5773689	0.6712037	0.4315032	0.5458860	0.1559340
0.2828964	0.7304429	0.1093746	0.7045321	0.6287440	0.7583118	0.2186243	0.0540622	0.5239108	0.5369954	0.0309065	0.1413564	0.6316120	0.7379365	0.0386928	0.2831677	0.6880499	0.4426157	0.9047551	0.0215593	0.7356454	0.7692483	0.7425734	0.7020722	0.6831535	0.0000000	0.3927724	0.6736810	0.0137304	0.4733750	0.0411436	0.4833922	0.0963142	0.1212234	0.7630723	0.2667908	0.7154183	0.0759602	0.5025235	0.2368247	0.5672526	0.0435775	0.1343375	0.0503387	0.2511188	0.7450569	0.7317375	0.4658122	0.5097032	0.1533861
0.3352822	0.5758277	0.1005892	0.6669531	0.5411184	0.7906034	0.1382483	0.0700738	0.5188224	0.7283917	0.0592886	0.2280737	0.8246033	0.7228922	0.0283217	0.2730701	0.6623630	0.3739122	0.7722597	0.0157801	0.8439976	0.6698681	0.6305110	0.7207875	0.6319464	0.0986893	0.0000000	0.7142204	0.0019496	0.3759536	0.0700534	0.6123383	0.1098985	0.1331949	0.5950660	0.2501127	0.7890542	0.0686890	0.6583151	0.2334280	0.5810443	0.0591635	0.1259292	0.0255743	0.3119169	0.6695740	0.7582370	0.5190188	0.5561789	0.1525980
0.2684977	0.8040347	0.1132742	0.8754799	0.4829245	0.7821896	0.1688572	0.0370398	0.4278565	0.6435960	0.0419614	0.1680406	0.6057773	0.7698701	0.0395909	0.2323801	0.6658207	0.3943829	0.7435068	0.0360012	0.5861906	0.8022226	0.7694048	0.5771197	0.6842971	0.1019457	0.4767584	0.0000000	0.0078266	0.6383567	0.0995287	0.5006937	0.1089816	0.1505422	0.5762495	0.1941223	0.6555933	0.0785777	0.6505835	0.1941093	0.6598667	0.0228921	0.1030199	0.0246364	0.1765141	0.6780527	0.5867272	0.4459794	0.7012268	0.1535956
0.2723238	0.7265281	0.2256984	0.5822545	0.5437645	0.8064741	0.2288110	0.1399063	0.5107055	0.4957591	0.0607780	0.1395921	0.7066233	0.7007833	0.0519877	0.2747237	0.5141913	0.3767138	0.7519049	0.0366996	0.6824455	0.6079455	0.7310308	0.6995811	0.6754624	0.1256902	0.6116937	0.7370904	0.0000000	0.4889996	0.0362383	0.4217543	0.1544179	0.1339697	0.6759307	0.1520437	0.5551190	0.0616823	0.6470971	0.2122307	0.4999699	0.0194440	0.0752778	0.0181685	0.1857959	0.6570765	0.8146293	0.4348260	0.5980126	0.1724556
0.3645357	0.6431341	0.1710973	0.7593750	0.6248073	0.8037474	0.1581238	0.1819877	0.4129710	0.6838293	0.0701850	0.1057453	0.6012189	0.8497089	0.0250139	0.2851311	0.7154344	0.3490241	0.6560284	0.0267938	0.7646710	0.6604567	0.6933569	0.6267066	0.5973372	0.1191004	0.4300066	0.7219757	0.0013770	0.0000000	0.1029354	0.4742692	0.1411224	0.1311939	0.6389736	0.1177128	0.6912790	0.0831172	0.4753880	0.2350601	0.5156700	0.0751549	0.1213430	0.0243714	0.2147215	0.6050114	0.6866879	0.4201143	0.4385148	0.2044006
0.2038164	0.7522514	0.0960261	0.7042215	0.4736623	0.7773706	0.1689688	0.0507920	0.5041639	0.6156216	0.0596584	0.1617828	0.7642735	0.6464620	0.0597668	0.2589062	0.7350865	0.3840486	0.6532350	0.0148450	0.7034073	0.5751685	0.7270933	0.6646575	0.7799987	0.1045447	0.4297009	0.7030843	0.0022099	0.5770101	0.0000000	0.5657303	0.1503408	0.1641176	0.6744322	0.1680356	0.7322265	0.1038666	0.6603385	0.1661403	0.6047372	0.0409662	0.1114709	0.0266775	0.2350197	0.7046899	0.6888626	0.4400530	0.4640235	0.1738350
0.2672855	0.7243375	0.2321873	0.7695978	0.5839873	0.6666035	0.1531964	0.0976108	0.4561244	0.7004506	0.0419067	0.1656371	0.8435404	0.8307291	0.0227956	0.2890640	0.6755910	0.4926588	0.8224238	0.0423688	0.8053436	0.6621610	0.6348378	0.6031320	0.6955158	0.1383745	0.3830967	0.6596437	0.0073126	0.4084995	0.0567122	0.0000000	0.0702290	0.1591879	0.6336851	0.1201217	0.6725908	0.0668569	0.5475780	0.2805076	0.5113448	0.0296198	0.0782636	0.0328890	0.1692423	0.8271071	0.7363239	0.4567283	0.4778995	0.1520517
0.2532958	0.5654601	0.0786976	0.7456839	0.5527525	0.7232252	0.2526994	0.0340185	0.5890134	0.6556592	0.0659993	0.1016965	0.7518735	0.8097296	0.0240466	0.2939444	0.6208939	0.4494960	0.7546819	0.0179625	0.9172838	0.6372092	0.8134728	0.5923519	0.8504303	0.1570309	0.6231775	0.7066023	0.0132240	0.6267104	0.0547791	0.5586925	0.0000000	0.1713022	0.7414081	0.1515934	0.6828377	0.0626121	0.5874485	0.1900246	0.4974138	0.0413131	0.0914451	0.0069778	0.1866843	0.7262519	0.6095891	0.4667723	0.5119226	0.1754774
0.2649746	0.6879466	0.0792772	0.7658530	0.5614072	0.6419894	0.2425082	0.0307123	0.4389945	0.6438391	0.0495371	0.1685245	0.7213699	0.7282547	0.0182202	0.3252434	0.6926148	0.4447184	0.7141331	0.0210205	0.8217363	0.8529330	0.7054778	0.8393140	0.8356714	0.1730274	0.5924091	0.6032618	0.0030396	0.6248548	0.0682819	0.6212847	0.0728545	0.0000000	0.6320518	0.2319649	0.6294019	0.1099220	0.5948561	0.2749698	0.5203088	0.0485853	0.1044708	0.0353220	0.1615918	0.6317690	0.6643938	0.4667334	0.5650668	0.1774680
0.2266415	0.6834147	0.1222254	0.6705302	0.6888770	0.8849756	0.1557975	0.0386960	0.5247019	0.6235230	0.0197355	0.1620339	0.6711224	0.7101257	0.0257343	0.3142429	0.7513821	0.4297906	0.7712277	0.0349237	0.6606350	0.7098468	0.6428023	0.6479548	0.7646973	0.1003033	0.5126374	0.6821808	0.0052706	0.4163349	0.0311241	0.6173262	0.1229965	0.0920321	0.0000000	0.1478756	0.6769405	0.0770810	0.6887783	0.3122600	0.6433212	0.0583815	0.0751438	0.0536187	0.2197821	0.9393195	0.7608046	0.3777303	0.5061296	0.1202857
0.3392221	0.6488307	0.0844755	0.6698719	0.5113565	0.7926019	0.1611250	0.0506916	0.5427966	0.7442627	0.0510350	0.1768425	0.7207718	0.7074888	0.0634721	0.2818656	0.6583773	0.4594103	0.6094126	0.0187698	0.6637932	0.8188558	0.7320787	0.7304916	0.6931545	0.0772003	0.4932373	0.7120322	0.0056137	0.5233992	0.0643308	0.5123775	0.0876806	0.1451740	0.5993298	0.0017469	0.6747365	0.0344648	0.5647978	0.1787758	0.6549383	0.0523269	0.1101374	0.0545991	0.2018238	0.6820697	0.6502242	0.3504752	0.4732068	0.1117835
0.3382786	0.6137202	0.1846854	0.5584766	0.4828567	0.5883187	0.2012743	0.0905560	0.3897199	0.7415438	0.0181553	0.1875324	0.6771869	0.7860587	0.0427972	0.2828873	0.7448794	0.4079644	0.6702936	0.0501478	0.5920389	0.6905255	0.5950857	0.7200345	0.7150042	0.1017649	0.4429066	0.8638164	0.0065870	0.4784297	0.0878147	0.4991906	0.1394417	0.1893984	0.5164556	0.1360532	0.0000000	0.0457595	0.6445599	0.2104969	0.5212316	0.0354660	0.1209866	0.0068751	0.1992428	0.6788361	0.6377773	0.4021355	0.4626499	0.2344725
0.2700279	0.6408125	0.1798198	0.6587760	0.4971323	0.5766829	0.1537955	0.1042859	0.4146550	0.6355808	0.0558771	0.1568891	0.7058084	0.6182103	0.0540702	0.2815436	0.7116230	0.3514974	0.7139422	0.0472331	0.6891036	0.6107328	0.7058871	0.7186532	0.7450503	0.1168831	0.6394439	0.7467885	0.0033815	0.4881154	0.0589607	0.5529397	0.1316572	0.1518395	0.5772291	0.2320515	0.7184418	0.0000000	0.5919821	0.2183215	0.5509775	0.0243442	0.0528106	0.0225287	0.1974724	0.7576432	0.6086472	0.3872834	0.5214486	0.1174404
0.2791022	0.6149823	0.0775527	0.6600075	0.4674022	0.6969698	0.1835360	0.0109545	0.5105847	0.6694738	0.0408712	0.1372954	0.7731983	0.7483551	0.0642295	0.2968175	0.6671639	0.4026556	0.7011636	0.0768330	0.7091688	0.9399183	0.6607830	0.7427255	0.5284702	0.1526118	0.4365893	0.7601137	0.0027745	0.5569525	0.0537096	0.5342939	0.1283519	0.1858581	0.6698759	0.2329536	0.8166203	0.0902044	0.0000000	0.2180153	0.5100993	0.0415332	0.1237613	0.0801741	0.2624991	0.8357819	0.5736005	0.5216484	0.3884983	0.1164817
0.3489106	0.6886098	0.1091346	0.7893501	0.6115563	0.5734790	0.2183569	0.1003272	0.5079579	0.4926146	0.0806676	0.1683927	0.6576178	0.7946004	0.0557523	0.2884868	0.7708910	0.4766986	0.7407391	0.0255515	0.7442239	0.7089093	0.7429106	0.6303261	0.6630601	0.1398430	0.4775931	0.6524383	0.0061228	0.5295308	0.0879419	0.4711971	0.0713696	0.1029315	0.6120185	0.1523687	0.7752828	0.1096343	0.6321591	0.0000000	0.5954404	0.0258572	0.0942188	0.0105367	0.2347252	0.7609013	0.7485953	0.4918463	0.4854099	0.1566917
0.3155099	0.6846878	0.1588018	0.7403688	0.6239071	0.7127209	0.1180183	0.0431251	0.4020570	0.5874673	0.0393030	0.1666816	0.7920372	0.8274459	0.0497927	0.3024545	0.7887246	0.4953069	0.7307178	0.0232281	0.6550593	0.7918320	0.5726197	0.7226198	0.6757311	0.1241936	0.4937926	0.8022978	0.0015811	0.6066362	0.0737916	0.4897046	0.0641878	0.1566284	0.7021136	0.1787816	0.6102846	0.1111592	0.5954717	0.2776338	0.0000000	0.0384602	0.1251223	0.0229574	0.2843716	0.5841357	0.6974302	0.3983310	0.5583353	0.1443952
0.3352515	0.8469425	0.0916315	0.6493136	0.6054209	0.6953078	0.1099060	0.0327118	0.5006474	0.6345831	0.0477392	0.1651068	0.7187159	0.7209830	0.0300512	0.2587015	0.7894058	0.5827775	0.6196647	0.0579390	0.7342519	0.8720183	0.5939688	0.7247967	0.7296315	0.1145990	0.5015325	0.8003143	0.0023068	0.5704909	0.0713511	0.6948026	0.1544177	0.1221752	0.7410333	0.2227589	0.5957529	0.0635325	0.5873029	0.2056055	0.5217412	0.0000000	0.1139394	0.0284240	0.2370508	0.6676655	0.7007303	0.4527921	0.4601038	0.1943808
0.2099069	0.8321230	0.1275589	0.7509400	0.5401385	0.6939713	0.1524664	0.0377714	0.5295154	0.7229110	0.0403317	0.1838944	0.5952194	0.8250359	0.0344812	0.2879785	0.7886599	0.4770701	0.8041350	0.0316922	0.5845057	0.7313043	0.7546259	0.8367729	0.6558131	0.1065591	0.4500399	0.6295815	0.0023476	0.5705440	0.0374861	0.4724649	0.1054704	0.0904262	0.7700421	0.1628795	0.6982252	0.1281577	0.4767138	0.2176502	0.5679103	0.0459261	0.0000000	0.0098040	0.2211225	0.6681082	0.8159175	0.4112258	0.5746339	0.1450740
0.3006729	0.5603511	0.0732047	0.9082895	0.4693300	0.7716401	0.2280122	0.1607383	0.4760519	0.6494060	0.0711173	0.2062762	0.7395485	0.6283806	0.0581767	0.2189422	0.8079478	0.3606433	0.6657575	0.0284233	0.7047830	0.5895064	0.6831397	0.6744735	0.8050634	0.1057970	0.5338492	0.7048995	0.0007389	0.5401417	0.0527076	0.6035065	0.0883819	0.1436618	0.7171029	0.2065607	0.5713592	0.0567470	0.5567985	0.2509823	0.4357338	0.0494540	0.1583643	0.0000000	0.1621641	0.7966825	0.8086501	0.5857659	0.5474831	0.1333685
