YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.4206948	0.5982870	0.3183866	1.0559440	0.5779070	0.5730237	0.5810047	0.4176464	0.6431617	0.0381806	0.0000000	1.0288312	1.0695716	0.8560472	0.0206794	0.1020776	0.8079751	0.9827206	1.0100621	1.0072046	0.8744374	0.9043839	0.9898673	0.9718216	0.0784230	0.0003775	0.6616185	0.7164766	0.0892712	0.2369681	0.1459571	0.0826468	1.0757723	0.9378269	0.3502796	0.8777223	0.0494975	0.0836037	0.7584425	0.5921992	0.1901606	0.9743001	0.3416176	0.0018416	0.1045803	0.7450212	0.0380550	0.4450543	0.5420850	0.6734740
0.4421846	0.6909509	0.3381233	0.9595196	0.5125423	0.0474782	0.5636204	0.4450089	0.7943293	0.0215399	0.1110449	0.0000000	1.0606083	0.8819303	0.0092079	0.1215615	0.7873167	1.0515331	0.9652825	0.9366282	0.2105493	0.9038240	1.0235271	1.0216360	0.0409413	0.0004046	0.7001272	0.6695985	0.1897711	0.3104826	1.0569125	0.2512941	1.0512488	1.0448772	0.3405324	0.9432952	0.0603701	0.5344549	0.2031602	0.6599538	0.1872381	1.0011595	0.3356964	0.9777395	0.6134529	0.5772626	0.0989673	0.4158494	0.5211173	0.6285346
0.4588629	0.6205360	0.3849206	1.0412882	0.5292801	0.4930024	0.6096254	0.5637678	0.7093044	0.0321801	0.1362383	1.0424803	0.0000000	0.8762534	0.0075455	0.1299485	0.6276078	1.0224646	1.0012930	0.9295806	0.9979402	0.8952388	1.0213333	0.9796796	0.0398691	0.0650180	0.6387891	0.6649311	0.3648582	0.2463332	0.1417177	0.2750177	0.9534082	0.9125220	0.0073365	0.8783933	0.0733219	0.5286758	0.7011904	0.6388011	1.0167857	1.0249456	0.3660128	0.0054879	0.1684736	0.6919501	0.0282045	0.3995006	0.5553938	0.6479637
0.4048699	0.6647055	0.3485573	0.9827874	0.6727517	0.5115240	0.5048586	0.4247347	0.6090049	0.0494487	0.0692421	0.9783954	0.9906129	0.0000000	0.0096041	0.1107847	0.4279704	0.9753336	1.0819319	0.9749905	0.8661293	0.9074972	1.0359988	0.9802939	0.0625482	0.0337392	0.6958351	0.6418634	0.2028062	0.1909749	0.2226780	0.2067166	1.0158049	0.9986026	0.1958293	0.8276709	0.0731592	0.4981403	0.7339284	0.6558159	0.2608500	1.0874354	0.3430789	0.0019735	0.1801678	0.6721460	0.0624908	0.4602488	0.6030190	0.6558373
0.4816030	0.6807598	0.3966033	1.0337157	0.6984658	0.5237553	0.6647817	0.4237056	0.6948368	0.0379081	0.1301934	0.9825147	0.9980775	0.9841073	0.0000000	0.0862438	0.8012600	0.9977110	1.0276105	1.0117317	0.9688422	0.9781252	1.0095354	1.0225386	0.0494970	0.0000248	0.7031548	0.8021467	0.3067740	0.2453069	0.1507428	0.2879253	1.0187881	0.9387252	0.2660962	0.9383087	0.0522037	0.5233988	0.6724237	0.6731220	0.2304996	1.0332495	0.2954315	0.0064172	0.1102248	0.6849026	0.0416059	0.4624990	0.4763256	0.6097964
0.4470884	0.7202307	0.4226500	1.0548833	0.6022940	0.6018925	0.6003828	0.4206859	0.7512301	0.0539480	0.0803406	1.0293827	1.0949846	0.8897319	0.0129064	0.0000000	0.7381677	0.9550893	1.0741872	0.9865312	0.9094947	0.8548615	0.9955445	0.8945849	0.0568128	0.0002303	0.6457484	0.6612465	0.1922779	0.2440941	0.1585991	0.1827099	0.9465826	1.0422973	0.3425765	0.8170899	0.0616968	0.5181673	0.6913995	0.6296137	0.2083937	1.0536561	0.4138214	0.0015972	0.1587160	0.6595727	0.1172984	0.5015549	0.4924870	0.6428025
0.4686462	0.5770906	0.3669941	1.0206734	0.6136838	0.5497606	0.6028801	0.4581066	0.7516722	0.0416134	0.1639205	1.0553799	1.0053637	0.8730260	0.0093515	0.1232396	0.0000000	0.9063194	1.0036402	0.9623774	0.8862550	0.9825973	0.9271756	0.9240818	0.0685764	0.0008524	0.7581101	0.6412430	0.3994251	0.3029403	0.1372507	0.3680851	0.9973077	0.9295586	0.2258863	0.7974524	0.0378236	0.5169021	0.7223930	0.5771000	0.2071394	1.0188003	0.2694044	0.0020652	0.1584155	0.6581647	0.0369114	0.4316873	0.4749064	0.6929472
0.4751697	0.6776068	0.3808159	1.0649021	0.6929610	0.5828399	0.6265446	0.3821455	0.5590980	0.0316089	0.0491983	1.0825558	0.9720034	0.9234054	0.0092792	0.0919206	0.8030497	0.0000000	0.9894028	1.1097192	0.8991257	1.0441884	0.9934918	1.0448583	0.0480827	0.0001419	0.5934408	0.6112643	0.1690282	0.1809766	0.1788141	0.1707351	1.0748140	1.0122337	0.3931055	0.9205966	0.0562233	0.4359807	0.6240832	0.5558084	0.2319679	1.0003621	0.3464422	0.0011056	0.1663728	0.6486195	0.0512595	0.4141814	0.5464886	0.6501591
0.4606874	0.6539921	0.2926680	0.9193520	0.6190650	0.5444943	0.4667763	0.4547362	0.6561886	0.0532389	0.0690384	1.0806200	1.1021588	0.9011020	0.0141404	0.1142752	0.8225210	0.0162894	0.0000000	1.0242076	0.8442155	0.8730101	0.9779884	1.0715481	0.0638110	0.0004899	0.7142489	0.6504493	0.1321218	0.2707262	0.2325632	0.1480588	1.0595592	0.9784061	0.2971668	0.8912363	0.0797882	0.2759080	0.6157013	1.0034362	0.1984624	0.9785884	0.3678343	0.0011371	0.1623299	0.7343225	0.0371125	0.3077475	0.5192849	0.6142631
0.5237261	0.7063666	0.3612854	1.0829025	0.6640659	0.5730905	0.6023647	0.3960964	0.6600403	0.0356163	0.0737167	1.1014816	0.9616643	0.3822820	0.0085515	0.1140464	0.8718531	0.9689349	0.9767582	0.0000000	0.8127083	0.0487455	1.0311894	0.9753559	0.0459552	0.0034773	0.6704227	0.6556925	0.1843199	0.1990141	0.9595031	0.1695748	1.0369903	0.9611768	0.3610773	0.8627075	0.0465905	0.5175655	0.7394464	0.8090057	0.2040206	1.0269433	0.3877866	0.0019467	0.1389075	0.7377288	0.0986419	0.4364925	0.5406618	0.6385353
0.4644935	0.6403991	0.3934312	1.0400836	0.6397719	0.6616473	0.5478790	0.4534163	0.7491910	0.0535223	0.0879025	1.0175488	1.0375619	0.9068752	0.0077378	0.1014242	0.8525229	0.9505834	0.9395668	0.9200990	0.0000000	0.9164953	0.9965848	1.1308813	0.0619513	0.0013542	0.6865117	0.6300419	0.2886099	0.2877598	0.1813161	0.2381168	0.9501145	1.0720288	0.3072346	0.8645887	0.0737396	0.5620533	0.7537132	0.6185202	0.2326305	1.0850795	0.3360120	0.0019358	0.1531874	0.6711140	0.0840444	0.4353812	0.5320265	0.5837731
0.4115404	0.7453487	0.4165809	1.0298702	0.6343603	0.6087765	0.6099092	0.4195591	0.6885243	0.0333328	0.0715514	0.9312630	0.9684665	0.8019831	0.0057061	0.1044131	0.9924755	1.0220423	1.0806839	1.0372296	0.9223575	0.0000000	0.9921116	1.1172410	0.0712254	0.0366478	0.6751353	0.6743189	0.1994386	0.2664160	0.2184508	0.1931206	1.1750204	0.9725236	0.3427470	0.8914122	0.0304185	0.5150176	0.7687861	0.5469317	0.2038784	1.0620661	0.3372785	0.0031041	0.1476590	0.6542083	0.0943615	0.4870943	0.5295511	0.6779954
0.4651863	0.7073876	0.3493396	0.8765813	0.7422858	0.5264332	0.5784867	0.4268224	0.6510236	0.0432998	0.1056436	1.0363217	1.0463629	0.8819038	0.0164832	0.1214173	0.9424460	1.0265295	1.0589611	0.9869285	0.8809463	0.0818333	0.0000000	0.9895179	0.0688597	0.0009529	0.6932714	0.9743396	0.1302943	0.2382883	0.1559994	0.1760779	1.0702145	0.9332501	0.3118171	0.8364050	0.0626164	0.4400035	0.7261055	0.0004522	0.2581127	1.0090824	0.3495235	0.0005557	0.1371389	0.6875741	0.1174238	0.4331783	0.0594599	0.6865090
