YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.2939698	0.4395760	0.8749635	1.0000000	0.7578326	0.4984146	0.9348861	0.2879573	0.5861457	0.1285772	0.4468796	0.9399888	0.7762694	0.9983269	0.5132822	0.0245333	0.5637359	0.9999989	0.7277693	1.0000000	0.7842754	0.8700442	1.0000000	1.0000000	0.6392924	0.0000202	0.5395149	0.5562140	0.5537751	0.1644090	0.1398240	0.6417877	0.0326391	0.4017685	0.0897012	0.3148208	0.0101444	0.7279511	0.9806221	0.7020803	0.1639261	0.9360039	0.0698067	0.0018275	0.1197811	0.7083617	0.8024098	0.6871597	0.5177237	0.8078148
0.4401635	0.6267195	0.5590869	1.0000000	0.7416656	0.5296757	0.9927635	0.6541232	0.5980134	0.3729975	0.8683981	1.0000000	1.0000000	0.9659765	0.0237977	0.0041032	0.6530615	0.9999994	0.8243178	0.8228859	0.9742970	0.8217496	1.0000000	1.0000000	0.4385911	0.0000099	0.6248227	0.6431236	0.4951659	0.1788184	0.2089302	0.6636889	0.0482183	0.2408332	0.2978613	0.8865076	0.6906500	0.6590532	0.9679582	0.6583073	0.2180105	0.5638961	0.0138391	0.0002100	0.1387490	0.6866050	0.8486126	0.6924710	0.5177241	0.8211697
0.4055646	0.6875409	0.4330862	1.0000000	0.8236578	0.4712332	0.7502952	0.6350471	0.5397724	0.0275555	0.3490013	0.8909630	1.0000000	0.8411282	0.3164378	0.0275539	0.6630682	0.9877555	1.0000000	0.5581872	0.7744511	0.7432473	0.9222536	0.8702244	0.0017924	0.0000035	0.6048073	0.5028239	0.4365080	0.1513798	0.2635702	0.5460494	1.0000000	0.9902608	0.2544857	0.8105514	0.3675518	0.8779011	0.8782973	0.8831323	0.2180105	0.9985397	0.1545017	0.0020974	0.1672244	0.5683472	0.1903025	0.5031154	0.4908406	0.6945526
0.4401635	0.8225061	0.5201520	1.0000000	0.7370598	0.6249666	0.5861804	0.5450659	0.3932117	0.0000005	0.0365178	1.0000000	1.0000000	0.8465465	0.0000000	0.1110481	0.8094855	0.9999999	1.0000000	0.8085399	0.8056236	0.7688546	1.0000000	0.8275315	0.0000000	0.0000017	0.6088393	0.3973249	0.1413457	0.1805851	0.1428242	0.0446252	1.0000000	0.9169877	0.4480599	0.8666274	0.2446691	0.1774206	0.6485238	0.4136434	0.2140242	0.8960113	0.5979428	0.0001598	0.1605631	0.6761246	0.0000000	0.5209179	0.7976525	0.6541648
0.3920454	0.6250428	0.4178769	1.0000000	0.8704833	0.3195108	0.7173839	0.8807024	0.5087887	0.0569707	0.3760815	0.5132224	1.0000000	0.8680742	0.0924385	0.0227743	0.7523275	0.9999999	1.0000000	0.8922738	0.8915337	0.6993807	0.7539620	0.8054745	0.0097843	0.0000049	0.7448222	0.6504048	0.4851282	0.1385636	0.3390218	0.6277860	0.9999999	0.8475536	0.3378322	0.8757398	0.0008369	0.6715096	0.0963821	0.6830838	0.0798088	0.9934833	0.3302745	0.0327675	0.2700650	0.7029795	0.0010058	0.8598772	0.5341349	0.6600962
0.4401635	0.6267194	0.5127391	1.0000000	0.4798461	0.2172215	0.9669504	0.1064609	0.8034028	0.0001136	0.1777056	0.3479948	0.5188552	0.8062384	0.0000000	0.0913320	0.7837992	0.9877551	0.8443480	0.9738845	0.6844829	0.7595542	1.0000000	0.6009630	0.0000000	0.0000120	0.6799251	0.6431236	0.3868854	0.3415147	0.3511976	0.2674242	0.9907197	1.0000000	0.1354742	0.8642786	0.0000000	0.4776318	0.0086173	0.5638272	0.3331969	0.9216996	0.3106906	0.2529575	0.4568904	0.6761246	0.0789240	0.5543274	0.5280601	0.5252012
0.3736573	0.5526650	0.2652413	0.9945052	0.4843472	0.5296758	0.3737014	0.3833226	0.7951667	0.0079339	0.4128650	1.0000000	1.0000000	0.9486704	0.3695774	0.0220803	0.9188056	0.9877553	0.9121191	1.0000000	0.9686450	0.9229902	0.9580773	0.9800676	0.1558892	0.0000069	0.5255121	0.6136721	0.2162877	0.2808356	0.0557399	0.4378901	0.9999704	0.6809761	0.2153994	0.7299086	0.0000265	0.4674320	0.9350702	0.7490193	0.2180105	0.3862945	0.3699235	0.0016358	0.1283481	0.6466145	0.3038297	0.2658069	0.9021229	0.5102429
0.4401635	0.6267195	0.3655998	1.0000000	0.8332585	0.4614023	0.6203605	0.4693177	0.5332484	0.1112372	0.3687807	0.8738578	1.0000000	0.9121783	0.1031782	0.0154097	0.7616298	0.9999994	0.8063389	1.0000000	0.9224729	0.8195719	0.7975930	1.0000000	0.7154803	0.0000017	0.6799251	0.6488173	0.1651250	0.1485736	0.1588886	0.7798461	0.0690441	0.4803637	0.2978613	0.7526965	0.0028680	0.4781231	0.9459463	0.7519570	0.1965062	0.8006563	0.1456698	0.0022303	0.1620476	0.2980453	0.9276323	0.4523205	0.6000378	0.4229159
0.4401635	0.6267195	0.5459163	1.0000000	0.5677795	0.5933449	0.4550351	0.1736803	0.7338408	0.0090334	0.0073047	0.8889089	0.2913600	0.9336662	0.1478284	0.1113957	0.5319934	0.9999998	1.0000000	1.0000000	0.7927827	0.8330485	0.8602153	1.0000000	0.0001309	0.0001063	0.6237287	0.3522983	0.0552140	0.1896301	0.1888334	0.3066376	0.5521231	0.9998333	0.0775045	0.8951827	0.0000000	0.0185039	0.6216157	0.8584541	0.5662237	0.9999994	0.4106737	0.0016540	0.1589747	0.6761246	0.3498944	0.6659625	0.4585855	0.5602899
0.5438959	0.7126314	0.1967196	0.6615068	0.2367292	0.6163178	0.4032281	0.3320457	0.6112875	0.0017866	0.1130461	0.9383308	0.8268028	0.9401489	0.0703194	0.0037630	0.6004728	0.9877553	0.9069343	1.0000000	0.7996728	0.9332761	1.0000000	1.0000000	0.2375329	0.0000067	0.5514925	0.6732654	0.2231174	0.6925917	0.1802420	0.4103099	0.9999974	0.9999995	0.3579168	0.8307261	0.0000000	0.5507557	0.9711749	0.8675873	0.2601203	0.8366837	0.6450706	0.0015541	0.3627360	0.6240282	0.7310244	0.2945227	0.5177253	0.4493462
0.4401635	0.7176440	0.7539092	1.0000000	0.6917724	0.6275948	0.9603898	0.5278254	0.6356779	0.0000005	0.3311324	1.0000000	0.9956053	0.8764670	0.0000000	0.0299532	0.8724576	0.9999998	1.0000000	1.0000000	0.9377413	0.8223523	0.6380596	1.0000000	0.2167388	0.0000112	0.6799251	0.6893326	0.8007508	0.1995083	0.1710108	0.3958112	1.0000000	0.9999999	0.2964694	0.8294247	0.0000000	0.7767045	0.9603911	0.6382643	0.1735160	0.9739528	0.4029118	0.0014905	0.2436454	0.6761246	0.5129490	0.5821980	0.3242497	0.6623525
0.3104542	0.4652717	0.4550084	1.0000000	0.4454301	0.3813921	0.7992635	0.4628484	0.8295691	0.1144792	0.3804889	0.7442710	0.9857541	0.8059052	0.0002488	0.0046519	0.9096318	0.9999995	0.8262898	0.8840559	0.7565694	0.7795658	1.0000000	0.6060557	0.0483128	0.0000135	0.8503095	0.4634527	0.7121242	0.2748591	0.2429103	0.4772057	0.9322138	0.4632609	0.1408725	0.5212231	0.0447522	0.7132368	0.6964645	0.6108304	0.1738465	0.9752265	0.2857245	0.0029977	0.1582753	0.6003696	0.0125501	0.5203794	0.8027778	0.7850614
