YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.3944130	0.6336279	0.4531963	1.0000000	0.6579845	0.5972816	0.5862096	0.9711710	0.3580473	0.0000006	0.0000000	0.8919260	1.0000000	0.8271903	0.2967505	0.1113668	0.8255937	0.9877554	0.9497299	1.0000000	0.7935054	0.8783129	1.0000000	0.7046366	0.0000000	0.0000014	0.7416069	0.6146934	0.1507215	0.2157556	0.1882725	0.0000038	0.8979639	0.8362785	0.4290083	0.8603905	0.2300558	0.0102728	0.8212644	0.2885564	0.2180105	0.8327484	0.2827638	0.0002856	0.2874621	0.7016130	0.0000002	0.4317598	0.5241980	0.6550143
0.4280575	0.6144807	0.3765583	1.0000000	0.7033907	0.6595804	0.6459841	0.4689599	0.6267918	0.0000004	0.0000000	0.9611807	1.0000000	0.9966639	0.0000000	0.0000377	0.6674314	0.9877555	1.0000000	0.8594216	0.8055198	0.8050112	0.9666434	0.9195523	0.1585372	0.0000013	0.6859854	0.6390288	0.2007947	0.1943898	0.2043782	0.0000038	1.0000000	0.9954860	0.2826211	0.7368718	0.0000003	0.0158738	0.8941715	0.6848734	0.1711592	1.0000000	0.3017335	0.0001109	0.1436538	0.6827093	0.3808880	0.4622942	0.5075228	0.6100145
0.3533222	0.5264387	0.6887603	0.9265915	0.3602250	0.5296757	0.9186891	0.1567289	0.5267953	0.0000011	0.0000000	1.0000000	0.7590125	0.9976822	0.0980933	0.1116387	0.8555735	0.9877533	0.6620127	0.7893591	0.7944876	0.8465667	0.9176062	1.0000000	0.1626539	0.0000024	0.7964904	0.5875084	0.3463807	0.4347182	0.1168651	0.3057026	1.0000000	0.9825640	0.1346122	0.5666813	0.2060661	0.0056891	0.9413855	0.5086297	0.2783532	1.0000000	0.3661768	0.0016358	0.1242978	0.7259714	0.3027659	0.5456828	0.4864350	0.6062252
0.4401635	0.6267195	0.3583308	1.0000000	0.7351103	0.4378338	0.3840135	0.0999583	0.3153757	0.0021895	0.0006219	0.8340322	1.0000000	0.9977395	0.0867894	0.1113521	0.8163769	0.9999998	1.0000000	0.9583605	0.7608760	0.8535525	1.0000000	1.0000000	0.0442807	0.0000011	0.6799251	0.4812273	0.0487073	0.0973879	0.2064957	0.2626999	1.0000000	0.8229012	0.2978613	0.7526968	0.3843782	0.3580936	0.5963043	0.6291371	0.2180105	1.0000000	0.3083551	0.0026600	0.2866965	0.6761246	0.0356026	0.6955998	0.5177244	0.6541638
0.4590239	0.7217372	0.4924209	0.8690050	0.7889589	0.3573453	0.9000712	0.6899335	0.5638998	0.0000085	0.0000000	0.5451047	1.0000000	0.8578794	0.2314400	0.0000267	0.8851966	0.9999615	0.3833947	1.0000000	0.7616959	0.9359124	1.0000000	0.8771562	0.2003265	0.0000005	0.6550064	0.5325315	0.0568711	0.1139477	0.3034334	0.0000026	1.0000000	0.9999999	0.3216330	0.9088940	0.0000000	0.0228935	0.9183642	0.1837521	0.2180105	1.0000000	0.3184613	0.0124752	0.3291327	0.5952235	0.6547379	0.5419991	0.9853843	0.3729317
0.5371155	0.7644494	0.4656307	0.6795836	0.9040254	0.5296757	0.7820908	0.7177758	0.3512323	0.2215490	0.6590489	1.0000000	1.0000000	0.8379523	0.0037591	0.0078422	0.5850411	0.9877552	0.8865082	1.0000000	0.9039499	0.9097976	0.8511851	0.7620311	0.2725082	0.0000185	0.4357544	0.5108146	0.6635602	0.1303810	0.1710108	0.5938835	0.2441374	0.2643363	0.5068135	0.8881737	0.3004324	0.5105513	0.9475424	0.7073456	0.1937017	0.4549387	0.0387524	0.0002534	0.1548295	0.6283920	0.7761701	0.5275267	0.4981434	0.6038078
0.4401635	0.6267195	0.6300671	1.0000000	0.7030312	0.4878972	0.5690851	0.0000000	0.5567034	0.0000017	0.0000000	0.6153558	1.0000000	0.9914878	0.0000000	0.1113574	0.8121432	0.9999998	1.0000000	1.0000000	0.7655073	0.9409116	1.0000000	1.0000000	0.4670701	0.0000008	0.6661798	0.6431236	0.0689572	0.1509277	0.1823716	0.0000008	1.0000000	0.8102248	0.2978613	0.9351731	0.3749472	0.0850310	0.9874057	0.2213212	0.2180105	1.0000000	0.3083515	0.0028860	0.2888112	0.6761246	0.8408795	0.7227808	0.5177242	0.3376978
0.5098220	0.7333952	0.7872678	0.7572581	0.8181193	0.6130890	0.9875004	0.3395630	0.5435045	0.2882126	0.7833744	1.0000000	0.9491289	0.9653921	0.0101351	0.0000035	0.9348613	0.9877555	1.0000000	1.0000000	0.9653764	0.8421506	0.8998555	1.0000000	0.5959996	0.0000177	0.3274761	0.5871005	0.2972955	0.1529731	0.1710108	0.8195008	0.0447724	0.2474711	0.3664863	0.8373746	0.4976613	0.5910828	0.9694439	0.8295334	0.1991966	0.6223772	0.2311467	0.0001555	0.1928499	0.4682840	0.9389417	0.7908513	0.4784038	0.7317137
0.3491578	0.5208499	0.3268075	0.9247554	0.5744559	0.5296760	0.5696178	0.1078504	0.6382650	0.0000013	0.2322403	1.0000000	1.0000000	0.8732213	0.0215693	0.0158787	0.8026903	0.9999999	1.0000000	0.7903670	0.9722982	0.7307197	0.7561365	1.0000000	0.0000000	0.0000000	0.8018899	0.6080244	0.3918292	0.2298741	0.2190283	0.3245226	1.0000000	0.8192355	0.1864526	0.5524969	0.3387786	0.7164565	0.7111510	0.6983224	0.2180105	0.9999999	0.2084425	0.0016358	0.8393942	0.7285271	0.0000016	0.4221739	0.3930738	0.6221361
0.4816175	0.6648817	0.6115633	0.8469218	0.8045010	0.3330031	0.6921072	0.6346358	0.5531088	0.0846327	0.2663572	0.6719276	0.6106627	0.9141409	0.0000710	0.0641577	0.5505877	0.9999975	0.6445105	1.0000000	0.7016699	0.8588582	0.9866424	1.0000000	0.1375998	0.0000001	0.6259029	0.6397489	0.2881224	0.1572607	0.1787265	0.6292108	0.8282887	0.4981576	0.2032693	0.9036542	0.1359886	0.4890379	0.7254261	0.4258147	0.3385374	0.9223488	0.2420288	0.0077843	0.2206141	0.6544152	0.7968557	0.4831751	0.5132620	0.6221563
0.2939698	0.4395775	0.8749542	1.0000000	0.7578278	0.4984148	0.9348858	0.2879540	0.5861704	0.1285772	0.4468795	0.9399888	0.7762695	0.9983251	0.5132821	0.0245336	0.5637350	0.9999989	0.7277693	1.0000000	0.7842761	0.8700442	1.0000000	1.0000000	0.6392924	0.0000202	0.5395104	0.5562164	0.5537746	0.1644213	0.1398239	0.6417843	0.0326394	0.4017920	0.0897012	0.3148454	0.0101424	0.7279511	0.9806221	0.7020803	0.1639250	0.9360059	0.0698375	0.0018275	0.1197841	0.7083614	0.8024096	0.6871576	0.5177238	0.8077983
0.4401635	0.6267195	0.5590815	1.0000000	0.7416650	0.5296757	0.9927635	0.6541228	0.5980186	0.3729975	0.8683980	1.0000000	1.0000000	0.9659754	0.0237974	0.0041032	0.6530608	0.9999994	0.8243178	0.8228859	0.9742970	0.8217496	1.0000000	1.0000000	0.4385908	0.0000099	0.6248230	0.6431236	0.4951658	0.1788216	0.2089292	0.6636878	0.0482191	0.2408413	0.2978613	0.8865077	0.6906261	0.6590532	0.9679575	0.6583073	0.2180105	0.5639035	0.0138484	0.0002100	0.1387490	0.6866049	0.8485977	0.6924695	0.5177242	0.8211399
0.4055646	0.6875419	0.4330840	1.0000000	0.8236240	0.4712350	0.7502961	0.6350413	0.5399056	0.0275555	0.3490014	0.8909632	1.0000000	0.8411490	0.3164374	0.0275539	0.6630584	0.9877555	1.0000000	0.5581874	0.7744585	0.7432513	0.9222538	0.8702244	0.0017924	0.0000035	0.6048004	0.5028246	0.4365080	0.1514342	0.2635475	0.5460498	1.0000000	0.9902569	0.2544858	0.8105548	0.3675501	0.8779006	0.8782991	0.8831312	0.2180105	0.9985396	0.1545164	0.0020971	0.1672249	0.5683469	0.1903025	0.5031168	0.4908432	0.6945428
0.4401635	0.8225055	0.5201568	1.0000000	0.7370612	0.6249666	0.5861805	0.5450665	0.3932092	0.0000005	0.0365178	1.0000000	1.0000000	0.8465589	0.0000000	0.1110479	0.8094833	0.9999999	1.0000000	0.8085400	0.8056236	0.7688558	1.0000000	0.8275315	0.0000000	0.0000017	0.6088414	0.3973246	0.1413480	0.1805847	0.1428212	0.0446318	1.0000000	0.9169886	0.4480599	0.8666266	0.2446681	0.1774726	0.6485239	0.4136430	0.2140243	0.8960116	0.5979337	0.0001598	0.1605625	0.6761246	0.0000002	0.5209202	0.7976500	0.6541648
0.3920454	0.6250432	0.4178740	1.0000000	0.8704481	0.3195121	0.7173844	0.8807006	0.5089306	0.0569707	0.3760814	0.5132225	1.0000000	0.8680764	0.0924385	0.0227746	0.7523257	0.9999999	1.0000000	0.8922738	0.8915488	0.6993813	0.7539621	0.8054745	0.0097843	0.0000049	0.7448193	0.6504051	0.4851280	0.1386169	0.3390148	0.6277848	0.9999999	0.8475608	0.3378322	0.8757418	0.0008369	0.6715096	0.0963835	0.6830838	0.0798091	0.9934834	0.3302838	0.0327555	0.2700652	0.7029794	0.0010057	0.8598776	0.5341375	0.6600919
0.4401635	0.6267195	0.5127390	1.0000000	0.4798289	0.2172221	0.9669504	0.1064447	0.8034926	0.0001136	0.1777056	0.3479948	0.5188553	0.8062414	0.0000000	0.0913320	0.7838001	0.9877551	0.8443480	0.9738845	0.6845025	0.7595542	1.0000000	0.6009630	0.0000000	0.0000120	0.6799251	0.6431236	0.3868854	0.3416223	0.3511917	0.2674242	0.9907197	0.9999999	0.1354742	0.8642787	0.0000000	0.4776318	0.0086175	0.5638272	0.3331942	0.9216996	0.3106900	0.2529127	0.4568900	0.6761246	0.0789240	0.5543275	0.5280601	0.5252016
0.3736575	0.5526813	0.2653444	0.9945052	0.4843429	0.5296760	0.3737016	0.3833212	0.7951436	0.0079341	0.4128661	1.0000000	1.0000000	0.9486495	0.3695734	0.0220812	0.9188007	0.9877555	0.9121192	1.0000000	0.9686447	0.9229914	0.9580781	0.9800677	0.1558892	0.0000069	0.5254657	0.6136917	0.2162864	0.2807968	0.0557483	0.4378931	0.9999704	0.6810170	0.2154004	0.7300764	0.0000285	0.4674341	0.9350670	0.7490192	0.2180105	0.3863053	0.3699571	0.0016358	0.1283690	0.6466094	0.3038282	0.2658475	0.9021114	0.5102225
0.4401635	0.6267195	0.3655494	1.0000000	0.8332407	0.4614031	0.6203599	0.4693121	0.5333235	0.1112372	0.3687802	0.8738579	1.0000000	0.9121772	0.1031782	0.0154110	0.7616265	0.9999994	0.8063389	1.0000000	0.9224761	0.8195724	0.7975932	1.0000000	0.7154803	0.0000017	0.6799251	0.6488173	0.1651244	0.1486044	0.1588875	0.7798357	0.0690448	0.4804198	0.2978613	0.7526968	0.0028666	0.4781231	0.9459466	0.7519570	0.1965063	0.8006591	0.1457622	0.0022302	0.1620474	0.2980453	0.9276304	0.4523063	0.6000416	0.4229094
0.4401635	0.6267196	0.5459324	1.0000000	0.5677526	0.5933464	0.4550351	0.1736806	0.7339316	0.0090335	0.0073049	0.8889091	0.2913607	0.9336624	0.1478283	0.1113957	0.5319919	0.9999998	1.0000000	1.0000000	0.7927861	0.8330494	0.8602156	1.0000000	0.0001309	0.0001063	0.6237304	0.3522983	0.0552148	0.1896783	0.1888311	0.3066474	0.5521231	0.9998309	0.0775053	0.8951831	0.0000003	0.0185165	0.6216177	0.8584541	0.5661189	0.9999994	0.4106709	0.0016539	0.1589743	0.6761246	0.3498941	0.6659681	0.4585912	0.5602936
0.5438896	0.7125745	0.1967610	0.6615072	0.2367190	0.6163197	0.4032282	0.3320458	0.6112633	0.0017866	0.1130463	0.9383311	0.8268032	0.9401397	0.0703191	0.0037626	0.6004722	0.9877554	0.9069343	1.0000000	0.7996764	0.9332761	1.0000000	1.0000000	0.2375329	0.0000067	0.5518605	0.6732235	0.2231366	0.6923830	0.1802396	0.4103288	0.9999974	0.9999955	0.3578979	0.8306085	0.0000007	0.5507040	0.9711744	0.8675871	0.2601022	0.8366848	0.6449587	0.0015540	0.3627031	0.6240705	0.7308617	0.2945350	0.5177258	0.4496084
0.4401635	0.7176435	0.7538656	1.0000000	0.6917780	0.6275947	0.9603897	0.5278275	0.6356526	0.0000005	0.3311324	1.0000000	0.9956053	0.8764674	0.0000000	0.0299536	0.8724353	0.9999998	1.0000000	1.0000000	0.9377406	0.8223624	0.6380621	1.0000000	0.2167388	0.0000112	0.6799251	0.6893315	0.8007502	0.1994966	0.1710108	0.3958115	1.0000000	0.9999961	0.2964694	0.8294227	0.0000007	0.7767033	0.9603900	0.6382653	0.1735171	0.9739530	0.4029166	0.0014905	0.2436447	0.6761246	0.5129330	0.5821919	0.3242982	0.6623508
0.3104542	0.4652722	0.4550138	1.0000000	0.4454165	0.3813923	0.7992647	0.4628412	0.8296382	0.1144792	0.3804888	0.7442710	0.9857541	0.8059083	0.0002488	0.0046520	0.9096321	0.9999995	0.8262898	0.8840559	0.7565720	0.7795659	1.0000000	0.6060557	0.0483128	0.0000135	0.8503063	0.4634535	0.7121240	0.2749335	0.2429092	0.4772040	0.9322138	0.4632717	0.1408725	0.5212318	0.0447519	0.7132368	0.6964631	0.6108303	0.1738465	0.9752270	0.2857371	0.0029975	0.1582765	0.6003695	0.0125495	0.5203827	0.8027775	0.7850557
0.4401635	0.6267196	0.7042201	1.0000000	0.4546321	0.5913371	0.6366491	0.4162970	0.5187305	0.0000006	0.1038138	0.7810591	1.0000000	0.9628733	0.0420846	0.1023320	0.7971151	0.9877555	1.0000000	1.0000000	0.8003646	0.7923200	0.4512767	1.0000000	0.1424663	0.0000032	0.6799251	0.4446017	0.2247443	0.3670157	0.0980732	0.1619490	1.0000000	0.9999983	0.2978613	0.8933269	0.0857520	0.4718421	0.8103958	0.5556575	0.2180105	0.8811297	0.3982941	0.0005024	0.1830622	0.6761246	0.4494503	0.6103446	0.5402160	0.6542368
0.2981289	0.5720048	0.6929072	1.0000000	0.8828017	0.6456205	0.6369156	0.0000000	0.2809581	0.0000004	0.0000000	1.0000000	1.0000000	0.9656429	0.1364150	0.1113366	0.5078596	0.9999945	0.5681617	1.0000000	0.9942312	0.9047381	1.0000000	0.8833977	0.4585969	0.0000000	0.8647035	0.5182419	0.1571664	0.1354330	0.1296101	0.0000013	1.0000000	0.9999993	0.3731313	0.7944675	0.2658939	0.0022653	0.9653359	0.5039175	0.1262684	1.0000000	0.3768392	0.0000506	0.1311965	0.7610460	0.5592839	0.6644133	0.9147197	0.7878529
0.4508879	0.6371339	0.4342189	0.9576361	0.2415993	0.7553620	0.6222254	0.5159341	0.9405110	0.4895068	0.8831121	1.0000000	0.8412552	0.8764670	0.0647198	0.0226435	0.5332542	0.9877542	0.7243589	1.0000000	0.8151081	0.9370454	0.8933058	1.0000000	0.6968559	0.0000375	0.4748842	0.5304232	0.7082036	0.5955107	0.1710108	0.9863599	0.0406159	0.2381632	0.2982590	0.8313555	0.7899492	0.6247629	0.9710532	0.8329748	0.1773904	0.4363090	0.0132924	0.0000800	0.2850820	0.7069501	0.9441591	0.5517384	0.4752999	0.8482139
0.1627664	0.3337738	0.4420158	0.6957248	0.8111764	0.4631051	0.4357964	0.3086012	0.5263605	0.0000022	0.0631656	0.7630779	1.0000000	0.8707480	0.0000000	0.1094706	0.7219018	0.9877555	1.0000000	0.8038856	0.9096055	0.8116274	1.0000000	0.9805405	0.4905983	0.0000022	0.7495856	0.4884490	0.4406249	0.1551647	0.2231656	0.0911753	1.0000000	0.9999993	0.2933162	0.0759848	0.0716507	0.4815372	0.8972929	0.8442038	0.2180105	0.9473453	0.4015127	0.0028830	0.1752895	0.6766517	0.3043519	0.3600826	0.6814387	0.9144542
0.4023251	0.5866786	0.5289867	1.0000000	0.6379305	0.6462304	0.9048504	0.2286038	0.5821958	0.0000004	0.0087339	1.0000000	1.0000000	0.9980271	0.0000000	0.1113692	0.7077922	0.9999992	0.7997462	1.0000000	0.9602242	0.8127639	0.6135420	1.0000000	0.0000000	0.0000014	0.7308998	0.6492955	0.0648573	0.1645786	0.1710108	0.0058564	0.6694559	0.9999983	0.7044628	0.7731147	0.5023407	0.0451618	0.7732048	0.3449199	0.1419197	1.0000000	0.4535485	0.0001241	0.1430209	0.6606038	0.0000002	0.6032311	0.4583174	0.4080420
0.4401635	0.6267195	0.2466790	1.0000000	0.8453182	0.3926028	0.3837459	0.6627253	0.5253684	0.0000052	0.0462680	0.7615617	1.0000000	0.7964829	0.3145083	0.1106711	0.9029319	0.9877555	1.0000000	0.9895251	0.7390646	0.6714685	0.9089428	0.5525173	0.0000000	0.0000005	0.6424001	0.6450245	0.1715822	0.1452859	0.2190427	0.1375192	1.0000000	0.9999993	0.2978613	0.8639687	0.0000001	0.4168853	0.4549547	0.3187240	0.1210234	1.0000000	0.3080904	0.0042470	0.2875807	0.4459996	0.0000001	0.2757552	0.5199092	0.6541664
0.5729142	0.8240182	0.2419346	0.5890087	0.2204792	0.5296757	0.4580821	0.3947161	0.9625870	0.0000011	0.2365314	1.0000000	0.9814737	0.8685080	0.0000000	0.0004533	0.5941014	0.9877555	1.0000000	0.8988895	0.7944876	0.8316449	1.0000000	0.9532825	0.0097718	0.0000079	0.5204740	0.7060862	0.4653417	0.7234210	0.1358337	0.3283763	1.0000000	0.9999983	0.5343015	0.8669131	0.2276610	0.6799399	0.7675952	0.3589699	0.2218969	1.0000000	0.3729269	0.0016358	0.4009077	0.4342363	0.0038906	0.4578585	0.5184695	0.2983848
0.5406191	0.7104236	0.8080548	0.6701861	0.8748803	0.6982657	0.6695973	0.8045033	0.5059115	0.2132200	0.6439784	1.0000000	0.9596050	0.8764670	0.0606127	0.0171890	0.8566434	0.9877555	1.0000000	1.0000000	0.8931183	0.8959110	0.9435860	1.0000000	0.6521398	0.0000162	0.5551648	0.6735147	0.8194101	0.1025883	0.0950350	0.5885236	0.0057567	0.2683393	0.4971415	0.9596773	0.1526605	0.5121921	0.9704319	0.7109304	0.2266549	0.6420234	0.0417835	0.0014368	0.1489712	0.6088117	0.9617420	0.4862375	0.5218777	0.6863174
0.3114105	0.6571613	0.5210725	1.0000000	0.6216752	0.6487204	0.9841706	0.0879222	0.6748780	0.2880018	0.7526229	1.0000000	0.9863521	0.8764670	0.4910053	0.0152878	0.9207414	0.9877555	1.0000000	1.0000000	0.8077410	0.8610973	1.0000000	1.0000000	0.4807579	0.0000131	0.8491520	0.6543932	0.6616545	0.2352266	0.1710108	0.8138219	0.0515408	0.1297061	0.1847720	0.7855468	0.5427003	0.8710764	0.9662389	0.6370308	0.1984899	0.7185248	0.0687665	0.0001116	0.1426474	0.4335941	0.6553496	0.6759204	0.6607539	0.8673122
0.4401635	0.6267196	0.6555444	1.0000000	0.6401672	0.5139254	0.9235211	0.5183505	0.6760793	0.1389382	0.4623795	0.9692330	0.7906010	0.8623445	0.1743693	0.0000120	0.6938260	0.9999997	0.9404051	0.7981053	0.7894768	0.8604632	1.0000000	0.9253244	0.3598846	0.0000122	0.4045814	0.1327143	0.5840993	0.1328335	0.1665087	0.5182839	0.2699106	0.3675959	0.2290826	0.7526977	0.4253436	0.4781338	0.9544338	0.8032521	0.2390596	0.8610049	0.2720619	0.0001594	0.1439481	0.5900463	0.7536956	0.5507405	0.6464911	0.6840899
0.5304935	0.8197383	0.3854355	0.6976874	0.6741256	0.4239876	0.5289503	0.2005225	0.6494767	0.0000035	0.0000000	0.8113430	1.0000000	0.9574026	0.0000000	0.1113631	0.5122639	0.9877555	1.0000000	0.8752235	0.9559792	0.7938419	0.8747018	0.9559189	0.3213305	0.0000014	0.5666860	0.7069159	0.0758932	0.2078390	0.2280318	0.0000014	0.6274149	0.7639990	0.4100724	0.8660152	0.3040639	0.3253484	0.9058814	0.6979913	0.1988956	1.0000000	0.4126452	0.0009959	0.2030935	0.6183809	0.8577677	0.3964106	0.5913706	0.5786776
0.4671627	0.7050052	0.7639940	0.8971474	0.3889691	0.5758104	0.9724112	0.4737113	0.7553029	0.3370693	0.7995919	0.7258332	1.0000000	0.9110317	0.0175260	0.0000222	0.9756433	0.9877555	1.0000000	1.0000000	0.7734143	0.8608881	1.0000000	0.9846693	0.3832433	0.0000000	0.6325020	0.3927573	0.6622313	0.2607489	0.1183772	0.6477872	0.0588858	0.0051914	0.3822591	0.9782407	0.5598164	0.6250754	0.8883149	0.8196949	0.2180105	0.6361217	0.2900005	0.0021693	0.7504864	0.6689597	0.8589369	0.5965622	0.5639787	0.8048686
0.5206027	0.6959299	0.4838099	0.7255810	0.4808821	0.6856420	0.5802561	0.4566788	0.8024609	0.0718945	0.2146309	0.9606678	0.9993902	0.9405645	0.0000361	0.0000620	0.7820951	0.9877532	0.6560899	0.9594189	0.9899346	0.7506623	0.5893776	0.7307759	0.1649891	0.0000070	0.5784838	0.3897678	0.2018865	0.3402018	0.1833392	0.3524883	0.8814714	0.5747069	0.3978736	0.8447581	0.2517431	0.7173899	0.8989521	0.6322275	0.1674852	0.9954780	0.2980667	0.0001131	0.3576925	0.6351256	0.5542875	0.4290623	0.2575572	0.5884335
0.4401635	0.7565812	0.6413205	1.0000000	0.4078281	0.6690311	0.4273285	0.1968628	0.8568746	0.0000003	0.0000000	1.0000000	0.9511705	0.7828343	0.0000000	0.0853203	0.8413049	0.9999998	1.0000000	0.8150778	0.8093927	0.5554448	0.9364234	0.5019419	0.1798136	0.0000018	0.3215437	0.6879861	0.1528995	0.3703017	0.2112430	0.3704978	0.8008485	0.9999983	0.5251614	0.9726409	0.0968800	0.0183870	0.9753918	0.4635623	0.2104695	0.7469768	0.3837475	0.0014558	0.2025981	0.6486068	0.7246140	0.3888233	0.7151153	0.3870174
