YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.2364697	0.2541407	0.2707440	0.8020371	0.4617746	0.4072012	0.4139854	0.2988512	0.4047389	0.0134691	0.0328652	0.6639742	0.7555791	0.6911665	0.0049665	0.0847815	0.5008362	0.7944434	0.8132439	0.9090207	0.6784993	0.7358748	0.6312217	0.6530482	0.0315732	0.0000426	0.7158156	0.4236918	0.3543740	0.1889769	0.1170694	0.1686880	0.8466084	0.7792929	0.0472072	0.2122872	0.0475978	0.3715651	0.4307206	0.4648432	0.1784232	0.7712467	0.1872344	0.0061522	0.0654156	0.5722988	0.0032785	0.3420304	0.3842744	0.7262511
0.3383909	0.2113835	0.2798653	0.6541021	0.5211801	0.4231642	0.3981082	0.3429090	0.4875132	0.0353615	0.0808558	0.6308318	0.7742297	0.6413284	0.0014048	0.0685589	0.6548589	0.7625037	0.7097213	0.7375651	0.6443786	0.6625402	0.7509847	0.6531853	0.0498066	0.0021131	0.6227110	0.3650992	0.1672549	0.1148382	0.1813908	0.1707205	0.6980345	0.6378437	0.2607519	0.1049419	0.0548316	0.4361295	0.4318429	0.5152486	0.1774389	0.6997550	0.1999822	0.0045950	0.0687983	0.6593036	0.0658768	0.3703441	0.3830563	0.4553744
0.3202163	0.4427515	0.1587116	0.7902951	0.4894440	0.4582386	0.4171545	0.3073686	0.4507378	0.0307612	0.1154824	0.7326811	0.7397669	0.5874875	0.0276779	0.0638135	0.6125257	0.6963772	0.6525866	0.6413872	0.7045707	0.7082352	0.6314499	0.9954903	0.0535846	0.0001067	0.5164984	0.4316792	0.2085895	0.1598043	0.1604911	0.1560942	0.8185561	0.5895436	0.3532430	0.5635659	0.0483981	0.3856352	0.4306922	0.4918366	0.2264781	0.7236398	0.3922321	0.0001886	0.1071170	0.3467636	0.1011970	0.4223794	0.4239228	0.4713912
0.5535342	0.5900039	0.2384757	0.3739388	0.4833766	0.4343340	0.3728845	0.3882934	0.4681717	0.0215652	0.0354785	0.9034147	0.8009617	0.5749077	0.0107461	0.0616016	0.5544928	0.7269835	1.0028623	0.8087638	0.5279703	0.7875555	0.8675475	0.8429326	0.0710671	0.0010928	0.3325788	0.5540914	0.0621099	0.1800184	0.1573207	0.1660021	0.6618488	0.6676685	0.3890758	0.5833887	0.0724796	0.3655232	0.5557440	0.4227712	0.1776090	0.7353302	0.2870784	0.0066959	0.1329883	0.3788018	0.1477730	0.3245759	0.5196006	0.4064039
0.2995102	0.4295277	0.1897761	0.8322572	0.2954466	0.4500151	0.4539863	0.2189653	0.5993135	0.0226019	0.0110861	0.8314723	0.6609716	0.5860845	0.0041066	0.0852969	0.5130385	0.6887701	0.6925078	0.6354050	0.7374159	0.7229097	0.8136669	0.7113648	0.0512288	0.0003639	0.6019205	0.5245648	0.0806978	0.3596772	0.0875019	0.2374956	0.8098339	0.6243808	0.2212391	0.6089662	0.0384322	0.4145689	0.7024161	0.4507666	0.1970110	0.9038494	0.2414005	0.0076726	0.0794764	0.5938572	0.0599512	0.3003422	0.4767747	0.5375004
0.2912184	0.5450021	0.2417179	0.7253798	0.6616928	0.2308685	0.5010890	0.3851677	0.3968605	0.0328957	0.0677437	0.7821299	0.9716172	0.4979762	0.0094137	0.0712015	0.5721155	0.8545796	0.6894760	0.6448442	0.6283647	0.6993115	0.7849281	0.6741400	0.0878483	0.0005377	0.5278631	0.5401579	0.2597064	0.1675765	0.1032472	0.1543920	0.6756397	0.6914635	0.2613062	0.7051548	0.0248998	0.3200100	0.5274999	0.4155981	0.1534273	0.8154142	0.2049450	0.0053912	0.1816634	0.4641775	0.0205175	0.4929850	0.4129214	0.5241208
0.3200250	0.4777546	0.1993982	0.7558054	0.5315906	0.4544459	0.2401207	0.2871627	0.5222965	0.0265703	0.1309050	0.7572169	0.7894067	0.6287507	0.0017175	0.0705498	0.5995548	0.7964812	0.9712252	0.7485970	0.8455513	0.6704549	0.7580827	0.6187676	0.0393710	0.0009544	0.4595351	0.5013133	0.1427037	0.1814363	0.1089130	0.1867406	0.6620568	0.6934635	0.2731479	0.6172095	0.0751699	0.3309215	0.7103936	0.4720442	0.1088915	0.7395122	0.2648726	0.0021224	0.1243804	0.5450698	0.0503927	0.1794214	0.4643206	0.5968061
0.3832464	0.5875923	0.2884391	0.7202112	0.4054670	0.4168328	0.4307525	0.1270436	0.5553157	0.1487372	0.1337384	0.7493098	0.7270642	0.5763697	0.0236458	0.0748872	0.6241089	0.6261927	0.7624945	0.7205434	0.6929270	0.6480804	0.7647066	0.8447649	0.0387198	0.0009554	0.3916542	0.6261126	0.3491402	0.2082733	0.0994830	0.2490598	0.5535421	0.7013879	0.2454545	0.7402659	0.0471892	0.4004899	0.4974594	0.4971891	0.2499635	0.7492770	0.2444894	0.0010697	0.0944291	0.4281311	0.0421602	0.4286058	0.5281267	0.4239871
0.2957185	0.4229108	0.2641179	0.6060587	0.4693368	0.4046739	0.4627006	0.3403438	0.2394035	0.0551459	0.1571932	0.5762635	0.8258212	0.4685802	0.0026585	0.0364736	0.4971569	0.8371104	0.7599935	0.7211078	0.6080980	0.6053684	0.8023399	0.7325480	0.0766093	0.0000476	0.6773385	0.4778959	0.3754860	0.1827954	0.1338185	0.2229683	0.6594844	0.6520874	0.1651783	0.5451839	0.0866702	0.3291097	0.4516691	0.3940367	0.1198834	0.7198702	0.1913469	0.0033505	0.1453270	0.4644726	0.0559248	0.3298553	0.3578319	0.4628301
0.2671162	0.4985602	0.3068864	0.6524672	0.4321004	0.6324032	0.2619981	0.3577212	0.5476806	0.0079547	0.0023685	0.7977991	0.7073706	0.6005897	0.0012709	0.0996546	0.5356179	0.7565438	0.8094435	0.6497006	0.7170895	0.7883770	0.7801470	0.7858027	0.0410359	0.0002153	0.5072233	0.4857831	0.0346993	0.1424623	0.1802606	0.1275624	0.8221488	0.7522270	0.1814997	0.5514435	0.0404916	0.2145956	0.5673011	0.4778910	0.0929374	0.8043904	0.3489988	0.0027771	0.0593685	0.4421386	0.0231488	0.2796698	0.4214885	0.3844791
0.3365150	0.4750430	0.2218793	0.7210985	0.4753888	0.4957055	0.4194740	0.3317028	0.4322341	0.0400650	0.0204821	0.7101841	0.7301870	0.6162143	0.0234690	0.1049570	0.5825061	0.7162816	0.7784668	0.6600525	0.6405347	0.7800100	0.7524893	0.8411052	0.0330233	0.0065623	0.3355077	0.4416208	0.0833941	0.1770670	0.1489641	0.1388172	0.7623238	0.6138225	0.2368325	0.6217914	0.0363311	0.3027676	0.6138701	0.4578409	0.2280461	0.7670432	0.3157242	0.0011930	0.1024955	0.3841543	0.0393027	0.3077504	0.6318064	0.4078953
0.2238069	0.3905272	0.2414615	0.7928160	0.6453802	0.2048307	0.3735794	0.2980136	0.4527487	0.0346666	0.0650074	0.3323768	0.7597859	0.6636737	0.0068801	0.0654221	0.5867879	0.6870980	0.8179751	0.7198314	0.5316809	0.6483678	0.6510012	0.6637534	0.0384851	0.0066494	0.4319091	0.6388262	0.1487750	0.1540513	0.2689442	0.1477017	0.7612056	0.7100594	0.1915252	0.4684457	0.0671455	0.4699039	0.2029114	0.4019511	0.1385162	0.8519291	0.2466561	0.0639076	0.2243960	0.4747101	0.0367910	0.3356498	0.4558366	0.5369503
0.2931840	0.5219744	0.2439772	0.7295964	0.4801018	0.5586245	0.3612856	0.2518340	0.5199172	0.0500278	0.1233145	0.7758230	0.4124062	0.5614225	0.0115253	0.0972773	0.6984768	0.6576542	0.7022276	0.6800616	0.7416512	0.7307703	0.6984997	0.7912644	0.0385817	0.0001213	0.6650652	0.3982453	0.2794774	0.1746900	0.1529523	0.1612292	0.8893837	0.7328310	0.1632099	0.5783626	0.0260370	0.3369670	0.5363204	0.5865968	0.2246911	0.7876714	0.1763917	0.0057354	0.1145445	0.5168929	0.0605049	0.3150889	0.3356496	0.5602487
0.4072015	0.3973825	0.2484797	0.6504419	0.5118290	0.3937599	0.3788242	0.2563766	0.5758210	0.0163918	0.0981863	0.7290624	0.8876540	0.2379885	0.0014624	0.0610040	0.6338227	0.5642791	0.6529563	0.7849910	0.6163739	0.6445672	0.7162644	0.8486226	0.0274018	0.0009712	0.5531515	0.4479802	0.2003231	0.1857070	0.0822316	0.2299799	0.8666591	0.6340844	0.1701004	0.6672345	0.0577986	0.3445402	0.4299720	0.4580925	0.2378145	0.8562292	0.2722270	0.0040926	0.1052351	0.6359818	0.0727089	0.3235894	0.4212462	0.5527508
0.3203177	0.5071659	0.3350024	0.7562104	0.4910304	0.4106997	0.5605464	0.3243152	0.4573973	0.0467299	0.1011383	0.8336623	0.8244495	0.6231239	0.0007950	0.0443356	0.5141048	0.7371523	0.7975133	0.7345868	0.6914849	0.7302231	0.6273129	0.7960452	0.0397125	0.0019203	0.4791083	0.3253456	0.2349103	0.2261694	0.2191144	0.2611592	0.6721975	0.5579402	0.1957870	0.6172742	0.0351372	0.3927906	0.5830594	0.4224372	0.1924849	0.7345747	0.2488216	0.0044735	0.0589462	0.4727695	0.0687651	0.3367037	0.3197098	0.4462767
0.3198120	0.5176642	0.3007075	0.7479856	0.4824214	0.3290117	0.3566720	0.3406211	0.4311243	0.0232533	0.1039716	0.6275607	0.6451730	0.6071945	0.0161547	0.0513127	0.5789762	0.6874665	0.8507985	0.8851120	0.6344467	0.6255612	0.7594815	0.8419685	0.0223563	0.0007138	0.4908467	0.5767564	0.1274410	0.2032059	0.1077551	0.2372820	0.8027863	0.7576029	0.2673670	0.6475945	0.0485631	0.4142657	0.4963481	0.4642792	0.2069717	0.7976967	0.2820147	0.0091156	0.1194584	0.5113452	0.0840814	0.3434749	0.3742456	0.5195489
0.4018174	0.4308912	0.2771828	0.7464607	0.4154704	0.4871265	0.3299782	0.4180797	0.6193993	0.0513829	0.0952084	0.8408829	0.7542988	0.7721493	0.0069332	0.0699658	0.2520564	0.7052447	0.6858442	0.9230807	0.7045282	0.5733392	0.6458888	0.6414736	0.0385803	0.0055235	0.4415435	0.4515428	0.1543601	0.2686615	0.1656537	0.1237073	0.7250918	0.6186595	0.2407839	0.5836134	0.0264009	0.3948001	0.6719922	0.4898303	0.1543407	0.8300606	0.2331427	0.0056008	0.1241613	0.5533985	0.0989460	0.2613386	0.4031149	0.4480133
