YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.4460774	0.6005969	0.4278792	0.9783444	0.6202373	0.5731423	0.5743409	0.4295354	0.6945590	0.0299781	0.1005298	0.9851903	1.0530961	0.9577698	0.0268764	0.0909996	0.7476731	0.9875098	0.8658511	0.8573676	0.0000000	0.8574218	0.9900669	1.1300456	0.0678460	0.0013333	0.7002089	0.6889508	0.2113777	0.2490008	0.1821411	0.2581419	0.9595131	1.0355126	0.3409709	0.8014665	0.0602868	0.4836146	0.7378220	0.5660670	0.2701362	1.0564030	0.3201526	0.0017149	0.1765650	0.7090167	0.0625713	0.4750810	0.5330488	0.6575342
0.4883000	0.7117105	0.3854015	0.9570247	0.5841602	0.5640184	0.6346797	0.3763149	0.7898810	0.0295779	0.0841501	0.9764396	0.9938721	0.9046889	0.0036392	0.1064066	0.8981024	1.0692875	1.0219054	0.9498593	0.9786894	0.0000000	0.9478228	1.0075983	0.0644986	0.0297607	0.7214743	0.6337118	0.2102844	0.2424969	0.2012334	0.2182558	1.0288490	0.9535881	0.3668324	0.9068021	0.0397791	0.5416487	0.7269054	0.5675881	0.1712099	1.0690962	0.3708383	0.0049978	0.1583269	0.6292436	0.0811187	0.4379451	0.5068282	0.6984560
0.4705183	0.6484420	0.3746981	0.9630740	0.5842703	0.5350008	0.5493828	0.4225724	0.7746639	0.0380214	0.0779342	0.9884919	0.9844551	0.8901540	0.0107617	0.1249292	1.0002759	1.0495691	0.9993414	0.9489177	0.9327824	0.0610558	0.0000000	0.9848492	0.0668478	0.0013068	0.6310987	1.0978944	0.1805216	0.2272072	0.1995832	0.2132513	1.0347926	0.8669721	0.3280084	0.8452451	0.0842661	0.4594931	0.8156779	0.0022966	0.2465991	1.0240950	0.3049633	0.0078466	0.1478328	0.6913945	0.1233667	0.4492825	0.0739235	0.7029975
0.4504018	0.6963761	0.3328048	0.9949225	0.6121682	0.5819940	0.5452659	0.4034052	0.5879499	0.0364316	0.0896950	1.1601806	1.1192123	0.7605162	0.0085570	0.0902080	0.9986668	1.1020852	1.0568246	0.9300884	0.8697233	0.0339566	0.9495641	0.0000000	0.0782748	0.0030511	0.7429216	0.7146052	0.2912500	0.2229686	0.2252019	0.2945792	0.8387788	0.9383958	0.3510916	0.8366026	0.0693283	0.5674997	0.7316493	0.5747611	0.2306300	1.0496390	0.3937414	0.0020570	0.1379271	0.7172030	0.0630064	0.4213321	1.0307687	0.6478208
0.4075040	0.6535582	0.3863064	1.0078629	0.6538710	0.5959283	0.6046540	0.3909077	0.7052050	0.0351584	0.1171485	0.9963112	1.0547825	0.7842447	0.0107490	0.1004760	0.7763695	0.9926340	0.9449827	0.9638937	0.8818920	0.9595705	1.0403648	0.9822812	0.0000000	0.0020413	0.7589604	0.5787260	0.2807235	0.2972733	0.1698965	0.2766616	1.0378160	0.8927619	0.2556112	0.8328732	0.0449896	0.5458402	0.5871382	0.5785456	0.2560838	0.9650327	0.2625114	0.0028520	0.1441192	0.6357962	0.0036831	0.4236891	0.5208956	0.7713763
0.4349142	0.6748374	0.3996160	1.0223792	0.5881101	0.6025146	0.5289582	0.4292738	0.7051187	0.0183767	0.0715732	1.0327411	0.9994107	0.8135583	0.0128067	0.1040707	0.7910938	1.0137538	1.0075878	0.9011976	0.9381301	0.8756729	0.9632331	0.9943077	0.0756501	0.0000000	0.6916006	0.7429214	0.1676708	0.2457578	0.1915912	0.1852919	1.0069621	0.9237678	0.3343507	0.9051426	0.0404189	0.3933542	0.6910324	0.5482921	0.2681510	1.0420820	0.3386257	0.0013991	0.1573311	0.7126277	0.0729703	0.4278347	0.4828425	0.6987102
0.4464498	0.6972554	0.2745718	0.9594787	0.6638088	0.6096277	0.5530625	0.4260792	0.7098961	0.0557269	0.1069025	0.9352054	1.0495986	0.8702315	0.0088533	0.0804052	0.7594001	1.0573148	0.9757263	1.0100400	0.9376088	0.9137421	0.9534136	0.9232896	0.0631178	0.0068997	0.0000000	0.6914006	0.2998253	0.2118299	0.1649810	0.2675130	1.0504588	0.9383180	0.3139688	0.8648449	0.0784160	0.5406979	0.7779602	0.5704819	0.1920684	1.0339300	0.3271598	0.0021125	0.1167657	0.6565635	0.0655913	0.4109016	0.5669647	0.5828148
0.5124129	0.6168153	0.4016517	1.0227367	0.6042292	0.5481848	0.6130186	0.4016820	0.7166968	0.0424575	0.1117640	0.9132385	0.9173789	0.8708176	0.0120525	0.0954757	0.7574345	0.9263121	1.0674065	0.9660959	1.0221045	0.9232717	0.9558957	1.0344080	0.0862341	0.0010600	0.8006746	0.0000000	0.2995147	0.2693016	0.1865349	0.2882822	0.9907353	0.9501117	0.3718138	0.8638691	0.0774635	0.4648319	0.7643455	0.6412880	0.2322635	1.0264548	0.3020225	0.0154066	0.1346881	0.7064202	0.0722751	0.4299668	0.5689063	0.6454358
0.5389034	0.6370545	0.3303237	1.0078472	0.6938281	0.6029870	0.6345981	0.4709185	0.6476018	0.0457117	0.1383962	1.0958537	1.0366386	1.0100101	0.0099074	0.1093319	0.8243293	0.9837340	1.0613081	1.0676161	0.8672565	0.8758729	1.0469627	0.9905015	0.0586734	0.0010114	0.7081377	0.6850658	0.0000000	0.2204565	0.1937676	0.2559355	0.9089489	0.8527961	0.4077090	0.7703812	0.0690799	0.5426323	0.7558607	0.5900764	0.1417809	0.9443467	0.3927830	0.0059180	0.0934819	0.7423193	0.0709567	0.5134454	0.5694805	0.6872047
0.3751094	0.7200989	0.3691960	1.1395093	0.7329071	0.5882274	0.5382366	0.3782819	0.6704530	0.0409871	0.1335223	0.9933032	0.9790825	0.9408961	0.0086376	0.1315380	0.7667858	0.9341122	0.8889138	1.1443404	0.8182331	0.9401432	0.9571152	0.9476300	0.0743577	0.0012182	0.6289921	0.7234620	0.2567436	0.0000000	0.1575747	0.2163158	1.0149319	1.0021244	0.3059525	0.8257705	0.0601332	0.5127977	0.8245446	0.6148185	0.1912438	1.0327513	0.3635645	0.0066002	0.1873621	0.5994023	0.0497220	0.3644626	0.5344503	0.6604266
0.3936385	0.6619204	0.4072691	1.0427988	0.6691197	0.4860705	0.5244784	0.4370801	0.7606168	0.0514184	0.1190363	1.0408019	0.9190482	0.8721226	0.0085217	0.1155424	0.7784621	1.0519186	0.9795476	1.0845491	0.8437365	0.9559288	1.0398762	1.0254820	0.0872901	0.0027216	0.7339593	0.6757884	0.1453023	0.2617994	0.0000000	0.1752711	0.9723108	0.9077267	0.3518314	0.8411859	0.0640720	0.3733953	0.7248308	0.6528110	0.2161405	1.0773752	0.3260493	0.0030789	0.1719752	0.7290786	0.1002845	0.3777274	0.5137802	0.6777252
