YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.4401635	0.6500503	0.3549378	1.0000000	0.6377600	0.5666158	0.5677722	0.3860232	0.6778958	0.0370991	0.0000000	1.0000000	1.0000000	0.8788116	0.0102505	0.1113718	0.7839879	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000014	0.6799251	0.6518164	0.0742459	0.2262653	0.1710108	0.0778442	0.9999714	0.9717972	0.3175635	0.8832846	0.0543715	0.0652797	0.7101063	0.6076923	0.2180105	1.0000000	0.3343980	0.0015668	0.1447697	0.6761248	0.0561682	0.4264958	0.5388567	0.6541638
0.4401635	0.6500503	0.3557183	1.0000000	0.5365402	0.0369404	0.5690259	0.4006769	0.7587970	0.0370985	0.0827050	0.0000002	1.0000000	0.8788117	0.0102505	0.1069125	0.7898922	0.9999998	1.0000000	1.0000000	0.1358149	0.9102786	1.0000000	1.0000000	0.0545917	0.0000025	0.6799251	0.6518164	0.2077998	0.2924130	0.9999390	0.2023345	0.9999714	0.9717702	0.3175635	0.8832846	0.0543716	0.5071745	0.2451908	0.6076923	0.2180105	0.9996787	0.3323616	0.9999964	0.5586936	0.6761248	0.0561757	0.4272762	0.5388568	0.6541927
0.4401635	0.6500503	0.3549375	1.0000000	0.6377600	0.5666158	0.5677722	0.4795401	0.6778958	0.0370991	0.0827045	1.0000000	0.0000036	0.8788116	0.0102505	0.1113718	0.6038360	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0319180	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.0197023	0.8832846	0.0543716	0.5071239	0.7101063	0.6076923	0.9995355	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4264957	0.5388568	0.6541925
0.4401635	0.6500503	0.3168365	1.0000000	0.6377600	0.5666158	0.5157515	0.3880327	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.0000076	0.0102505	0.1068813	0.4750818	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0425633	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.6076923	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.3927481	0.5388568	0.6541925
0.4401635	0.6500503	0.3558141	1.0000000	0.6377600	0.5666158	0.5690297	0.4092497	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.8788116	0.0000030	0.1068813	0.7898889	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000025	0.6799251	0.6518164	0.2077186	0.2262652	0.1710108	0.2022446	0.9999714	0.9717971	0.3175635	0.8832847	0.0543716	0.5071239	0.7101063	0.6076923	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4272432	0.5388567	0.6541925
0.4401635	0.6500503	0.3652511	1.0000000	0.6377600	0.5666158	0.5827099	0.4361706	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.8788116	0.0102505	0.0000027	0.7898890	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000025	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.6076923	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4351935	0.5388567	0.6541925
0.4401635	0.6500503	0.3558142	1.0000000	0.6377600	0.5666158	0.5690297	0.4092497	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.8788116	0.0102505	0.1068813	0.0000026	0.9999998	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000025	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.6076923	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4272433	0.5388567	0.6541925
0.4401635	0.6500503	0.3558142	1.0000000	0.6377600	0.5666158	0.5690297	0.4092497	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.8788117	0.0102505	0.1068813	0.7839879	0.0000023	1.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000257	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.6076923	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4272433	0.5388568	0.6541925
0.4401635	0.6500503	0.3558142	1.0000000	0.6377600	0.5666158	0.5690297	0.4092497	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.8788117	0.0102505	0.1068813	0.7840048	0.0122555	0.0000000	1.0000000	0.8960382	0.9102786	1.0000000	1.0000000	0.0545916	0.0000257	0.6799251	0.6518164	0.2077186	0.2262653	0.1710108	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.9749098	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4272433	0.5388568	0.6541925
0.4401635	0.6500503	0.3252574	1.0000000	0.6377600	0.5666158	0.5267418	0.4037676	0.6778958	0.0370991	0.0827045	1.0000000	1.0000000	0.3697420	0.0102505	0.1068813	0.8772947	0.9999998	1.0000000	0.0000000	0.8960382	0.0491817	1.0000000	1.0000000	0.0545916	0.0036096	0.6799251	0.6518164	0.2077186	0.2262653	0.9999642	0.2022446	0.9999714	0.9717972	0.3175635	0.8832846	0.0543716	0.5071239	0.7101063	0.8411703	0.2180105	0.9996791	0.3324024	0.0015668	0.1447697	0.6761248	0.0561682	0.4003869	0.5388568	0.6541925
