YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.3442540	0.5732442	0.2613540	0.6895062	0.4647333	0.4284085	0.4854493	0.4276686	0.4377568	0.0403915	0.0657373	0.7613023	0.6437777	0.7367092	0.0092705	0.0818397	0.5319693	0.7564633	0.6849163	0.6995917	0.6363679	0.5870816	0.7260718	0.7663335	0.0232048	0.0015851	0.5233064	0.4263025	0.2494179	0.2233563	0.1101548	0.1867510	0.7237069	0.7233916	0.3194009	0.5659142	0.0148514	0.4441977	0.4659954	0.5311476	0.1190538	0.8823876	0.3113935	0.0214193	0.1081470	0.5163278	0.0489443	0.3416375	0.5026735	0.5947810
