YGL013C	YBL005W	YOR140W	YPL038W	YPL248C	YGL035C	YGR044C	YCL066W	YML051W	YDR146C	YLR013W	YGL209W	YJL056C	YCR097W	YCR018C	YCL067C	YCR040W	YHR006W	YOR032C	YOL089C	YMR280C	YCR096C	YKL020C	YBL103C	YKL185W	YCR039C	YMR240C	YOR148C	YCL074W	YAR003W	YER134C	YDL114W	YBR070C	YDR397C	YJL188C	YDR469W	YFL064C	YLR467W	YDR343C	YGL001C	YNL253W	YFL063W	YDR544C	YHR092C	YOL083W	YIL128W	YLR360W	YER078C	YMR193W	YDL082W
0.2704409	0.4749091	0.2737589	0.6615650	0.4423634	0.3157500	0.4578427	0.3326860	0.5279213	0.0474707	0.0647022	0.7154998	0.6632776	0.6719040	0.0343718	0.0683340	0.4404776	0.7135984	0.5543640	0.5181542	0.0000000	0.6405479	0.7931116	0.7600066	0.0274156	0.0004402	0.4709253	0.5345495	0.1101067	0.1644685	0.1458091	0.1922511	0.6617124	0.6959138	0.2607895	0.6280831	0.0651847	0.3542782	0.5740313	0.4148670	0.1861640	0.8064955	0.2438570	0.0025722	0.0960150	0.4722506	0.0661506	0.2759740	0.4433896	0.4537052
0.3598730	0.5597031	0.2755745	0.5532703	0.4177443	0.3697755	0.4344350	0.2956699	0.5586732	0.0331652	0.0731526	0.7198669	0.7487525	0.5819490	0.0045959	0.0832229	0.7106287	0.6951459	0.7706456	0.6297901	0.7381215	0.0000000	0.6466133	0.7492712	0.0471733	0.0139475	0.5014725	0.5469423	0.1867934	0.1850287	0.1276091	0.0989127	0.7517787	0.6890629	0.3070313	0.6158997	0.0467287	0.3960233	0.4737127	0.4466305	0.1124237	0.7643242	0.3337352	0.0037807	0.1165842	0.6229292	0.0815214	0.3351535	0.3853777	0.4676443
0.3309188	0.4388266	0.3158506	0.6245296	0.3676107	0.4200395	0.4195973	0.2965353	0.5250589	0.0183545	0.0498050	0.5964301	0.6903960	0.7109204	0.0194700	0.0836547	0.6838465	0.7723138	0.7708147	0.7813711	0.6322151	0.0470116	0.0000000	0.7403185	0.0500953	0.0016828	0.4451266	0.7299133	0.1040220	0.1331563	0.1275838	0.1740756	0.8015183	0.7247398	0.2776049	0.6659596	0.0574185	0.2834025	0.6385082	0.0007597	0.1854073	0.7503800	0.2279968	0.0060885	0.0703626	0.5219225	0.0913709	0.2987593	0.0492590	0.5330223
0.3358385	0.5584223	0.2753905	0.7380195	0.4527927	0.4658874	0.3549084	0.3036043	0.5392179	0.0160424	0.0655584	0.7716995	0.9234559	0.5376109	0.0108152	0.0846750	0.7188337	0.7682781	0.7664890	0.7208499	0.6607885	0.0189211	0.6619562	0.0000000	0.0554610	0.0006486	0.5593251	0.4654715	0.1888568	0.1348521	0.1990504	0.1818608	0.6698743	0.6282825	0.2151797	0.6905167	0.0561504	0.3381543	0.6337568	0.4157790	0.1605723	0.8843344	0.3289751	0.0010916	0.0875227	0.4966123	0.0393779	0.3491870	0.8268847	0.4010390
0.3345723	0.4640264	0.2605337	0.6379932	0.4922274	0.4780578	0.4521156	0.2551146	0.5321271	0.0161679	0.0781667	0.7454111	0.7084288	0.5298762	0.0184404	0.0467490	0.5572927	0.7408028	0.6293721	0.7673640	0.6228579	0.8689226	0.7183705	0.7907701	0.0000000	0.0008382	0.6172081	0.3671738	0.1968730	0.2478424	0.1150187	0.1841107	0.6929000	0.6649141	0.2252767	0.6308955	0.0399020	0.5150560	0.4101638	0.4671213	0.1904704	0.6658923	0.2477980	0.0029307	0.1059024	0.4240591	0.0006675	0.2781357	0.3799261	0.5398318
0.3756918	0.5348736	0.2790287	0.8277368	0.3756370	0.4883399	0.3695864	0.3461023	0.7005370	0.0208972	0.0484275	0.7721206	0.7719168	0.5004414	0.0073363	0.1202953	0.6522806	0.6969273	0.7238376	0.5856251	0.7790348	0.6815786	0.6885406	0.7933044	0.0600185	0.0000000	0.4939225	0.5460568	0.1009090	0.1945348	0.1802910	0.1311404	0.6187815	0.6675775	0.2580862	0.6653085	0.0160616	0.2698475	0.6066638	0.4192038	0.2521827	0.8490669	0.2326108	0.0009875	0.1114128	0.5113429	0.0460614	0.2875498	0.3607376	0.5113874
0.3254912	0.5050984	0.1968562	0.6855737	0.5188557	0.4015858	0.3826789	0.3672723	0.5111635	0.0372645	0.0760310	0.7918586	0.7611260	0.6182397	0.0186024	0.0576827	0.5345571	0.8955073	0.6682554	0.8477203	0.7205995	0.7033660	0.6672561	0.6453236	0.0631171	0.0186701	0.0000000	0.4881521	0.2327567	0.1753740	0.1214978	0.2149532	0.7863400	0.7099253	0.2157475	0.7589445	0.0682428	0.4001890	0.5593840	0.4813377	0.1723370	0.8155342	0.2365194	0.0022164	0.0753783	0.5292513	0.0330843	0.3149727	0.3739755	0.4011506
0.3668519	0.4672951	0.3911125	0.7180740	0.3933470	0.4305374	0.4847134	0.3358378	0.4979191	0.0233021	0.0777560	0.6446836	0.6358833	0.6204372	0.0066919	0.0716687	0.5383536	0.7912118	0.8724647	0.6360869	0.7632503	0.6558274	0.7330984	0.7485842	0.0787057	0.0004955	0.6527838	0.0000000	0.2190161	0.1802357	0.1634909	0.1222941	0.7756361	0.7946826	0.2518804	0.7589076	0.0473388	0.3806237	0.5139126	0.5121442	0.1609847	0.8523895	0.1820785	0.0257620	0.1486671	0.4835002	0.0474232	0.3708506	0.4039195	0.4428847
0.4067963	0.4672823	0.2319993	0.7826585	0.5082318	0.3897535	0.4708179	0.3054251	0.4545308	0.0405252	0.0630994	0.9836658	0.6479442	0.6285910	0.0461445	0.0758315	0.5943079	0.7098677	0.8352881	0.7204889	0.6987380	0.6216985	0.8011491	0.7077490	0.0290823	0.0014182	0.5383346	0.3839082	0.0000000	0.1720056	0.1692862	0.1698897	0.8088281	0.5802378	0.3048199	0.6735223	0.0488036	0.3401104	0.5610940	0.3782430	0.1380902	0.5934188	0.3444285	0.0076245	0.0761344	0.5270087	0.0563079	0.3317758	0.3775454	0.4885162
0.2318079	0.5871348	0.2625097	0.8040949	0.5076810	0.4255783	0.4258994	0.2561200	0.4315279	0.0247126	0.1059326	0.6866187	0.7158196	0.6513378	0.0028810	0.1057681	0.5836526	0.7420372	0.6444229	0.7346025	0.6143620	0.6406818	0.6175622	0.5661827	0.0521595	0.0016735	0.4006712	0.5018875	0.1267612	0.0000000	0.1267085	0.1731120	0.8205765	0.6562236	0.2418544	0.5002237	0.0361379	0.3502945	0.5388724	0.5088934	0.0849200	0.7874687	0.2137055	0.0041230	0.1312684	0.4608660	0.0358709	0.2528351	0.3864515	0.5023643
0.2946765	0.5623591	0.2956070	0.6522957	0.5081528	0.3703794	0.3749134	0.3029978	0.6510973	0.0285673	0.0843971	0.7560968	0.7300438	0.6063837	0.0080795	0.0794689	0.6313107	0.7749603	0.7640180	0.9004215	0.5839444	0.6464191	0.7841834	0.6861274	0.0864124	0.0009321	0.4205335	0.4916728	0.0930578	0.1982418	0.0000000	0.1257998	0.6216776	0.6594092	0.1831461	0.6977068	0.0534100	0.2893519	0.4541990	0.4306862	0.1288756	0.8531059	0.2351752	0.0023147	0.0898303	0.4853613	0.0948277	0.2722638	0.3758618	0.5341797
