YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.6543680	0.0202456	0.6659380	0.6442633	0.7245863	0.6562221	0.2910684	0.7101585	0.1757323	0.7247165	0.2471425	0.7580368	0.5868662	0.1644020	0.5441138	0.0272192	0.5993833	0.6776469	0.5043185	0.6901104	0.1538405	0.4341275	0.6014483	0.0754295	0.4074076	0.6509081	0.8252075	0.0286025	0.2219422	0.5551908	0.2876324	0.4115485	0.0101369	0.0284390	0.3232024	0.2665299	0.4476136	0.0593338	0.3391923	0.1918882	0.3509755	0.0530861	0.2974654	0.6486898	0.4474394	0.0273647	0.4547820	0.0577577	0.5370962	0.4999926
0.6916038	0.0067792	0.4160635	0.6775039	0.5634655	0.6837342	0.2979195	0.7152867	0.1690912	0.5807324	0.3456060	0.7815562	0.5564668	0.1828620	0.5898650	0.0327595	0.5659836	0.7374368	0.5544691	0.6012708	0.3090149	0.2060207	0.4464665	0.0356498	0.3267973	0.6707491	0.5280808	0.0132956	0.2332007	0.5605606	0.2664520	0.3544499	0.0337557	0.0459670	0.3041139	0.2698475	0.5195478	0.0855559	0.5121345	0.1265741	0.2806545	0.0821560	0.3691395	0.6207837	0.5366812	0.0246511	0.4284884	0.1012150	0.4663743	0.4844125
0.6835778	0.0017344	0.4504439	0.7380840	0.6600971	0.5922095	0.2677139	0.6505998	0.1703687	0.7036718	0.3148358	0.6375288	0.6384205	0.2054238	0.6061311	0.0073581	0.6918272	0.7126998	0.5072148	0.5391678	0.3103019	0.4117333	0.2768730	0.0602528	0.3634333	0.5074014	0.6583450	0.0190789	0.1574056	0.6211440	0.2588796	0.3126635	0.0359191	0.0197236	0.3565817	0.3744062	0.4622863	0.0432385	0.5301167	0.1533042	0.2631105	0.0627111	0.2648083	0.7587784	0.5786229	0.0338252	0.4227925	0.0483528	0.4221707	0.5402056
0.5977779	0.0187228	0.4219530	0.6974744	0.4788203	0.6164354	0.3220653	0.7077580	0.1197152	0.6754780	0.3649532	0.6543681	0.6659739	0.2054741	0.5284040	0.0190403	0.5321722	0.7249339	0.5703808	0.6966363	0.2607751	0.4198744	0.4452809	0.0177660	0.3555952	0.5050249	0.6474362	0.0143269	0.2332570	0.6793032	0.3065732	0.3346340	0.0344581	0.0155802	0.2876292	0.2634887	0.4038039	0.0670942	0.4508264	0.1262997	0.2598726	0.0994138	0.2984120	0.6690007	0.5932913	0.0229469	0.4846887	0.0366866	0.4917498	0.6645214
0.5716203	0.0064535	0.4752204	0.5735816	0.7451770	0.7787103	0.3514488	0.6455386	0.1393162	0.6939952	0.2853572	0.6042802	0.5558639	0.2088096	0.5690373	0.0053420	0.6070639	0.6408437	0.5681496	0.7389804	0.2867309	0.5142601	0.5025082	0.0392244	0.1846222	0.4608029	0.6870422	0.0138590	0.1588602	0.6223097	0.3162987	0.3819252	0.0300646	0.0493768	0.3157835	0.2289716	0.3724774	0.0536938	0.6606567	0.1739074	0.2213359	0.0581947	0.2592536	0.7053377	0.4662639	0.0539325	0.3755961	0.0851357	0.5603653	0.5011306
0.7256183	0.0114822	0.3795496	0.6928914	0.7418599	0.6187596	0.2683563	0.7649615	0.1349315	0.8010060	0.3016202	0.7374090	0.6619424	0.1986595	0.4930586	0.0159978	0.6608937	0.6440636	0.5825381	0.5868875	0.2551659	0.4088706	0.5220631	0.0338548	0.4455711	0.3501097	0.6987743	0.0333446	0.2350352	0.4831770	0.2912801	0.4378550	0.0381249	0.0540292	0.3497436	0.3693139	0.5449479	0.0664141	0.3961568	0.1628793	0.3201699	0.0755978	0.3356003	0.6163977	0.5082620	0.0412152	0.3558477	0.0347775	0.4611093	0.4753764
0.6142996	0.0026491	0.4455621	0.6483304	0.6544240	0.6482462	0.2764675	0.6143517	0.1342240	0.6658010	0.3094907	0.8594501	0.6333626	0.1719024	0.6302209	0.0106422	0.5603700	0.6317944	0.5308940	0.5693847	0.3463075	0.3679604	0.4901961	0.0616780	0.5646008	0.5546663	0.3930502	0.0093411	0.2193522	0.6503714	0.3052667	0.3278123	0.0224353	0.0400968	0.4242697	0.3412040	0.3865175	0.0608521	0.5019775	0.1760910	0.2553903	0.0863472	0.2593110	0.6476915	0.6343172	0.0136797	0.4266872	0.0330352	0.5273188	0.5252915
0.7642563	0.0041414	0.4105675	0.7374871	0.6489503	0.8484746	0.2462884	0.6714249	0.1467254	0.6943681	0.2854157	0.6116899	0.5291621	0.1519786	0.6903018	0.0034949	0.6265970	0.6589855	0.5346019	0.5421254	0.3156307	0.3526741	0.4750960	0.0256335	0.4973881	0.4916972	0.6912507	0.0015298	0.2126693	0.7623163	0.3050572	0.3716183	0.0344946	0.0472683	0.3535746	0.3225799	0.3812068	0.1122302	0.5250306	0.1322289	0.3411197	0.0777738	0.2387345	0.6997893	0.6125202	0.0290905	0.4666586	0.0613590	0.4467528	0.5303546
0.6438265	0.0165074	0.4663341	0.6034311	0.6615687	0.8039213	0.2605517	0.5648551	0.1309626	0.8002704	0.2535039	0.8034634	0.6541485	0.1883380	0.5772139	0.0078130	0.6304689	0.6424923	0.6721545	0.7117359	0.3139611	0.4651481	0.4832261	0.0533359	0.4025512	0.5960798	0.6763811	0.0062128	0.1250673	0.6316270	0.3156170	0.3255742	0.0185911	0.0360469	0.3243967	0.3323641	0.4891513	0.0592936	0.3590703	0.1276893	0.3066113	0.0859410	0.3375396	0.6114564	0.5621168	0.0370638	0.5440210	0.0471396	0.4720360	0.5911777
0.6355272	0.0204778	0.4693346	0.7706266	0.7254838	0.7141302	0.2341218	0.7334725	0.1344302	0.7296485	0.4040618	0.8276651	0.6631271	0.1924440	0.5966282	0.0098397	0.5871755	0.6306922	0.4997233	0.6077052	0.2329457	0.5248423	0.3824996	0.0380716	0.4627159	0.5096971	0.5978989	0.0074861	0.2399086	0.2851633	0.2443300	0.4798894	0.0151532	0.0271896	0.3132871	0.2652516	0.4225775	0.0738935	0.3771922	0.1090022	0.2965720	0.0271742	0.1850065	0.5888884	0.5904838	0.0403441	0.4230687	0.0697879	0.4587692	0.5375577
0.6565915	0.0050361	0.4750504	0.5673652	0.5145756	0.8152080	0.3217654	0.6267011	0.1393941	0.6289980	0.3192778	0.6600415	0.5562246	0.2528969	0.6075485	0.0056598	0.7326392	0.7199376	0.5652592	0.5796178	0.2683796	0.4362183	0.4653060	0.0689018	0.3835415	0.4896629	0.5887333	0.0073133	0.2837397	0.5820856	0.1322132	0.3308348	0.0409097	0.0417541	0.4264984	0.2883549	0.5074132	0.0269908	0.4595642	0.1284325	0.3650820	0.0696034	0.2422731	0.7021779	0.5475633	0.0464429	0.4173629	0.0487816	0.4919140	0.5634089
0.6594478	0.0032512	0.4579783	0.6918870	0.6816320	0.7198912	0.2764931	0.6899267	0.1705154	0.6852673	0.2825100	0.7192145	0.6731030	0.2484854	0.6607049	0.0064926	0.5119077	0.8535486	0.5283250	0.4996859	0.2841988	0.4382968	0.3950764	0.0433207	0.3412669	0.5418537	0.6857646	0.0188257	0.2380771	0.7544082	0.2423175	0.1878243	0.0369777	0.0288574	0.3553602	0.2068981	0.4210723	0.0346048	0.4340670	0.1613697	0.2998872	0.0406887	0.3482098	0.5875332	0.6034943	0.0360007	0.5217598	0.0281719	0.4173449	0.6488766
0.7925005	0.0060461	0.4459452	0.6948860	0.7068186	0.7302907	0.2709127	0.6248258	0.1326403	0.6887561	0.2606081	0.6365022	0.5629303	0.2236926	0.6719560	0.0208313	0.7032852	0.6326832	0.7240531	0.6569192	0.3049974	0.3560376	0.5015591	0.0916370	0.4538669	0.5791543	0.5968646	0.0122192	0.2053722	0.5452757	0.2778014	0.4226344	0.0140527	0.0155200	0.3536340	0.3241263	0.4031675	0.0385642	0.4419404	0.2000931	0.2849256	0.0957503	0.2272575	0.6365472	0.6505390	0.0658977	0.4840804	0.0590117	0.4438265	0.5225857
0.6294502	0.0083026	0.4020391	0.7844576	0.6627737	0.6426864	0.2747424	0.7632503	0.1607166	0.7853318	0.2369879	0.7437555	0.7489608	0.1647359	0.7102053	0.0178000	0.5142097	0.6740620	0.6116279	0.5872919	0.2761776	0.4643877	0.5520934	0.0302989	0.4408244	0.6225185	0.6657627	0.0218362	0.2320502	0.6343961	0.3432508	0.2952482	0.0133920	0.0212131	0.4283594	0.3274760	0.4422489	0.1013567	0.4299082	0.2170709	0.2816531	0.0775475	0.1926006	0.6136170	0.4735407	0.0326896	0.5011247	0.0704664	0.4998558	0.5091439
0.6584147	0.0169592	0.5126362	0.7169845	0.5937167	0.7547130	0.2135177	0.6777562	0.1485761	0.7436962	0.2859860	0.6677246	0.5482807	0.2204903	0.5338254	0.0103113	0.5485564	0.6993644	0.4996693	0.5681261	0.2612342	0.3419162	0.4109670	0.0459552	0.4277212	0.5865971	0.5748791	0.0289200	0.2378073	0.6737492	0.2290782	0.2761912	0.0468996	0.0302242	0.2713126	0.3169714	0.3869376	0.0792286	0.4320986	0.1616018	0.2314443	0.0777976	0.2836151	0.6463948	0.4845641	0.0366026	0.4189273	0.0494077	0.4204922	0.5660777
0.8509605	0.0170512	0.3210361	0.5462891	0.7505752	0.5404021	0.3005557	0.6236292	0.0890933	0.6909016	0.2905816	0.8187097	0.5904454	0.2466207	0.6173961	0.0107308	0.5823559	0.6809487	0.5050117	0.6906285	0.3265782	0.4723683	0.4521198	0.0647654	0.4940578	0.5102447	0.5739247	0.0077206	0.2160245	0.5876121	0.2605316	0.3405431	0.0329428	0.0256000	0.3477886	0.1300170	0.4849762	0.0606735	0.4629369	0.1440188	0.3119491	0.0480797	0.3466678	0.5915459	0.5206271	0.0198027	0.4849688	0.0661538	0.4948195	0.5367988
0.6173249	0.0080832	0.5635367	0.5784251	0.7951380	0.7305413	0.2888367	0.4862705	0.1217612	0.7867291	0.2954656	0.6705502	0.5804701	0.1710291	0.5687068	0.0152757	0.6203992	0.6139074	0.5547124	0.6494876	0.2785640	0.5544237	0.5126971	0.0769316	0.4516553	0.5255597	0.5769360	0.0393587	0.1703102	0.6467947	0.2572816	0.3773106	0.0199186	0.0370792	0.3804884	0.3385785	0.2361308	0.0431088	0.5583471	0.1585254	0.2334328	0.0448107	0.2991907	0.5764947	0.5021823	0.0483446	0.5869546	0.0859538	0.4955236	0.5133738
0.6733795	0.0089630	0.5343686	0.5832038	0.6069868	0.7548317	0.3324104	0.6314017	0.1588660	0.5702491	0.3011844	0.6659608	0.5609665	0.2031730	0.6468532	0.0181195	0.6455712	0.6240478	0.6057707	0.6027106	0.2891563	0.3582439	0.4530293	0.0546591	0.4894295	0.6495321	0.7050560	0.0066112	0.2523090	0.6470748	0.2560507	0.3387407	0.0214229	0.0373582	0.3314640	0.3598397	0.4638143	0.0248721	0.4959709	0.2075312	0.3398518	0.0563728	0.2740615	0.7497731	0.5992359	0.0237041	0.4068733	0.0632807	0.5161465	0.4712116
0.6657512	0.0050276	0.4017649	0.6548772	0.7143817	0.7485111	0.2943520	0.6141755	0.1297390	0.9137448	0.3152217	0.6890083	0.6104101	0.1789735	0.5993977	0.0264557	0.6053625	0.6312487	0.5436712	0.6560150	0.3007593	0.4141558	0.5097150	0.0627745	0.4255475	0.6075648	0.7243016	0.0168861	0.1980678	0.5874492	0.3022393	0.3324642	0.0244764	0.0311279	0.3337206	0.3452546	0.4830885	0.0545947	0.2379050	0.1900167	0.4478044	0.0467735	0.3168770	0.6608353	0.5201119	0.0413540	0.5441880	0.0278590	0.4412616	0.4664609
0.6550646	0.0102512	0.4735096	0.6938869	0.6649808	0.6438567	0.2907136	0.7202448	0.1223740	0.6256732	0.2873440	0.7805880	0.5494158	0.2399133	0.6270323	0.0128706	0.5502606	0.7518802	0.6487085	0.5612392	0.3440141	0.4461529	0.3629612	0.0268598	0.4604360	0.5196693	0.5598580	0.0076253	0.2193319	0.6317756	0.2449743	0.4033890	0.0173656	0.0487289	0.3381864	0.2555775	0.4847606	0.0543808	0.3732140	0.0787130	0.3895974	0.0956376	0.3255649	0.5874057	0.4998393	0.0409384	0.4500878	0.0522731	0.4289180	0.5083521
0.6830195	0.0037980	0.4399798	0.6582087	0.6690591	0.6414859	0.1892148	0.7901421	0.1548001	0.5828342	0.3061588	0.6474605	0.4641933	0.2310177	0.6022954	0.0046513	0.6952275	0.7409383	0.6728750	0.6166200	0.3249602	0.3161903	0.4130981	0.0338260	0.4936376	0.4758245	0.7445748	0.0130636	0.1792226	0.5648924	0.2483661	0.3375617	0.0619007	0.0461500	0.3214126	0.4252003	0.4385089	0.0675811	0.4829006	0.1551018	0.1862117	0.0805183	0.2619215	0.6350206	0.6690153	0.0526193	0.4762692	0.0818805	0.3956474	0.5338346
0.7039073	0.0049944	0.5307307	0.5978558	0.6884880	0.6903986	0.2879143	0.6825233	0.2037871	0.7406895	0.3462390	0.5994339	0.5092240	0.1667063	0.5114626	0.0057120	0.5880888	0.7168171	0.7205254	0.5842824	0.3854966	0.4682319	0.5339973	0.0471269	0.4809365	0.5470247	0.7345203	0.0341945	0.2156123	0.6222219	0.2287302	0.3731488	0.0365108	0.0351377	0.3625354	0.2985822	0.4056709	0.0758995	0.4957697	0.1288306	0.2413459	0.0315000	0.2787482	0.7519562	0.4643203	0.0290986	0.4553160	0.0537923	0.3969357	0.4976807
0.6741694	0.0171502	0.4588983	0.7363857	0.8063356	0.5553831	0.3307012	0.6195932	0.1451552	0.6124960	0.3293040	0.5032684	0.7038820	0.1627809	0.5761641	0.0062900	0.7012190	0.7745339	0.5767330	0.7766282	0.3226857	0.5614987	0.4987834	0.0674418	0.3428488	0.5233255	0.6964162	0.0094893	0.2252882	0.6838977	0.2868868	0.4350744	0.0273330	0.0300228	0.3065321	0.2512378	0.4637862	0.0289235	0.5542492	0.1345458	0.3423822	0.0668383	0.1207970	0.5374568	0.5813758	0.0420977	0.5417654	0.0396236	0.4067494	0.6536944
