YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.7469926	0.9454099	0.8605219	1.0000000	0.5015376	0.3418406	1.0000000	0.8669205	0.0000000	0.0000003	1.0000000	0.5057770	0.8964180	0.7824862	0.6046775	0.2780782	0.8740670	1.0000000	1.0000000	1.0000000	0.2094877	0.9623077	0.8331632	0.9467355	0.8000065	0.3715718	0.2666911	0.4760992	0.1121221	0.7173948	0.9428205	0.6711930	0.0390087	0.6968348	0.5882237	0.0905810	0.7461448	0.3089608	0.4862076	0.7070396	1.0000000	0.4722483	0.7854146	0.5121812	0.4516341	0.3248861	0.1017131	0.9993991	0.3121682	0.9942132
0.8119996	0.9912868	1.0000000	1.0000000	0.6518414	0.4805158	1.0000000	1.0000000	0.0003309	0.0245131	1.0000000	0.4008392	1.0000000	1.0000000	0.4091331	0.0757561	1.0000000	0.6830768	0.7343876	0.6859777	0.1228122	0.8446797	1.0000000	0.8510316	0.9772071	0.3573938	0.5343522	0.1219182	0.6130969	0.6854532	0.7804962	0.7536490	0.0501109	0.4905251	0.6778299	0.1780279	0.7403675	0.3364918	0.8600678	0.6669147	0.4131259	0.5467936	0.7504512	0.7269982	0.5927469	0.1203409	0.1017175	0.9373346	0.2306833	0.9999998
0.4452360	1.0000000	1.0000000	0.7455156	0.9568412	0.5483975	0.7981723	0.7858516	0.0151397	0.1143122	0.9393733	0.0000039	0.8146894	0.5850259	0.3974195	0.3839605	1.0000000	0.6776245	0.6533605	0.9999991	0.3810458	0.4632827	0.8626230	1.0000000	0.7602827	0.5987632	0.2968400	0.2016071	0.4735250	0.6074244	0.5167731	0.7406176	0.0300975	0.4155231	0.8469864	0.2263235	0.5962198	0.7458338	0.8685028	0.7262888	0.2920143	0.5884552	0.6277833	0.1183794	0.5927469	0.2727074	0.1017125	0.8946472	0.0926081	0.9942147
0.3616023	0.8019403	0.8127870	1.0000000	0.6413336	0.4012338	0.9158463	0.9919227	0.2156519	0.0015378	0.9414674	0.3663674	1.0000000	0.9249678	0.7234563	0.2801205	0.4788732	0.9178473	0.5833933	0.9888778	0.3118724	0.7167437	1.0000000	1.0000000	0.9372342	0.4092258	0.2386271	0.6055588	0.3193618	0.5614718	0.6480667	0.7919088	0.0394330	0.2845383	0.9067393	0.1255708	0.4028405	0.6462526	0.4252768	0.7638774	0.4543024	0.2496425	0.6909879	0.8654482	0.1673657	0.0739517	0.0551910	0.1896995	0.3323204	0.9942141
0.6324135	0.5923911	0.7392226	0.8101389	0.4374347	0.1211981	1.0000000	1.0000000	0.0000000	0.0000003	0.9984223	0.2798403	1.0000000	0.8612006	0.2353326	0.3526568	0.8749731	0.6578446	1.0000000	1.0000000	0.3620853	1.0000000	1.0000000	0.8875840	1.0000000	0.3466308	0.1970101	0.5767026	0.6812296	0.7651513	0.8324314	0.5880636	0.0318034	0.9256916	0.5881700	0.0091693	0.7869092	0.5239170	0.9992851	0.8630545	0.6291540	0.9409679	0.9827592	0.8607996	0.4610527	0.2283565	0.1017131	0.9370138	0.0249091	0.9997050
0.3902719	1.0000000	1.0000000	1.0000000	0.9809152	0.1023004	0.9694523	0.8902593	0.0000000	0.0000001	0.6942682	0.5057881	0.9973271	1.0000000	0.6307528	0.3189093	0.6967638	0.7743539	1.0000000	1.0000000	0.3109290	1.0000000	0.9029441	0.7081791	0.9620751	0.1631978	0.0024697	0.4271155	0.6764341	0.5707842	0.9773931	0.9914295	0.0152502	0.7756282	0.3174892	0.0062401	0.7461447	0.6451262	0.9984935	0.6456347	1.0000000	0.9520856	0.7938497	0.7910567	0.1592234	0.4649322	0.1017146	0.9391182	0.1861028	0.9993345
0.7292272	0.5914216	0.6375720	0.9192343	0.3471000	0.4825438	1.0000000	0.9476083	0.3813494	0.3547502	1.0000000	0.0000066	1.0000000	0.7946205	0.7577839	0.2778821	1.0000000	1.0000000	1.0000000	0.9219312	0.3974644	1.0000000	0.6561249	0.7523614	0.8012569	0.5495990	0.1739152	0.3394437	0.8003392	0.6159109	0.8567465	0.6778029	0.0445596	0.7051438	0.4383393	0.1795487	0.8480917	0.2640147	0.3520957	0.6166338	0.0272836	0.7292684	0.7279757	0.7449803	0.7171410	0.4278706	0.1017130	0.3221227	0.1612965	0.9942146
0.5954361	1.0000000	0.9010162	1.0000000	0.8758011	0.1367506	1.0000000	1.0000000	0.0000006	0.0019851	1.0000000	0.5057744	0.7688003	1.0000000	0.2403577	0.1252303	1.0000000	1.0000000	1.0000000	1.0000000	0.3257253	0.6870938	0.9486538	1.0000000	0.8058041	0.5442949	0.0054751	0.5807956	0.1673680	0.6228284	0.6673514	0.5375641	0.0853031	0.7839808	0.6747337	0.0120722	0.7461447	0.4955679	0.9814771	0.7835242	0.9864808	0.8798473	0.7430612	0.5442030	0.5927469	0.0332866	0.1017125	0.9391171	0.2003877	0.9940490
0.8561720	1.0000000	0.5722543	1.0000000	0.4365110	0.2195751	0.9741195	0.9841878	0.1242228	0.0000424	0.6628216	0.4072620	1.0000000	0.9519446	0.6795906	0.3266422	0.6742586	0.7358031	0.7265976	0.4867247	0.4755340	1.0000000	0.6613532	0.9502234	1.0000000	0.1787267	0.2654505	0.2072750	0.3518141	0.6458311	0.8327104	0.9540099	0.2490870	0.5186993	0.5536459	0.4675771	0.5544348	0.5318717	0.3951395	0.7083625	0.7487177	0.8674678	0.7172484	0.4543138	0.1359142	0.3237119	0.0708960	0.4411252	0.3270738	0.9999892
0.2736931	0.7602307	1.0000000	1.0000000	0.5881938	0.5525392	0.7630556	1.0000000	0.4732899	0.4595596	0.5251356	0.1740267	1.0000000	1.0000000	0.1365764	0.3411326	1.0000000	0.6918412	0.7750177	0.8461572	0.3476169	0.9602080	1.0000000	1.0000000	1.0000000	0.3586007	0.4338275	0.2307961	0.2923144	0.7098884	0.9039598	0.5654919	0.0230262	0.6711566	0.6641609	0.2294618	0.6750725	0.1637752	0.3858911	0.7262888	0.0115837	0.5319617	0.6952838	0.8409190	0.5927469	0.3087213	0.0000023	0.0855550	0.1799756	0.9942147
