YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.1322156	0.7102726	0.6135010	0.5175871	0.5101036	0.2716920	0.7988114	0.6751113	0.0529411	0.0934846	0.5964089	0.0639849	0.7210411	0.4893358	0.5034982	0.1071313	0.5751496	0.7366838	0.6099293	0.7800764	0.1492067	0.5175585	0.7167573	0.7121198	0.6297766	0.2525985	0.0505488	0.3052138	0.3952675	0.4556225	0.7112595	0.4853568	0.0385398	0.6812385	0.6120310	0.0918318	0.4499030	0.2498806	0.2847862	0.5311201	0.0801497	0.4946341	0.6954550	0.2974204	0.2814388	0.2629940	0.0009178	0.6070973	0.2050925	0.7657491
0.5967999	0.6808783	0.5674289	0.7390676	0.2011427	0.0980447	0.6321221	0.7702896	0.1279278	0.0005033	0.6502570	0.2985024	0.6627220	0.5534736	0.4989038	0.0892760	0.2811851	0.7911356	0.5591638	0.6137651	0.1656399	0.6840359	0.5904222	0.5944393	0.5960072	0.2879836	0.0096759	0.3917193	0.2474236	0.4735535	0.6765923	0.6381110	0.0449836	0.7622528	0.7705928	0.0144963	0.5687306	0.4804902	0.5342522	0.6502136	0.6005503	0.7741020	0.4932991	0.3422902	0.0237156	0.2298762	0.1101831	0.3288053	0.1932970	0.9902222
0.4332396	0.7355337	0.8457672	0.6706016	0.1608383	0.4544222	0.4913569	0.7224087	0.2925304	0.0438818	0.7949719	0.3509837	0.3888358	0.7125428	0.0467289	0.0908906	0.6871013	0.8190754	0.4171547	0.6633906	0.2306486	0.4410364	0.7490815	0.9345298	0.6415514	0.1795593	0.1463330	0.1457902	0.3506353	0.4651680	0.4770714	0.6988266	0.0897751	0.4145557	0.7552995	0.2014481	0.3464260	0.5801472	0.5182423	0.6223408	0.5465729	0.5550688	0.4615592	0.5135026	0.5567568	0.1934299	0.0528446	0.0806655	0.1576168	0.7024262
0.2739826	0.5251857	0.4739649	0.7006964	0.5708203	0.4277730	0.5754555	0.7796470	0.0028273	0.0000320	0.8178345	0.2069644	0.6422216	0.7710604	0.4940524	0.2131281	0.7338112	0.5525380	0.5603408	0.8759481	0.0880577	0.8420812	0.3197821	0.6713708	0.6264282	0.2522565	0.2667062	0.5568048	0.2458776	0.3537138	0.5821405	0.6311677	0.0188005	0.2964200	0.6026198	0.2026055	0.4504997	0.1118781	0.7034078	0.5894362	0.8740232	0.4456025	0.4105476	0.4024602	0.4790920	0.3263013	0.0000289	0.7368716	0.0795183	0.5905991
0.4263587	0.7495626	0.7214693	0.8216709	0.5795933	0.3769217	0.6280936	0.7360790	0.1090144	0.0005110	0.6162397	0.3580678	0.2500400	0.7289794	0.5129272	0.1139903	0.4993044	0.7461140	0.9743621	0.8031044	0.0788681	0.8033899	0.8097918	0.6914150	0.7078352	0.3008197	0.1163626	0.3072034	0.1176265	0.4505384	0.7489131	0.6082595	0.0314858	0.3573159	0.5133448	0.1412417	0.5354700	0.3685033	0.3594576	0.6941193	0.6203263	0.2393679	0.4847690	0.2661953	0.4218307	0.2423726	0.0000992	0.3191530	0.1598570	0.8043662
0.4451045	0.8306668	0.7328168	0.7312544	0.4330168	0.1076572	0.6711270	0.8277289	0.2336844	0.2421250	0.5397771	0.3454172	0.7221669	0.6941724	0.5150865	0.1533579	0.6129888	0.8157496	0.6612441	0.5445240	0.2070098	0.7909014	0.7113804	0.5493009	0.6002921	0.2503777	0.0966418	0.4022816	0.2781240	0.4373908	0.6982834	0.5804385	0.0292066	0.6951571	0.6446638	0.0128209	0.6467917	0.2733500	0.4296030	0.5897750	0.1755794	0.7809721	0.5183954	0.5868312	0.3745477	0.3047924	0.0000154	0.0635103	0.2319661	0.7080519
0.4335359	0.6975272	0.5536039	0.5647278	0.5696092	0.2871942	0.5979568	0.8006284	0.0005339	0.0000194	0.6988278	0.3860884	0.6612576	0.7382395	0.3171492	0.1127429	0.7525100	0.5801428	0.8109903	0.6804804	0.0862125	0.6211583	0.8080098	0.8076089	0.5730566	0.3682657	0.0358924	0.1839758	0.2676088	0.4065821	0.5860504	0.7477780	0.1098302	0.6037071	0.4528637	0.1158297	0.5911643	0.2986864	0.3951355	0.5904985	0.4120808	0.5856471	0.4946474	0.5224140	0.3883611	0.0524876	0.0001103	0.7814485	0.1643148	0.7923817
0.2131494	0.4359228	0.7789528	0.3893101	0.6471826	0.0369984	0.6426235	0.6758623	0.0845929	0.2016054	0.4981019	0.4094093	0.7311726	0.6359419	0.3506761	0.1631571	0.6192987	0.7736514	0.6034882	0.7410755	0.0696219	0.6840656	0.6427324	0.7830499	0.6590011	0.2630025	0.0023301	0.3455943	0.3650714	0.4083676	0.5083677	0.3559498	0.0713903	0.6917465	0.4919429	0.2498339	0.5277015	0.3643516	0.4827204	0.5616536	0.1027397	0.6906767	0.6608286	0.4487839	0.4179428	0.2071319	0.0210055	0.2310774	0.2801592	0.8176640
0.1240035	0.8460118	0.7460555	0.7392130	0.7721743	0.6244159	0.7748577	0.8177176	0.0027571	0.0000220	0.6509545	0.3369736	0.5467514	0.7600604	0.2698880	0.2061488	0.4442219	0.8130994	0.4400176	0.5309944	0.3345733	0.5890462	0.7248257	0.6123490	0.7271119	0.3162706	0.4151826	0.0395166	0.1534257	0.4352271	0.4474690	0.3173451	0.0354298	0.3423032	0.4105543	0.4102954	0.5009676	0.1792172	0.5519378	0.5115519	0.6900663	0.3674904	0.5390391	0.3941913	0.1829905	0.0704413	0.0003256	0.6421753	0.2784957	0.7522083
0.4840307	0.8362377	0.6607497	0.6108104	0.1513670	0.0453050	0.6913303	0.4225951	0.1615895	0.0627202	0.5567484	0.3440163	0.7192976	0.4645298	0.1175787	0.1556954	0.4234815	0.7939680	0.7370602	0.4893231	0.1789217	0.6739133	0.7763781	0.8080090	0.7908574	0.2422930	0.0819626	0.2107586	0.4880545	0.5443892	0.6099201	0.5758012	0.0563481	0.7532697	0.3974763	0.0045033	0.5195337	0.3816901	0.3979783	0.5132593	0.1970863	0.4772990	0.6469872	0.3918496	0.2309106	0.1052115	0.0624007	0.0998143	0.2438913	0.6760080
