YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.7193878	1.0000000	1.0000000	1.0000000	0.7059643	0.2458851	1.0000000	1.0000000	0.0093890	0.0143846	1.0000000	0.5057608	1.0000000	1.0000000	0.4729394	0.2522260	1.0000000	1.0000000	1.0000000	0.9999998	0.3109301	1.0000000	1.0000000	1.0000000	1.0000000	0.3586007	0.0631927	0.4114844	0.4493598	0.6259566	0.8593100	0.6734228	0.0428153	0.8417250	0.6833644	0.0816455	0.7775020	0.4134916	0.8318336	0.7572585	0.9260587	0.8641454	0.7348915	0.4478908	0.5999765	0.3087235	0.1017125	0.9153118	0.3121593	0.9999910
