YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.1943254	0.6742644	0.5821551	0.4559637	0.4941728	0.2714481	0.7786002	0.6573312	0.0684355	0.0798802	0.7821120	0.0982028	0.8128670	0.4804650	0.5087231	0.1984474	0.5827742	0.6407647	0.6098688	0.7665233	0.1041315	0.7315629	0.7694516	0.8129439	0.6173663	0.2781240	0.0165099	0.3362107	0.4129203	0.3911790	0.7188749	0.4331532	0.0370806	0.6709483	0.5929791	0.0560795	0.4187907	0.2534079	0.3762926	0.5308160	0.0598091	0.5949265	0.5601473	0.4048067	0.2417919	0.2574221	0.0010629	0.5494013	0.2781417	0.6759657
0.5022680	0.5587506	0.5806138	0.8918192	0.2181384	0.1057219	0.8330103	0.8999125	0.1167793	0.0029658	0.8681033	0.3581802	0.7259449	0.6436268	0.4331600	0.0864947	0.3415677	0.8353234	0.6201041	0.8045933	0.2175982	0.6443209	0.6111437	0.6414349	0.6477868	0.3518771	0.0118556	0.2256030	0.2502129	0.4802293	0.6089376	0.7318223	0.0587821	0.7955761	0.6526889	0.0009885	0.6322220	0.5202814	0.4714918	0.6538400	0.6778335	0.6481784	0.5307043	0.3604381	0.0740071	0.3554464	0.0551188	0.4109160	0.1590412	0.6461574
0.5078003	0.8985612	0.7284284	0.7060247	0.1452608	0.3859149	0.5869237	0.7376679	0.3037244	0.0358526	0.6923733	0.3776686	0.4935583	0.7754776	0.0335038	0.0845146	0.7020335	0.6436651	0.5235820	0.7352101	0.2708469	0.4676017	0.6686993	0.7620258	0.7547485	0.2207345	0.1526110	0.1550643	0.3558037	0.4194596	0.4629621	0.5894816	0.0628013	0.4022277	0.6907521	0.2001912	0.3391531	0.4991035	0.4508106	0.5838677	0.6631412	0.4100895	0.5235409	0.5995686	0.4579521	0.2064453	0.0471477	0.0594837	0.2136109	0.7936801
0.2317512	0.4800198	0.6033867	0.7229576	0.5138736	0.4415522	0.6461410	0.9346220	0.0012093	0.0000579	0.6125310	0.2220631	0.5344305	0.8089373	0.4518523	0.2299943	0.8333555	0.4584906	0.4942889	0.7671651	0.0926091	0.7793068	0.2891024	0.6221565	0.5712528	0.2333484	0.2028754	0.4533557	0.1853492	0.4076997	0.6175460	0.6850984	0.0176911	0.3753601	0.5393775	0.2326912	0.3860118	0.1067529	0.7151885	0.4816893	0.7555694	0.2720774	0.4601791	0.3935857	0.4471582	0.3399571	0.0002432	0.7396844	0.0755596	0.7491778
0.4436625	0.7485206	0.7250151	0.7094160	0.4720450	0.4174194	0.6329144	0.8005735	0.1039597	0.0028972	0.7204713	0.2977650	0.2470872	0.5902988	0.4993693	0.1598949	0.5215301	0.7413112	0.8941784	0.7887054	0.0606187	0.8063843	0.7420917	0.8366296	0.7173189	0.2593755	0.1367030	0.3401706	0.1619836	0.6408668	0.6860974	0.6033171	0.0465042	0.3117059	0.4952818	0.1656454	0.5716300	0.4545801	0.3314007	0.5809249	0.6951376	0.3008735	0.6786937	0.3230743	0.4340443	0.3150088	0.0004454	0.3922935	0.1671154	0.6507971
0.5136603	0.7052624	0.8025442	0.6845139	0.3991816	0.1234545	0.5420272	0.7148565	0.2588706	0.3533064	0.5265707	0.3101002	0.6848577	0.7359464	0.4049353	0.1967354	0.6578570	0.8000933	0.8271689	0.7895064	0.1637407	0.7250597	0.6695936	0.5017536	0.7569104	0.1969388	0.0692356	0.4424378	0.2479273	0.4682081	0.6799166	0.6509106	0.0340458	0.7190511	0.4728034	0.0041289	0.6658516	0.2416039	0.5779201	0.4642858	0.2215527	0.8299368	0.3988709	0.5638225	0.3904919	0.3524299	0.0001126	0.0871228	0.2210933	0.6900089
0.4637514	0.6010505	0.6570933	0.4949008	0.5387478	0.3047013	0.4937362	0.7179576	0.0032411	0.0000708	0.6612769	0.3549907	0.7138996	0.8556925	0.3320022	0.1227389	0.6695068	0.7246821	0.7855928	0.4570800	0.1070145	0.7605248	0.6896922	0.8788824	0.6844525	0.2823763	0.0755936	0.1864527	0.3322615	0.4340894	0.5497527	0.5198809	0.1744537	0.5531149	0.3642961	0.1126902	0.6701125	0.4516711	0.4366600	0.4663094	0.3609118	0.4228268	0.3373691	0.5118524	0.5293727	0.0512631	0.0032840	0.8475697	0.2545463	0.8589036
0.0912168	0.5137557	0.7007059	0.5010635	0.6598442	0.0835546	0.6475884	0.6880945	0.1006179	0.2689484	0.4792228	0.3573951	0.7509574	0.5977095	0.3169836	0.1617513	0.6866050	0.7431078	0.7107032	0.7085573	0.0949440	0.6517485	0.7239984	0.7047509	0.7105641	0.2488390	0.0037372	0.2788171	0.4138527	0.5214164	0.5558824	0.2991641	0.0347166	0.8302488	0.6189295	0.2780318	0.5344699	0.3450394	0.4154620	0.6866189	0.1507674	0.6680425	0.5165906	0.4744642	0.4117375	0.2668434	0.0375825	0.2843682	0.2201382	0.7795186
0.1903087	0.8129457	0.7480196	0.7916925	0.7436302	0.5953323	0.8516993	0.9261316	0.0116418	0.0001352	0.6714620	0.4332020	0.5582582	0.8055624	0.2046250	0.1904087	0.4553439	0.7293662	0.3988008	0.4907873	0.3002808	0.6074284	0.5759570	0.6185447	0.7155045	0.3810928	0.3106873	0.0458215	0.1183898	0.4447234	0.6917909	0.2979366	0.0500206	0.3244423	0.4896726	0.3271127	0.5620515	0.1507967	0.5442983	0.6064345	0.6907938	0.3919166	0.5356848	0.3827819	0.2253512	0.0609551	0.0074627	0.6028685	0.2843556	0.6694652
0.5883144	0.7628776	0.6263428	0.8005691	0.1574135	0.0602758	0.6694353	0.4116330	0.1759131	0.0666900	0.7765994	0.4342987	0.8115827	0.5934767	0.1445507	0.1609695	0.4688804	0.7473140	0.8504835	0.5994362	0.1996038	0.7558765	0.6804649	0.6937329	0.7909259	0.2720791	0.0718833	0.1448424	0.3758155	0.4080656	0.6211828	0.5876019	0.0550740	0.6000246	0.3570821	0.0043001	0.6100692	0.2861421	0.5483003	0.6188490	0.1746776	0.5101501	0.5422595	0.4869029	0.2566255	0.1065425	0.1396315	0.1287765	0.2559865	0.7134548
