YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.5257755	0.6955448	0.6896378	0.6877727	0.5032190	0.0966173	0.7601106	0.7905783	0.0051925	0.0018827	0.3322682	0.3334109	0.7813932	0.7809919	0.3459476	0.1606729	0.7210711	0.7812425	0.6851715	0.6549262	0.2608403	0.7042712	0.7042281	0.8291145	0.6990280	0.3093262	0.0423054	0.3062324	0.3447983	0.4092198	0.6415771	0.6343083	0.0334459	0.7503825	0.5401898	0.0458772	0.7360290	0.3453813	0.7128614	0.5332656	0.5323373	0.5680276	0.5777947	0.3387090	0.5226106	0.2337951	0.0632992	0.6469964	0.1785198	0.7735623
0.5247209	0.6107692	0.6714813	0.7186742	0.5300096	0.1617183	0.8294386	0.7663920	0.0083125	0.0228095	0.5781018	0.1975404	0.7309437	0.9050326	0.4065178	0.1335038	0.8280954	0.8306936	0.8413774	0.7566184	0.2736350	0.7481123	0.6955716	0.6229931	0.7039764	0.3642163	0.0220934	0.3413073	0.2664686	0.5137522	0.5845122	0.4708411	0.0260032	0.6130776	0.4720414	0.0667117	0.5765928	0.3629222	0.4354173	0.5530313	0.7891980	0.7079555	0.5334852	0.3704144	0.4147424	0.1699169	0.0790054	0.6667076	0.1964408	0.7167903
0.4586209	0.7454329	0.7523751	0.6516566	0.7497002	0.1888041	0.7682464	0.7092225	0.0095742	0.0140081	0.6010824	0.3869458	0.3528747	0.8432006	0.3636787	0.2702058	0.7163789	0.7537727	0.8156958	0.6555148	0.2187959	0.6727349	0.6577782	0.7146833	0.6846044	0.1789572	0.0542734	0.3562336	0.3293371	0.4371076	0.5252497	0.5178991	0.0186796	0.4955426	0.4381582	0.0714107	0.6020025	0.2597924	0.8752285	0.4487235	0.5171199	0.7085791	0.5580014	0.3634238	0.4214316	0.2608516	0.0608226	0.6760513	0.1856103	0.6183852
0.4988608	0.7278549	0.7171510	0.6951287	0.5739352	0.1577224	0.8349780	0.6172204	0.0126115	0.0177211	0.7338331	0.3857944	0.7963007	0.3959081	0.3502248	0.1959696	0.6826496	0.7386748	0.8930066	0.7689829	0.2174431	0.7535833	0.6574229	0.7060601	0.7444656	0.3078967	0.0608213	0.3130908	0.2802910	0.4648953	0.5902962	0.4521227	0.0649688	0.6278308	0.5075263	0.0784250	0.5760056	0.2540136	0.5827030	0.4674209	0.5766374	0.6624793	0.5449910	0.2974436	0.4562242	0.2409045	0.0626248	0.6794348	0.2206171	0.7204407
0.4864443	0.7042446	0.8691735	0.7676976	0.5774342	0.2602305	0.7348905	0.7595994	0.0042255	0.0084147	0.7288937	0.3670598	0.6843384	0.8174977	0.1590297	0.1673469	0.6838616	0.7125337	0.7734028	0.6202833	0.2142550	0.6510448	0.8282087	0.7649655	0.7418735	0.2062636	0.0977440	0.2030404	0.2389187	0.4636423	0.6376319	0.5782165	0.0483373	0.5567230	0.5345028	0.0594567	0.5145744	0.3033521	0.4732736	0.5668925	0.6367640	0.6235901	0.5711415	0.2699606	0.3381125	0.1957977	0.0789172	0.5878764	0.1792297	0.9121661
0.5647787	0.8021021	0.7043753	0.7613820	0.5133707	0.2406069	0.6280556	0.7455625	0.0090214	0.0055460	0.7148194	0.3805831	0.7229137	0.8310646	0.4228302	0.0633085	0.7994025	0.7789616	0.7462818	0.8113826	0.1403300	0.5972908	0.8352379	0.7425230	0.8609708	0.2636018	0.0787131	0.2673957	0.3536208	0.3976934	0.6749696	0.4644529	0.0818794	0.6449867	0.6472387	0.0582872	0.5593937	0.2789936	0.5215350	0.5044919	0.6748749	0.6587247	0.4913054	0.3042413	0.3938862	0.2170670	0.1001490	0.7298231	0.3018437	0.6517741
0.5772192	0.8172710	0.7880697	0.7348138	0.6141246	0.1443408	0.7330933	0.6465052	0.0043592	0.0124760	0.7198079	0.3562659	0.6959712	0.7698077	0.4363054	0.1940154	0.4287742	0.7792696	0.6886286	0.7741024	0.2195810	0.7564428	0.7905169	0.7359234	0.6731896	0.2572278	0.0655184	0.3275163	0.3003118	0.5316717	0.7342700	0.5002377	0.0241428	0.6875522	0.3375259	0.0988443	0.6064110	0.2669701	0.6301737	0.5829608	0.7152850	0.5797814	0.7097173	0.2725413	0.0599971	0.2851056	0.1040176	0.7445617	0.2765529	0.8295086
0.4454883	0.7774139	0.7529200	0.7642876	0.5534710	0.2358181	0.8778207	0.8324691	0.0182938	0.0204580	0.7647505	0.3146077	0.6906174	0.8172159	0.2762932	0.2607534	0.8127889	0.3554669	0.9490607	0.6603562	0.2018121	0.7239573	0.7145897	0.7965961	0.7411350	0.2525331	0.0336051	0.3083139	0.3338986	0.4523475	0.6113667	0.4865073	0.0195363	0.6435580	0.5256176	0.0721089	0.6084739	0.3454016	0.6903928	0.4796054	0.5853632	0.5735252	0.5280289	0.2783413	0.3141725	0.2405976	0.0912982	0.6851154	0.2548681	0.7910390
0.3771673	0.8283138	0.6297724	0.7686290	0.7290285	0.3781063	0.6391408	0.7036767	0.0094162	0.0048782	0.6637707	0.4895832	0.7590774	0.9655073	0.3221919	0.1745204	0.8289104	0.6196204	0.2602738	0.6721511	0.4232968	0.6823193	0.8238315	0.6013559	0.9070164	0.2556438	0.0989079	0.0991003	0.4506466	0.5113035	0.6624585	0.2806584	0.0669964	0.6303109	0.6949597	0.2344011	0.1963501	0.3402551	0.7303067	0.6529480	0.6433833	0.6158376	0.6532713	0.3942650	0.3089699	0.3317630	0.0696512	0.6295379	0.2799781	0.7734459
0.5705488	0.6042739	0.7611427	0.5929607	0.5103013	0.2393642	0.7539253	0.7977988	0.0012628	0.0136900	0.7102477	0.4427442	0.7611205	0.7692436	0.4302394	0.1069286	0.7122249	0.7465502	0.6247441	0.4158927	0.2016561	0.8425494	0.7403901	0.5559088	0.8398323	0.2188211	0.0787351	0.1272528	0.3121291	0.4444695	0.6676195	0.6821494	0.1882587	0.5039741	0.5607273	0.0727255	0.5670742	0.3407778	0.4683421	0.6311441	0.6574942	0.5866000	0.5556215	0.3318961	0.3779776	0.2539791	0.1246573	0.7065015	0.1840438	0.7662342
0.5724033	0.6202183	0.7035590	0.7593363	0.6163169	0.1415938	0.6889355	0.7104622	0.0019718	0.0146753	0.7826189	0.3286368	0.6022042	0.6400340	0.3077285	0.1874316	0.7596954	0.6523239	0.7560372	0.7250464	0.0778661	0.7758403	0.7994156	0.6865031	0.8235647	0.2233460	0.0479313	0.2939769	0.3385071	0.5841132	0.5442977	0.6166154	0.0437353	0.5797300	0.5185409	0.0781250	0.6312006	0.3409942	0.5006214	0.6452300	0.6876642	0.6940149	0.6205120	0.3221407	0.5220225	0.2635629	0.0495678	0.7987306	0.2181929	0.6259920
0.5188456	0.6274468	0.8234695	0.6605104	0.6894716	0.1833223	0.9157139	0.8267796	0.0126568	0.0097796	0.8552530	0.4756768	0.7532146	0.8668473	0.3740819	0.2014706	0.6912090	0.6672596	0.8134640	0.7486059	0.2257658	0.3296952	0.6778113	0.7527523	0.6797724	0.2829749	0.0341547	0.3019966	0.3051019	0.4482336	0.5184542	0.4557103	0.0601810	0.5902461	0.5207958	0.0328102	0.5753600	0.6221916	0.6176672	0.5010762	0.6457889	0.7881449	0.5611214	0.1260937	0.4485699	0.2410763	0.1411489	0.7992461	0.2557536	0.7984415
0.5607700	0.7689802	0.7974827	0.6788017	0.5955943	0.2181175	0.6825892	0.7091334	0.0070483	0.0104077	0.7741100	0.3141201	0.7878729	0.6663682	0.3467701	0.1463995	0.7793789	0.6962905	0.8284831	0.6715428	0.2629886	0.7914229	0.3759010	0.6865464	0.8995603	0.3189929	0.0595018	0.2512303	0.4071582	0.4908169	0.6841916	0.4068870	0.0306750	0.6148988	0.5393818	0.0644035	0.5095655	0.3326266	0.6339192	0.6731856	0.5031571	0.7002202	0.5543707	0.2744199	0.4243960	0.1740155	0.0431188	0.6789405	0.2282772	0.7014602
0.5496002	0.7254213	0.5705195	0.6367207	0.5769791	0.1156701	0.6023275	0.6915768	0.0092378	0.0054493	0.8172116	0.3111147	0.8158383	0.6796720	0.3486908	0.2691012	0.8219099	0.6878223	0.7895505	0.7602546	0.2309510	0.6594898	0.6191657	0.2901497	0.6106963	0.2309390	0.0540407	0.3134343	0.3117703	0.4525031	0.5172622	0.5927257	0.0296381	0.6294659	0.4805673	0.0553704	0.5280982	0.3314712	0.6142053	0.3205744	0.6835382	0.5885524	0.5108671	0.3073433	0.4219802	0.5988158	0.0550529	0.7449737	0.3601156	0.7873903
0.5014569	0.6852970	0.6206932	0.7778146	0.5076408	0.1918853	0.8387544	0.6001462	0.0096637	0.0077332	0.7945510	0.3535887	0.8231991	0.7630847	0.4068626	0.2261156	0.7750461	0.6895447	0.7965400	0.6791961	0.2356018	0.7767062	0.6711298	0.7497987	0.3625333	0.5999951	0.0533222	0.3385283	0.2922630	0.3082089	0.6267300	0.5287743	0.0329716	0.5829419	0.4702636	0.1652303	0.6075234	0.2885270	0.5821281	0.6762260	0.5084758	0.6079866	0.5013893	0.3712367	0.4417914	0.2266742	0.0581955	0.5316988	0.1830921	0.7914994
0.4745660	0.8596081	0.6535898	0.8510051	0.3778766	0.1669503	0.7329051	0.6950981	0.0052218	0.0044989	1.0000000	0.4597678	0.7222100	0.6473356	0.3596686	0.2484942	0.6398949	0.8302820	0.7797200	0.7517174	0.2307834	0.6672975	0.7849031	0.6908997	0.7743592	0.1242902	0.0403114	0.2921587	0.3105364	0.4497013	0.5256241	0.4642583	0.0410653	0.7157675	0.4595738	0.0811623	0.6849593	0.3486853	0.5158427	0.5735500	0.5518132	0.5985823	0.5166681	0.2945101	0.4370973	0.1754742	0.0729793	0.6623346	0.1890807	0.7253303
0.4380857	0.7648021	0.7473512	0.7408316	0.4247348	0.1686990	0.6680462	0.8444571	0.0049576	0.0084219	0.6965843	0.4321110	0.7164037	0.8053565	0.2990569	0.1801059	0.6632633	0.8048991	0.8113067	0.8076481	0.2511969	0.7368948	0.6743976	0.7688890	0.7984802	0.3055442	0.0095301	0.3287957	0.4126992	0.4018157	0.5696680	0.5658253	0.0162367	0.7754084	0.5195140	0.0419472	0.5905756	0.3725489	0.6117723	0.5647941	0.5999964	0.6988768	0.5959206	0.2573920	0.3934718	0.2339551	0.0660055	0.6797966	0.2695286	0.7305316
0.4293434	0.8710243	0.7394892	0.6591354	0.4719515	0.2066892	0.7239453	0.7723796	0.0112999	0.0077678	0.5905926	0.4253518	0.7101778	0.7181647	0.5155096	0.1695535	0.7278495	0.7208289	0.6619394	0.6931384	0.2652136	0.7150892	0.5647811	0.6882355	0.6355662	0.2203501	0.0508491	0.1522330	0.3577034	0.3835128	0.5422762	0.5849893	0.0329557	0.5257749	0.5115918	0.0529877	0.5956277	0.3399198	0.7519954	0.5655135	0.5120431	0.6318010	0.5795972	0.3337858	0.4044262	0.2127354	0.0934143	0.6354815	0.2461499	0.7690365
0.6018877	0.7564518	0.8763002	0.6553074	0.4092366	0.2438100	0.6878662	0.6640242	0.0053239	0.0127689	0.6687775	0.3992299	0.6241868	0.7176435	0.4333558	0.1753035	0.7754032	0.8155807	0.5760015	0.6594009	0.1911704	0.6501120	0.7835797	0.7414221	0.7024983	0.2571897	0.0489381	0.2934813	0.1750249	0.4248943	0.6129859	0.4162970	0.0278685	0.5391604	0.4008477	0.0503164	0.6656425	0.2750763	0.6640124	0.5291610	0.6902107	0.5070212	0.6199258	0.4434825	0.4032369	0.2859842	0.0647822	0.8165837	0.1992450	0.7454380
0.5005882	0.6784304	0.7065275	0.6649520	0.5960240	0.1844167	0.6888026	0.7453944	0.0255819	0.0134695	0.7189700	0.4253488	0.7978537	0.6980744	0.3043285	0.2000261	0.7085583	0.8453349	0.8274974	0.6852096	0.2611244	0.6674312	0.7120570	0.7841562	0.6609943	0.3095180	0.0392599	0.3786675	0.3388412	0.1797216	0.6727116	0.5052206	0.0258520	0.6682288	0.5024250	0.0669309	0.4998546	0.2758360	0.5150915	0.4704994	0.7869109	0.6380927	0.5903338	0.2922206	0.4635111	0.2250574	0.1044569	0.6719675	0.3515623	0.7634401
0.6013772	0.7132258	0.6850938	0.7456732	0.4220294	0.1356680	0.8405989	0.8092232	0.0125412	0.0086768	0.6941869	0.3997473	0.6709776	0.6955251	0.3348711	0.1874469	0.7610080	0.7602103	0.7223908	0.6520457	0.2439109	0.7058002	0.8158021	0.7140737	0.6859620	0.2107351	0.0440083	0.3840302	0.3320169	0.5181043	0.2973806	0.4846264	0.0571709	0.5407021	0.4730212	0.0339111	0.5048814	0.1838463	0.5074286	0.6188294	0.6707962	0.7193388	0.4787390	0.4184361	0.4649628	0.2526829	0.0553144	0.6541108	0.1995187	0.6484255
0.5053091	0.6658709	0.6132838	0.8404725	0.7236900	0.2193712	0.8442852	0.8773410	0.0029638	0.0215679	0.7527782	0.3987281	0.7270237	0.7013944	0.4314402	0.1970958	0.7429020	0.6723533	0.8443107	0.6995815	0.2653572	0.8644704	0.7823033	0.6444038	0.7696293	0.2577061	0.0308222	0.2327482	0.3954322	0.4172468	0.6131079	0.3163461	0.0245929	0.6460877	0.5796203	0.0664852	0.4934070	0.3190843	0.7010933	0.5275635	0.6794790	0.5706187	0.6174465	0.3103672	0.3842100	0.2847944	0.0720394	0.7179526	0.2186244	0.7173775
0.5235624	0.7206523	0.7033159	0.7368868	0.5146786	0.1923333	0.7353898	0.6756832	0.0144166	0.0222325	0.7209822	0.4144995	0.7179083	0.7703100	0.3129901	0.1761755	0.6950868	0.8370767	0.9167266	0.7267046	0.2052607	0.8046644	0.7934468	0.7384677	0.7130704	0.2586478	0.0464297	0.2438675	0.2940954	0.4733766	0.5365487	0.5359985	0.0224468	0.5909951	0.3865834	0.0923585	0.5551775	0.3049295	0.5904824	0.7041063	0.7279700	0.5269530	0.6439725	0.3681913	0.4383733	0.2162342	0.0727838	0.6515584	0.2913343	0.8209345
0.4876801	0.7751222	0.7079611	0.8081661	0.5941373	0.1982450	0.5959504	0.7181414	0.0096231	0.0067243	0.9096212	0.3578305	0.7844912	0.7125238	0.3934184	0.2492898	0.6830871	0.6048717	0.8298154	0.6746765	0.2665770	0.6353051	0.6728555	0.7806511	0.7144121	0.3232735	0.0256708	0.3947320	0.2584766	0.4279701	0.6307957	0.5459648	0.0317917	0.3661552	0.4876580	0.0874068	0.5587962	0.3625505	0.5635547	0.6614654	0.5297120	0.6277009	0.5511246	0.2735481	0.4493088	0.1971735	0.0566423	0.6694648	0.2325760	0.7932839
0.5534867	0.7817333	0.7707711	0.7647070	0.5158148	0.2217223	0.7583260	0.8235579	0.0088759	0.0086146	0.7875884	0.4592899	0.6582442	0.7224972	0.4867875	0.1495945	0.6508711	0.7660869	0.7680984	0.7764053	0.2086726	0.7046253	0.8822995	0.7938927	0.7521404	0.3081571	0.0370269	0.2454667	0.3847324	0.5612884	0.6471597	0.5231390	0.0281243	0.6849773	0.2540811	0.0739932	0.5481543	0.3196118	0.8055442	0.6217791	0.6114442	0.5757464	0.6486890	0.3615810	0.4211090	0.2207505	0.0887280	0.6744433	0.3008692	0.6922701
0.4797681	0.7374955	0.6961732	0.6833888	0.4977012	0.1967006	0.7690241	0.7774563	0.0063370	0.0315076	0.6578855	0.2819009	0.7849908	0.8359283	0.3929425	0.2409045	0.7088829	0.8371617	0.8544582	0.7395886	0.2585597	0.6362883	0.7214603	0.6296287	0.8387088	0.2544655	0.0761227	0.3151699	0.2714255	0.6475129	0.5992946	0.5380732	0.0489298	0.5750563	0.5042753	0.0306506	0.6011174	0.2988235	0.6042693	0.6683341	0.5451165	0.7272286	0.6519525	0.3201515	0.5239553	0.2418641	0.0717782	0.6317118	0.2387367	0.6930038
0.6310039	0.8169348	0.6202376	0.5846024	0.5152113	0.1743934	0.7115506	0.7184308	0.0155373	0.0098812	0.6808614	0.3632621	0.6858950	0.6808310	0.3063878	0.2541656	0.6808096	0.7127225	0.7525090	0.6870873	0.2349336	0.7232458	0.8239254	0.7862606	0.6536904	0.2969228	0.0262141	0.2650258	0.3500853	0.3996466	0.6279649	0.5105813	0.0259019	0.6480964	0.5061728	0.0402100	0.3189148	0.2865765	0.4750381	0.5284872	0.6646296	0.5571064	0.4883858	0.4902450	0.4303159	0.2828336	0.0877181	0.6708648	0.2547353	0.7351807
0.5268508	0.7392648	0.8672409	0.7973735	0.6239103	0.1763310	0.8013296	0.7964072	0.0090695	0.0017950	0.7790356	0.3362583	0.7844505	0.6653071	0.2989425	0.1713781	0.6526706	0.6218283	0.9334027	0.7607404	0.2141890	0.7657704	0.8589181	0.7213701	0.8880864	0.3012642	0.0769197	0.3072172	0.2763432	0.4327257	0.6042371	0.4580371	0.0201003	0.5979962	0.5178993	0.0368154	0.5585343	0.1980136	0.6141572	0.5898980	0.7093436	0.6601715	0.5643776	0.3198851	0.4837422	0.2245771	0.0598415	0.6901914	0.2788062	0.7269473
0.5522129	0.6722408	0.8120284	0.8157882	0.4970268	0.2340935	0.7795554	0.7276017	0.0259298	0.0159560	0.7112378	0.4500051	0.6647952	0.7344599	0.3412615	0.2491913	0.5211454	0.7603250	0.7527676	0.8761090	0.2334337	0.6757449	0.6876463	0.7724979	0.6256594	0.3004644	0.0389204	0.3426927	0.3553062	0.4794871	0.5409475	0.5476229	0.0440649	0.6493943	0.5539675	0.0875788	0.6368267	0.2043262	0.2139746	0.6309736	0.6263077	0.6748265	0.4585624	0.4106714	0.3563914	0.3068886	0.1276886	0.5913271	0.1724692	0.7737660
0.5461005	0.6472998	0.6822152	0.7073894	0.4978400	0.1537850	0.6271703	0.7120622	0.0079222	0.0140069	0.6455669	0.4872797	0.6808340	0.7446111	0.2976719	0.1958989	0.6335655	0.7586863	0.8894144	0.6491282	0.1832979	0.6832590	0.7457304	0.6904644	0.7561526	0.2356210	0.0609093	0.3719280	0.3856433	0.3871055	0.6397183	0.4371380	0.0263856	0.5394402	0.4347290	0.0368780	0.5933370	0.3543748	0.5145124	0.3644453	0.5676580	0.6962601	0.4105918	0.3650139	0.5285956	0.2878266	0.0612247	0.7234779	0.2311308	0.6845048
