YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.5217119	0.7308572	0.8379437	0.7375291	0.5369185	0.1468677	0.7338169	0.7312553	0.0051112	0.0096523	0.6532211	0.4059074	0.7834128	0.7811170	0.4708765	0.1454058	0.8049351	0.7958115	0.6215627	0.7922650	0.2550584	0.3007239	0.7401424	0.6668925	0.7224448	0.3231819	0.0536468	0.3487466	0.2828287	0.4480400	0.4132738	0.5281739	0.0413383	0.5849442	0.3921508	0.0420584	0.5320206	0.6504697	0.7353587	0.5340710	0.7121290	0.6580384	0.6309296	0.1120377	0.4849049	0.1719384	0.1016697	0.7712053	0.2132125	0.5578073
0.5904681	0.7554781	0.8143110	0.7550749	0.4657497	0.1923022	0.6655083	0.7222980	0.0126356	0.0291497	0.8583844	0.3548903	0.7974240	0.7248855	0.3183155	0.2043656	0.7095916	0.7351438	0.8312006	0.7961160	0.2063369	0.7262929	0.3785856	0.6825610	0.7897763	0.2487518	0.0349007	0.2861599	0.3380436	0.5107686	0.7535434	0.4922406	0.0625648	0.5820776	0.6118998	0.0455033	0.5479025	0.3022933	0.6669569	0.6812387	0.5106645	0.6303496	0.6158528	0.3373956	0.4220428	0.2640623	0.0725580	0.5888636	0.2953288	0.7181955
0.6021852	0.6379408	0.7726434	0.6217030	0.5367182	0.2180680	0.7524793	0.6244512	0.0078684	0.0113105	0.8005906	0.3290388	0.7564988	0.7447910	0.3852687	0.2529907	0.8566502	0.6795771	0.7187767	0.7437563	0.2325146	0.6852809	0.8973165	0.2995873	0.6409109	0.2018695	0.0770960	0.3750254	0.3437905	0.5793851	0.5759369	0.4555411	0.0207246	0.5545172	0.4190054	0.0521085	0.5707352	0.3250458	0.7748223	0.3376865	0.6575909	0.5790865	0.4371377	0.3746405	0.4340342	0.5781762	0.0725636	0.7769869	0.3017941	0.9224530
0.4802754	0.7953666	0.7421702	0.6699702	0.5972635	0.1903055	0.7524694	0.6711128	0.0091814	0.0074133	0.8358212	0.3175021	0.7637566	0.6459978	0.2418976	0.2374514	0.7465917	0.6634769	0.7298096	0.7433471	0.3597618	0.7357858	0.6878044	0.7630613	0.3820910	0.5751889	0.0638957	0.3995986	0.2568008	0.2183261	0.7054679	0.5304785	0.0232489	0.7256877	0.4096507	0.1158087	0.7375350	0.2370459	0.5871502	0.6277153	0.6549311	0.6928903	0.4056018	0.3014655	0.3917629	0.2412715	0.1054385	0.6720926	0.1735357	0.7120656
0.6039798	0.6524904	0.7165586	0.9084739	0.5785496	0.1440842	0.7568720	0.7694936	0.0008830	0.0250879	0.6883477	0.4274272	0.9723869	0.7356160	0.3284591	0.2228462	0.6522256	0.7379218	0.6800393	0.8077455	0.2026370	0.7139996	0.8319685	0.6790583	0.6178756	0.1444256	0.0304367	0.2400934	0.3548352	0.4809596	0.4783120	0.5104773	0.0519122	0.6810433	0.4833203	0.0559254	0.6219713	0.3953700	0.3901132	0.5139904	0.7459068	0.6601976	0.5794177	0.3213483	0.5059439	0.1568860	0.0466056	0.6337901	0.2135908	0.6499853
0.5573906	0.6332446	0.8009200	0.7334363	0.5534022	0.1715386	0.5732102	0.7871105	0.0103435	0.0120915	0.7132543	0.3999393	0.6603732	0.8056767	0.3731955	0.2031184	0.6809764	0.7103771	0.7175135	0.7728833	0.2308892	0.7152855	0.8051874	0.8624079	0.6188261	0.2850955	0.0285746	0.3169795	0.4101124	0.4690865	0.6247737	0.5187701	0.0421219	0.6267865	0.3722701	0.0460196	0.5840242	0.3416368	0.6054016	0.5236891	0.7355795	0.6348145	0.6126409	0.2858217	0.3583635	0.2797818	0.0640504	0.6765476	0.2523446	0.6188748
0.4939787	0.8847187	0.7285599	0.8478127	0.4317983	0.1719957	0.7285068	0.6935138	0.0162443	0.0086512	0.6130704	0.3229207	0.8283522	0.6558755	0.3743688	0.1843542	0.8007329	0.7337970	0.8400815	0.9281405	0.2852130	0.6760019	0.8717426	0.6597438	0.7359044	0.3362001	0.0626692	0.1247269	0.3697366	0.5085569	0.7077623	0.5103713	0.0233694	0.5951174	0.4799522	0.0743668	0.5634826	0.3507651	0.6101821	0.5136359	0.5417122	0.6577787	0.5791959	0.3285343	0.3904498	0.2437773	0.0974871	0.9483254	0.2647511	0.6648761
0.5660710	0.7838239	0.7233451	0.7004701	0.5510563	0.2748710	0.7757392	0.9819465	0.0104246	0.0052097	0.6919167	0.4696503	0.6599607	0.7133812	0.2661583	0.2147833	0.7526661	0.7604799	0.6988321	0.8829940	0.2615641	0.7808589	0.6811145	0.7029257	0.6942149	0.2889292	0.1081273	0.3268955	0.1845880	0.4427082	0.6666483	0.4281555	0.0377439	0.6675804	0.4931992	0.0672343	0.5560247	0.3081473	0.5337057	0.4533941	0.7474137	0.5862276	0.5542489	0.3173375	0.5462064	0.2254244	0.0873234	0.6212663	0.2158415	0.6719307
0.4719922	0.7554696	0.7532608	0.6080860	0.6504976	0.1643065	0.7292924	0.7679701	0.0151060	0.0123847	0.8174420	0.4600590	0.7000600	0.7132464	0.3629810	0.1753381	0.7071401	0.7387500	0.7180992	0.7013611	0.2442304	0.6670361	0.8483202	0.7779991	0.6761456	0.3927227	0.0644698	0.2991791	0.3412783	0.1960246	0.6820693	0.4616648	0.0563973	0.6726514	0.4846446	0.0779459	0.6875796	0.3552746	0.5679305	0.5323806	0.6672768	0.7119960	0.5523559	0.2902876	0.4084069	0.2001585	0.0443191	0.6398154	0.3033690	0.7780015
0.4870316	0.7504998	0.6821949	0.7703492	0.6754656	0.2257324	0.7778440	0.9750777	0.0093775	0.0206371	0.7614611	0.3278362	0.7346000	0.7006477	0.3924727	0.2158758	0.7491827	0.8035465	0.8542062	0.6804279	0.1755924	0.6201443	0.7217927	0.8137051	0.7764298	0.2132102	0.0221827	0.3045660	0.2932895	0.5011023	0.3380044	0.5127742	0.0574478	0.6050545	0.5234847	0.0496309	0.5168136	0.3660582	0.6514564	0.4640276	0.6987103	0.5555991	0.5232065	0.4616479	0.4319215	0.2794804	0.1146356	0.7088590	0.2196536	0.6887400
0.5118840	0.7890637	0.6800254	0.7517240	0.7069304	0.1860195	0.6779897	0.8215991	0.0088066	0.0075931	0.8055525	0.3865886	0.6613943	0.6127106	0.3039170	0.2031089	0.7197717	0.7943418	0.7185796	0.7643230	0.2582127	0.7796780	0.5934449	0.6216826	0.7468751	0.4133505	0.0538349	0.2810281	0.2892259	0.4612340	0.5639799	0.1961028	0.0230565	0.7251790	0.4990078	0.0483224	0.4758440	0.3311128	0.6253980	0.5517286	0.6143742	0.6464973	0.4938030	0.2991904	0.3872187	0.2113796	0.1115900	0.7454347	0.2434678	0.6712641
0.5744373	0.7474450	0.7119382	0.8502499	0.5561815	0.2762971	0.8810315	0.7061814	0.0098380	0.0085511	0.7481513	0.2753473	0.8117539	0.6610368	0.3445977	0.2071758	0.5952953	0.8218183	0.9287989	0.6796267	0.2049135	0.7128683	0.8875953	0.7398586	0.7025783	0.2945777	0.0594498	0.2349234	0.2986213	0.4016780	0.5778462	0.5146647	0.0296504	0.5780784	0.4669526	0.0795123	0.6360530	0.3235869	0.6659024	0.7110350	0.7627572	0.5216463	0.5477103	0.2758923	0.5278002	0.3011517	0.0535250	0.6045932	0.2412142	0.5804972
0.4741903	0.6610808	0.6581616	0.7804237	0.4933146	0.1235821	0.7055639	0.7652525	0.0168505	0.0112745	0.8000525	0.3340013	0.9689179	0.7281349	0.3782364	0.1238334	0.8424697	0.6862067	0.7137122	0.7639419	0.2180910	0.7468220	0.7223969	0.7327577	0.7757540	0.2604488	0.0475814	0.4317097	0.2540770	0.4882759	0.7186055	0.4836857	0.0487098	0.3674421	0.5730160	0.0633498	0.6510228	0.3332108	0.6235157	0.6000006	0.6476202	0.6773613	0.5474663	0.3946438	0.4428644	0.2489009	0.0605834	0.6891082	0.1332457	0.7589711
0.4830516	0.8097812	0.6875922	0.8537488	0.3942564	0.2075413	0.8202213	0.7124950	0.0075246	0.0048655	0.7642389	0.4242849	0.7318302	0.8628366	0.3575712	0.2089229	0.7795497	0.7032942	0.6986699	0.8231293	0.2446558	0.7772772	0.7616946	0.7057929	0.7129518	0.2389476	0.0415034	0.2292364	0.4060610	0.5601854	0.7466776	0.4412069	0.0704606	0.7894000	0.2284555	0.0353921	0.5392086	0.2901376	0.6228571	0.5072311	0.7029966	0.5860716	0.5282416	0.3221608	0.4239748	0.2533521	0.0981903	0.7425543	0.2777472	0.9526497
