YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.7336368	0.9811708	1.0093850	1.0618625	0.6925770	0.0565403	1.0617773	1.0447037	0.0064795	0.0199464	0.0000000	0.5098643	0.9541569	1.0659121	0.0050878	0.2634065	1.0664804	1.0651987	1.0354782	1.0878037	0.3156320	0.9548597	1.0255192	1.0879293	0.9278985	0.3237342	0.0246257	0.4402735	0.4775494	0.7397295	0.7816930	0.6432197	0.0492629	1.0295755	0.6791387	0.0357967	0.7973318	0.4015952	0.8713783	0.7704772	0.8837075	1.0582016	0.7683698	0.4367744	0.4926320	0.2993773	0.1147755	1.0582319	0.3595236	0.8491494
0.6313173	0.9849562	1.0278836	0.9959320	0.6987456	0.2610514	1.0195785	0.9565197	0.0129685	0.0141341	1.0290874	0.0000000	1.0688064	1.0241157	0.5387206	0.2534315	0.9686999	0.9588079	1.0090327	1.0669946	0.3057764	1.0588254	0.9717827	1.0198449	1.0567736	0.3254296	0.0542901	0.4078052	0.3897778	0.6292606	0.8242933	0.7136593	0.0375746	0.8430506	0.6828263	0.0852715	0.7736560	0.4418865	0.7548968	0.8092556	0.8071268	0.9090388	0.7413293	0.3904965	0.4958477	0.3602346	0.1188705	0.8621185	0.2988714	1.0497679
0.6672461	0.9611282	1.0466288	0.9338125	0.8685473	0.2064259	1.0568731	0.9760092	0.0227133	0.0187717	1.1493308	0.5124979	0.0000000	1.1643997	0.4716950	0.2602390	1.0077133	0.9902760	0.9753314	1.0431745	0.3097043	0.9486467	1.0324906	0.9913023	0.9511385	0.4196748	0.0577734	0.3997063	0.4731359	0.6331669	0.9119333	0.6590158	0.0447945	0.8201357	0.6654432	0.0976756	0.7593158	0.1714379	0.6243825	0.7462005	0.9668607	0.8132453	0.7615685	0.5021080	0.6712011	0.3451046	0.1239795	0.7780947	0.3521103	1.0497115
0.7634475	0.9746592	1.0386933	0.8834222	0.8378816	0.2221292	1.0513990	1.0559380	0.0015131	0.0212908	0.9499616	0.5246337	0.9959148	0.0000000	0.4248731	0.2342993	1.1000107	1.0774704	0.9292002	1.0480094	0.3620866	0.9850816	1.0799080	0.9654805	1.0127730	0.3631205	0.0488363	0.5087452	0.4811641	0.7023765	0.9307811	0.6957076	0.0377215	0.8354377	0.7405825	0.0696909	0.8626383	0.4134436	0.8391159	0.7242358	0.8888693	0.8380946	0.6827106	0.4704199	0.6749066	0.3216205	0.1025722	0.9883605	0.3740028	1.0307812
0.7563115	1.0274449	0.9669546	0.9601434	0.8639009	0.2280334	0.9021969	1.0194406	0.0061304	0.0235095	1.1481305	0.4915190	1.0687246	1.0583998	0.0000000	0.2605380	0.9835261	0.9172435	0.9629618	0.9900957	0.2598624	1.0133263	0.9928698	0.9402259	1.0052984	0.3644612	0.0595198	0.4176689	0.4129768	0.6551698	0.8574977	0.7418882	0.0620918	0.9155542	0.6741973	0.0892771	0.7194108	0.4102557	0.9035401	0.7689014	0.9655135	0.8847824	0.6800746	0.4327087	0.4640660	0.3192750	0.1049846	0.9136485	0.3249040	1.0344504
0.7740684	0.9690109	0.9851530	1.0116096	0.6201153	0.2426167	1.0277376	0.9215892	0.0177471	0.0152852	1.0583878	0.5152562	1.0540218	1.0237617	0.4978197	0.0000000	0.9810179	1.0721560	1.0360107	0.9709989	0.3618470	1.0675031	0.9700896	1.0405479	0.9650890	0.4411862	0.0868225	0.4293543	0.4358327	0.6496324	0.8580710	0.6812144	0.3578109	0.9349800	1.0299864	0.0934651	0.8732985	0.4395462	0.3694893	0.8019825	0.8914584	0.8685749	0.7172834	0.5436255	0.7517658	0.2782822	0.1159926	0.9356374	0.3519477	0.9813633
0.6534097	1.0653449	0.9934017	1.0232471	0.7295860	0.2501277	0.9555692	0.9237829	0.0047955	0.0105402	1.0892744	0.4764531	0.9269567	0.9873133	0.9495009	0.2254712	0.0000000	1.0091923	0.9984757	0.9483274	0.3555480	0.9829455	1.1093906	0.9908961	1.0235336	0.3110830	0.0498380	0.4000034	0.4187081	0.6538528	0.9073780	0.7084371	0.0459955	0.8161355	0.7678604	0.0720796	0.6946860	0.4096362	0.8263704	0.7117493	1.0064269	0.9008215	0.7354814	0.4537199	0.0067118	0.2956484	1.0078440	0.9372227	0.3396103	1.0077468
0.6453171	0.9829978	1.0672195	0.9778799	0.7515726	0.3192907	1.0637593	1.0332093	0.0062935	0.0141517	0.9793067	0.5116830	0.9900267	0.9746917	0.4966889	0.5621757	0.9926563	0.0000000	0.9885982	1.0167079	0.3100667	1.1011242	0.9715487	0.9936407	0.9379356	0.3916614	0.0903343	0.4148323	0.4280093	0.6084690	0.8271458	0.7157935	0.0148855	0.7997851	0.5763919	0.0990028	0.7113621	0.4350850	0.8917242	0.7318573	0.9953285	0.8226477	0.7338252	0.4382181	0.6264803	0.2762916	0.1234106	1.0490399	0.2960434	1.0198558
0.4356739	0.9531100	1.0133579	1.0568934	0.8898414	0.4892985	1.0476179	1.0561437	0.0208702	0.0129716	1.0238530	0.4585057	1.0542685	0.9552869	0.4713019	0.2062438	1.0430434	1.0341241	0.0000000	1.0771850	0.9268965	0.9896489	0.9637829	1.0217421	1.0454605	0.2920139	0.1478423	0.0431669	0.4262864	0.6136685	0.8558395	0.1685026	0.0359626	0.6896525	1.0225514	0.2007759	0.0360220	0.3636847	1.0628234	0.7895546	0.7312096	0.7447013	0.7566335	0.4471650	0.5383196	0.2913951	0.0906665	0.9208335	0.9708661	1.1374844
0.6952083	1.0446795	1.0761866	0.9409314	0.7452779	0.7312219	1.0412496	0.9594044	0.0184374	0.0177943	0.9148186	0.4626726	0.9635486	1.0303942	0.4892771	0.2475057	1.0282229	0.9672476	0.9222592	0.0000000	0.3194006	0.9773795	1.0486218	1.0266633	1.0494900	0.3140008	0.3844714	0.0337468	0.4531720	0.6605450	0.8829175	0.9585728	0.5823959	0.6087816	0.7085774	0.3950319	0.7789660	0.4870294	0.3557427	0.8375625	0.9385558	0.6824836	0.8657410	0.5031121	0.4984619	0.3158221	1.0098922	0.7650444	0.3765752	1.1048696
