YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.6549154	0.8220643	0.6855683	0.0457673	0.6258265	0.2047594	0.7360440	0.7299945	0.6567520	0.6867169	0.6748876	0.7662407	0.3651045	0.7150789	0.5097999	0.0000000	0.6905399	0.7271950	0.0086741	0.6589777	0.5725269	0.7282976	0.7887945	0.7067093	0.0381996	0.3218517	0.3529130	0.4125511	0.7194106	0.4705422	0.5435289	0.6019029	0.6269543	0.0603004	0.3962071	0.5362380	0.7824551	0.2615720	0.7167916	0.3629792	0.6910712	0.6488884	0.0022584	0.5192571	0.5160945	0.4708899	0.8287377	0.7426856	0.2764396	0.2199756
0.7054665	0.6894202	0.6636785	0.0589678	0.6400938	0.2513631	0.7217304	0.6854887	0.7665397	0.8142290	0.6093384	0.7393882	0.2258644	0.6150464	0.6434341	0.6924455	0.0000000	0.3886074	0.4454658	0.7896228	0.7511626	0.7748564	0.7156109	0.6796012	0.0488435	0.2011262	0.3743611	0.4464089	0.6651920	0.2161489	0.7150272	0.6400403	0.6309904	0.0936909	0.4462463	0.4000819	0.6091484	0.2840906	0.2256371	0.5577081	0.2726084	0.6930265	0.6877226	0.6148531	0.5387934	0.4745782	0.7116066	0.6965079	0.1384597	0.2451466
0.6601000	0.6906676	0.8599929	0.0383414	0.5214310	0.1928270	0.7554240	0.5933243	0.7218730	0.6727566	0.7014790	0.7731321	0.1902185	0.6866485	0.5310784	0.6534530	0.7667120	0.0000000	0.4328254	0.5520413	0.8470391	0.7749507	0.6609584	0.8126880	0.0356603	0.2585645	0.3088194	0.6935184	0.6491721	0.0295045	0.5951692	0.6297745	0.6446208	0.0743414	0.4287579	0.0400785	0.7094371	0.2499381	0.2263995	0.4952242	0.3153269	0.7574285	0.6713113	0.4290768	0.5529020	0.4467374	0.0287054	0.6059955	0.1671261	0.2315578
0.9092723	0.7845000	0.6029403	0.0576813	0.5626167	0.2763102	0.6514436	0.7133529	0.6440381	0.7313763	0.6866401	0.7220951	0.0004402	0.7288536	0.6173394	0.7123029	0.7226599	0.0706393	0.0000000	0.8183424	0.6397568	0.6741284	0.9102368	0.7623907	0.0427996	0.3280724	0.3619459	0.7377449	0.6296592	0.0191224	0.2693515	0.6267785	0.7608249	0.6420897	0.4260106	0.0695192	0.7079916	0.3517775	0.7601757	0.7601986	0.2682157	0.6428134	0.6557002	0.4658670	0.6090530	0.4430865	0.4557765	0.0499230	0.1746437	0.2219862
0.5892209	0.6891303	0.7586326	0.0398932	0.7100426	0.1511231	0.8480733	0.7645384	0.6670857	0.6666088	0.7284211	0.6498762	0.2421952	0.3870456	0.6402312	0.6928258	0.6866430	0.3915348	0.4881966	0.0000000	0.8563690	0.7897461	0.6680251	0.8019106	0.0988806	0.3155301	0.2936774	0.5107044	0.7162013	0.2469954	0.5850388	0.5561607	0.5997783	0.1150180	0.3275846	0.5949085	0.8138714	0.2207067	0.6107816	0.5520925	0.2745851	0.7192958	0.7968215	0.5234010	0.8777240	0.4941411	0.7964532	0.7095030	0.1878171	0.3601561
0.6684355	0.7978065	0.7435123	0.0345476	0.4833923	0.2264362	0.6831248	0.6656502	0.6868510	0.6905810	0.6740844	0.5782569	0.1980987	0.6553703	0.5609296	0.6497652	0.6745544	0.3823095	0.4238721	0.6590155	0.0000000	0.8273210	0.6706700	0.5976215	0.0333771	0.3316172	0.0037916	0.4502659	0.8328341	0.1620740	0.5827156	0.5046200	0.6757195	0.0800592	0.5014553	0.5518675	0.8106379	0.5273389	0.2077554	0.5788513	0.2251072	0.6522839	0.6835424	0.5513741	0.5230516	0.3306718	0.6451373	0.6469176	0.1748845	0.2812483
0.7436545	0.7616035	0.7105499	0.0404024	0.5851564	0.3872416	0.7753334	0.7522871	0.6824357	0.7140782	0.7006158	0.6367924	0.2494454	0.6136317	0.5639846	0.6573716	0.6299106	0.3702108	0.4337507	0.6901849	0.5784129	0.0000000	0.6699732	0.8002054	0.0320235	0.2497151	0.2818305	0.4382960	0.3624953	0.2519817	0.5372706	0.6411461	0.6763357	0.1009131	0.3606996	0.5180652	0.8076420	0.3226548	0.2366779	0.4710264	0.1829113	0.7300798	0.0116095	0.5507404	0.5128626	0.4607811	0.6669449	0.6701404	0.2084262	0.2639243
0.6672677	0.6806105	0.6960688	0.0627327	0.5638957	0.1778754	0.7050973	0.6307343	0.7288185	0.7582932	0.7240861	0.6203263	0.3108672	0.5927172	0.6948928	0.7108982	0.6310122	0.3542043	0.5203162	0.8716137	0.5914189	0.7516733	0.0000000	0.6372816	0.3001139	0.7293373	0.3651099	0.6147930	0.7656782	0.2331660	0.7004507	0.5084151	0.5832717	0.1138314	0.3528204	0.4548199	0.4520940	0.2752208	0.2551840	0.5436306	0.3072078	0.0446116	0.7643781	0.6093999	0.5267914	0.5703312	0.6743750	0.6310087	0.1807027	0.3019240
0.7698034	0.6598149	0.7156309	0.0497940	0.6535191	0.2658740	0.5632673	0.6527472	0.7099890	0.7259343	0.7589331	0.6611977	0.2293030	0.7134915	0.7346628	0.7697275	0.7210603	0.3806358	0.4841360	0.7579759	0.8056484	0.7977814	0.8461244	0.0000000	0.0312114	0.3352297	0.3443789	0.5710953	0.7015122	0.2299246	0.6162086	0.5722892	0.6324388	0.1190142	0.5432224	0.5422346	0.7595088	0.2704691	0.1858054	0.4409919	0.2805323	0.7198060	0.7611895	0.3756695	0.3028777	0.4653456	0.6227702	0.6331468	0.1593748	0.3547992
0.6268848	0.8638688	0.6634844	0.0289557	0.6746227	0.1547155	0.7537057	0.6495943	0.6996513	0.7682774	0.6281053	0.7013348	0.2241639	0.7617422	0.6146666	0.6407200	0.7226940	0.2920787	0.4861399	0.7345830	0.7311635	0.6570200	0.5981291	0.7545976	0.0000000	0.3145176	0.3698901	0.4062754	0.5963803	0.1820196	0.6486741	0.7094267	0.6483743	0.0906802	0.5042405	0.4836146	0.7743517	0.2913765	0.2572853	0.6434798	0.2954069	0.6469335	0.6568575	0.4759330	0.5328791	0.6011425	0.5578932	0.7496823	0.2045457	0.3023551
0.7951725	0.5801055	0.7174519	0.0592004	0.5924868	0.2175986	0.7450833	0.6748382	0.7560602	0.7134601	0.7844373	0.6525024	0.1676577	0.7130918	0.5353660	0.7532645	0.6185863	0.4122511	0.4801828	0.7739836	0.7148516	0.6757843	0.6457390	0.6588695	0.0400658	0.0000000	0.3912649	0.4177836	0.6540175	0.2100307	0.6417865	0.6318460	0.6157666	0.0864705	0.4155941	0.4557916	0.6588845	0.2748817	0.2520338	0.4894916	0.2477995	0.8163373	0.6146891	0.4225374	0.6049532	0.6182835	0.5889012	0.6445036	0.1675992	0.2607251
0.6799888	0.7018676	0.6130524	0.0244354	0.5281352	0.1789407	0.7863831	0.6893004	0.7546630	0.7131384	0.6497920	0.7979075	0.2542992	0.6336917	0.6316613	0.7173482	0.7335473	0.4106273	0.4757816	0.6919893	0.7375218	0.6778518	0.7060693	0.7281081	0.0569266	0.2847496	0.0000000	0.5255268	0.7548557	0.2129656	0.7217623	0.6540681	0.6882740	0.1272391	0.4446546	0.4272103	0.7413962	0.3304851	0.2046830	0.4724920	0.2197359	0.7195473	0.6400300	0.5320532	0.5853193	0.6135669	0.6907328	0.5959707	0.1271404	0.1874443
0.7281950	0.8330110	0.8043877	0.0782309	0.6482414	0.2206274	0.7650404	0.7785808	0.7574335	0.6624414	0.7304442	0.8059057	0.2834254	0.6446414	0.6223586	0.6647562	0.7319914	0.3075806	0.5143782	0.6723740	0.7043745	0.7038331	0.6037676	0.7294521	0.0328381	0.3388526	0.3928486	0.0000000	0.6855874	0.2185696	0.5391498	0.5099060	0.7764819	0.1076103	0.4022736	0.4274667	0.7640407	0.2730022	0.3082184	0.5620009	0.2966703	0.5251816	0.6571884	0.5693059	0.5974164	0.4988563	0.6366883	0.5940452	0.1419768	0.1921253
0.7362674	0.6661572	0.8331680	0.0350444	0.6049123	0.2547136	0.7491607	0.6876761	0.6862640	0.7628798	0.7681959	0.6060876	0.2531605	0.6415630	0.6566835	0.7770022	0.6972684	0.3364288	0.5376332	0.6777084	0.7458419	0.8105494	0.8464827	0.6248382	0.0570744	0.3360030	0.2618005	0.4820335	0.0000000	0.2831986	0.7426839	0.6644932	0.5655063	0.0847099	0.3606026	0.4283331	0.6358481	0.3830694	0.2642623	0.5896705	0.3735705	0.6121246	0.5992136	0.5132400	0.5714512	0.4477233	0.6572066	0.6149655	0.1185219	0.2337798
0.7799258	0.7741905	0.7345734	0.0256991	0.5666228	0.1268267	0.7333559	0.6903388	0.6884691	0.6254811	0.5702373	0.7723812	0.1763612	0.6659846	0.5906026	0.6811922	0.6161626	0.3472848	0.5917673	0.6213935	0.7396769	0.6569913	0.6875438	0.6975469	0.0386874	0.2880761	0.3163221	0.4645885	0.6731717	0.0000000	0.6557250	0.6282768	0.5418026	0.0962397	0.4107554	0.5054403	0.7460820	0.2833860	0.2219582	0.4991965	0.2633762	0.6952124	0.7843630	0.4812812	0.6757088	0.5893793	0.5631759	0.6569249	0.1817120	0.2012253
0.7330345	0.7778477	0.6170254	0.0290761	0.6472070	0.3239794	0.6369825	0.6284532	0.6301218	0.7064085	0.8372925	0.8022099	0.2477421	0.6812312	0.7209064	0.8586180	0.7312932	0.3608697	0.3823756	0.6382022	0.6828843	0.6692196	0.7474493	0.5767295	0.0410815	0.3241530	0.4178821	0.5399660	0.7150530	0.3515196	0.0000000	0.5219453	0.6216020	0.0865903	0.4528736	0.4527331	0.5812101	0.2931605	0.2483020	0.6728311	0.3766743	0.7156723	0.6679263	0.5637007	0.4977854	0.5268344	0.7876409	0.8232739	0.2050706	0.1821775
0.7426108	0.6497464	0.6735059	0.0180082	0.5602191	0.1855843	0.8165914	0.6961591	0.6936664	0.6740491	0.6887351	0.6876715	0.2549508	0.6934672	0.6821580	0.6427979	0.8529975	0.3944096	0.4197581	0.7731869	0.7317469	0.7187416	0.7594005	0.7210474	0.0157670	0.2817213	0.3337904	0.3600258	0.7871794	0.2668668	0.6584958	0.0000000	0.6216647	0.0680822	0.4912087	0.5219722	0.7651950	0.2520094	0.2544087	0.5257489	0.1981901	0.6618196	0.7805888	0.4066460	0.5023824	0.5099132	0.6828821	0.7010103	0.1178882	0.2791647
0.7299238	0.5916323	0.7675518	0.0600431	0.5623590	0.2226333	0.8182110	0.7947673	0.7653838	0.8242418	0.7267059	0.5722256	0.1752739	0.6904601	0.6922678	0.7322129	0.6283408	0.4016911	0.4868021	0.6082548	0.6691822	0.7006618	0.6678162	0.7136641	0.0507190	0.2932653	0.2976492	0.4361585	0.6612209	0.2053764	0.5913764	0.5589223	0.0000000	0.0580185	0.3819877	0.5118876	0.7586367	0.2281413	0.2188557	0.4840590	0.3323602	0.5639242	0.6757406	0.4788324	0.5286039	0.6298653	0.7469398	0.7221991	0.1989785	0.2105275
0.7167899	0.6668360	0.6013551	0.1013800	0.4844583	0.1699186	0.7402882	0.6633528	0.6950776	0.8386921	0.6692424	0.6254418	0.2758476	0.5136001	0.5648976	0.7542009	0.8065627	0.3652949	0.4743757	0.6806877	0.7830843	0.6656160	0.7284152	0.6854309	0.0578867	0.3383640	0.3610598	0.5423422	0.8585879	0.2195243	0.5685564	0.6127399	0.7208590	0.0000000	0.3891105	0.4790541	0.7050975	0.2976349	0.2497063	0.4967738	0.3052357	0.6568017	0.7181403	0.5305335	0.5663876	0.4676738	0.7915165	0.7223138	0.1907088	0.1748523
0.5833720	0.7558264	0.7983041	0.0481685	0.6713205	0.2180974	0.7908800	0.6884810	0.7117985	0.7254217	0.7181720	0.7538852	0.1945818	0.7130478	0.7053598	0.7032662	0.9009729	0.3955393	0.4551017	0.6509295	0.6404068	0.6486571	0.6180341	0.7614181	0.0335541	0.3083802	0.4040481	0.4423601	0.6967123	0.2096060	0.5490379	0.5277739	0.5794916	0.1414707	0.0000000	0.4408651	0.6798115	0.2123200	0.2242894	0.6584998	0.3418112	0.7012322	0.6453586	0.6291383	0.5142208	0.6065532	0.6083494	0.7089685	0.1731829	0.1958154
0.6963657	0.6786630	0.5999882	0.0434429	0.5362208	0.2924394	0.7869811	0.7319113	0.6044371	0.6715203	0.5866147	0.6076774	0.2269796	0.7241500	0.5420548	0.7295588	0.7411453	0.3189946	0.4810100	0.5872156	0.7478865	0.8179989	0.7143421	0.8126767	0.0716684	0.2635729	0.4252544	0.4383013	0.7088626	0.2453688	0.5282048	0.5621412	0.5913969	0.1306090	0.4348320	0.0000000	0.7377190	0.2637459	0.2443061	0.5169147	0.2763031	0.5744122	0.7599175	0.5621358	0.5598064	0.4943948	0.8201643	0.6354463	0.1660764	0.2941839
0.7427674	0.6887752	0.6564059	0.0472037	0.4636504	0.1697438	0.6656155	0.7287407	0.7170939	0.7402993	0.7938244	0.6823746	0.2314711	0.5847082	0.6191557	0.6866691	0.7888586	0.3015835	0.4517465	0.6852920	0.6513110	0.6601457	0.6810385	0.7014430	0.0490345	0.3262410	0.3128160	0.4795970	0.7744306	0.2137418	0.5638789	0.4508254	0.6191199	0.1072755	0.4479480	0.5265992	0.0000000	0.2241434	0.2673163	0.5101661	0.2869774	0.5987613	0.7801261	0.4887796	0.6376846	0.5206353	0.7442683	0.6503875	0.1528109	0.2482223
0.8487057	0.8186565	0.6478008	0.0361958	0.6750202	0.1665776	0.5756635	0.6586747	0.6652995	0.7284906	0.6320962	0.7055631	0.3485603	0.6422238	0.6819408	0.9472194	0.6593575	0.3407367	0.5044148	0.8168615	0.7082341	0.7672220	0.7682685	0.7349826	0.0218774	0.3504355	0.3909609	0.4129719	0.6953514	0.2467335	0.6517537	0.5919243	0.6658489	0.0874119	0.4160830	0.5986387	0.6810546	0.0000000	0.1888649	0.5330102	0.3014556	0.7439826	0.6713536	0.4142538	0.4939139	0.5087036	0.8151077	0.6738113	0.2064099	0.2671510
0.6308323	0.7436039	0.6969567	0.0323740	0.5766648	0.2605681	0.6336292	0.7451053	0.7063923	0.6350464	0.7446679	0.7352336	0.2734021	0.7185281	0.5787639	0.7070193	0.6676928	0.3245582	0.4480987	0.6474841	0.6007550	0.7043689	0.7635170	0.6234872	0.0321754	0.3616487	0.3125934	0.4474772	0.6902975	0.2494592	0.5943586	0.4852832	0.6404511	0.1312203	0.4189837	0.4467111	0.7218397	0.2622298	0.0000000	0.6644531	0.3289565	0.6452580	0.7242866	0.6098139	0.6014379	0.4412838	0.8582010	0.5945216	0.2008173	0.2613468
0.7048451	0.7038533	0.6457379	0.0296878	0.5176280	0.2734396	0.7029953	0.7345411	0.7379277	0.7792678	0.7749257	0.7699218	0.2850113	0.6350865	0.6622132	0.7062096	0.6929847	0.3275586	0.5090489	0.7427853	0.6862687	0.6196722	0.6477562	0.5815626	0.0202525	0.3819316	0.3575339	0.3991764	0.7883168	0.2281959	0.5893366	0.6208749	0.7097530	0.0678532	0.3755792	0.6476151	0.8134538	0.3414184	0.2350624	0.0000000	0.3706644	0.6730048	0.6179395	0.4969340	0.5161837	0.5321529	0.7540559	0.6995955	0.1843794	0.1966328
0.7025405	0.7977494	0.7324503	0.0580299	0.5486269	0.2401140	0.5803386	0.5411577	0.6989994	0.7194608	0.6201106	0.7729211	0.1969995	0.7305275	0.7535675	0.6685865	0.8050822	0.3172163	0.5145861	0.6159718	0.5403549	0.5593130	0.6888935	0.7547132	0.0178473	0.2803505	0.3130415	0.4254933	0.7232545	0.1959663	0.6570586	0.7086675	0.6355009	0.0787338	0.4618247	0.5056616	0.7842617	0.2509774	0.2659551	0.4973134	0.0000000	0.6056543	0.7023252	0.5255238	0.5203569	0.4899411	0.7263983	0.6411178	0.2071534	0.3431413
0.8481897	0.6813706	0.7661700	0.0440687	0.6045955	0.1982890	0.7835102	0.7303111	0.6761261	0.8022356	0.7030354	0.6147866	0.1468465	0.7292782	0.6395828	0.6324669	0.7330318	0.3212017	0.5563217	0.6060530	0.6518031	0.7983362	0.8444837	0.6250025	0.0220174	0.3255037	0.3761485	0.4434294	0.6791010	0.2216677	0.5269252	0.4642514	0.6737870	0.1122832	0.3754660	0.4937049	0.7776224	0.2074170	0.3043758	0.5026796	0.3561136	0.0000000	0.8007307	0.4958330	0.5034656	0.6008986	0.5934060	0.7493089	0.1529272	0.2455014
0.8143382	0.7663867	0.8687646	0.0391848	0.6557307	0.2171479	0.6091873	0.7696687	0.6985138	0.6695816	0.7107085	0.7790549	0.2132507	0.6514413	0.7101393	0.7637181	0.7282100	0.4104662	0.4908945	0.6961217	0.8175540	0.7936814	0.6561660	0.6967458	0.0263331	0.3328736	0.4008792	0.5136892	0.8621083	0.1386916	0.6326653	0.5572403	0.6219413	0.1088685	0.4144913	0.4671279	0.6640323	0.1956224	0.2474229	0.5453987	0.3029310	0.6215782	0.0000000	0.5076119	0.6067416	0.5131743	0.6811976	0.6164606	0.1676721	0.2034800
0.6847551	0.6147345	0.6321744	0.0611299	0.5241646	0.3010834	0.7498898	0.7283800	0.6569665	0.7196310	0.7018328	0.8399175	0.2220716	0.6353996	0.5926230	0.6548409	0.7328443	0.2907435	0.4354719	0.8226847	0.6950965	0.5749972	0.6934008	0.6413457	0.0295342	0.3588068	0.3378807	0.5101518	0.7115544	0.2495128	0.5682240	0.6289286	0.6225972	0.1647354	0.5251055	0.4786202	0.7643397	0.1754026	0.3827909	0.4664891	0.3452646	0.7934457	0.6800989	0.0000000	0.6461051	0.5419458	0.7567897	0.6065422	0.2050043	0.2429987
