YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.7694893	0.6388060	0.5793539	0.0165442	0.4664342	0.2330067	0.6225235	0.6649309	0.5868045	0.7690313	0.7921768	0.6025768	0.2242138	0.6814170	0.5229710	0.6740563	0.7226884	0.2909492	0.5360179	0.6988770	0.0000000	0.6146729	0.5904987	0.6765959	0.0352376	0.3483826	0.0147567	0.5756031	0.9245263	0.2000135	0.6237096	0.4992780	0.5906842	0.0769689	0.3568574	0.3913565	0.7554333	0.7082289	0.2105596	0.4744128	0.2952386	0.6859360	0.7795886	0.3840227	0.5966652	0.2747241	0.6416162	0.7384710	0.1317213	0.2730047
0.6566228	0.5860057	0.7800548	0.0283008	0.5546046	0.3045733	0.7022863	0.6781270	0.6623776	0.7050282	0.6715442	0.6616917	0.2367647	0.7885038	0.6191773	0.7113400	0.6268043	0.3875589	0.4372562	0.7156812	0.5996044	0.0000000	0.7422661	0.7178674	0.0502471	0.2459668	0.2682692	0.5395822	0.3036277	0.1641274	0.5676716	0.5196677	0.5842706	0.0696611	0.3718113	0.4540507	0.6790772	0.2540453	0.2895713	0.6259355	0.2139642	0.7711764	0.0034780	0.4902679	0.7010323	0.5977699	0.7310067	0.6205934	0.2780328	0.2366109
0.7651360	0.7042454	0.6443004	0.0539857	0.6049973	0.1283236	0.6600696	0.6409066	0.6906593	0.8669996	0.5849287	0.5915184	0.1905937	0.5862601	0.6469635	0.7950030	0.7515616	0.3787254	0.5703933	0.6835515	0.7029484	0.7130118	0.0000000	0.7835530	0.3918248	0.6858374	0.3670838	0.6504500	0.5868757	0.3145340	0.7180522	0.5350793	0.7177393	0.0782603	0.3281747	0.4294178	0.4449293	0.3162230	0.2147416	0.4514655	0.3041751	0.0445689	0.5876716	0.5790779	0.5702254	0.5111220	0.8421590	0.6298594	0.2437915	0.2519796
0.6949329	0.6066759	0.6547143	0.0632987	0.5990488	0.2214507	0.6867916	0.6327775	0.7209233	0.7245059	0.5069940	0.6417221	0.2103243	0.6605391	0.6868793	0.7940250	0.5255388	0.3705014	0.3890656	0.7559220	0.5755109	0.7764819	0.8107927	0.0000000	0.0230777	0.3795806	0.3682169	0.4970396	0.7861941	0.2508899	0.5791999	0.4937374	0.6561279	0.0588979	0.5360034	0.4687339	0.6839989	0.2603035	0.1776059	0.4997223	0.2892856	0.5589791	0.7388562	0.5423494	0.2362124	0.5505632	0.8045382	0.6910743	0.1502542	0.2721760
0.6774748	0.6396837	0.5440595	0.0337065	0.6042258	0.1903308	0.5751702	0.6356991	0.6742727	0.5243890	0.7039051	0.7241349	0.2184353	0.6756739	0.6421885	0.6603587	0.7525263	0.3593836	0.5404710	0.6256801	0.7382350	0.5518861	0.6665905	0.6743165	0.0000000	0.2837437	0.4155263	0.4917002	0.7222736	0.2410991	0.6744548	0.7487804	0.6197487	0.0705357	0.4868721	0.5243623	0.7099842	0.2577438	0.2464747	0.5829841	0.2992533	0.5670222	0.6921687	0.5234087	0.5316140	0.5128048	0.5454110	0.6907903	0.1891173	0.1876922
0.6983557	0.6259420	0.6537149	0.0521416	0.7157571	0.2581045	0.6700409	0.6723776	0.7367209	0.6790061	0.5634279	0.6644296	0.2662232	0.7772049	0.6944808	0.7175749	0.6398105	0.3964382	0.5416570	0.7333608	0.8948264	0.8608893	0.7151408	0.6408384	0.0413440	0.0000000	0.4196735	0.4902541	0.7399552	0.1764679	0.5408269	0.5950937	0.6914764	0.0911806	0.3904800	0.4656834	0.6796787	0.2960167	0.3384028	0.6091228	0.3157563	0.8460206	0.7703967	0.3915686	0.5466783	0.5908391	0.6414791	0.5579949	0.1388920	0.2223596
0.7018291	0.6859507	0.7439977	0.0477633	0.5977327	0.2605841	0.7132339	0.7467657	0.7217161	0.8251477	0.7442287	0.7168994	0.1582823	0.6797922	0.5091965	0.7191535	0.7252787	0.5287483	0.5436088	0.6071346	0.6190288	0.7705126	0.7091639	0.6639131	0.0499051	0.2896536	0.0000000	0.5111681	0.7816000	0.2294557	0.7282091	0.6674228	0.6319292	0.0755462	0.3928932	0.5667259	0.6852177	0.2750518	0.3130057	0.6105089	0.2848409	0.8099287	0.6504564	0.4608663	0.5342027	0.4582635	0.6307680	0.8446640	0.1884995	0.2154165
0.6413937	0.7039247	0.6600406	0.0563799	0.5943470	0.2144916	0.9613635	0.7915748	0.6994139	0.6892949	0.7100855	0.8064613	0.1682746	0.7039161	0.5273512	0.5822495	0.6769367	0.2758599	0.5469481	0.8736019	0.6481091	0.6015359	0.5864843	0.5949787	0.0331751	0.3238206	0.4308610	0.0000000	0.6446693	0.2449193	0.6192258	0.5615916	0.6532510	0.1077124	0.4100731	0.4996021	0.7251514	0.2584470	0.2463947	0.6581989	0.3172696	0.6502593	0.6332948	0.5643119	0.5449218	0.5482259	0.7281067	0.6382501	0.2279131	0.1881337
0.6927657	0.7378279	0.6206830	0.0505226	0.6275817	0.2604848	0.8124179	0.7673018	0.7632533	0.6757538	0.6081211	0.6968066	0.2737104	0.6400804	0.6251294	0.6715216	0.7520554	0.2878691	0.4818698	0.6126201	0.5723675	0.6917017	0.6841892	0.7354163	0.0355876	0.3400761	0.3418448	0.5672459	0.0000000	0.2387816	0.7061068	0.7388722	0.8259896	0.1164577	0.3924609	0.4706442	0.7530698	0.2456517	0.2086479	0.5070889	0.2991018	0.7282864	0.7605310	0.4210410	0.5044878	0.4588334	0.6759689	0.6870784	0.1218825	0.1952967
0.8093008	0.7642659	0.7052638	0.0338867	0.4977068	0.1822434	0.7760240	0.7451725	0.7932322	0.6685764	0.6288146	0.8310527	0.1774002	0.6480151	0.6682200	0.5828018	0.6089638	0.3740626	0.4946506	0.5853166	0.7145242	0.7461019	0.7321968	0.6802844	0.0305102	0.3069913	0.2881213	0.4141012	0.7133005	0.0000000	0.5614123	0.6060896	0.6870050	0.0602548	0.3851844	0.5000490	0.5982816	0.2634464	0.2737515	0.4798796	0.2799220	0.6846730	0.6466392	0.4428288	0.5153233	0.5095588	0.6244271	0.6135032	0.1983535	0.1868217
