YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.9763527	1.1138891	0.9743917	0.0717554	0.7780366	0.3093380	1.0316928	1.0672570	1.0036445	0.9830432	0.5751035	0.9735480	0.2654132	0.9593177	0.9360288	1.0258646	0.9567074	0.6142698	0.7165646	1.0718579	1.0832754	0.9344227	0.9691549	0.9180602	0.0485829	0.5712310	0.5281277	0.7776773	1.0622116	0.3276283	0.8332511	0.8053991	0.9617270	0.1563088	0.4650204	0.7280894	0.9830657	0.3867182	0.3495245	0.7367530	0.4622599	0.7336820	1.1185720	0.7473822	0.7906622	0.7108013	0.9211842	0.9796514	0.2573054	0.3672539
1.0509296	0.9408625	0.7985180	0.0599362	0.9407982	0.2483303	0.9535999	1.0665927	1.0219106	0.9768526	0.8663009	0.4572153	0.3507443	0.9180979	0.9508202	1.0107196	1.0384906	0.5275529	0.7514977	0.9639597	1.0928823	0.9575102	1.0080287	1.0335237	0.0545054	0.3695852	0.6385324	0.6532485	1.0187891	0.3380347	0.8636799	0.9160265	0.9316717	0.1099184	0.6263466	0.6849107	1.0474389	0.0922898	0.3035595	0.8298242	0.4798941	0.9836425	1.0035364	0.6993888	0.8210023	0.7595568	1.0266731	0.9123976	0.2404940	0.7281439
1.0645115	0.9366402	0.8856414	0.0864290	0.9058630	0.2436368	0.9435127	0.9525249	1.0258255	1.0454611	1.0999360	1.0162010	0.1321525	0.9669389	0.9971222	1.0975892	1.0900182	0.4721816	0.5746068	1.0032741	0.9459871	0.9954455	0.9272515	0.9747062	0.0564084	0.4870544	0.4668372	0.7174167	1.0521794	0.3229661	0.8736791	0.8589343	1.0606958	0.2282802	0.6295479	0.6826841	1.0792528	0.3893280	0.3432729	0.8349861	0.4018730	0.9140391	1.0409544	0.6999616	0.8408890	0.8362178	0.9521101	0.9223221	0.1738152	0.3407779
1.0146554	1.0764607	0.9841334	0.0786159	0.8880146	0.1461842	0.9689419	1.0002445	1.0550445	0.9914409	1.0649438	1.0591688	0.3865245	0.6151725	0.9332414	0.9447174	1.0546658	0.5226072	0.7190250	1.1140323	1.1206671	0.9680599	1.0875429	0.8746177	0.0433368	0.4444951	0.4950031	0.7766035	0.9801837	0.3621282	0.8997234	0.8932987	1.0473858	0.1343710	0.6205691	0.6858588	0.9690443	0.4068149	0.3398212	0.7820157	0.4495842	1.0417336	0.9314404	0.8072129	0.7696452	0.7335280	1.0417296	0.9279364	0.2419733	0.4213699
0.9628960	1.0652643	1.0816283	0.0839869	0.9422822	0.3275572	0.9891714	0.9049571	1.0022849	1.0257241	1.0727132	0.9569633	0.2768591	1.0105655	0.4607403	1.0023496	0.9879596	0.5909524	0.7849818	1.0451797	0.9678840	1.0343924	0.9581489	0.9854132	0.0616151	0.4946424	0.5200054	0.7075273	1.1216043	0.3395250	0.9388965	0.9162156	0.9188738	0.1430332	0.6706394	0.6896580	0.9677108	0.4256118	0.3061388	0.8308516	0.4736780	1.0259831	1.0362121	0.6952072	0.8268176	0.7056217	0.9217367	0.9777987	0.2906658	0.3740081
1.0202154	0.9986271	1.0488701	0.0559270	0.9413113	0.3442619	0.9937226	1.1269077	1.0308090	0.9594334	0.9825840	0.9115935	0.2964917	1.0910448	0.8884715	0.5634818	1.0219693	0.9031790	0.4730665	0.9595956	1.0339783	0.9688865	0.9724752	0.9774151	0.0466071	0.4504994	0.5989826	0.4173315	1.0450550	0.5211742	0.8149253	0.6896839	0.9679247	0.1380649	0.5782715	0.8588868	0.9596148	0.3430974	0.3592342	0.9117839	0.8335150	0.9795579	0.9437492	0.6693931	0.7122246	0.7071224	0.9963841	0.9735767	0.2187877	0.3622812
1.0373946	0.9985463	0.9481924	0.0565833	0.9747915	0.2878153	0.9072189	0.9812587	1.0161648	1.0708610	0.9720726	0.9145185	0.3317799	0.8594484	0.9147911	1.0961156	0.4778459	0.5179987	0.7485346	0.9461109	0.9931605	1.1022601	1.0979734	1.0994935	0.0635840	0.4320965	0.5017039	0.6901384	0.9226286	0.2919842	0.7929394	0.8747933	1.0046369	0.1346311	0.6640764	0.7334405	1.0079306	0.4303589	0.3840441	0.7682173	0.4325002	0.9551780	1.0447977	0.7076882	0.7922990	0.7728538	1.0285079	1.0300996	0.2144242	0.4330685
1.0107351	0.9570100	0.9928201	0.0726480	0.8580739	0.2781152	0.9212387	1.1238151	0.9863042	1.0657157	1.0052224	0.9589114	0.3500884	0.9214127	0.9198997	0.9386916	0.9716777	0.2523624	0.7019071	1.0720483	0.9212311	1.1578012	0.9581101	1.0605828	0.0638524	0.4943013	0.5605770	0.7129665	1.0140779	0.1227981	0.8492337	0.9054346	0.9096884	0.1272881	0.6695544	0.4360399	1.0310019	0.3700110	0.3516562	0.7393359	0.5185170	0.9246704	0.8927491	0.7545854	0.7775758	0.7383719	1.0210167	0.9586520	0.3027102	0.3291619
0.9702934	1.0402542	1.0467476	0.0480807	0.7759539	0.2492393	1.0718911	0.9714093	1.0213363	0.9628721	0.9934796	0.9677446	0.1716499	0.9790153	0.8937513	1.0676397	0.9216495	0.3178061	0.3919052	0.9234502	1.0385779	0.8900530	1.0088037	0.8837683	0.0457791	0.4621550	0.4551349	0.8765768	1.0432796	0.1241489	0.6695930	0.8321799	1.0100989	0.2480695	0.6029452	0.3958171	1.0329385	0.4528773	0.4965389	0.9180756	0.3854936	0.9599578	0.9582755	0.6704920	0.8783816	0.7934309	0.9917230	0.9069940	0.2020612	0.2974933
0.9905670	0.9806303	1.0079326	0.0553799	0.8961127	0.2600195	0.8408845	0.8227317	0.9776888	1.0831568	1.0372553	0.9799428	0.3296299	0.8721113	0.8953293	1.0102446	0.9650107	0.6045933	0.6962022	0.5241505	1.0800502	0.9753145	0.9940087	1.0723426	0.0401244	0.4596016	0.4559508	0.6385989	0.9563578	0.3589450	0.8175133	0.7786056	1.0685098	0.0930976	0.4981198	0.8378622	0.9486914	0.3904258	0.5939305	0.6454697	0.4075422	0.9326350	1.0426471	0.5840922	0.9621951	0.7832745	1.0366669	0.9651976	0.2751636	0.2904018
