YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.5664138	0.9085088	0.6087296	0.0785383	0.5949993	0.2249159	0.5979711	0.8537698	0.6185666	0.7619426	0.3676652	0.6047122	0.2233670	0.6833384	0.7503813	0.6726645	0.5999616	0.4649011	0.4801095	0.6958019	0.8007847	0.6838090	0.7114628	0.5756373	0.0560196	0.4143693	0.3395457	0.4563325	0.6706517	0.2207731	0.5306745	0.6283746	0.7085281	0.1112130	0.3188376	0.4585069	0.6133560	0.2797372	0.2359767	0.4753567	0.2835394	0.5136054	0.6984267	0.4752531	0.5560078	0.5364821	0.6401286	0.7637622	0.1228972	0.2278320
0.7618905	0.6657864	0.5216325	0.0428547	0.8428028	0.1382786	0.7981289	0.6520237	0.6808710	0.6559885	0.6688383	0.3185950	0.2277828	0.6690286	0.6606135	0.6894518	0.7174971	0.4071666	0.5659077	0.6575432	0.8087131	0.6059556	0.8101601	0.6795572	0.0472522	0.2825297	0.5009125	0.4206019	0.6798770	0.2302722	0.5575519	0.6908853	0.6015239	0.0693877	0.5066893	0.4100905	0.7108426	0.0617673	0.2155832	0.5813899	0.3415942	0.7511187	0.6226167	0.4420426	0.4632095	0.5465450	0.7721824	0.7403836	0.1802063	0.4497667
0.5912464	0.7372554	0.5709932	0.0485631	0.6049878	0.2053258	0.6438919	0.6849365	0.6577616	0.8096020	0.7163266	0.6125976	0.1119155	0.6461843	0.6717057	0.6946463	0.7417204	0.4002051	0.4783532	0.6281536	0.6219925	0.6454008	0.6207312	0.6566062	0.0343829	0.3542218	0.3048172	0.5007271	0.6905464	0.1850370	0.5329923	0.6337457	0.7363155	0.1537757	0.4203486	0.5189439	0.7348390	0.2653899	0.2774013	0.6525360	0.2652809	0.5761208	0.8516471	0.4207307	0.5218694	0.5653672	0.6833557	0.7306925	0.1153489	0.2875640
0.6922523	0.7667759	0.7301071	0.0566405	0.5849920	0.1530617	0.7107640	0.6324298	0.6946281	0.6028218	0.7514176	0.7502950	0.3206969	0.4919809	0.6298556	0.6292331	0.6763741	0.3065692	0.6135469	0.7427379	0.7581050	0.7553002	0.7614280	0.6238786	0.0174529	0.3149432	0.3948455	0.5406368	0.6408562	0.2497382	0.5997689	0.6057360	0.7245944	0.0938341	0.3608455	0.5015095	0.6112631	0.2337653	0.2456357	0.4900163	0.3194045	0.6245845	0.6684259	0.5363816	0.5465607	0.5091221	0.8077015	0.7408434	0.1392599	0.3456966
0.6836228	0.7475201	0.6868807	0.0419335	0.6040786	0.2159781	0.6670964	0.5759186	0.6232365	0.7427206	0.7947274	0.6607249	0.1677774	0.8877427	0.3778553	0.7247535	0.5969764	0.3949137	0.5478367	0.6985855	0.7793384	0.8118540	0.6123237	0.5928940	0.0317662	0.3440087	0.4459976	0.4302860	0.7676915	0.2656577	0.7058447	0.6561845	0.6443816	0.0865833	0.4754474	0.4682728	0.7153338	0.3296092	0.2300919	0.5187917	0.3346994	0.7465817	0.6798455	0.4441974	0.5577953	0.5079351	0.6779885	0.6642697	0.2071850	0.2871522
0.7407545	0.6325350	0.7598131	0.0352788	0.6206292	0.2275716	0.7815179	0.7656230	0.7117448	0.6943659	0.6586880	0.6946372	0.2297630	0.7185335	0.7395445	0.3776090	0.8187743	0.7439439	0.3344154	0.6916176	0.7129226	0.6295950	0.7959386	0.6980349	0.0323519	0.2643352	0.4614853	0.2226702	0.6646760	0.3527765	0.5228182	0.4525946	0.5957724	0.0825550	0.4358948	0.5313737	0.7402268	0.2291124	0.2409383	0.6659436	0.5194305	0.6217248	0.5869092	0.4074130	0.5242839	0.4773415	0.7303070	0.6813608	0.1152030	0.2256630
0.6752063	0.7944258	0.6160452	0.0318232	0.6683400	0.1871966	0.6071897	0.6897899	0.7712214	0.6897350	0.6457011	0.6597182	0.2048698	0.6085835	0.6626527	0.7138859	0.3599955	0.3565960	0.5504835	0.6414229	0.8240247	0.8741658	0.7574081	0.7472899	0.0670397	0.2456533	0.3966728	0.3781383	0.5616250	0.2372792	0.6131440	0.6565324	0.7382401	0.1240205	0.5466028	0.5121943	0.7071176	0.2553300	0.2586337	0.5628500	0.2422288	0.6807148	0.8205255	0.3972129	0.5744401	0.4825411	0.9639117	0.7145740	0.1529808	0.2943569
0.8156291	0.7577513	0.7240145	0.0382738	0.5388589	0.2150178	0.6029485	0.8548978	0.6664940	0.7146848	0.7055893	0.7391884	0.2659083	0.5930805	0.6319868	0.6277336	0.7585623	0.1573184	0.5791215	0.7093969	0.5451967	0.8321973	0.6304119	0.7828142	0.0761926	0.3363501	0.3883059	0.4705378	0.6726459	0.0994695	0.7445152	0.6454444	0.6198870	0.0807071	0.4552757	0.2663384	0.7848094	0.2390199	0.2256017	0.5201172	0.3768487	0.6241453	0.6887089	0.5789676	0.4896131	0.5217321	0.7156197	0.5403394	0.1923722	0.2786634
0.5661190	0.7000715	0.7142130	0.0258675	0.5858377	0.1446090	0.8474187	0.5976716	0.7314196	0.6694531	0.6059219	0.6890981	0.1342972	0.6342916	0.5345136	0.7508602	0.6869778	0.2232748	0.2988196	0.5816749	0.7820618	0.6830048	0.6860860	0.7075415	0.0600435	0.4103663	0.2747140	0.6886779	0.7470908	0.0714412	0.4325104	0.5543280	0.6348236	0.1295122	0.4408326	0.2687714	0.8069553	0.3375579	0.2938484	0.6476438	0.2897147	0.5981734	0.7277970	0.5416779	0.5947317	0.5431922	0.5806845	0.6721307	0.1356808	0.2070934
0.6551104	0.6946531	0.6621953	0.0531970	0.6470917	0.1707055	0.7055473	0.5747373	0.7990047	0.7893526	0.7592170	0.7496373	0.2019792	0.6003252	0.6905093	0.7784768	0.7168617	0.3209055	0.4915993	0.3988123	0.7713418	0.6616479	0.6786738	0.8464385	0.0434942	0.2668274	0.3133703	0.5144122	0.8452498	0.1968920	0.5393201	0.4755685	0.7675824	0.0343541	0.3444251	0.5963200	0.5819441	0.3001093	0.4771256	0.4630531	0.3090459	0.6100277	0.8105454	0.3960222	0.6115741	0.6011733	0.7861163	0.6553887	0.1814783	0.1886986
0.6460445	0.6724032	0.7659016	0.0300625	0.8010918	0.2078617	0.6972152	0.6733492	0.7193557	0.6851123	0.8275013	0.6387064	0.2760536	0.7224028	0.6566050	0.6206376	0.5733204	0.3142472	0.5224954	0.7872725	0.3943765	0.7350132	0.6155842	0.7476770	0.0346148	0.3344864	0.2110992	0.4636506	0.7036836	0.1357162	0.6382645	0.5754965	0.6091427	0.0909212	0.3991333	0.4531844	0.7468645	0.3379270	0.2251886	0.6841497	0.3120336	0.6850211	0.6285210	0.5382663	0.6020240	0.6107463	0.7273765	0.5603872	0.1601745	0.2016919
0.8864068	0.6965597	0.7821379	0.0418474	0.5723663	0.2458632	0.7052673	0.7387597	0.5431010	0.7757801	0.6113808	0.7260593	0.2601632	0.7342443	0.5119769	0.6724573	0.7020815	0.3330860	0.4773890	0.7982673	0.5990422	0.3195426	0.7070309	0.6747025	0.0656300	0.3649037	0.3841766	0.4776629	0.6743237	0.2179273	0.6697971	0.6340527	0.7170364	0.0602629	0.3391439	0.4452957	0.6966317	0.2114341	0.2557607	0.4333733	0.2880300	0.7558687	0.6942692	0.5764570	0.4641070	0.4676423	0.7357144	0.7310873	0.1600225	0.2270235
0.7420558	0.7009449	0.7515153	0.0651831	0.5813208	0.1757119	0.7081086	0.5952082	0.6691462	0.6442658	0.7125650	0.6017592	0.2441197	0.6994113	0.6204106	0.7803257	0.6619896	0.3891853	0.5160010	0.7402093	0.6846310	0.7250814	0.2953166	0.6062592	0.1409506	0.5861784	0.3556458	0.4638990	0.6049460	0.2889053	0.6043178	0.6150835	0.7265521	0.0873531	0.4762817	0.6407380	0.6494293	0.2151613	0.2156510	0.5271251	0.3308423	0.4556720	0.7914060	0.4414115	0.6882525	0.5550635	0.5883299	0.5911976	0.2265749	0.3199130
