YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.6980679	0.6992512	0.5899534	0.0454998	0.5761642	0.1553975	0.5973678	0.7805665	0.6801347	0.7481950	0.7808474	0.5840128	0.2211211	0.6219242	0.5971591	0.6528950	0.7653527	0.3461728	0.5545886	0.8064318	0.7167795	0.6229818	0.7233149	0.7325804	0.0870464	0.1316577	0.3324889	0.4494864	0.6279748	0.2162397	0.5239966	0.7051934	0.6866326	0.1122368	0.5018714	0.4518366	0.6133308	0.2787032	0.2173836	0.5657532	0.2660135	0.6795928	0.6714422	0.4795158	0.4824587	0.6154731	0.6548079	0.6929175	0.1267009	0.2034252
0.6765297	0.7638721	0.7184368	0.0359459	0.6273563	0.2152467	0.6843726	0.6568053	0.6516802	0.7027519	0.7181116	0.7286196	0.2135060	0.6446265	0.6458204	0.7126338	0.7174434	0.3014564	0.4745385	0.7158833	0.7001746	0.8409538	0.6823084	0.7300163	0.0219750	0.3349899	0.2012812	0.4979620	0.8043022	0.1930723	0.7417417	0.4810474	0.6301022	0.1676548	0.4443655	0.4378039	0.7523573	0.3442847	0.1960642	0.5818355	0.3075939	0.6489390	0.7900050	0.4704170	0.5454368	0.4543654	0.6819108	0.7512548	0.1800353	0.2251693
0.6208465	0.7020131	0.5821838	0.1001356	0.6147810	0.2029236	0.7470447	0.7067136	0.6394189	0.6877140	0.7967070	0.7058009	0.2291075	0.8240210	0.5101463	0.7961877	0.7973608	0.3433235	0.4393310	0.5926942	0.6677178	0.7108039	0.7055551	0.6378033	0.0338486	0.2659058	0.3405689	0.2566500	0.7217337	0.2747537	0.5947056	0.5034913	0.5983227	0.1091073	0.4565114	0.4230054	0.6681827	0.2271686	0.2268737	0.5527650	0.3526283	0.6011512	0.6743299	0.5311120	0.5427662	0.5033341	0.6527798	0.7134694	0.1499640	0.2981320
0.7015057	0.6026578	0.6881571	0.0343318	0.6391566	0.1717679	0.8542951	0.6786632	0.6215172	0.8002103	0.7542714	0.7327642	0.2237455	0.6418709	0.5567626	0.6332795	0.6647347	0.3878656	0.5432188	0.8234344	0.5940723	0.6763609	0.6645553	0.6425946	0.0223055	0.3605131	0.3830357	0.4746402	0.3997998	0.1838546	0.6600229	0.5914692	0.6948421	0.0735479	0.4344032	0.4765314	0.7217821	0.2690598	0.2231391	0.7045211	0.2519095	0.6271445	0.7379997	0.5058508	0.5885288	0.6647756	0.6854379	0.7226521	0.1579592	0.2960712
0.7237773	0.7309263	0.8016668	0.0659068	0.5979175	0.1684403	0.5272112	0.6189442	0.7187100	0.6812619	0.7774930	0.6361963	0.2692233	0.7036877	0.6522975	0.8396811	0.7437482	0.3684500	0.5339748	0.6802360	0.7033987	0.7041905	0.7845050	0.7289907	0.0330969	0.2661598	0.3954586	0.4559516	0.6361343	0.0662364	0.5496032	0.6045305	0.7259223	0.0876648	0.4382954	0.4334823	0.6572326	0.2244994	0.1760961	0.5559541	0.2926762	0.6941772	0.5823555	0.4828368	0.5687502	0.6546680	0.7024864	0.7208876	0.1564234	0.3479767
0.8073265	0.5951059	0.6292602	0.0662033	0.6299372	0.2100972	0.6322859	0.7687991	0.7890811	0.7818812	0.6628012	0.6635172	0.1772661	0.8625094	0.5331811	0.7747242	0.8021279	0.2502166	0.5714219	0.6688391	0.8625916	0.7839417	0.6475698	0.7378934	0.0245474	0.3456600	0.4264489	0.5435615	0.8952400	0.1876909	0.3162390	0.5469224	0.7723726	0.1053265	0.4098993	0.4995878	0.7698573	0.2878620	0.2192504	0.5816301	0.3059703	0.7995120	0.6106184	0.4938563	0.6695765	0.5828499	0.7738776	0.5065824	0.1745350	0.2698314
0.6204079	0.8499139	0.6101465	0.0623387	0.6168855	0.1721869	0.6670086	0.5833407	0.7839902	0.7385042	0.5793525	0.6332985	0.2358011	0.6291797	0.4495938	0.7674655	0.7223024	0.3955613	0.4936707	0.6889632	0.7657096	0.6561203	0.6310889	0.6730597	0.0278135	0.3048317	0.4397849	0.4622625	0.6510305	0.2438438	0.5624652	0.3182171	0.6054383	0.0731939	0.4124135	0.4586423	0.6646008	0.2171811	0.2739502	0.5765918	0.3307815	0.6092055	0.6757520	0.5769870	0.5382589	0.5103748	0.6399572	0.7878184	0.2067300	0.2799506
0.7582550	0.7706930	0.6354207	0.0591295	0.6412183	0.2417452	0.5893733	0.7832577	0.6695547	0.7306061	0.6174746	0.6287382	0.2523845	0.5836066	0.5721015	0.6858209	0.6892439	0.3381242	0.5245235	0.7079430	0.7563009	0.7659557	0.6936025	0.8135866	0.0477294	0.2616717	0.4146562	0.5546789	0.7375836	0.1640898	0.7037869	0.5612013	0.3572413	0.1280541	0.4238252	0.5005904	0.7445525	0.2506291	0.2001950	0.5892486	0.2355104	0.7705748	0.7215149	0.5025800	0.6027043	0.5503614	0.6730867	0.5352052	0.1551457	0.2586275
0.7133892	0.6657816	0.6673696	0.0477963	0.5815786	0.2184747	0.7996837	0.7559206	0.6763475	0.7705158	0.7343708	0.6781482	0.2972212	0.7425972	0.5481357	0.6419985	0.7000384	0.3433336	0.4110419	0.7083998	0.7022580	0.7249931	0.7229244	0.7303401	0.0380346	0.3129836	0.3909617	0.4156619	0.6868483	0.2497997	0.6352812	0.6186330	0.6946260	0.0312062	0.3861403	0.5480763	0.7041599	0.2526030	0.2393811	0.5035195	0.2251403	0.7948428	0.5291021	0.6126994	0.5023355	0.5027675	0.7938593	0.6486560	0.1903793	0.3151042
0.7671827	0.6660979	0.6514594	0.0558125	0.6680187	0.1727288	0.6205092	0.7862422	0.7592783	0.7073632	0.6436969	0.7223324	0.1974998	0.6360112	0.6326379	0.7205100	0.6111650	0.3846259	0.5342830	0.7175938	0.6574826	0.6382519	0.7155405	0.6513290	0.0316126	0.2781532	0.3473864	0.4345038	0.8004382	0.1845585	0.6576347	0.4876126	0.6087291	0.0640281	0.2004516	0.4568182	0.8297927	0.2785433	0.2268407	0.6253534	0.2931339	0.7106199	0.6497107	0.6295911	0.5583337	0.6235979	0.6670793	0.7695914	0.2700574	0.2574575
