YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.9522758	0.8636243	0.9693924	0.0639920	0.5792336	0.0992052	0.6821879	0.9533951	1.0000000	0.7462154	1.0000000	1.0000000	0.8508645	0.7055375	0.4361767	1.0000000	0.8492363	0.6010110	0.8860824	0.6522422	1.0000000	1.0000000	1.0000000	0.8542280	0.0484662	0.4343711	0.4213565	0.6266998	0.9999991	0.4278475	0.9113219	0.7849397	0.6148762	0.0744179	0.6507910	0.6832182	1.0000000	0.0956364	0.4134636	0.1993705	0.4070381	0.9698850	0.9996496	0.3711561	0.8839096	0.6184180	0.9420682	0.8837134	0.5232570	0.4083909
0.9520011	0.5953280	0.8095174	0.0019117	0.9605752	0.0884618	0.7958278	1.0000000	1.0000000	1.0000000	1.0000000	0.6151544	0.0560123	0.7546629	0.9984972	1.0000000	0.6619056	0.4978583	0.7108336	0.8284478	1.0000000	1.0000000	1.0000000	1.0000000	0.0479141	0.2949651	0.3955307	0.6867592	1.0000000	0.2583930	0.8219078	0.2601702	0.9993612	0.3828652	0.5912821	0.7399618	1.0000000	0.1089258	0.3891283	0.8828270	0.3507035	0.9652311	0.9996427	0.3386068	0.9919115	0.8092708	0.9685335	0.5864346	0.0030416	0.6142648
0.9995947	0.5385054	0.4249624	0.0645883	0.9856214	0.3236966	1.0000000	1.0000000	0.6472768	0.7309755	1.0000000	1.0000000	0.2407496	0.7731067	0.9490567	0.9590510	0.7930736	0.2948781	0.6667525	0.9121255	1.0000000	0.6851930	1.0000000	1.0000000	0.0485400	0.3286000	0.3822700	0.8228757	0.9134150	0.1942841	0.8178296	0.1525023	0.7649502	0.1439737	0.8491616	0.3720802	0.9912541	0.9016833	0.3180844	0.9194173	0.3260495	0.9029654	0.9892704	0.7760821	0.5239268	0.7585579	0.9792529	0.9158981	0.0368038	0.4614875
0.9999435	0.9449613	0.9806475	0.0642072	0.5282307	0.8090016	1.0000000	1.0000000	1.0000000	0.7047181	0.7506293	1.0000000	0.4461512	0.9799732	0.1803567	1.0000000	1.0000000	0.3758797	0.8409673	0.9705317	1.0000000	1.0000000	0.7983024	1.0000000	0.0719674	0.5070915	0.7771365	0.5460485	0.7552000	0.5148921	0.9789664	0.7684670	0.7621805	0.0997552	0.5909448	0.5484336	0.8792047	0.1927245	0.2977376	0.6882811	0.4070381	0.7788036	0.9996195	0.7428070	0.7535937	0.5729386	0.9988040	0.9574016	0.4131592	0.5216383
0.9522623	0.8915289	0.9661795	0.0692517	0.7288143	0.1653004	0.8663476	1.0000000	1.0000000	0.4683434	1.0000000	1.0000000	0.3851639	0.8903568	0.6457691	1.0000000	0.8285340	0.4880857	0.6771408	0.7708503	0.9519540	1.0000000	0.6688238	1.0000000	0.0593184	0.5723280	0.7300909	0.6273584	0.8070908	0.4335478	0.8674924	0.7719704	0.8126222	0.0439379	0.5682609	0.8048165	0.7036367	0.5839128	0.3029164	0.4896050	0.2892138	0.9044248	0.9895496	0.5724286	0.8803254	0.6265891	0.9996294	0.8781787	0.2698970	0.8821625
0.9999594	0.9999868	0.9929959	0.0593261	0.9738576	0.2329035	0.7893214	0.7444768	1.0000000	1.0000000	0.9176703	0.9736107	0.5328441	0.9501925	0.5819737	1.0000000	0.8310870	0.5709283	0.8247438	1.0000000	1.0000000	1.0000000	0.7783431	0.8158975	0.0764175	0.3765594	0.4964082	0.6435133	0.9999996	0.4282333	0.9206512	0.8156198	0.6974917	0.0911050	0.6246788	0.6639663	0.9148290	0.3996412	0.2259829	0.6495371	0.3003720	0.8337844	0.9996324	0.4026726	0.7313517	0.8270408	0.9997692	0.8874307	0.3442105	0.3599820
0.9987722	0.4112465	0.5803528	0.0016410	0.3588730	0.1185409	0.9118426	0.9484380	1.0000000	1.0000000	1.0000000	0.4949959	0.3969344	0.4004649	0.8462487	1.0000000	1.0000000	0.4880857	0.6771408	1.0000000	0.9947995	0.7944286	1.0000000	0.6682006	0.0479141	0.3039278	0.6687661	0.6927979	0.6685578	0.3357547	0.4105066	0.0421764	0.6796742	0.0582346	0.6783473	0.6386849	0.9070950	0.3299187	0.3393456	0.1963387	0.2977860	0.9612406	0.9995050	0.6007382	0.7782403	0.2467669	0.9418181	0.9035891	0.0440788	0.6241183
0.9999795	1.0000000	0.9740153	0.0012725	0.8570374	0.5270485	1.0000000	1.0000000	1.0000000	1.0000000	0.7769076	0.6504859	0.2882412	0.6765401	0.9230674	1.0000000	1.0000000	0.3740519	0.7189012	1.0000000	0.9616242	1.0000000	0.7962880	0.7668007	0.0733756	0.4655264	0.5039694	0.5508498	0.4380414	0.4965311	0.5138836	0.8338244	0.9606025	0.0778930	0.6790717	0.4806453	0.7953586	0.2861395	0.3249681	0.9411118	0.4070381	0.8133420	0.9895496	0.8500798	0.7960609	0.7032119	0.9409710	0.8763347	0.2281670	0.5834978
0.9999554	0.9999864	0.8816865	0.0593261	0.7460653	0.4950602	1.0000000	0.9289187	0.8673485	1.0000000	1.0000000	0.7248786	0.5017376	0.9596481	0.5251848	0.9876748	0.9406506	0.3585566	0.6740803	0.9322112	1.0000000	1.0000000	1.0000000	1.0000000	0.0479141	0.4114545	0.4634933	0.7780753	0.9999999	0.7737936	0.9607919	0.8156196	0.7939122	0.0853182	0.8239462	0.4610863	1.0000000	0.1127474	0.3632085	0.6284375	0.2408106	0.9609530	0.9996862	0.7656910	0.8511166	0.6383957	0.9407318	0.9518231	0.3299561	0.5224128
0.9998814	0.7382672	0.7517384	0.0037248	0.8883647	0.4800469	0.9930183	0.9218776	0.9611449	0.8003700	1.0000000	1.0000000	0.2504826	0.9645771	0.5522627	1.0000000	0.7805490	0.5212684	0.7331285	1.0000000	1.0000000	0.7473539	1.0000000	0.8075413	0.0307447	0.3565083	0.7596702	0.6725367	0.8242565	0.6053925	0.8781661	0.4820209	0.9252063	0.0958520	0.6234245	0.7536111	1.0000000	0.5755616	0.3203350	0.3865990	0.4070381	0.9713015	0.9894064	0.3582880	0.8657430	0.7184199	0.9419207	0.9250755	0.2246553	0.4226776
