YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.9522909	1.0000000	0.8213551	0.0182014	0.7194879	0.1908703	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.5527814	0.9031613	0.5952114	0.5484059	0.9423084	0.8676827	0.5838632	0.4812110	1.0000000	0.9151360	0.8096957	0.4838263	0.0710725	0.5125147	0.4807939	0.5012912	0.7270722	0.5574666	0.8073249	0.8156299	0.7428001	0.0894844	0.5360542	0.8464317	1.0000000	0.3573543	0.6333000	0.4777016	0.7322556	0.9250277	0.9870297	0.6429378	0.6608524	0.7007445	0.9422152	0.9638300	0.3546883	0.3464088
0.9999505	1.0000000	0.9546460	0.0024171	0.6340191	0.1141363	0.9493392	0.9678250	1.0000000	0.9417800	0.8339401	0.6804737	0.2355818	0.9340730	0.9515478	0.9387811	1.0000000	0.5183295	0.6914123	0.8442474	1.0000000	0.7684799	0.8222338	0.6795025	0.0692299	0.5341451	0.2882847	0.5497008	1.0000000	0.3921686	0.4341772	0.8156299	0.9759954	0.0888972	0.5530925	0.6254819	0.9138778	0.3051352	0.3726111	0.9949023	0.4711474	0.8254992	0.9993850	0.8447127	0.6647842	0.6186666	0.9997319	0.8687148	0.0776111	0.6197630
0.9522860	0.9773151	0.9591232	0.0018159	0.8940556	0.2253805	1.0000000	0.9920240	1.0000000	0.9889335	1.0000000	0.9337509	0.3875886	0.9121125	0.8536674	1.0000000	1.0000000	0.4880879	0.6771408	0.9577208	0.8305092	0.9837893	1.0000000	1.0000000	0.0479243	0.4343711	0.5717821	0.6927809	1.0000000	0.2496278	0.9562655	0.7975583	0.9201093	0.0484683	0.5981932	0.8119206	1.0000000	0.7823358	0.3532169	0.2941598	0.4070381	0.9630819	0.9996483	0.7323756	0.9223555	0.8194200	0.9996398	0.8823495	0.2675291	0.3925551
0.9999665	0.9999836	0.9690101	0.0593261	0.8921421	0.2440154	1.0000000	0.5981761	0.9449297	1.0000000	1.0000000	1.0000000	0.2583711	0.6956841	0.5678026	0.7501096	0.9407588	0.6565922	0.7560489	1.0000000	1.0000000	0.6922361	0.6865321	0.9012914	0.0686425	0.1061997	0.5724802	0.5971197	0.9999998	0.3993743	0.8377002	0.8522955	0.9698603	0.0694591	0.7055073	0.7836153	1.0000000	0.2902966	0.3131279	0.9542729	0.6972545	0.8949035	0.9884909	0.3723611	0.4079597	0.7201719	0.9421253	0.9594134	0.1857035	0.3464088
0.9522886	0.9999812	0.9848578	0.0608549	0.8272251	0.0446918	0.6924919	1.0000000	1.0000000	0.8702689	1.0000000	0.7844060	0.2822889	0.6171536	0.9265719	0.8727168	1.0000000	0.4800525	0.6426108	1.0000000	0.5331432	0.7503158	1.0000000	1.0000000	0.0467104	0.4343711	0.6103144	0.6978009	0.5144096	0.3387766	0.9433873	0.8156157	0.9625261	0.1300870	0.6503100	0.5931465	0.9921978	0.3983932	0.2400077	0.4935514	0.5473385	0.9123262	0.9994197	0.6560284	0.9294560	0.7521308	0.9995633	0.8756779	0.0445893	0.4882137
0.9522418	0.8358815	0.9584500	0.0017066	0.7894084	0.5532056	0.9708812	1.0000000	1.0000000	1.0000000	1.0000000	0.9317569	0.2557238	0.9600424	0.5039880	1.0000000	0.8142074	0.4656349	0.7108643	1.0000000	0.8191394	0.8998154	1.0000000	0.9637970	0.0479141	0.4343711	0.7239963	0.5867525	1.0000000	0.2294161	0.9267249	0.7509403	0.8174564	0.0850933	0.6039372	0.7563034	0.6711077	0.1100341	0.2822996	0.6657915	0.4070381	0.9736550	0.9996821	0.4803673	0.8028972	0.8754314	0.9417262	0.8641965	0.2289806	0.3195189
0.9522885	1.0000000	0.7976465	0.0015553	0.5666343	0.3949954	0.9392414	0.7250487	1.0000000	1.0000000	1.0000000	0.7020785	0.2369970	0.6376780	0.9278137	0.7449142	0.8448280	0.6534127	0.6846328	0.6809136	1.0000000	0.6341032	1.0000000	1.0000000	0.0479141	0.3552279	0.3772619	0.5987761	0.5471814	0.3966048	0.9673696	0.8321288	0.6111606	0.1454387	0.5425186	0.7529854	1.0000000	0.4672715	0.4677319	0.6072934	0.7034162	0.9029655	0.9883170	0.7528124	0.6391600	0.5887364	0.9998990	0.9545300	0.2126528	0.5404390
0.9522390	0.8181438	0.9818766	0.0075488	0.9861232	0.3573279	1.0000000	0.6171649	0.7406778	0.6836481	0.9579279	0.9734891	0.5698110	0.9166251	0.5043554	0.7759047	0.6992923	0.5879723	0.6112817	0.8612627	1.0000000	1.0000000	1.0000000	0.9354192	0.0488806	0.3072337	0.4479873	0.6339239	0.7281740	0.3950118	0.8097231	0.6594596	0.7017092	0.0882051	0.5928638	0.9284746	1.0000000	0.3263584	0.4153100	0.5247450	0.6657705	0.9586418	0.9992548	0.6069909	0.7708049	0.8761946	0.9998342	0.9534821	0.1581601	0.7376481
0.9523004	1.0000000	0.9926324	0.0043635	0.9515252	0.2334304	1.0000000	1.0000000	0.7158891	0.7864628	1.0000000	1.0000000	0.8148883	0.7755341	0.4975265	1.0000000	0.4951044	0.3117411	0.6771408	0.8131371	1.0000000	1.0000000	0.6337259	1.0000000	0.1093228	0.6435019	0.2695685	0.7553189	0.7069243	0.1389591	0.9302649	0.8156299	0.6399242	0.0197391	0.8021822	0.3970585	0.9556563	0.3673979	0.3575137	0.5174405	0.3551922	0.9042649	0.9895497	0.7367393	0.3016152	0.7456015	0.9395769	0.9632787	0.5021766	0.4700407
0.9998562	0.7505872	0.3572660	0.0026236	0.8004373	0.1470801	0.7855491	1.0000000	1.0000000	0.9218907	1.0000000	0.9665004	0.0202017	0.9518259	0.9998762	0.6512245	1.0000000	0.7733132	0.7205851	1.0000000	1.0000000	1.0000000	0.8026945	0.5803079	0.0383419	0.5165046	0.5752359	0.5410568	0.6145742	0.6198108	0.6096781	0.5292047	0.9999506	0.6385654	0.7895277	0.8403656	1.0000000	0.1795447	0.2524846	0.8640086	0.8089647	0.9649170	0.9883977	0.8819673	0.6578923	0.6724464	0.9421896	0.1897226	0.1832711	0.2066845
0.9999643	0.8704675	0.9659368	0.0619247	0.9165688	0.3770484	0.9354967	0.9652476	0.8507398	0.8161697	1.0000000	0.8628308	0.4173209	0.9822034	0.8295691	0.7819350	0.6743134	0.5828619	0.6133837	1.0000000	0.6884731	0.5389455	0.9695309	1.0000000	0.0170582	0.4436056	0.3680423	0.6271702	0.9861310	0.5055279	0.7153732	0.7475753	0.9050222	0.1033931	0.8102739	0.7718680	1.0000000	0.4172840	0.3256687	0.5668681	0.6581877	0.8987708	0.9954748	0.9320076	0.4917485	0.7989022	0.9420432	0.8783723	0.1582915	0.4179436
0.9999727	0.9999807	0.4624425	0.0593261	0.8523381	0.0695553	1.0000000	1.0000000	1.0000000	1.0000000	0.9570860	1.0000000	0.0023915	0.9782813	0.8820199	1.0000000	0.7128222	0.4623638	0.6771408	1.0000000	0.7819920	1.0000000	1.0000000	0.7052025	0.0364000	0.3570556	0.5795602	0.6949363	0.8396345	0.2286678	0.8205963	0.8156152	0.4914716	0.9450854	0.8826545	0.5768232	0.4782801	0.4038157	0.3393451	0.7099387	0.4070381	0.8979692	0.9895497	0.8663698	0.9850566	0.7748711	0.9417107	0.2013816	0.0859361	0.2117838
