YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.5000002	0.8421606	1.0000000	0.5881320	0.6131040	0.9945924	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268377	0.7197616	1.0000000	0.0335909	0.1430122	0.1614117	1.0000000	0.3262313	0.0142757	1.0000000	1.0000000	0.8729026	0.0959145	0.5663034	0.0640367	0.6340285	0.5941941	0.8996897	0.8138804	0.9318877	0.0335609	0.9956372	0.1419548	0.5753965	0.2933046	0.7555875	0.5105610	0.3085150	0.0985187	0.0324643	0.1165484	0.4027203	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.3660095	1.0000000	0.5881186	0.0908985	0.9945924	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268379	0.7197616	1.0000000	0.0335909	0.1429554	0.1614126	1.0000000	0.3024626	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5941907	0.8996735	0.8138814	0.9318877	0.0335609	0.9956382	0.1419548	0.5753911	0.2640491	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.8129506	0.5000001	0.5881271	0.0908985	0.9945924	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268378	0.7197616	1.0000000	0.0335909	0.1430045	0.1614095	1.0000000	0.5283364	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5941953	0.8996867	0.8138810	0.9318877	0.0335609	0.9956377	0.1419548	0.5753955	0.5534583	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.6751181	0.2111294	0.6618857
1.0000000	0.7320153	1.0000000	0.2941528	0.0908985	0.9945924	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268377	0.7197616	1.0000000	0.0335909	0.1430329	0.1614026	1.0000000	0.3024625	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5942016	0.8996925	0.8138817	0.9318877	0.0335609	0.9956382	0.1419548	0.5753972	0.2640471	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.7320134	1.0000000	0.5881369	0.0454781	0.9945924	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268378	0.7197616	1.0000000	0.0335909	0.1429865	0.1614207	1.0000000	0.3024634	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5941866	0.8996854	0.8138793	0.9318877	0.0335609	0.9956363	0.1419548	0.5753953	0.2640482	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.7320088	1.0000000	0.5881415	0.0908985	0.4973636	0.1009800	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268378	0.7197616	1.0000000	0.0335909	0.1429908	0.1614131	1.0000000	0.3024629	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5941922	0.8996840	0.8138806	0.9318877	0.0335609	0.9956374	0.1602007	0.5753946	0.2640481	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.7312698	1.0000000	0.5881256	0.0908985	0.9945924	0.0505030	1.0000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268377	0.7197616	1.0000000	0.0335909	0.1430329	0.1614026	1.0000000	0.3024625	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5942016	0.8996925	0.8138817	0.9318877	0.0335609	0.9956382	0.1419548	0.5753972	0.2640471	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.7307037	1.0000000	0.5740762	0.0908985	0.9945924	0.1009800	0.5000000	0.0895328	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268377	0.3260459	1.0000000	0.0335909	0.1430122	0.1614117	1.0000000	0.3735169	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640485	0.8691346	0.5941941	0.8996897	0.8138804	0.9318877	0.0336729	0.9956372	0.1419548	0.5753965	0.3548915	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.8121344	0.9255490
1.0000000	0.7319998	1.0000000	0.5881106	0.0908985	0.9945924	0.1009800	1.0000000	0.0447831	1.0000000	1.0000000	0.0547299	1.0000000	1.0000000	0.0268378	0.7197616	1.0000000	0.0335909	0.1430013	0.1613972	1.0000000	0.3024618	0.0142757	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.5942037	0.8996814	0.8138833	0.9318877	0.0335609	0.9956397	0.1419548	0.5753934	0.2640480	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
1.0000000	0.7320108	1.0000000	0.5881272	0.0908985	0.9945924	0.1009800	1.0000000	0.0895328	0.5000006	1.0000000	0.0547299	1.0000000	1.0000000	0.0268378	0.7197616	1.0000000	0.0335909	0.1430045	0.1614095	1.0000000	0.3024627	0.0454745	1.0000000	1.0000000	0.2945979	0.0959145	0.2994022	0.0640367	0.6340285	0.6078030	0.8996867	0.5341846	0.9318877	0.0335609	0.9956377	0.1419548	0.5753955	0.2640478	0.7555875	0.3381055	0.3085150	0.6679092	0.0324643	0.1110541	0.6589934	0.4123306	0.8028276	0.2111294	0.6618857
