YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.9955645	0.3674720	0.6402874	0.6135619	0.0574221	0.9759876	0.1009800	1.0000000	0.1330963	0.9728544	1.0000000	0.1142919	0.5494238	1.0000000	0.0855242	0.7939799	0.8224330	0.0612908	0.0210809	0.2406825	1.0000000	0.5281482	0.5004309	0.8811711	0.8231826	0.2981654	0.0959145	0.2778842	0.0640366	0.2581409	0.8398518	0.7706824	0.8487451	0.9411036	0.0000002	0.9999887	0.0163037	0.9534869	0.4516211	0.8339792	0.3391259	0.3195011	0.6322127	0.0042331	0.1110651	0.7028082	0.4123306	0.2858659	0.1570612	0.6098200
0.8260714	0.9483384	1.0000000	0.9303177	0.1314337	0.9729493	0.0031066	1.0000000	0.3454645	0.9194212	1.0000000	0.0633197	1.0000000	0.5125691	0.0296185	0.6734064	0.7546370	0.0232609	0.3882473	0.4441297	1.0000000	0.4935819	0.0000008	0.5239732	1.0000000	0.2867099	0.1282134	0.3334586	0.0427569	0.3392427	0.2087965	0.5892116	0.7054259	0.8636879	0.0335611	0.9129655	0.0007206	0.4791402	0.5228483	0.8600340	0.3832945	0.3026215	0.6446847	0.0431824	0.1116836	0.5419542	0.3629064	0.7507340	0.2060994	0.6953516
1.0000000	0.8607656	1.0000000	0.2899177	0.0665166	0.9862658	0.0033185	0.9835270	0.0000006	1.0000000	0.9480070	0.3638907	1.0000000	0.9855412	0.5664825	0.8140943	1.0000000	0.0335909	0.4248272	0.3223870	1.0000000	0.6472088	0.2795383	1.0000000	1.0000000	0.2945979	0.0074630	0.2445216	0.0323994	0.4717996	0.4244627	0.7183853	0.7564872	0.9014553	0.0000001	0.5356898	0.0739632	0.2371589	0.7255278	0.8403923	0.3381055	0.3085150	0.7388889	0.0804577	0.1110541	0.7530314	0.2925630	0.8338049	0.1479149	0.5472778
0.9812092	0.5902649	1.0000000	0.3805080	0.0969491	0.9729941	0.0099255	0.8157175	0.0000000	0.5410313	1.0000000	0.3206989	0.9366508	0.6715284	0.1973816	0.5618686	0.7554924	0.0409731	0.1982828	0.1372253	0.6407209	0.5320568	0.0195076	1.0000000	0.9348072	0.3100275	0.0823686	0.3056515	0.0640371	0.4239229	0.5417829	0.7967771	0.4940003	0.9053932	0.0335622	0.9882672	0.0010736	0.6383613	0.5764490	0.5479590	0.2521256	0.2548297	0.6726126	0.0639339	0.0006666	0.7732505	0.5654979	0.7173579	0.3710270	0.7765254
1.0000000	0.9504463	0.9336181	0.9270530	0.0486494	0.9946904	0.1014549	0.6055926	0.4057445	1.0000000	0.9722133	0.1288647	1.0000000	1.0000000	0.0432540	0.4544213	1.0000000	0.0813072	0.3875555	0.4857858	0.9476638	0.4220315	0.3858242	0.6641174	0.7560097	0.2800215	0.0074830	0.1413655	0.0170695	0.7431703	0.4076186	0.3089146	0.6765587	0.8594257	0.0010232	0.9133939	0.1419537	0.6406797	0.4802110	0.3849086	0.3381055	0.2347966	0.6776200	0.0000023	0.0006794	0.6378426	0.3188610	0.7443320	0.5740323	0.7260744
0.4316786	0.4488499	0.9428525	0.4663006	0.7435622	0.9805170	0.1009800	0.6524298	0.2635754	0.8228616	1.0000000	0.0143465	0.8159435	0.7510382	0.0000843	0.5926141	1.0000000	0.1632772	0.1409040	0.1157743	1.0000000	0.6140079	0.0142689	0.9215193	0.5932696	0.9264578	0.1047885	0.6247591	0.0640370	0.7029402	0.6779979	0.6971208	0.6692428	0.8636877	0.0000010	0.7770320	0.1420004	0.8003892	0.7581786	0.2868994	0.5381150	0.2373823	0.0350819	0.0000000	0.1199014	0.4904981	0.4123306	0.6256945	0.2799290	0.7542762
1.0000000	0.6804925	1.0000000	0.4797579	0.0732778	0.9805170	0.1046473	0.7852664	0.0631428	1.0000000	1.0000000	0.0470460	0.5020780	1.0000000	0.0059530	0.7378605	1.0000000	0.0335909	0.0110305	0.3063558	0.7322132	0.1674032	0.0037194	0.8265751	1.0000000	0.2945979	0.0959145	0.2477414	0.0000002	0.3975434	0.8282585	0.7366800	0.7040035	0.8354045	0.0000002	0.9999985	0.1120137	0.5404814	0.0376043	0.7147207	0.3381055	0.3287092	0.7327669	0.0000000	0.1110541	0.7599817	0.4386603	0.3943649	0.1969450	0.5405026
1.0000000	0.9637617	0.7363097	0.5431520	0.0702016	0.9727478	0.0037992	0.9522248	0.0000252	1.0000000	0.8045339	0.1532472	1.0000000	0.8385545	0.5361402	0.8333259	0.7509012	0.0836913	0.3650580	0.2775468	0.8100284	0.4053977	0.0783454	0.7601032	0.6771542	0.2945979	0.1007476	0.2411395	0.0000001	0.2720644	0.4509295	0.3830183	0.7654258	0.8455536	0.0335608	0.7857896	0.1420579	0.0993485	0.2955410	0.6070321	0.3381055	0.4561174	0.6367692	0.0413036	0.0007992	0.6110226	0.4334731	0.8852545	0.1378652	0.5832600
0.9061614	0.5157741	1.0000000	0.6384375	0.1269362	0.9946506	0.0821919	1.0000000	0.0000000	1.0000000	0.8567787	0.6113930	1.0000000	0.8437280	0.0002059	0.8078582	1.0000000	0.0804848	0.2043413	0.1428748	0.6606338	0.3500732	0.0054101	0.6314814	0.6943775	0.3345027	0.0671488	0.3328035	0.0640366	0.4662080	0.5660972	0.9188136	0.8066313	0.8538174	0.0335608	0.9870209	0.0401197	0.6809875	0.5209089	0.4922707	0.3610835	0.5543272	0.6110419	0.0000000	0.0010960	0.5759573	0.3572159	0.7507340	0.0592823	0.6003544
0.9371106	0.4590539	0.8949365	0.8612276	0.1133238	0.9947144	0.0029554	1.0000000	0.1934366	1.0000000	1.0000000	0.6355649	1.0000000	0.8216712	0.6923144	0.8526032	1.0000000	0.0213857	0.2381471	0.1729816	0.8849086	0.2762107	0.0767094	1.0000000	1.0000000	0.3495306	0.0103362	0.3211622	0.0000001	0.4249337	0.5311265	0.4694752	0.8221784	0.9325009	0.0335607	0.9527055	0.1419543	0.1284089	0.3782132	0.7525390	0.2997273	0.3779400	0.5676304	0.0101465	0.0009750	0.6410312	0.4437677	0.8785319	0.1282541	0.5528486
