YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.9718585	0.7782235	1.0071572	0.6082667	0.1162922	1.0393778	0.1175693	0.9792923	0.0575337	1.0032043	0.4860135	0.1347951	1.0042527	0.9966720	0.0424084	0.6403737	1.0132068	0.0407993	0.0762261	0.1726019	1.0607676	0.4121510	0.0109427	0.9875316	1.1535280	0.4316340	0.1246155	0.3355701	0.0732855	0.6551257	0.6218363	0.8785774	0.8574100	0.8428397	0.0456486	0.9716409	0.1333497	0.5477689	0.3911700	0.6568050	0.3866699	0.2960752	0.6071953	0.0177829	0.0893019	0.5989062	0.4063906	0.8086806	0.3037136	0.6990480
1.0394943	0.7824796	1.0481767	0.6995399	0.1154946	1.0543615	0.0886200	0.8597132	0.0710123	1.0169287	0.9854906	0.0350619	0.9969391	0.9919002	0.0222131	0.8212398	1.0043038	0.0576202	0.1385586	0.1538328	0.9607907	0.2989273	0.0180874	0.9558426	1.0065933	0.3402764	0.1027078	0.3095375	0.0699801	0.5794370	0.5456103	0.9531793	0.8396067	1.0449325	0.0409382	0.9581118	0.1663812	0.4992526	0.2612137	0.7976615	0.2957903	0.2960110	0.6950399	0.0289219	0.1079183	0.6372813	0.3815095	0.8516335	0.2015391	0.6798871
1.0055132	0.7871601	1.0710889	0.5487446	0.0853253	1.0782554	0.1368335	0.9577320	0.1167959	0.9490552	1.0336242	0.0820261	0.5006527	0.9781043	0.0131414	0.8217206	1.0135271	0.0309346	0.1178648	0.1605052	1.0056589	0.1466399	0.0156119	0.9570219	1.0499891	0.3298111	0.1264850	0.3148791	0.0609714	0.5689795	0.8126575	0.9019575	0.6808714	0.9771282	0.0534540	0.9595901	0.1451657	0.6015729	0.1680542	0.8132733	0.3626531	0.2913429	0.6441898	0.0390833	0.1135710	0.7483722	0.4461477	0.2187554	0.2556685	0.6202528
0.9639764	0.7937372	1.0290664	0.5907919	0.1045554	1.0032275	0.0804130	1.0118255	0.1028049	0.9303226	0.9668587	0.0902440	0.8971171	0.5300195	0.0405897	0.7338914	1.1072865	0.0341407	0.1381811	0.1726422	1.0695042	0.2490138	0.0185985	1.0427234	1.0532708	0.3108828	0.1083787	0.3331803	0.0704579	0.6264232	0.7097071	1.0107163	0.9156133	1.0046021	0.0250748	1.0258750	0.1641678	0.6291441	0.2064861	0.7701559	0.3212929	0.4023609	0.6186979	0.0285511	0.0982409	0.7476747	0.4784388	0.7280824	0.2272889	0.6547673
1.0457550	0.7037032	1.0336747	0.5243792	0.0813670	0.9825743	0.1069426	0.9559646	0.1017296	0.9896908	1.0838465	0.0237079	1.0258099	1.0994829	0.0167986	0.7573047	0.9678172	0.0271614	0.0978018	0.1751491	1.0553452	0.3405050	0.0153963	0.9338592	0.9473488	0.2145942	0.1264295	0.2916386	0.0535476	0.6154031	0.6452964	0.9936464	0.8360510	0.9206104	0.0422036	1.1630932	0.1132250	0.5609855	0.2662520	0.8011856	0.3495094	0.3063678	0.7334835	0.0404315	0.0911700	0.6942554	0.4234937	0.7907072	0.2335142	0.6305021
0.9394960	0.6818378	1.0124736	0.5745913	0.0987886	1.0707043	0.0985303	0.8771596	0.1108045	0.9707105	1.0171763	0.0782258	0.9940236	0.9543852	0.0395016	0.3598379	1.0360009	0.0238809	0.1433363	0.2275711	1.0517766	0.3900568	0.0153123	1.0004144	0.9870902	0.2227090	0.1115713	0.2703368	0.0604137	0.8552647	0.6120979	0.8865412	0.8656286	0.9995446	0.0412111	1.0054174	0.1655943	0.5961478	0.2574615	0.8118662	0.3454263	0.3337649	0.6552556	0.0657631	0.1264919	0.5753076	0.3970193	0.9228253	0.7319269	0.9899114
1.0718791	0.6936907	1.1512832	0.5913248	0.0963419	1.0325293	0.1060217	0.8631912	0.0874464	1.0842738	0.9740805	0.0693952	1.0606865	1.0834029	0.0305937	0.6667097	0.4914379	0.0292616	0.2684734	0.1546149	1.0132925	0.2982943	0.0134082	0.9308726	1.0058258	0.3002615	0.0869677	0.3517924	0.0629420	0.6748791	0.6150911	0.9147277	0.7663650	0.9123154	0.0218591	1.0659047	0.1170257	0.5607906	0.2722798	0.8006206	0.3675083	0.2830190	0.6897015	0.0459160	0.1346319	0.6215649	0.4117282	0.7892430	0.3074285	0.7443653
0.9457913	0.7553137	0.9993449	0.6434637	0.1213689	0.9231945	0.0891347	1.0251171	0.1057788	1.0118289	1.0151302	0.0631363	1.0519365	1.0454178	0.0437105	0.7290323	1.0666824	0.0357858	0.1213249	0.1678150	1.0636179	0.3018176	0.0138440	0.9641258	0.9627089	0.2473043	0.1383116	0.3641119	0.0610529	0.6455737	0.5638921	0.8754375	0.8924316	0.8705546	0.0277038	1.0653385	0.1199776	0.5784940	0.3009524	0.7974569	0.3011686	0.2503438	0.6622828	0.0353098	0.1572690	0.7322620	0.4405900	0.7976127	0.2386451	0.5528856
1.0698150	0.7470428	1.0462774	0.5806240	0.0785521	0.9897066	0.1189550	1.0075600	0.1199774	0.9373775	1.1254817	0.0523372	0.9452135	0.9298660	0.0375418	0.7975842	0.9600413	0.0618147	0.1495051	0.1633968	1.0930742	0.3445914	0.0170265	0.9283781	1.0125981	0.3530988	0.1085016	0.3415021	0.0733466	0.6544609	0.5665054	0.7765888	0.8335774	1.0551362	0.0306761	1.0342589	0.1487817	0.5889735	0.2565726	0.6819566	0.3636650	0.3140446	0.7819158	0.0666691	0.1161887	0.6897195	0.3317241	0.8530726	0.2345413	0.5239576
1.1088038	0.8535374	1.0104274	0.6817590	0.1122569	1.0527792	0.1072279	0.9947011	0.0960962	1.0548836	0.9085327	0.0693885	0.9741053	0.8510339	0.0171568	0.6262634	1.1328692	0.0267591	0.1713307	0.1568070	1.1005342	0.2769312	0.0167505	0.8754735	1.0334378	0.3662488	0.0888906	0.2556207	0.0663647	0.6268213	0.5141911	0.9731275	0.9235617	1.0280262	0.0573080	1.0428702	0.1707552	0.6420959	0.2566387	0.7735555	0.3321527	0.2803049	0.6241445	0.0115389	0.1535225	0.6486957	0.4211075	0.8246483	0.1927727	0.6779738
0.9743827	0.7692592	1.0089567	0.5009961	0.0953343	1.0483612	0.1085994	1.0549742	0.1063339	1.0212225	0.9995545	0.0717416	1.0333084	1.0015976	0.0293039	0.7450967	1.0618360	0.0232596	0.1607688	0.1496046	0.4595493	0.3121699	0.0079936	0.9553410	0.9807706	0.2165336	0.0969418	0.2592392	0.0531424	0.6753582	0.6073048	0.8548178	0.9215747	0.8762683	0.0425410	0.9920241	0.1839390	0.5088585	0.2003160	0.7785907	0.3573324	0.7602641	0.7283855	0.0246769	0.0803310	0.6900623	0.6294173	0.8939861	0.2601120	0.6681207
1.0168436	0.7255552	0.9755038	0.5541222	0.0777582	1.0037114	0.1123409	0.9717946	0.1063404	1.0328553	1.0801758	0.0380842	0.9823148	0.9301962	0.0194045	0.6524300	0.9229375	0.0353418	0.1468023	0.2036008	0.9372066	0.2087505	0.0224807	0.9881462	0.8599514	0.2884770	0.1083771	0.2693562	0.0568628	0.5700020	0.5759776	0.9216665	0.7047678	0.9261959	0.0228978	0.9991563	0.1061863	0.5926087	0.1932732	0.8696061	0.3246678	0.3149101	0.8136701	0.0375165	0.1184994	0.7014212	0.4173375	0.7195767	0.2155086	0.6311687
1.1088416	0.7534299	0.9557347	0.5830002	0.0948402	0.9655438	0.1040435	1.0231714	0.0668541	1.0907326	0.9616523	0.0697451	0.9753089	0.8591874	0.0130161	0.7367048	1.0216680	0.0394924	0.1680484	0.1535233	1.0036687	0.2713687	0.0131561	0.9675072	0.9406898	0.1941314	0.1067953	0.2531109	0.0577652	0.7319973	0.6441044	0.9589316	0.8986684	1.0140185	0.0567422	0.9724696	0.1717827	0.6016531	0.3413985	0.7820286	0.3123064	0.2878936	0.7354742	0.0315248	0.1298450	0.6602305	0.4265143	0.6637836	0.1818547	0.6263940
0.8930615	0.8160544	1.0616449	0.5341706	0.0999987	0.9902274	0.1019447	1.0263862	0.0867752	1.0311167	1.0525400	0.0469191	0.9865329	1.0294729	0.0251275	0.6583484	1.0919441	0.0326668	0.1764375	0.1480159	0.9458859	0.3321088	0.0214057	0.5102230	0.9741819	0.2695900	0.1010959	0.2680697	0.0335846	0.6787650	0.5936153	0.8491575	0.7877814	1.0108913	0.0296164	0.9690231	0.1425561	0.6045498	0.3119120	0.7474541	0.3678915	0.3083205	0.8667742	0.0355274	0.1833097	0.6903625	0.3733910	0.8526249	0.2449941	0.6547981
0.9080591	0.7875750	1.0354210	0.5551684	0.0679661	0.9505076	0.1519322	1.0409803	0.1020415	1.0419058	1.0133516	0.0523947	0.9604170	1.0594457	0.0432190	0.6736385	0.9632905	0.3132292	0.1343984	0.1435034	1.0013083	0.3212282	0.0161777	1.0334090	0.4982856	0.3413499	0.0845687	0.3026851	0.0898226	0.6643868	0.5855126	0.8637024	0.7386963	0.9511675	0.0223865	1.0310422	0.1547278	1.0156094	0.2638745	0.7222091	0.2804178	0.6223754	0.5705615	0.0408746	0.1365241	0.6281758	0.4110889	0.7232910	0.2015229	0.6914002
1.0672312	0.7820320	1.0078545	0.5471168	0.1142848	0.9305414	0.1383343	0.9806597	0.1240641	0.9978555	0.9799420	0.0663113	0.9198857	1.0097922	0.0339646	0.7107211	1.0872581	0.0407629	0.1807372	0.1647176	0.9937698	0.2902326	0.0205109	1.0358427	0.9609812	0.1431790	0.0888957	0.3171473	0.0785761	0.7323473	0.6010343	0.8931120	0.6866698	0.9356555	0.0460997	0.9556217	0.1030994	0.5395946	0.2533899	0.7849007	0.3255536	0.3372059	0.7450139	0.0352101	0.1160619	0.7177043	0.4727169	0.7954022	0.2074484	0.6986999
1.0858051	0.6146381	1.0452406	0.5526684	0.0772219	0.9775259	0.1158175	1.0079944	0.0943632	1.0208077	0.9208744	0.0470626	0.9222568	0.9481506	0.0191434	0.7306094	1.0027665	0.0245167	0.2197745	0.1403615	0.9943455	0.2726628	0.0231386	0.9911517	0.9998619	0.3377112	0.0422974	0.3421772	0.0756896	0.6529403	0.5779994	0.8664273	0.9328030	0.9547167	0.0098958	1.0913771	0.1531536	0.5393100	0.3019813	0.7869856	0.3588134	0.3726290	0.5681614	0.0475675	0.1217145	0.6779814	0.4321303	0.7702134	0.2287644	0.6582821
1.0540745	0.7111984	1.0055443	0.6738208	0.0912066	0.9627802	0.0908973	0.9809767	0.0899420	0.9776810	0.9965266	0.0502830	1.0858653	0.9880726	0.0204730	0.7112024	1.0245760	0.0220759	0.1193188	0.1915983	1.0968726	0.2870847	0.0114470	1.0441035	1.0380911	0.3487432	0.0963568	0.1309760	0.0427416	0.6962004	0.6057620	0.8655307	0.8365474	0.9548540	0.0433449	1.0507556	0.1488021	0.4987731	0.2570995	0.7569731	0.3186836	0.2361100	0.6528464	0.0511129	0.0650636	0.6820184	0.3699817	0.8278975	0.2263084	0.6685201
1.0623669	0.7094317	1.0667078	0.4943736	0.0968001	1.0813620	0.1135138	1.0312584	0.1037985	1.0689526	1.0274269	0.0555999	1.0218183	0.8712454	0.0268511	0.8435074	1.0384447	0.0156431	0.1272314	0.1672073	0.9665099	0.3469022	0.0285084	0.9647644	0.9969136	0.2475387	0.0957094	0.2201044	0.0327341	0.5276828	0.6280982	0.8666252	0.8124243	0.9159484	0.0297230	1.0662233	0.1574169	0.6364743	0.3688490	0.7594848	0.3076877	0.2475024	0.7916773	0.0423125	0.1220260	0.6839678	0.3553375	0.7551540	0.1919751	0.6155785
1.0026007	0.6575584	0.9994893	0.5708083	0.1033048	1.1307881	0.0758504	1.1139997	0.0873680	1.0217780	0.9550813	0.0623466	1.0612755	1.0596277	0.0402416	0.6595635	0.9135390	0.0302664	0.0666845	0.1833587	0.9367031	0.3237014	0.0089434	0.9723006	1.1327680	0.3690890	0.1096120	0.3278698	0.0644202	0.3528272	0.5838834	0.8789929	0.7738881	0.9039707	0.0464819	1.0308283	0.1712576	0.5539606	0.3317075	0.6798315	0.3297768	0.3186796	0.6796486	0.0171298	0.1152851	0.6721126	0.4388274	0.7980442	0.2480464	0.6807918
0.9151834	0.7058260	1.0651714	0.6855808	0.1029132	1.0507347	0.0938941	0.9795072	0.1110444	0.9425160	1.0615846	0.0418996	0.9671407	1.0869282	0.0425907	0.7487081	0.9974427	0.0309320	0.1204291	0.2332070	1.0141440	0.3284323	0.0117413	0.9533795	0.9584580	0.2702577	0.1204224	0.3519975	0.0861246	0.6216542	0.3202113	0.9222688	0.7662550	0.9173599	0.0570118	1.0639332	0.1659879	0.6691996	0.2882117	0.8012185	0.3698599	0.3238355	0.6527695	0.0207188	0.1302928	0.6063993	0.3881173	0.7349396	0.1764549	0.6295320
0.9735585	0.8127240	1.1033816	0.5804800	0.1038501	1.0738630	0.0801463	1.0463371	0.0664464	1.0246164	1.0421181	0.0833004	1.0832600	1.0223676	0.0479247	0.7693537	0.9090447	0.0246163	0.1803164	0.2035254	1.0799439	0.2362110	0.0171654	1.0299913	1.0191590	0.3369432	0.1021352	0.3065386	0.0795140	0.5987889	0.5979258	0.4286594	0.8115266	0.9618632	0.0431226	1.0328631	0.1128720	0.5728946	0.2265336	0.6576409	0.3648687	0.3102058	0.6967709	0.0264903	0.1094334	0.6332380	0.4693910	0.9012099	0.2573298	0.7506600
1.0225579	0.7759887	1.0797775	0.6252635	0.1075328	1.0008132	0.1172271	0.9604639	0.1000506	0.9974937	1.0554608	0.0748235	1.0128862	1.0675952	0.0220214	0.7376801	1.0098888	0.0604537	0.1499446	0.1873925	0.9908779	0.3253021	0.0323506	0.8633862	0.9476625	0.3639830	0.1299066	0.2875629	0.0652700	0.6285814	0.6125248	0.9474038	0.4204650	0.8968010	0.0464598	0.9726911	0.1763878	0.5566781	0.2917552	0.7958869	0.3376324	0.3343723	0.7631439	0.0291875	0.1130658	0.5600618	0.3917757	0.8949049	0.2562121	0.7303659
1.0249101	0.7835956	0.9892688	0.6638228	0.0874065	0.9906658	0.1312541	1.0934172	0.1069918	1.0025450	0.8729403	0.0598671	1.0465225	1.0304870	0.0426907	0.6279194	0.9776639	0.0195816	0.0724884	0.2955725	0.9387814	0.3184830	0.0084288	0.9427236	1.0629181	0.3077298	0.1163740	0.2691206	0.0536425	0.7276359	0.5715451	0.8811332	0.7307944	0.4381993	0.0158261	0.9764329	0.1584028	0.5798921	0.3358996	0.7608447	0.4179607	0.2729213	0.6831627	0.0363976	0.1142311	0.6531169	0.3762228	0.8547507	0.2447213	0.6313535
1.1052778	0.8880820	1.0417241	0.5792661	0.0964167	1.1119510	0.0820703	0.9451473	0.0781828	1.0332430	0.9917953	0.0254086	0.9759517	1.0283663	0.0240128	0.6330510	1.0632437	0.0442633	0.2812248	0.1321887	0.9605400	0.3187178	0.0257966	0.9767150	1.0214419	0.2606296	0.1024940	0.3135813	0.0612352	0.6401163	0.5663851	0.9177487	0.8687502	0.9691929	0.0155086	1.0048979	0.1685757	0.6059782	0.2349276	0.7460892	0.3457027	0.2611816	0.7287835	0.0502020	0.1033303	0.7841259	0.4506265	0.7056020	0.2272874	0.6835399
1.0252608	0.7426515	0.9469895	0.6301378	0.1037510	0.9888271	0.1105590	1.0111445	0.1017750	1.0003455	1.0241729	0.0645565	0.9755433	0.9219026	0.0242573	0.7266469	1.0211658	0.0204522	0.1314038	0.2014965	1.0184735	0.2653707	0.0104164	0.9127487	1.0151848	0.3070552	0.0931004	0.3186081	0.0547220	0.5827503	0.6009967	0.9149605	0.8101660	0.9145698	0.0359088	0.5240053	0.1454874	0.4755483	0.3187857	0.6584666	0.2787336	0.3132891	0.6878817	0.0383562	0.1315139	0.6088721	0.4724341	0.8483059	0.2463786	0.7386792
0.9027610	0.7224305	1.0353521	0.6099721	0.0904944	1.0776081	0.1146049	0.9867285	0.1186604	1.0316666	1.0071210	0.0547890	0.9577173	1.1955268	0.0273580	0.6735450	1.0255971	0.0290305	0.1289885	0.1570558	1.0025784	0.3171405	0.0221672	1.0674177	1.0415706	0.2874951	0.1440201	0.3328184	0.1072216	0.6721603	0.5929203	0.8532554	0.8545435	1.0212665	0.0606989	0.9832609	0.0669895	0.5298867	0.3335458	0.9282843	0.3330388	0.3657320	0.6550565	0.0505640	0.1092135	0.6618583	0.3993156	0.8485587	0.2145003	0.6983575
0.8991786	0.7851146	1.0965222	0.6359909	0.1215012	1.0880385	0.1187804	0.9732762	0.1346363	1.0526600	0.9450983	0.0853591	1.1006117	1.0729481	0.0254966	0.7979207	1.0446856	0.0290645	0.1452353	0.1924661	0.9838150	0.4108127	0.0153098	1.0247388	1.0032495	0.3165251	0.1070011	0.2677093	0.0781558	0.5899336	0.4765940	0.8223409	0.8281915	1.0050338	0.0450612	0.9956097	0.1315447	0.2890270	0.4089126	0.6918824	0.3700536	0.3591731	0.6156157	0.0407866	0.1147273	0.6594371	0.4737832	0.9127201	0.1746043	0.5832204
0.9987408	0.7230438	1.0449235	0.6327966	0.1053579	1.1406188	0.1060358	0.9563115	0.1263385	0.9840332	0.9792662	0.0627178	1.0568059	0.9759252	0.0492752	0.6470806	1.0434085	0.0330892	0.1231254	0.1702427	1.0212068	0.2859507	0.0272999	1.0009352	1.0013239	0.2789771	0.0901837	0.2725579	0.0649812	0.6185851	0.5935121	0.8962036	0.7382432	0.8533452	0.0226135	1.0522117	0.1726992	0.6338664	0.1015408	0.6852194	0.2897258	0.3176333	0.7432859	0.0362272	0.0853268	0.7276437	0.4133506	0.8596385	0.2369371	0.6753339
0.9845257	0.7981141	0.9437351	0.6696077	0.1163379	0.9682901	0.1063456	1.0322181	0.0738067	1.0698859	1.0062225	0.0758104	0.9512478	1.0698350	0.0308140	0.7880653	0.9302823	0.0300421	0.1465517	0.1821197	0.9985995	0.3199248	0.0119972	0.8849987	0.9748398	0.2942409	0.1127911	0.3065517	0.0851213	0.7281699	0.5474864	0.9018482	0.9133655	0.9293119	0.0267116	1.0649999	0.1551131	0.5331843	0.3429593	0.3815609	0.3087092	0.3281838	0.7299783	0.0392299	0.1066945	0.6695995	0.3888963	0.7748167	0.2623775	0.6214430
0.9804802	0.6308564	1.0364429	0.6208029	0.0805190	1.0111671	0.0784830	1.0533502	0.0785630	1.0615622	0.9904021	0.0709854	1.0482340	1.0528177	0.0427288	0.8217655	1.0102200	0.0404507	0.0935963	0.1772104	1.0733088	0.3267017	0.0089770	1.0429369	0.9830952	0.2736039	0.1030917	0.2975427	0.0933917	0.6694792	0.6111137	0.8511319	0.8511786	1.0344387	0.0411219	0.9210158	0.1246284	0.5987720	0.3711934	0.7306077	0.1781584	0.3002423	0.6763376	0.0457482	0.1136731	0.7022725	0.4142668	0.8658475	0.2397587	0.5986218
1.1370317	0.8334061	1.0149189	0.5432737	0.1247726	0.9756478	0.0883681	1.0895195	0.1181175	0.9191447	0.9824216	0.0677178	1.0782752	0.8993187	0.0373788	0.7912269	1.0378338	0.0555238	0.1626156	0.1572934	1.0504671	0.2697117	0.0134499	0.9596024	0.9301633	0.2723437	0.1239564	0.2946155	0.0727002	0.6666195	0.5664382	0.8486025	0.8376783	0.9261326	0.0364270	0.9269201	0.1447412	0.6932586	0.2366316	0.8274301	0.3416061	0.1837118	0.7268495	0.0387223	0.1243340	0.6640215	0.3926607	0.8208388	0.1954834	0.6124208
1.0692766	0.6841763	1.1148068	0.6458851	0.1042598	1.1268669	0.1007920	1.0221018	0.1003536	0.9417339	0.9640766	0.0585681	1.0395988	0.9876487	0.0447651	0.7752622	0.9627998	0.0308935	0.1914723	0.1758169	0.9439592	0.3374968	0.0125592	0.9661029	1.0208524	0.2834109	0.0855690	0.2667639	0.0937973	0.6231822	0.4818866	0.8966049	0.8501802	0.9192705	0.0219575	1.0580022	0.1552009	0.6085133	0.3083639	0.7134620	0.4171642	0.2694123	0.3540549	0.0416615	0.1236682	0.6093235	0.4176846	0.8568102	0.2738852	0.6324765
1.0949488	0.7012173	0.9892848	0.6536514	0.1083430	0.9702368	0.0953963	0.9560711	0.0688535	1.0754606	0.9173083	0.0429328	1.0505291	0.9530204	0.0296386	0.6913353	1.0678702	0.0333533	0.1486290	0.1880180	1.0246790	0.2892031	0.0090479	0.9468987	1.0289551	0.2513560	0.0835551	0.2276616	0.0627127	0.6825715	0.6023719	0.7899124	0.7762511	0.9458998	0.0440569	1.0671936	0.1385220	0.5398939	0.2190296	0.7411113	0.3195812	0.3200970	0.6759937	0.0137354	0.1562907	0.7295691	0.4490300	0.7668805	0.2490324	0.6591618
