YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.6133257	0.5039595	0.6973199	0.4043779	0.0858907	0.5329266	0.0701833	0.6421853	0.0402978	0.6893132	0.6909222	0.0470348	0.6572146	0.6554250	0.0350949	0.5314129	0.7086982	0.0231700	0.0813236	0.0989933	0.3268788	0.1792247	0.0200207	0.6088175	0.7480304	0.1500816	0.0840420	0.2115900	0.0566665	0.4147100	0.4011995	0.5735686	0.4683936	0.5119379	0.0258664	0.7051161	0.1353543	0.3563220	0.1423194	0.4866865	0.2427284	0.5275725	0.4718257	0.0189279	0.0880949	0.3633206	0.5000744	0.5754475	0.1274118	0.4075939
0.6461001	0.4462237	0.6139146	0.3608397	0.0415348	0.7373266	0.0801144	0.6526390	0.0755441	0.6880982	0.6721272	0.0250589	0.7304152	0.6515356	0.0561152	0.4974474	0.6424858	0.0521336	0.0621245	0.1225402	0.7157131	0.1074505	0.0227080	0.6419618	0.8492153	0.1711327	0.0434529	0.2012966	0.0609369	0.4401312	0.4260451	0.6866966	0.5239376	0.6326533	0.0305278	0.6103007	0.0880179	0.3829950	0.1315668	0.4582592	0.1728855	0.2067497	0.5063361	0.0101774	0.0843753	0.5448995	0.3888271	0.5549229	0.1824167	0.5034144
0.6114699	0.4914271	0.6758035	0.3921475	0.0275397	0.8032417	0.0784273	0.6232597	0.0433549	0.6153638	0.6891495	0.0557390	0.7365870	0.6824709	0.0153080	0.4935643	0.6114141	0.0283398	0.1367049	0.0908317	0.6530733	0.1426095	0.0122574	0.6170886	0.7172327	0.1438072	0.0441083	0.1547357	0.0634558	0.4785915	0.3293996	0.6293548	0.5902053	0.6502794	0.0228550	0.7665910	0.1350688	0.4115261	0.1933710	0.4675925	0.2225585	0.1723949	0.5053794	0.0141134	0.0912503	0.4416804	0.2478387	0.5286415	0.1029295	0.4166204
0.6864624	0.5511800	0.7165212	0.3527113	0.0582892	0.8531884	0.1097285	0.7194338	0.0903492	0.6744375	0.7361746	0.0297810	0.6790718	0.6556320	0.0190573	0.4687506	0.6298165	0.0180185	0.1207037	0.0487805	0.6516817	0.2370672	0.0076242	0.2892222	0.6350307	0.2271114	0.0308717	0.1793804	0.0292595	0.4645224	0.5017812	0.7505884	0.4663583	0.5307966	0.0229219	0.5441371	0.1169924	0.3587071	0.2682104	0.5032708	0.2082098	0.1856758	0.4561069	0.0116582	0.1431120	0.5320811	0.2368200	0.6485419	0.1825982	0.5341885
0.5844732	0.4742605	0.6130443	0.3324846	0.0569954	0.6788936	0.0799000	0.7612731	0.0563608	0.7293017	0.6679964	0.0345772	0.5320639	0.7591591	0.0222443	0.4986704	0.7955986	0.1748193	0.0741205	0.0890283	0.7499112	0.2083406	0.0096002	0.5947762	0.3807760	0.2176341	0.0708886	0.1698327	0.0392383	0.4724805	0.3939768	0.6803045	0.5425142	0.6587987	0.0248179	0.5924668	0.1367307	0.6767527	0.1329863	0.5855448	0.2271344	0.3602813	0.4407739	0.0190712	0.0512826	0.3772449	0.3178100	0.5005331	0.1452730	0.4097771
0.6727571	0.5152909	0.6288931	0.4619213	0.0911058	0.5975712	0.0669688	0.7028531	0.0798194	0.6793203	0.7463434	0.0392230	0.7249299	0.6630108	0.0327152	0.4441608	0.8076219	0.0210760	0.1131332	0.0949236	0.6159365	0.2115411	0.0078606	0.5890325	0.7108932	0.0819269	0.0592257	0.2144789	0.1022965	0.4241496	0.3919142	0.6058346	0.5643901	0.5879325	0.0285134	0.6103527	0.0972992	0.3683749	0.1459742	0.6178682	0.2093394	0.1620253	0.4763896	0.0162766	0.0666692	0.4319002	0.2940721	0.4960361	0.2040651	0.5552958
0.6631246	0.4367063	0.6800898	0.3939857	0.0565132	0.7057883	0.0776301	0.5952375	0.0476715	0.5705255	0.6713470	0.0650003	0.6761796	0.5973559	0.0281666	0.4815341	0.6790535	0.0287335	0.1453992	0.0786969	0.6856175	0.1608417	0.0095150	0.6939362	0.7394539	0.2120933	0.0302342	0.1959997	0.0595133	0.4085861	0.3610856	0.6678951	0.5119450	0.6421632	0.0215342	0.6140332	0.1033802	0.3592229	0.1647116	0.5283635	0.2360900	0.2347028	0.4416796	0.0085405	0.0928717	0.5236452	0.2785489	0.4650260	0.1588010	0.5329233
0.6737750	0.4921810	0.6905431	0.4061646	0.0713108	0.6838685	0.0916510	0.8975314	0.0596578	0.5892507	0.6455068	0.0252303	0.7404247	0.6011319	0.0377446	0.4154607	0.7554406	0.0198536	0.0705418	0.0659962	0.6603187	0.2902896	0.0125420	0.5937330	0.7128369	0.2256486	0.0509549	0.0925739	0.0224289	0.4509423	0.4495405	0.6301194	0.4795842	0.6114708	0.0142239	0.7436523	0.0800627	0.2933398	0.1434383	0.5406795	0.1849555	0.1649287	0.3912508	0.0319038	0.0391262	0.4680540	0.2234031	0.6022914	0.1495028	0.3657521
0.7473240	0.4980037	0.6084951	0.3291455	0.0743149	0.6559281	0.0736807	0.6372704	0.0729372	0.7744181	0.7335872	0.0358091	0.6996942	0.6392249	0.0230898	0.5960094	0.7368863	0.0155248	0.0974158	0.1327826	0.5368067	0.2605519	0.0077073	0.7024658	0.6569010	0.1356988	0.0603177	0.2032384	0.0149846	0.4333300	0.4914684	0.5629400	0.6070870	0.5874348	0.0096965	0.6572397	0.0983149	0.4173730	0.2467790	0.4434367	0.2654048	0.2255224	0.5921546	0.0321196	0.0565808	0.4931335	0.2865379	0.4636301	0.0999470	0.3845442
0.8127178	0.4801543	0.6625675	0.4033485	0.0654362	0.6342302	0.0768383	0.8243466	0.0596192	0.6881055	0.6113963	0.0373273	0.7502033	0.6526243	0.0331432	0.4244000	0.7233464	0.0185162	0.0577512	0.1782731	0.5611646	0.1750319	0.0137582	0.7729057	0.7708799	0.1816708	0.0793553	0.1746390	0.0339644	0.2528629	0.3764843	0.5909084	0.5239338	0.5965287	0.0359034	0.6156815	0.0825256	0.3702967	0.2397246	0.5083955	0.2043862	0.2073199	0.4944564	0.0062123	0.0759300	0.3826126	0.3197159	0.5915648	0.1872341	0.4894920
