YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.9861583	0.7144674	1.1421880	0.6028677	0.0936262	1.0111751	0.0890724	0.9735514	0.0938657	1.0527603	0.0000000	0.1185447	1.1191397	0.9874724	0.0307409	0.7450200	1.0001717	0.0527152	0.1315165	0.1810698	0.9999745	0.2873756	0.0026519	1.0001394	0.8958691	0.3043145	0.1030892	0.3140713	0.0452804	0.6095323	0.6348778	0.9397954	0.9544402	0.9333380	0.0375576	0.9632257	0.1517992	0.6431616	0.2152754	0.4296729	0.3710801	0.3095569	0.6098195	0.0350511	0.1055185	0.6761953	0.4586438	0.7955704	0.1882384	0.6831183
1.0300243	0.8013143	1.1284883	0.6220428	0.0795785	1.0088886	0.0955191	1.0767584	0.0927650	1.0899129	0.9947859	0.0000000	1.0049841	0.9691112	0.0371958	0.6224782	0.9975103	0.0336497	0.2273239	0.2058133	1.1185096	0.3782961	0.0091053	1.0019952	1.1506334	0.3628936	0.1112191	0.3313073	0.0618420	0.6457725	0.6029422	0.9663287	0.8218769	0.8776381	0.0305873	0.9570277	0.1452065	0.5481323	0.2812410	0.7824013	0.2777543	0.2809549	0.6315551	0.0306221	0.0919549	0.6167926	0.4298100	0.8832245	0.3199192	0.8163349
0.8676531	0.7422503	1.0242800	0.6256111	0.1077381	0.9936843	0.1058704	0.9984405	0.0904314	1.0221544	1.1210947	0.0484889	0.0000000	0.9548836	0.0324007	0.7378749	0.9552653	0.0378028	0.1216911	0.1945113	1.1081459	0.0737222	0.0144763	1.1241702	1.0701385	0.2658374	0.1081822	0.2939259	0.0842541	0.5947370	0.9309097	0.8667801	0.0765034	0.9968758	0.0508857	1.0247124	0.1504638	0.5144205	0.1102280	0.8570478	0.3915815	0.2666924	0.6655497	0.0378914	0.1000985	0.7142972	0.3902904	0.0821559	0.2505716	0.6559449
1.0146841	0.7891403	1.0260282	0.7097697	0.1103880	0.9008337	0.0766077	0.9831306	0.0975812	1.0796994	1.0169198	0.2048676	1.0120440	0.0000000	0.0268699	0.6798775	1.0580999	0.0257414	0.1288321	0.1978019	0.9221633	0.3761533	0.0247521	1.0204794	0.9987323	0.3156319	0.9853470	0.3078930	0.0832843	0.6280920	0.5819836	0.7849063	0.7300478	0.9110457	0.0673739	1.0150605	0.1842358	0.5368448	0.3198151	0.7654300	0.3475755	0.4150524	0.6246648	0.0340149	0.0946153	0.6803165	0.4286564	0.8975768	0.1604337	0.6293004
0.9072795	0.7919463	1.0267260	0.6110997	0.1248672	1.0251817	0.1253459	1.0623738	0.1096221	0.9643871	1.0451934	0.0394579	0.8833090	0.9185468	0.0000000	0.6993715	0.9855084	0.0317212	0.1461391	0.2207808	1.0872801	0.2877900	0.0145398	1.1051146	0.9474059	0.2516601	0.0842709	0.3049054	0.0559146	0.7359333	0.6332846	0.9238607	0.7336544	0.8390078	0.0396318	0.9365524	0.1325793	0.6689423	0.2454894	0.8351687	0.3333660	0.3197378	0.6367197	0.0471221	0.1578805	0.7168543	0.3787826	0.8800993	0.2681438	0.7246592
1.0490211	0.7135209	0.9226791	0.6478308	0.0946771	1.0130929	0.0849322	0.9812435	0.0978751	1.0416764	0.9603740	0.0665094	0.9560973	0.9354556	0.0385831	0.0000000	1.0232549	0.0416387	0.0688883	0.2024102	1.0565777	0.2917187	0.0067552	0.9323285	0.9905214	0.3085614	0.1298772	0.3464493	0.9794368	1.0662577	0.5827346	0.8459574	0.6877813	0.9337548	0.9441365	0.9691270	0.1663330	0.5857793	0.2829414	0.8400106	0.4094858	0.2967750	0.6134318	0.0481130	0.1210452	0.7315820	0.4038171	0.8404715	1.0375983	1.0169127
0.8809142	0.8195929	1.0406533	0.6935065	0.0964125	0.0121920	0.1274847	0.9741106	0.0684415	1.0417814	1.0235961	0.0584832	1.0104326	1.0557214	0.0434817	0.6874030	0.0000000	0.0490779	0.1065816	0.1828892	0.9783217	0.3095075	0.0219306	1.0897274	1.1126802	0.3409979	0.1010549	0.3274102	0.0448473	0.6652528	0.5869546	0.8582022	0.8315081	0.8571872	0.0388430	1.0418938	1.0123855	0.5921216	0.3246045	0.7341284	0.3894413	0.3225699	0.6417453	0.0219413	0.1366985	0.6264967	0.4549905	0.8855579	0.2948236	0.7190743
1.0071138	0.7076822	1.0124335	0.6244832	0.1313786	0.9635680	0.1166228	1.0224193	0.1010850	0.9295002	1.0257505	0.0763381	1.0894221	0.9786945	0.0243840	0.7158284	0.9957612	0.0000000	0.1428728	0.1753553	1.0192964	0.2963784	0.0335166	1.1636375	1.0536090	0.3159971	0.1131254	0.3249303	0.0465119	0.6114568	0.6231684	0.9022851	0.8298007	0.8915870	0.0326813	1.0872902	0.1630826	0.5685991	0.2125113	0.7026086	0.4123965	0.3395155	0.7616622	0.0248203	0.1471620	0.6534536	0.4064183	0.8023580	0.3032047	0.7219481
1.0247818	0.6917451	1.0527256	0.5447803	0.0958491	0.9985321	0.0788645	0.9402665	0.0937637	0.9278477	1.0554272	0.0756218	0.9045987	1.0303184	0.0413575	0.8064284	1.0372908	0.0401683	0.0000000	0.0841565	1.0755446	0.2995024	0.0242980	0.9830445	1.1766728	0.2490419	0.0986974	0.3494778	0.0759108	0.7274795	0.7495875	1.0007811	0.9117597	0.9839476	0.0524645	1.0188950	0.1592208	0.6040332	0.2553366	0.7465700	0.3370718	0.2660460	0.6865766	0.0411207	0.0851473	0.7115608	0.4297231	0.8311464	0.3098570	0.7002889
1.0959860	0.9692311	0.9961789	0.6751818	0.1014974	1.0079516	0.1253663	0.9951755	0.1005343	1.0734851	1.0938737	0.0689556	1.0498450	0.9635974	0.0240979	0.5993213	0.9697480	0.0423654	0.6261665	0.0003253	0.9895639	0.4882609	0.0176421	0.8816474	0.9493888	0.2988323	0.1041514	0.3589924	0.0687314	0.6983033	0.6968716	0.9768753	0.6456461	1.0109330	0.0375580	0.6902091	0.1675731	0.5823798	0.5410041	0.8053821	0.3446947	0.3868986	0.6587693	0.0204153	0.1266230	0.6448868	0.3796421	0.8182159	0.2504081	0.6425971
1.0487391	0.7516423	0.9986921	0.5667361	0.0958337	0.9590606	0.9061899	1.0582578	0.0829734	1.0208113	1.0980720	0.0779866	1.0262511	1.0647304	0.0277708	0.7143935	1.0344002	0.0435690	0.1147124	0.1518933	0.0000000	0.3069356	0.0284647	0.9841743	1.0114073	0.2898534	0.0854041	0.3036570	0.0997684	0.7345835	0.5883990	0.9022393	0.8330367	0.0845425	0.0529654	1.0962106	0.1629004	0.6066754	0.2539993	0.7850065	0.3454434	1.0045309	0.7916904	0.0363934	0.1108684	0.6737645	0.9596570	0.8629850	0.2627314	0.6559823
0.9425647	0.7629807	0.9865442	0.5656110	0.1068903	1.0351877	0.1204699	1.1289508	0.1108520	0.9661939	0.9552940	0.0392561	1.0189840	1.0652200	0.0256674	0.6092729	0.9247272	0.0320680	0.2271416	0.1716543	1.0030237	0.0000000	0.0126497	0.9457209	1.0555085	0.3230941	0.0713496	0.4194851	0.0746099	0.7008997	0.5991256	0.8703357	0.9563726	0.8782385	0.0207106	1.0053925	0.1575777	0.5950991	0.0989861	0.7695531	0.3439696	0.2792340	0.6519737	0.0459892	0.1098519	0.7019529	0.4398360	0.7598829	0.2443468	0.7605250
0.9902417	0.7070006	1.0426248	0.5503520	0.0629056	1.0274253	0.0879154	0.9571290	0.0873165	0.9877154	1.0869953	0.0538841	1.0041507	1.0358250	0.0411878	0.6715660	0.9479383	0.0336290	0.1024978	0.1534269	1.0078423	0.3153496	0.0000000	1.0513226	1.1320327	0.3646572	0.1089466	0.2723566	0.0810053	0.6257818	0.6059229	0.8792593	0.7938168	0.9306459	0.0128006	0.9957754	0.1508201	0.6044295	0.3383251	0.8060144	0.3470849	0.3550702	0.7343530	0.0301638	0.1383841	0.6730620	0.4546860	0.7385255	0.2586292	0.6616561
1.0050914	0.7559841	1.1097007	0.7050681	0.0918548	0.9646048	0.1094071	1.0043303	0.0872996	0.9482101	1.0132246	0.0350236	0.9796070	1.1021175	0.0418061	0.6773511	1.1054686	0.0571572	0.3082103	0.1608854	0.9673374	0.2596949	0.0085574	0.0000000	0.9812700	0.3518264	0.1272004	0.3041053	0.0643948	0.7497027	0.7044390	0.9856825	0.7933748	0.9986824	0.0225650	0.9567937	0.1317411	0.7398148	0.2079231	0.6750456	0.3463227	0.3283269	0.6684351	0.0434607	0.1653437	0.6769836	0.4192128	0.7519183	0.2904936	0.7776022
1.0466400	0.7661538	0.9757329	0.6133075	0.0888891	0.9402883	0.1040781	1.0098948	0.1048563	0.8753035	0.9861983	0.0507893	0.8808912	0.9947784	0.0267590	0.7333687	0.9865832	0.9516417	0.2875992	0.1746456	0.9755736	0.2891397	0.0212333	1.0046806	0.0000000	0.3973427	0.1211938	0.3203354	0.0695309	0.5800662	0.5173472	0.8567695	0.6924333	0.8936100	0.0243245	0.8816187	0.0636235	1.0054148	0.2644326	0.2814438	0.3760199	0.8787236	0.6960452	0.0302390	0.0936016	0.6274097	0.4505020	0.8100430	0.2610367	0.6832612
1.0276875	0.7813055	1.0472512	0.6599403	0.0985882	0.9931883	0.1016964	1.0220797	0.0987885	1.0325901	1.0538574	0.0729067	0.9985579	1.0809667	0.0283287	0.6680960	0.9878799	0.0515051	0.1397989	0.1801193	0.9896246	0.3122821	0.0129335	0.9834759	1.0452318	0.0000000	0.1173408	0.3012999	0.0536861	0.7052450	0.5148215	0.9269107	0.7326869	0.9669695	0.0527722	0.9818037	0.1439864	0.6484861	0.2474588	0.7678493	0.4029371	0.4228074	0.6438555	0.0621975	0.1012703	0.6292148	0.4516519	0.9167823	0.2410431	0.7520564
1.0441463	0.7588992	1.0835317	0.6273600	0.0684022	1.1702716	0.0836610	0.9598137	0.0524596	0.9478060	1.0360340	0.0534491	0.9689447	0.9829338	0.0403458	0.7581744	1.0203866	0.0211262	0.0520386	0.1929822	1.0416040	0.3519402	0.0160252	0.9332679	1.1594240	0.3028285	0.0000000	0.3355967	0.0868230	0.5625920	0.6750697	0.8075634	0.9901300	0.9387157	0.0395596	1.0781290	0.1476455	0.6119688	0.3322191	0.9082083	0.3356738	0.3226214	0.7921407	0.0335284	0.1385163	0.5779085	0.4332610	0.8260079	0.2177221	0.6011708
1.0099793	0.7885288	0.9778272	0.6141464	0.1120846	0.9651595	0.1077203	0.8633580	0.0963528	1.0234664	0.9532136	0.0512760	0.9619284	1.0468527	0.0268789	0.7696945	1.0055312	0.0326301	0.1198845	0.2194764	0.9532225	0.3336821	0.0142762	1.0294995	0.9401222	0.3458047	0.1199366	0.0000000	0.0993270	0.5800716	0.5716000	0.9092174	0.8016172	0.9948075	0.0169638	1.0125578	0.1506130	0.5811204	0.2134834	0.7473712	0.2831310	0.3558668	0.6577197	0.0323203	0.0821276	0.6870448	0.4581285	0.7896346	0.1907094	0.6582078
0.9811423	0.7913915	1.0638020	0.5955427	0.1389806	1.0033519	0.1270113	0.9754584	0.0970775	0.9267260	1.0500675	0.0693161	0.9276144	1.1339886	0.0248723	0.7153641	0.9663138	0.0532895	0.1188412	0.1631630	1.0205507	0.2718167	0.0047944	0.9934132	0.9110424	0.3076080	0.0693525	0.3121933	0.0000000	0.6729129	0.7478497	0.7921051	0.7915336	0.9235294	0.0476501	1.0034228	0.1311539	0.5854588	0.2507616	0.7805292	0.3142421	0.2845857	0.6660747	0.0274971	0.1715106	0.7102231	0.3590867	0.9823598	0.2694465	0.6934131
