YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.7092346	0.1723514	0.0989499	0.2504066	0.0484312	0.5970230	0.6860380	0.1946270	0.0406971	0.7247876	0.6268319	0.8211014	0.6390074	0.1846199	0.0156536	0.4373056	0.1761073	0.7684821	0.3380711	0.4267496	0.3186209	0.3651117	0.7591309	0.7149303	0.6547703	0.2660615	0.0127959	0.3407647	0.0327144	0.0864826	0.3045114	0.6679768	0.4820407	0.6541663	0.1169850	0.2831274	0.0960459	0.3656985	0.2965500	0.2687490	0.4290456	0.0867178	0.4545535	0.7238953	0.5196134	0.6580686	0.7348223	0.5108092	0.3199570	0.2174098
0.5512306	0.2068986	0.0225987	0.2429828	0.0341658	0.6353192	0.6074088	0.1500590	0.0388324	0.7404474	0.6748613	0.7321297	0.7289688	0.1433096	0.0256591	0.4940440	0.1375196	0.7121264	0.1988198	0.5845681	0.7546548	0.1885853	0.7829856	0.7522264	0.8182407	0.2838368	0.0185440	0.0494258	0.0365473	0.3188373	0.4819978	0.6220998	0.6103895	0.6379286	0.0743912	0.3381185	0.0897196	0.3724955	0.3127984	0.2321209	0.3931080	0.1373443	0.3890656	0.7084358	0.7446080	0.8321231	0.6755634	0.5318587	0.3513348	0.2061315
0.6963236	0.1709984	0.0513614	0.2614368	0.0486646	0.6867295	0.6274534	0.1640857	0.0566285	0.8231220	0.7730479	0.6899070	0.6750791	0.2327764	0.0226115	0.4821373	0.1775339	0.6214807	0.2162233	0.5062578	0.6656390	0.4309831	0.2682768	0.6709616	0.7122123	0.2365973	0.0202705	0.3184870	0.0232274	0.1304901	0.2852674	0.5884573	0.5692014	0.5979227	0.0886403	0.4396377	0.0290799	0.3147965	0.3668526	0.5011460	0.4403784	0.0822234	0.3486085	0.5807572	0.5497872	0.7797900	0.6896813	0.5510250	0.3649618	0.2403334
0.6979913	0.2165404	0.0215597	0.2040695	0.0601074	0.6339155	0.8112022	0.1290080	0.0392841	0.6838617	0.7090475	0.7242575	0.7272454	0.2372816	0.0191179	0.3312932	0.0481771	0.6792282	0.0666030	0.4994789	0.6493527	0.4001842	0.6550180	0.3280925	0.7314976	0.3639205	0.0344996	0.3829969	0.0759862	0.1274930	0.4106308	0.5881140	0.5598549	0.7978572	0.3688689	0.3457178	0.0737993	0.3006496	0.2543657	0.3383206	0.1145725	0.1185430	0.3179084	0.8604583	0.6555637	0.7375241	0.6266681	0.1538328	0.3735576	0.2294658
0.6586617	0.1910161	0.0270486	0.2258177	0.0488919	0.7330380	0.8233255	0.1940281	0.0680302	0.6875368	0.6672197	0.7263460	0.6007679	0.1816136	0.0139764	0.4705057	0.4254835	0.8010907	0.2256732	0.5151775	0.6596702	0.3067621	0.7856091	0.8490521	0.3209295	0.3723162	0.0207344	0.4000025	0.0339888	0.0964754	0.3312343	0.5579086	0.5540938	0.6512379	0.1228661	0.3950035	0.0360638	0.4313137	0.3762707	0.2405158	0.4278202	0.0370515	0.3960044	0.7373937	0.6201698	0.7657443	0.7245163	0.5014193	0.3620874	0.1888185
0.6444491	0.1695577	0.0246754	0.2168165	0.0561019	0.8067301	0.7401963	0.2296925	0.0689414	0.7205475	0.7718755	0.7574958	0.6031368	0.1972130	0.0098115	0.4821946	0.1429136	0.6784945	0.1972429	0.3986104	0.7411845	0.3472607	0.7038125	0.7409574	0.7106568	0.1443984	0.0181451	0.4175999	0.0245800	0.0847403	0.3124093	0.5911813	0.4252942	0.5122793	0.1504833	0.3943318	0.0301911	0.4498765	0.3395408	0.2339238	0.3357724	0.1116761	0.4446342	0.6985067	0.5197141	0.7867225	0.8845893	0.5367315	0.2795595	0.1827136
0.6230010	0.1426408	0.0338675	0.2429482	0.0500037	0.7384008	0.6309044	0.1816269	0.0571665	0.8058466	0.6345432	0.7882492	0.7892647	0.1924514	0.0532889	0.6262517	0.2158742	0.5817568	0.1891159	0.5952521	0.7534867	0.2956250	0.8285399	0.7003601	0.7475940	0.2712134	0.0147889	0.3505885	0.0237778	0.1213871	0.3462713	0.5919052	0.5262024	0.6631340	0.0847766	0.3357692	0.0252167	0.3431984	0.3109822	0.2255144	0.5458977	0.0700191	0.3601363	0.6522269	0.5377733	0.6293934	0.6924299	0.4694168	0.3787386	0.1963861
0.6746304	0.2267062	0.0125523	0.2239648	0.0329686	0.6177336	0.6923901	0.1759658	0.0645620	0.7317014	0.6850317	0.6535798	0.7249630	0.1922610	0.0146258	0.4336227	0.1475697	0.6411831	0.2217428	0.5188954	0.7002510	0.4211940	0.7977727	0.6733913	0.7528622	0.2758959	0.0126404	0.2044254	0.0809437	0.0916379	0.3238976	0.5667257	0.4933705	0.6523333	0.0640610	0.4003337	0.0934553	0.3159581	0.3387141	0.2779424	0.3953901	0.0844455	0.2823907	0.5857784	0.6638791	0.6548588	0.7424657	0.5129437	0.3488684	0.2081382
0.7827206	0.2139941	0.0282143	0.2598379	0.0210988	0.7543000	0.5860406	0.2136931	0.1204118	0.6348236	0.7679501	0.6759597	0.7070118	0.1530260	0.0240541	0.5895014	0.1317907	0.8211393	0.1598837	0.3726199	0.7613888	0.4002998	0.7665291	0.6916725	0.7118261	0.3133898	0.0143200	0.3454183	0.0332901	0.0879582	0.3705585	0.5563464	0.5687014	0.7156012	0.0732035	0.3153402	0.0461955	0.3264510	0.2579336	0.2107796	0.3790801	0.1406769	0.3969920	0.6353416	0.6850367	0.7311459	0.5982689	0.5412186	0.5040130	0.2889032
0.6484318	0.1691221	0.0511113	0.2623922	0.0282617	0.6394426	0.7858629	0.1363702	0.0429454	0.7776948	0.6735801	0.7614235	0.6199678	0.1411820	0.0132220	0.4801198	0.1917733	0.6018587	0.2352432	0.6439582	0.6901931	0.3874084	0.7517138	0.6482053	0.7348451	0.2930420	0.0235155	0.3499493	0.0371087	0.0664190	0.2867455	0.6489218	0.5163295	0.7189972	0.0715621	0.3715352	0.0605013	0.3897339	0.3071822	0.2525955	0.3888088	0.0886018	0.3483857	0.7110627	0.5926355	0.7087652	0.7693649	0.5463979	0.4358159	0.1945373
