YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.9950068	0.4033742	0.2025543	1.0527678	0.0663386	0.7048291	0.5262059	0.1938715	0.0421439	1.0308225	0.9896008	0.9785915	0.8659748	0.4745888	0.3750889	0.6200843	0.0481977	0.8630501	0.2658224	0.7665375	0.9496631	0.1291458	0.9374745	0.6907104	0.9887400	0.9934323	0.0298748	0.0438886	0.9286497	0.5774740	0.7774206	0.8801145	0.7026756	0.9480656	0.1880462	0.4656965	0.0763308	0.6725799	0.3471384	0.3531437	0.2676883	0.1232868	0.4512985	0.8898101	0.8631789	0.9646712	1.0367590	0.5332443	0.3072642	0.6658563
0.9076389	0.3774749	0.9183314	0.5043880	0.4998134	0.9554090	0.6342954	0.0085613	0.0593010	0.9839940	0.9426987	1.0373064	0.8023319	0.0974216	0.1842867	0.8440718	0.1821523	1.0397810	0.3345259	0.8012066	0.9467279	0.4725566	0.9502951	0.9033695	0.8786580	0.6470103	0.0131340	0.6199869	0.8091126	0.0893429	0.4078882	0.7953592	0.2621598	0.9480055	0.1630467	0.4859011	0.0983917	0.7103182	0.5029229	0.2015498	0.4809899	0.2441841	0.4571665	1.0080967	0.9454402	0.9871148	1.0490653	0.8668321	0.4748363	0.6722747
0.8872927	0.1401708	0.0195794	0.0760027	0.0038031	1.0669987	0.9447309	0.2561559	0.1021042	0.9512008	1.0709855	1.0660946	0.9680079	0.1895405	0.1101738	0.9991688	0.0520359	0.8089340	0.1368943	0.8130618	1.0188798	0.5199826	1.0917383	0.8689591	0.9421662	0.4641255	0.0422558	0.5725233	0.3634952	0.0759708	0.3501542	0.7638410	0.8752065	1.0004700	0.2053697	0.4782436	0.0631048	0.4185821	0.3844236	0.3177788	0.5312078	0.1228928	0.3537576	0.9663543	0.4862937	1.0093644	0.9436045	0.5763514	0.6009507	0.3957152
0.9841484	0.0745856	0.0275312	0.5489905	0.0118782	1.0094060	1.0512103	0.2704735	0.0971089	1.0016939	0.8031948	1.0208784	0.9094391	0.1872852	0.0005606	0.5712187	0.6714984	1.1033546	0.2283857	0.5994665	0.9480650	0.3113777	1.0665543	1.0370673	1.0527013	0.2708988	0.0124379	1.0538831	0.2441732	0.3118740	0.6690689	0.7775936	0.9645489	0.9660295	0.1744627	0.3160156	0.0891056	0.5418158	0.6289721	0.3354307	0.5181812	0.1103385	0.5576223	0.8629915	1.0236098	1.0605046	0.9564330	0.6187626	0.5251953	0.2641965
1.0721106	0.4335747	0.3435404	0.0589724	0.4632904	0.9711383	1.0818861	0.0386536	0.0201052	1.0114756	1.0383344	1.0155139	0.7649703	0.1093262	0.0055158	0.9007485	0.1606746	0.5381384	0.0640096	0.6728236	1.0813157	0.5131621	1.0463732	1.0020567	1.0028049	0.4403353	0.0123641	0.6758055	0.5318691	0.1573525	0.4045437	0.8313893	0.7877713	0.9800736	0.0766970	0.5170367	0.0203828	0.5672589	0.5828774	0.2586194	0.5882749	0.2688690	0.5260637	0.8516414	0.8676352	0.9974758	1.0475935	0.6346484	0.6362126	0.3418266
0.9427382	0.1393384	0.0305105	0.6352923	0.0057758	1.0574366	1.0898687	0.2394094	0.0643658	0.9466552	0.6232106	0.7536299	0.8483971	0.6030474	0.0730190	0.5589002	0.0977505	0.9501282	0.5455444	0.6866729	0.9481028	0.2546253	1.1258257	1.0130638	1.0581352	0.5471416	0.0088328	0.0236160	0.1296746	0.5061832	0.6903282	0.8747080	0.6383990	0.9677564	0.0607277	0.2832485	0.0208121	0.4326833	0.2018683	0.2552684	0.5305958	0.3059483	0.5933415	1.0092505	0.9094586	0.9918789	0.9725863	0.6909537	0.5673326	0.0813262
0.9293906	0.1936905	0.0585502	0.2490242	0.2154654	1.0354418	1.0379682	0.1596026	0.0197548	0.7753034	0.9934761	1.0245196	1.0154910	0.2746069	0.2009040	0.8902354	0.2175284	0.9988626	0.5985071	0.7947842	1.0816647	0.4555565	0.7892533	1.0086264	1.0860373	0.5959920	0.0214539	0.2622505	1.0243334	0.1928733	0.5025223	0.8437992	0.9185532	0.9847564	0.1649230	0.6064124	0.0331672	0.5300388	0.2500553	0.4633130	0.5789656	0.0469205	0.4503154	0.9813033	0.6896135	0.9631221	0.9812237	0.7482851	0.8367376	0.1045065
0.9049960	0.2773664	0.0435605	0.0055866	0.3728164	0.9994048	0.9908820	0.2061000	0.0675571	0.8342752	0.9323832	1.0595484	0.8518451	0.1622566	0.0129937	0.2925879	0.0519575	0.9312100	0.1476404	0.5440023	1.0307380	0.4521262	0.9527114	0.5419579	0.5874586	0.2077762	0.0027665	0.4141376	0.0687615	0.1105544	0.4369373	0.4519749	0.4070157	0.9165662	0.4361102	0.5478694	0.0704557	0.4560346	0.4835010	0.3767837	0.4731469	0.1614444	0.9019023	1.0114446	0.6682096	0.9947907	0.9415476	0.4005061	0.7219126	0.0816066
0.9191858	0.0834738	0.0208544	0.1541894	0.3195554	0.8987460	1.0356412	0.1969884	0.0523412	0.9436029	1.0248809	1.0351713	0.9667051	0.2790734	0.0057037	0.7310209	0.2534206	0.7796290	0.1018950	0.6700172	1.0596909	0.2797019	1.0210639	0.8438601	1.0061188	0.2553167	0.0454108	0.0462401	0.0002001	0.3330921	0.6339381	0.7201815	0.9938459	0.9606323	0.2109040	0.2620289	0.0669976	0.4492340	0.3870147	0.4016700	0.4513019	0.1637498	0.3894842	1.0200693	0.9519112	0.9313005	0.8892527	0.4077635	0.5426651	0.4567149
1.0477577	0.3569939	0.7470864	0.5393979	0.6628448	0.4337577	1.0686036	0.2615462	0.0430790	0.8450837	0.9690456	1.0438438	0.9263775	0.3740069	0.1534258	0.7068133	0.1946007	1.0405675	0.8150343	0.8641973	1.0159450	0.4374455	0.8232135	1.1519764	0.9963051	0.6597611	0.0292990	0.2777832	0.5711574	0.1305593	0.5469243	0.7664216	0.8197029	0.8691355	0.0538627	0.4539746	0.0396229	0.5992949	0.4799176	0.2229953	0.7708436	0.1501451	0.5775305	0.9587013	0.8562274	1.0070452	0.9737140	0.6811016	0.5901746	0.2434027
