YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
1.0127522	0.0083511	0.6383186	1.0861998	1.0087729	0.9631817	0.4300731	0.9552974	0.1803569	1.0738533	0.1819372	1.0604625	0.9751734	0.2624534	0.8779103	0.0072591	0.9579422	1.0037368	0.7974864	1.0134281	0.4331527	0.6865391	0.6881009	0.0697040	0.6573387	0.7971199	0.9772796	0.0195468	0.2669702	0.9448155	0.4276688	0.5027536	0.0302451	0.0483616	0.5296544	0.3918891	0.6912796	0.0908348	0.7255079	0.2287936	0.3791354	0.1194884	0.4141257	0.9216024	0.8761070	0.0562819	0.6649348	0.0778830	0.6667945	0.8546773
1.0775548	0.0284466	0.6298042	1.0225943	1.0418726	1.0165447	0.5036931	1.0404843	0.2245713	0.9995267	0.4226381	0.4570321	0.8673519	0.3287561	0.9201108	0.0163346	0.9993525	0.9561576	0.8244313	0.9473084	0.4602948	0.6631904	0.7459105	0.0600534	0.6486118	0.8861989	0.9299917	0.0210788	0.2800321	0.8978667	0.3858878	0.5147845	0.0552023	0.0364185	0.3862765	0.3510422	0.7047488	0.0657511	0.6598598	0.1946590	0.4036479	0.1132638	0.4998222	0.9974385	0.8534008	0.0687965	0.6546853	0.0592512	0.7757010	0.8193969
0.9952922	0.0199083	0.6978863	0.9682263	1.0612408	0.9544773	0.3956157	1.0011474	0.1948936	0.9729841	0.4783244	1.0220424	0.5563038	0.2719141	0.8809059	0.0147842	0.9054396	1.0197714	0.9027057	0.9325674	0.4251652	0.7253202	0.7268578	0.0698940	0.6259441	0.8824555	1.0310325	0.0304435	0.2917670	0.9708357	0.4463483	0.5348242	0.0424118	0.0777539	0.4355841	0.4667163	0.5871551	0.0622151	0.6963099	0.2128818	0.5003598	0.1190644	0.4931478	1.0109313	0.8389680	0.0512917	0.6990074	0.0931643	0.6533780	0.7418337
0.9923072	0.0060977	0.7181524	0.9898153	0.9615448	0.9925395	0.3904213	0.9971836	0.1963655	0.9739922	0.4301411	1.0236268	0.9574610	0.1633821	0.9384736	0.0118854	0.9409837	1.0298429	0.8005001	0.9729945	0.4513784	0.6417148	0.7541691	0.0861284	0.5895802	0.8514989	1.0024651	0.0166129	0.3402750	0.9854126	0.3721238	0.5426918	0.0408727	0.0360148	0.5279693	0.4112248	0.6211767	0.0565281	0.6964275	0.1836296	0.4112373	0.1097057	0.4063371	0.8974574	0.8348755	0.0383714	0.6814062	0.1028228	0.6639626	0.7961380
0.9999130	0.0144507	0.6627634	1.0907912	0.9602745	0.9420823	0.4744843	1.0139774	0.1774769	1.0120921	0.4891375	0.9366145	0.9089303	0.3381540	0.4460553	0.0293569	0.9222207	1.0147005	0.8067961	0.9433988	0.4316100	0.6673368	0.7226889	0.0676521	0.6688545	0.8027806	1.1191183	0.0194098	0.3580635	0.8195747	0.4021184	0.5413000	0.0359563	0.0358611	0.5606133	0.3842892	0.6219358	0.0789164	0.7209552	0.2468751	0.4672996	0.1344626	0.4214118	0.9244649	0.7894277	0.0473858	0.6903572	0.0770176	0.7701623	0.7916495
1.0142763	0.0049069	0.6512054	1.0191316	0.9826635	0.9874390	0.3795338	0.9768902	0.2172776	1.0116084	0.4857027	1.0310261	0.9742153	0.3136773	0.8246325	0.0171864	0.9407822	1.1190228	0.9429459	0.8746939	0.4969706	0.7109383	0.6503201	0.0655903	0.6489818	0.8529350	1.0152161	0.0270677	0.2835740	0.9356185	0.4463507	0.5105047	0.0411542	0.0512735	0.5260834	0.4235191	0.5651834	0.0626709	0.6419534	0.2839913	0.4140614	0.0919149	0.4410418	0.9163733	0.8979828	0.0435546	0.6604863	0.0634323	0.7433413	0.8169863
0.9904596	0.0188668	0.6229701	1.0177308	0.9652841	1.0750330	0.4630744	1.0684964	0.1845236	1.1362745	0.4695056	0.9126277	0.8874059	0.2823835	0.9062918	0.0102106	0.5081598	0.9456281	0.8308852	0.9037294	0.4212858	0.7280058	0.6837927	0.0904895	0.7238304	0.8063156	0.9717503	0.0224083	0.3053899	0.9325926	0.3818663	0.5113078	0.0256485	0.0414789	0.4604897	0.3575786	0.6880280	0.0501951	0.8062497	0.2229012	0.3798937	0.1244693	0.4715510	0.9872868	0.9122697	0.0395176	0.7066319	0.1170020	0.6947489	0.8433236
1.0370215	0.0062020	0.7083945	0.9824524	1.0151211	1.0246619	0.3978950	1.0114304	0.2063242	1.0562276	0.4213471	0.9713815	0.8979693	0.2158811	0.9064811	0.0221538	0.9472878	0.4949107	0.8993361	1.0310749	0.4371429	0.7040314	0.8063751	0.0847344	0.6963098	0.7896589	0.9746150	0.0158214	0.3038717	0.8909026	0.4389710	0.5568344	0.0473645	0.0519697	0.5150869	0.4371548	0.5801662	0.0726601	0.7206355	0.2266391	0.4632770	0.1088431	0.3861873	0.9794255	0.8438542	0.0494025	0.6214830	0.0750983	0.7543288	0.7602325
1.0168231	0.0105752	0.6608105	0.9751378	1.0028521	1.0345547	0.4049330	1.0640830	0.2094399	0.9647171	0.4180072	0.9826157	0.9585940	0.2746710	0.9456361	0.0147162	0.9354953	1.0536109	0.4483699	1.0124976	0.3879732	0.6813344	0.7754670	0.0902063	0.6974246	0.9715956	0.9870201	0.0189663	0.3092753	0.8777010	0.3565488	0.5762684	0.0548156	0.0516992	0.5212881	0.4473461	0.5977743	0.0658348	0.6578354	0.2374803	0.4426487	0.1104770	0.4657080	0.9065540	0.8921977	0.0282624	0.6664700	0.0923200	0.7445154	0.7552827
1.0371060	0.0158775	0.6859465	0.9052793	1.0447650	0.9932896	0.4457717	0.9506899	0.2121185	0.8857046	0.4464709	0.9441410	1.0051644	0.2780093	0.8512812	0.0152869	0.8983587	1.0176302	0.9063152	0.4847241	0.4457422	0.7266002	0.6730351	0.0611327	0.6463200	0.8234575	1.1054813	0.0194992	0.3223275	0.9524825	0.4182460	0.4770283	0.0557146	0.0481412	0.5433631	0.5385078	0.5719223	0.0949213	0.6851549	0.2007699	0.4376753	0.1503846	0.3936175	0.8996821	0.7984230	0.0471466	0.7345154	0.0777630	0.8558136	0.7786536
