YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.9658430	0.3034777	1.0348582	0.2697745	0.4556794	0.9493133	0.4395764	0.0705709	1.0323776	1.0627999	0.4220913	1.0266861	1.0873914	1.0342017	0.3564848	0.9967986	0.9579308	0.9684063	1.0700218	0.7989217	0.5961339	0.9801670	1.0320787	0.9668354	0.4059710	1.0522514	0.8490996	0.3504489	0.1182723	0.0629860	0.8269897	0.6473048	0.2006659	1.0095825	0.5296317	1.1194253	0.9072759	0.3006591	0.2918600	0.7085988	0.9826061	0.8865998	0.9059491	0.4225386	0.5192376	1.0113373	0.3753392	0.5373340	0.3448337	0.6400735
1.0586372	0.2719509	0.9325973	0.2381261	0.5519342	0.8441832	0.5618496	0.0978157	1.0440549	1.0590726	0.8419001	0.5229224	0.9501185	0.9559740	0.1557525	0.9809876	0.9664300	1.0203593	1.0419530	0.8659301	0.6117114	0.9819841	1.0098799	1.0120991	0.4190987	0.9786430	0.7731934	0.4077419	0.1467773	0.1269704	0.8356640	0.6882387	0.4570593	1.0713813	0.4469045	0.9113534	0.8436883	0.2800410	0.8907778	0.7110315	0.9237691	0.9128893	1.0370461	0.4470393	0.4981317	0.9587540	0.7440252	0.5498071	0.1817301	0.6184468
1.1170194	0.2953204	1.0303267	0.2552284	0.5749857	0.9653191	0.5768973	0.1603790	0.9546363	0.9552791	0.7664290	1.0485729	0.5062048	0.9742450	0.1795320	0.9698296	0.9977939	0.9217858	1.0102384	0.7589075	0.4844957	1.1456969	1.0536156	1.0255040	0.5361337	0.9985563	0.8822596	0.3961354	0.1230192	0.0722768	0.7758086	0.7263714	0.2345039	1.0178661	0.5072916	0.9676842	0.8464300	0.2253866	0.9370983	0.8943870	1.0665695	0.9360277	1.0877104	0.4202348	0.4268107	1.0224306	0.6486759	0.5233678	0.1666927	0.6042127
0.9876951	0.2536083	1.0496396	0.2942610	0.5487608	0.9086135	0.4941062	0.0920894	1.0507933	1.0182054	0.7264685	0.9576711	1.0720429	0.4746902	0.1591971	0.9378114	1.0669754	0.9749356	1.0236625	0.8173578	0.4723303	1.0370879	1.0603468	0.9173133	0.5410107	0.9679287	0.7103847	0.3519106	0.0995591	0.1036754	0.8518259	0.6818483	0.2502092	1.0233107	0.5282374	1.0323748	0.8644937	0.2233379	0.8687353	0.6862310	0.9984695	0.8056292	1.0171091	0.3774948	0.4864548	0.9994167	0.4388374	0.4842248	0.1743571	0.6472546
1.0150132	0.2073223	1.1091119	0.3380986	0.5476431	0.9570686	0.4555014	0.0907811	1.0181117	1.0287496	0.8844665	1.0902380	0.9988178	1.0178752	0.0740368	0.8452018	0.9269593	1.1292346	1.0434242	0.7454100	0.5333083	0.9072233	1.0942053	0.8886302	0.4653743	1.0209282	0.7856441	0.2946279	0.1786707	0.1049860	0.6590924	0.7155350	0.1864839	0.9376666	0.5304589	0.9364340	0.7833711	0.3139282	0.9303883	0.8688867	1.0406342	0.8942763	1.0389323	0.4122768	0.4820621	0.8506020	0.4822653	0.6434559	0.1349863	0.6753836
1.0575599	0.2855506	0.9392219	0.3198264	0.5302210	0.7978144	0.3443138	0.0644003	0.9868742	0.9953504	0.7890351	1.0827524	0.9775932	0.9661308	0.1504866	0.4328765	1.0031788	1.0155611	1.0134752	0.7560634	0.5613550	0.9082228	0.9498719	0.9148285	0.4629715	0.9897132	0.8121048	0.4149251	0.1293478	0.1127708	0.8228370	0.7136080	0.2027851	0.9553157	0.4974249	0.9672611	0.7950945	0.2640414	0.9149744	0.7890083	0.9482703	0.9531063	1.0328842	0.5736013	0.5008841	1.0250262	0.4033710	0.4748698	0.1830825	0.5748715
1.0972839	0.2635521	1.0851391	0.2908202	0.4441310	0.9576483	0.4973587	0.0859322	1.0962025	1.0204791	0.8901875	1.0815613	0.9637884	1.0242845	0.1275721	0.6082710	0.5047377	0.9891304	1.1488960	0.6132600	0.8166119	1.0926909	0.9659996	0.9691098	0.5563963	1.0714273	0.8033874	0.2830786	0.3407974	0.1090564	0.8448687	0.7166933	0.1970632	0.9290430	0.5741093	0.9162941	0.9049401	0.3141805	0.9016214	0.8018503	0.9040647	0.9581361	1.0747460	0.5164499	0.8246522	0.9926180	0.5405210	0.6979865	0.2093568	0.6005695
1.1055117	0.2424665	1.0472826	0.2814697	0.4647122	0.9354256	0.4402925	0.0772071	1.0178268	0.9754233	0.8586876	0.9679849	0.9101807	1.0343668	0.1013037	1.0330986	0.9662124	0.5799811	1.0178802	0.7556368	0.5896899	1.0253828	1.0619398	0.9086766	0.3991418	1.1008150	0.8044577	0.3484851	0.1311521	0.0889931	0.8337283	0.7182282	0.2221779	0.9680779	0.5141905	0.9515702	0.8223286	0.2605782	0.9593482	0.7634178	1.0156154	0.8010555	1.0680667	0.4429570	0.5158760	0.9235672	0.4808840	0.5335566	0.1779587	0.6153456
1.0240174	0.3824167	0.9948711	0.2669636	0.4868995	0.9309207	0.5360082	0.0841545	0.9238181	1.1372011	0.8316247	0.9519894	1.0355916	0.9827604	0.1452609	1.0065339	0.9605605	1.0774144	0.4979669	0.7150297	0.6001300	0.9916044	1.0732866	1.0081231	0.4512780	1.0460820	0.5579988	0.3427772	0.1417744	0.1122307	0.7823589	0.6877960	0.2376158	0.8502705	0.5074310	0.9589358	0.8578925	0.3602013	0.9247301	1.0470507	0.9537967	0.7743201	1.0681516	0.4621127	0.6182908	1.0557820	0.6210675	0.5501660	0.1997248	0.7001623
0.9985577	0.2995115	0.9322231	0.2877509	0.5531364	0.8502690	0.4632118	0.1022199	0.9619912	0.9888399	0.8604874	0.9461377	0.8746113	1.0105177	0.1119438	0.8304189	1.0488152	1.0829629	1.0023712	0.3450121	0.5259862	1.0356828	0.9142284	0.8770904	0.4549980	0.8834611	0.8457346	0.3345624	0.1293670	0.0730087	0.8273262	0.7249539	0.2133159	0.9573492	0.5582219	1.0480541	0.8213738	0.4756742	0.8606039	0.6699840	1.0395165	0.9150017	1.1026756	0.4987591	0.4869214	1.0564478	0.4279808	0.5969465	0.1780808	0.6520079
