YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.5221393	0.1607897	0.6456401	0.2096437	0.4327343	0.6476053	0.3052511	0.0593674	0.8834412	0.7546820	0.6138296	0.6687732	0.7652150	0.7389920	0.1561070	0.7330428	0.6255844	0.7188501	0.6918365	0.7324852	0.2239203	0.8217282	0.6599902	0.7037392	0.3458653	0.6023970	0.5069181	0.1893806	0.0997950	0.1076242	0.5335143	0.5074303	0.1404971	0.6027033	0.3375990	0.5569732	0.5812943	0.1857335	0.6437078	0.5212689	0.7961513	0.3430066	0.6921685	0.3151575	0.2980716	0.6796365	0.3285845	0.3943718	0.1337827	0.4802161
0.8091392	0.2070743	0.6888309	0.1854248	0.6267281	0.1159879	0.3006156	0.0471553	0.7803031	0.6406134	0.1261812	0.6551081	0.7999764	0.7149175	0.3699309	0.7212542	0.5798026	0.7583416	0.7727672	0.7169962	0.4824723	0.3396947	0.8378097	0.7081884	0.2713949	0.7666549	0.5240004	0.2153534	0.1188370	0.0618954	0.5706160	0.6432919	0.1255491	0.6479644	0.3751035	0.7932210	0.5292971	0.1398514	0.0954843	0.5501413	0.7114846	0.6540538	0.6306553	0.2853828	0.4213067	0.6349416	0.3613404	0.3484410	0.8113824	0.5262888
0.8305075	0.1909918	0.6655140	0.3079091	0.3475646	0.7285810	0.3350612	0.0538403	0.7311495	0.7635468	0.5066007	0.8719827	0.6556966	0.6382082	0.1790048	0.6197110	0.5869540	0.7500583	0.7526913	0.5533390	0.3644206	0.8227361	0.3289082	0.7469526	0.4294194	0.7653832	0.5381099	0.2636715	0.0779366	0.0522259	0.7367919	0.4001241	0.1998536	0.7082373	0.3619914	0.7422425	0.6673050	0.1795654	0.6820474	0.6135887	0.9109754	0.5971952	0.6728046	0.2095299	0.4049887	0.7575223	0.3376024	0.2988732	0.0954384	0.5522840
0.6532078	0.1615089	0.6269280	0.2243840	0.3465744	0.5618887	0.4127212	0.0560498	0.7386945	0.7328348	0.6634821	0.7072718	0.6636474	0.6636359	0.0950469	0.7283432	0.6445462	0.6544259	0.6730538	0.5748439	0.4254645	0.7552923	0.8470222	0.4144048	0.2949522	0.6356257	0.5260967	0.3270354	0.1016562	0.1848069	0.4764700	0.4795906	0.1609750	0.6833264	0.3297732	0.7650818	0.3672066	0.1784022	0.5505844	0.5713289	0.6769978	0.5913914	0.7049899	0.4052670	0.3733325	0.8798020	0.4310218	0.3236600	0.1371291	0.4689686
0.7128905	0.1951030	0.7122674	0.1288373	0.3835048	0.7070478	0.3394700	0.0601655	0.7192485	0.7459294	0.5213004	0.8833742	0.6457057	0.6228502	0.1364497	0.6785676	0.6846819	0.7185220	0.6062476	0.5559194	0.3734305	0.8607187	0.6367094	0.7918435	0.1098649	0.6569178	0.5008115	0.2565066	0.0431135	0.0612366	0.3579912	0.3722353	0.1513072	0.8127309	0.3627437	0.7419195	0.5144035	0.2041492	0.7386467	0.5319763	0.6797808	0.6291990	0.7038837	0.3469323	0.3194683	0.6438229	0.2902512	0.3436748	0.1298607	0.5368220
0.6452566	0.1960267	0.6504173	0.1745062	0.4051043	0.6161957	0.4097469	0.0401182	0.6063486	0.5965366	0.6100357	0.6804938	0.7064497	0.7715832	0.1496171	0.7582398	0.6791437	0.6010225	0.7870994	0.4325159	0.4602066	0.6279604	0.8854098	0.7607512	0.3390705	0.3701834	0.4394628	0.2190619	0.1462238	0.0610257	0.6390237	0.4398817	0.2055831	0.6595802	0.3821129	0.5558247	0.7291975	0.1724709	0.5909339	0.6125132	0.7762307	0.7022995	0.7817850	0.3518192	0.4206149	0.8899052	0.2873801	0.3479095	0.1116894	0.4566101
0.6854126	0.1654973	0.6142662	0.1312626	0.4160278	0.7354835	0.3969795	0.1041327	0.7341163	0.7569129	0.6472244	0.6719640	0.6012208	0.6499466	0.1121461	0.6419764	0.7098326	0.6465455	0.7346389	0.6157460	0.4601616	0.6491863	0.6674169	0.7787281	0.2518554	0.7666526	0.2513370	0.1842946	0.0791769	0.0606061	0.6315804	0.4595478	0.1694266	0.7529462	0.4162128	0.7662356	0.5141364	0.2402639	0.7577081	0.6114093	0.6122031	0.6199672	0.7035794	0.2502103	0.5106432	0.7380064	0.4472440	0.3606527	0.0986778	0.4152567
0.6064544	0.1294000	0.6214792	0.1383155	0.3990197	0.8444062	0.2466110	0.0498016	0.8290019	0.7121474	0.6566767	0.7055869	0.7956683	0.6234951	0.1038727	0.7765265	0.5902510	0.6034386	0.9314309	0.4985396	0.4675184	0.5904400	0.5832805	0.6177696	0.3826191	0.7723453	0.6270290	0.1719586	0.0966102	0.0593349	0.6117864	0.4002479	0.1720581	0.7081035	0.3950775	0.7021166	0.7259028	0.2329007	0.6127304	0.5730098	0.6437780	0.6026929	0.7462854	0.3773928	0.4043727	0.7245909	0.3182156	0.3724698	0.0723181	0.4466521
0.7907013	0.2329709	0.6060412	0.2245326	0.4652436	0.5829940	0.4002268	0.0399501	0.7086932	0.8089366	0.6092083	0.6541831	0.6678714	0.6228982	0.1482544	0.7019789	0.5800630	0.6825863	0.7563510	0.4704537	0.4348834	0.7585078	0.7017586	0.6396309	0.3976691	0.7039072	0.6157030	0.2338423	0.0439058	0.0273037	0.6078138	0.6861424	0.1702481	0.7455944	0.3645621	0.7024203	0.5441159	0.1908592	0.6680376	0.5263611	0.8102831	0.6986196	0.9276606	0.3659525	0.4102723	0.7974878	0.3220297	0.3706565	0.1212169	0.3802915
0.6958895	0.1852396	0.7651277	0.1058213	0.3114713	0.7779570	0.3035088	0.0796891	0.7731364	0.5783752	0.5507314	0.6941428	0.7021441	0.6668649	0.0681981	0.6832940	0.7806338	0.7248722	0.6601356	0.5189882	0.3915813	0.7509599	0.8995872	0.6646057	0.3945136	0.6634792	0.5431334	0.2701986	0.0805746	0.0472952	0.5611207	0.5247427	0.1199646	0.6221251	0.3574697	0.6632597	0.6073490	0.2636865	0.6702196	0.6506145	0.7100697	0.6554608	0.8253975	0.3140361	0.3675587	0.6724741	0.4464333	0.4342201	0.1255613	0.6350746
