YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.6492483	0.1895378	0.7595087	0.2261738	0.4154247	0.6188534	0.3262351	0.0731893	0.7370952	0.6883158	0.5846811	0.8323948	0.7099767	0.7967079	0.1475754	0.6748514	0.6292676	0.7231076	0.7681768	0.7234304	0.2021912	0.6655852	0.7181296	0.7622943	0.3305883	0.5868443	0.5626060	0.2187898	0.1295840	0.0651004	0.5189704	0.5162148	0.2143653	0.7360635	0.2654611	0.7316144	0.5551274	0.1819515	0.7804424	0.4813398	0.8029173	0.4015189	0.6975988	0.3759962	0.3365561	0.8365783	0.4533054	0.4088122	0.0642105	0.5311832
0.6761851	0.1626831	0.7590809	0.1555134	0.6603157	0.1105451	0.3966655	0.0682285	0.7411879	0.7284454	0.1552708	0.6415454	0.7705749	0.7639291	0.3662472	0.6602496	0.6073524	0.7639004	0.7696658	0.5751068	0.4756461	0.3560101	0.7255050	0.6670593	0.2791326	0.8914154	0.4974996	0.3274940	0.1119229	0.0947589	0.4963741	0.5536388	0.1891626	0.7245718	0.3581095	0.7302031	0.5678577	0.1791358	0.0687066	0.5403963	0.6516081	0.7523567	0.6542822	0.3397318	0.4345039	0.6711277	0.4248974	0.3342477	0.7289686	0.5010904
0.9083270	0.1922483	0.5774335	0.2168888	0.3772862	0.5863544	0.3194036	0.0376364	0.6613545	0.7995513	0.5761291	0.7072718	0.7424769	0.7065057	0.1714294	0.7167526	0.8176802	0.7433303	0.6901284	0.7899562	0.4752116	0.8140806	0.3992243	0.7999550	0.2864827	0.6497626	0.5163525	0.2234021	0.0884855	0.0475031	0.7066535	0.3060697	0.1617456	0.7613378	0.3706133	0.6606702	0.5719347	0.1519898	0.6185072	0.5086943	0.7874435	0.7236497	0.7643999	0.4502425	0.3519162	0.7179983	0.3448129	0.4757654	0.1406209	0.4497424
0.6596887	0.1704658	0.6981564	0.1769445	0.3974671	0.6204993	0.4112470	0.0403500	0.7149841	0.7328218	0.5785669	0.7122682	0.6203870	0.6573958	0.0989373	0.6054012	0.8224931	0.7803896	0.7068014	0.5193161	0.3719750	0.6683849	0.5678461	0.4215023	0.2792955	0.7754914	0.5214438	0.2681281	0.0590870	0.1689844	0.5035985	0.5013473	0.2072668	0.5997501	0.2893093	0.6577914	0.2861238	0.2004364	0.5759667	0.6334527	0.6788586	0.7241446	0.6459183	0.4838578	0.3854666	0.7962198	0.5473036	0.3811101	0.1270622	0.4201138
0.7832748	0.1997632	0.6328270	0.1620282	0.3948241	0.6202130	0.2504390	0.0571119	0.7093326	0.7290904	0.6435076	0.7784778	0.7192017	0.7794069	0.0921743	0.6570548	0.7674296	0.7053116	0.6315900	0.6067761	0.3595160	0.6988100	0.6937507	0.6373326	0.1837484	0.7681065	0.5426467	0.2629957	0.0866747	0.0617032	0.3664076	0.5682822	0.1388467	0.6226685	0.3379943	0.5847604	0.4578798	0.2136643	0.7980702	0.5475746	0.8657913	0.5577535	0.6426754	0.3771407	0.2705183	0.6480925	0.2408380	0.4513379	0.1536255	0.5278227
0.6670544	0.1667534	0.6305283	0.1401621	0.4507093	0.6073936	0.4139766	0.0342303	0.6857771	0.7143914	0.5410573	0.7190426	0.7690451	0.6605892	0.1652356	0.6667651	0.7909633	0.6141192	0.6683605	0.5483344	0.3784204	0.7260294	0.7491440	0.7276495	0.3142395	0.4764754	0.5209898	0.1426808	0.1250110	0.0208932	0.5098983	0.4582119	0.2082534	0.7036740	0.3684707	0.6532875	0.6162600	0.2477193	0.6838948	0.5726058	0.9280532	0.7157014	0.6787312	0.4511826	0.4279975	0.6894547	0.2998478	0.2943238	0.1591760	0.3692308
0.8628751	0.1444332	0.7455364	0.1738758	0.3369892	0.6478043	0.4394089	0.0495212	0.7400607	0.6854550	0.5775661	0.5875662	0.6683914	0.6450259	0.1246504	0.6666399	0.5875013	0.7831346	0.6583223	0.5761114	0.3892486	0.6324647	0.7615602	0.7955322	0.2813557	0.7205941	0.2241445	0.1924929	0.1296327	0.0784622	0.4984601	0.4811216	0.1400406	0.7239551	0.3665465	0.7055326	0.5313426	0.1878078	0.6592321	0.5408938	0.6732409	0.6210283	0.7133964	0.3764926	0.3396796	0.7210925	0.4320551	0.4367899	0.1328548	0.4134066
0.7462234	0.1990304	0.7227818	0.1759284	0.4022431	0.7476332	0.3695118	0.0818666	0.6788932	0.7395082	0.6438053	0.9287655	0.6246153	0.8325505	0.1016444	0.7241608	0.5954470	0.7030977	0.6605561	0.5534805	0.4765755	0.7677534	0.7770594	0.6284096	0.4010331	0.7843830	0.5607651	0.1685528	0.1147875	0.0608215	0.6115095	0.4603987	0.1589212	0.6383243	0.3083502	0.6582432	0.5374423	0.1722081	0.7463492	0.5611894	0.7123378	0.6319051	0.7004235	0.2884950	0.3588291	0.6628006	0.2743202	0.3447867	0.1936340	0.4487036
0.7747018	0.1638710	0.7091288	0.1711005	0.4411412	0.6130618	0.2852537	0.0704842	0.7486009	0.6996694	0.6478796	0.6793827	0.7835070	0.7585232	0.0917289	0.5751491	0.7649638	0.6925927	0.7599035	0.6414614	0.3777614	0.7297645	0.7862432	0.5659681	0.3291369	0.6609359	0.6351968	0.2102055	0.0533115	0.0289233	0.5380020	0.6973988	0.1980440	0.7437286	0.3835409	0.7554233	0.6622346	0.2061394	0.5702620	0.4359288	0.7952983	0.7255724	0.7620945	0.3600106	0.3207368	0.7607457	0.4066059	0.4268744	0.1204258	0.5304723
0.7724734	0.1916536	0.6564113	0.1936934	0.4403615	0.6068590	0.3160151	0.0568645	0.8422678	0.7299468	0.7252343	0.6338250	0.6791293	0.6950358	0.0920161	0.6188412	0.7899556	0.9304166	0.7670567	0.5525755	0.4327059	0.6723339	0.5628660	0.6798213	0.2409083	0.6567025	0.5784839	0.2740472	0.1063439	0.0602116	0.4807778	0.5340381	0.1097512	0.6506317	0.3690767	0.6647033	0.6683200	0.2479662	0.7485477	0.5712705	0.7000075	0.6446743	0.6566439	0.2763769	0.3067808	0.6211951	0.3035784	0.4611400	0.0891459	0.5129759
