YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.9343090	0.0406568	0.9737237	0.2748822	0.5680705	0.8866911	0.4927978	0.0948842	1.0503302	1.1622841	0.0000000	1.0816910	1.0670748	0.9651268	0.9998793	0.8156594	1.0501239	1.0675118	1.0071309	0.7779452	0.5990321	1.0642208	1.0275036	0.9914965	0.4876759	1.0211301	0.8061975	0.3253392	0.1480443	0.1058225	0.8306549	0.6867927	0.2013802	1.1182853	0.7656077	1.0051363	0.8017356	0.3087548	0.0319010	0.8605231	1.0482221	0.9683210	0.9012565	1.0091097	0.5200950	1.1878542	0.5114757	0.5983614	0.3698448	0.6051864
1.0365451	0.2747892	0.8988569	0.2635954	0.5407470	0.8776090	0.7153721	0.1018112	0.9877241	1.0407658	0.8579391	0.0000000	1.0988813	0.9359001	0.1435233	0.9366620	0.9379214	1.0824109	1.0975604	0.7389992	0.5755832	1.0097674	1.0677599	0.8927654	0.3967525	0.9579064	0.8416308	0.3358224	0.1553893	0.1118385	0.7798579	0.7531147	0.4833372	1.0661572	0.4718773	1.1691610	0.8144841	0.2570170	0.8610160	0.7454041	0.9987232	0.8555596	0.9510385	0.4480967	0.4780097	0.9876812	0.8551590	0.6097280	0.1588908	0.6910379
0.8913085	0.2587197	1.1369433	0.2419673	0.4728295	0.9388640	0.7869046	0.9934208	0.9666227	1.0131835	0.8508572	1.0752436	0.0000000	0.9868063	0.1067894	0.9481949	0.9812624	0.9982796	1.0667261	0.8556312	0.5908779	0.9265710	1.1369127	1.0029316	0.4656423	0.9691967	0.8277527	0.2897591	0.1892749	0.1363779	0.7774510	0.6666282	0.2324232	0.9838819	0.5202671	1.0357856	0.8876251	0.2717500	0.8921241	0.8432784	1.0206902	0.9135035	0.9769230	0.4080120	0.4525631	1.0574622	0.9909287	0.5133215	0.1793780	0.6202538
1.0418556	0.0545234	0.9447929	0.2460330	0.5020765	0.9428615	0.4036182	0.0839260	1.0412095	0.9695398	0.7530480	0.9936357	1.0537936	0.0000000	0.1568754	0.9430050	0.9746156	1.0284814	1.1444129	0.9135794	0.6755998	1.0144521	1.0613594	0.9087278	0.5545773	1.0507490	0.8469617	0.3866161	0.1278879	0.0765134	0.7787275	0.7359238	0.2702564	0.9323817	0.4125567	1.0273766	0.8095582	0.2967448	0.8354570	0.7466447	1.0771569	0.9233578	1.0222301	0.4520240	0.5363365	0.9973221	0.3137778	0.5880294	0.2156649	0.5320770
1.0276262	0.2781109	0.9395437	0.2568393	0.5769521	0.9129387	0.4977686	0.0859950	1.0132563	1.0124280	0.8134295	1.0271784	1.0458466	0.9198789	0.0000000	0.9476890	1.0746147	1.1411186	1.0500700	0.8307064	0.4923216	1.0298777	1.0347941	1.0517132	0.4309586	0.9938073	0.7596599	0.4239258	0.1124985	0.1071988	0.7712948	0.7064767	0.2276801	0.9805298	0.5230488	1.0902051	0.8273400	0.3047857	0.9143864	0.7355825	0.9568023	0.8945047	1.0263982	0.4930713	0.4502421	0.9225928	0.4300615	0.5148034	0.1996592	0.6776549
1.0247872	0.2740472	0.9429633	0.2649243	0.5263397	0.9318067	0.4710238	0.0669952	0.9812421	1.0275333	0.8599586	1.1189817	0.9601811	1.0771593	0.1337294	0.0000000	0.8958423	1.0617145	0.9247925	0.7856668	0.6542040	0.9821020	0.9489258	0.9783706	0.5111929	1.0126767	0.8112475	0.2671517	0.1411091	0.0972765	0.7684304	0.6318054	0.1888573	1.0317414	0.4808090	1.0328945	0.7603906	0.3293919	0.8679023	0.8460586	0.9876034	0.9604840	1.0114055	0.9738451	0.5616848	1.0274078	0.5377583	0.5707724	0.1539723	0.6947583
1.0727514	0.2874905	0.8490536	0.3169250	0.5822477	0.9873461	0.4299324	0.0705060	0.9549240	1.0085875	0.8063109	0.9028088	0.9536026	1.0736741	0.1038962	0.0104258	0.0000000	0.9589107	0.9449457	0.0240764	0.9557864	1.0509142	0.9690244	1.0380624	0.5031815	0.9633396	0.7988192	0.3996532	0.5825377	0.1129622	0.7411773	0.8394837	0.2356789	0.9983643	0.5674540	0.8876731	0.8534119	0.9990834	0.8878601	0.9327836	0.8870821	0.9930798	1.0184791	1.0879959	0.9723982	1.0330002	0.3553011	1.0292729	0.1382809	0.5390285
0.9794711	0.2601162	1.1359524	0.2344107	0.5259785	0.9747843	0.3724350	0.1126424	1.0190282	0.0205251	0.8514663	0.9541422	0.9792304	1.0304311	0.1683617	0.9527112	0.9678702	0.0000000	0.9648426	0.8651688	0.5075138	1.0122476	0.9849348	0.9755809	0.5296397	0.9360599	0.7724401	0.3257674	0.1648965	0.0789627	0.7754001	0.6947574	0.1928915	1.0717776	0.4958823	1.0069503	0.7515831	0.2946111	0.9577088	0.8539818	1.0550026	0.9256211	0.9263386	0.4396125	0.0319543	0.9815064	0.2392939	0.4911575	0.1721954	0.6231513
1.0237331	0.5068818	1.1389975	0.2534590	0.5346417	0.9386792	0.4192744	0.0468352	1.1325983	1.0091361	0.7281538	1.0453072	0.9192411	1.0138700	0.1592585	1.0614668	0.8732759	0.9770445	0.0000000	0.7570975	0.5514940	1.0377754	0.9777129	0.9460681	0.4864250	0.9161916	0.0579548	0.3243886	0.1374871	0.0846565	0.7202699	0.7586171	0.2680456	0.7493985	0.5879380	0.8495678	0.9015570	0.2183407	0.9327386	1.0264745	1.0024215	0.0422110	0.9901204	0.4294108	0.4942419	1.0624719	0.4606932	0.5873413	0.1299783	0.5849468
1.0068481	0.3051916	1.0042191	0.2224060	0.5562139	0.9718060	0.4329523	0.0796008	1.1173430	0.9987298	0.9022781	1.0500256	0.9464374	1.0079720	0.1269865	0.9342058	1.0408314	1.0171713	0.9823375	0.0000000	0.5932697	1.0928663	0.9056134	0.9066339	0.4034725	0.9523683	0.7567327	0.3748011	0.1184536	0.0985798	0.6677421	0.7359723	0.2494191	0.9272352	0.5655342	1.1397025	0.8387599	0.9533957	0.8782048	0.7575577	1.1415147	0.8947383	1.1499989	0.4542799	0.5073691	1.0640634	0.4299700	0.5259109	0.1754816	0.6384802
