YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.6908082	0.5908009	0.7240195	0.1085673	0.6350301	0.5857823	0.0024736	0.5634341	0.8298574	0.4302608	0.7168637	0.7277448	0.8449987	0.5289477	0.5909048	0.5090585	0.4163280	0.5874473	0.6126110	0.8011429	0.1891878	0.6837309	0.4491268	0.5834860	0.3661510	0.2217131	0.0073376	0.0054667	0.4168058	0.7006743	0.7918848	0.6106222	0.0321021	0.2362489	0.5722865	0.0696709	0.4295988	0.7450695	0.2184435	0.4016860	0.0001896	0.4519140	0.0008290	0.4901129	0.0764264	0.6486243	0.0086727	0.7142819	0.7314148	0.5237765
0.6376988	0.6521457	0.6571575	0.1384867	0.6032258	0.7628347	0.0016950	0.4843631	0.7125048	0.7402937	0.6953594	0.5444641	0.7494893	0.4622298	0.3971186	0.6873019	0.0001777	0.3730691	0.7072257	0.6280180	0.1991683	0.8331450	0.5969940	0.5050640	0.3031182	0.1888585	0.0301076	0.0040837	0.1629020	0.6176825	0.6568248	0.7170540	0.1552757	0.3144125	0.6112596	0.1958483	0.3772003	0.5813394	0.2059511	0.3673330	0.0001032	0.6560063	0.1079951	0.6273489	0.0342207	0.6096408	0.1512501	0.4971479	0.6788625	0.5070920
0.6475724	0.4980173	0.8020446	0.1689575	0.6975677	0.7877047	0.0052330	0.5631172	0.6651377	0.4903014	0.6904942	0.6513501	0.7089722	0.5631200	0.5701236	0.7046272	0.4874754	0.3332635	0.6129551	0.5033899	0.0757804	0.6097771	0.6168857	0.6755302	0.7168899	0.4933141	0.0108296	0.1882807	0.5049048	0.6291230	0.7253831	0.7400599	0.1265422	0.4194213	0.7754581	0.1530863	0.3747037	0.5670765	0.2066677	0.4316409	0.0868022	0.6263027	0.3149949	0.5655617	0.0173584	0.4612246	0.0112546	0.3878283	0.6587797	0.5805787
0.6455517	0.4802015	0.7473345	0.0677186	0.5318000	0.4689469	0.0017522	0.5323848	0.7233312	0.5822042	0.7493825	0.5176665	0.4473527	0.6453484	0.6281724	0.6280971	0.1355331	0.4582800	0.5561317	0.7090194	0.0862725	0.6829662	0.6654955	0.7348115	0.5559487	0.3648934	0.0386033	0.1038835	0.6515409	0.6845002	0.5884608	0.6388011	0.1121849	0.2955138	0.5597826	0.2124633	0.4341318	0.6864336	0.1807136	0.2253799	0.3386946	0.6235491	0.0007468	0.6219050	0.0366963	0.7683929	0.0017818	0.5968269	0.7214391	0.5353387
0.6678375	0.6249770	0.7082022	0.1655801	0.8458933	0.5984652	0.0561574	0.4357578	0.6086278	0.7211939	0.6794064	0.6449204	0.8011842	0.6135371	0.1734434	0.6643954	0.2081711	0.6089220	0.6548196	0.6343744	0.0008867	0.8707873	0.6587700	0.2588276	0.7244080	0.3738777	0.0394273	0.1142213	0.3465265	0.6295324	0.6247297	0.7602879	0.2941736	0.2280405	0.6472577	0.0747881	0.3919118	0.4337894	0.2857506	0.2397213	0.0614752	0.4728218	0.0126135	0.6745371	0.0003111	0.5910844	0.4939308	0.8062575	0.7234552	0.5571622
0.5949173	0.6233844	0.6932677	0.1851046	0.5269201	0.7877858	0.0509513	0.4727505	0.7971951	0.5927038	0.5945394	0.8667442	0.7289490	0.5603186	0.5749700	0.8301909	0.0003225	0.4604024	0.6539169	0.6055902	0.1970944	0.6812975	0.5443500	0.5938138	0.6342639	0.4519950	0.0090897	0.0980472	0.1694519	0.6720642	0.6302811	0.7391054	0.1071785	0.2413524	0.6616972	0.2548245	0.3622392	0.5253112	0.3707392	0.5516718	0.1509653	0.5179377	0.0633654	0.6161539	0.0120233	0.6126982	0.1301841	0.5143502	0.6495984	0.4348583
0.6154748	0.4321304	0.6716029	0.1179763	0.7023389	0.5704617	0.0283813	0.4559436	0.7236285	0.5188433	0.6703744	0.6020797	0.5008444	0.4177538	0.3726803	0.8501824	0.0722957	0.4883416	0.6430382	0.3343879	0.0406721	0.6820385	0.6162554	0.4162473	0.7157073	0.2308563	0.0478198	0.3488293	0.4915818	0.9336713	0.6684241	0.7761485	0.3635896	0.3416006	0.7113878	0.2281939	0.3926556	0.5974655	0.2462511	0.2979384	0.2091597	0.6828960	0.0163095	0.5294727	0.0132603	0.6361982	0.1096702	0.5887105	0.7000622	0.5171045
0.6136801	0.4583497	0.9068003	0.1214016	0.6643990	0.5883083	0.0053646	0.3749486	0.7141065	0.7757201	0.5104002	0.6068249	0.5849902	0.5456321	0.2733889	0.6378315	0.0009846	0.4305615	0.7457582	0.3299583	0.0414147	0.8131234	0.5328908	0.3585410	0.7273400	0.1417647	0.0819382	0.0002017	0.1180611	0.6399705	0.7547476	0.7055036	0.3276535	0.3298480	0.6736354	0.3455453	0.3238355	0.5932344	0.4365763	0.4564057	0.3699249	0.7462197	0.0003477	0.4903077	0.0151262	0.4694229	0.4106905	0.6433293	0.8477364	0.3879888
0.8445064	0.5975176	0.5904887	0.0930215	0.4626031	0.5902052	0.0562461	0.4371091	0.6954039	0.6699463	0.5931656	0.5116170	0.2910408	0.5458040	0.3191028	0.7844081	0.0000190	0.6248733	0.6689102	0.7122891	0.1413751	0.8111991	0.5312825	0.6791831	0.6214899	0.4612148	0.0150209	0.2111577	0.6099548	0.7804496	0.6782684	0.7054308	0.6185596	0.1976988	0.5940275	0.1209956	0.4524830	0.5248882	0.2197168	0.3200705	0.0767385	0.8230269	0.0131389	0.6160931	0.0762887	0.5478654	0.1795792	0.5469007	0.7521232	0.4640150
0.7253115	0.5101017	0.7444432	0.1008251	0.5025718	0.6365238	0.0470008	0.4109296	0.6744754	0.6359504	0.6974313	0.6211985	0.6732593	0.5417453	0.5688264	0.7587655	0.2007101	0.5032558	0.5627411	0.6941676	0.0002754	0.6481331	0.6621963	0.8128465	0.6430569	0.4104302	0.0504611	0.1200602	0.5664016	0.6664384	0.6757142	0.7781943	0.1379543	0.3085734	0.7551936	0.3290456	0.3741385	0.5385838	0.3380002	0.3643443	0.0858044	0.7411070	0.1353989	0.5110317	0.1227148	0.5171163	0.0037421	0.5938344	0.7760344	0.5516513
