YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.0000000	0.0276054	0.0561097	1.0071654	0.1334703	0.9709368	0.0844985	0.0006008	0.9861145	1.0379809	0.4300890	0.9615147	1.0225762	0.7124399	1.0037565	1.0396815	0.0917911	0.5813256	0.1286869	1.1260347	0.0190145	1.0401506	0.7069521	1.0483162	1.0344902	0.4403737	0.2187209	0.2098229	0.7076296	0.8811911	0.0325141	1.0317793	0.4736791	0.3962708	0.9836321	0.3274601	0.0777501	0.1504807	1.0286719	1.0279469	0.0852275	1.0180711	0.1307898	0.1122321	0.0002631	0.0881502	0.1483743	0.7035467	0.9624216	0.0486628
1.0706030	0.0000000	1.0516444	0.2827246	0.8136524	0.9073209	0.0707602	0.6834505	1.0837149	0.9358325	0.9367738	0.9442346	1.0077390	0.6459991	0.9415870	0.9567766	0.1182345	0.7925305	0.9428603	0.9034816	0.0120166	0.9778715	0.7738234	0.9802328	0.9833962	0.3908011	0.0691715	0.1370980	0.6737768	1.0643751	1.0136682	0.9375810	0.3357764	0.4521151	0.9894221	0.3535821	0.5101433	0.7624671	0.3184065	0.6674819	0.1072461	1.0008549	0.1596478	0.8227619	0.0090140	0.8199980	0.1462433	0.8494929	1.0179021	0.6820499
0.9246458	0.7733136	0.0000000	1.0693972	0.1203770	0.9612019	0.0838662	0.6785541	0.9280363	1.0662791	0.4426856	0.9836758	1.0036353	0.6621677	0.8670199	1.0648483	0.1117772	0.5390625	0.1093635	1.0873890	0.0237715	1.0382871	0.5957108	0.9960790	1.0120824	0.3896378	0.4269559	0.1758672	0.7526750	0.8182311	1.0545772	1.0570987	0.3375254	0.3828556	0.9172140	0.3614189	0.4826377	0.1011299	0.4008319	0.6502903	0.0880542	1.1014328	0.1753328	0.8208587	0.0027950	0.8047491	0.1460760	0.6994178	0.9756525	0.7244222
1.0626692	0.7790255	1.0689851	0.0000000	0.9305841	1.0137682	0.0558865	0.6985445	1.0382112	1.0455370	0.9696632	1.0175305	1.0143515	0.6372712	0.8952531	1.0684801	0.1340789	0.7781063	1.0937336	1.0542684	0.0158483	1.0825668	0.8662919	1.0707896	1.0629099	0.3497614	0.0338135	0.1756997	0.6828188	1.0000170	0.9713105	0.9924752	0.2874840	0.3889965	0.9848853	0.3319464	0.6044568	0.8553351	0.2770128	0.5732117	0.1065590	1.0247417	0.1505028	0.7702376	0.3612018	0.7875387	0.1543930	0.9130068	0.9106612	0.6941088
1.0771732	0.8336314	1.0107827	0.2970120	0.0000000	1.0632854	0.0530076	0.7722841	1.0660268	0.9884891	1.0049540	1.0075853	0.9762463	0.7806271	0.9331023	1.0115235	0.0794841	0.7259904	0.0351530	1.0325705	0.0088712	0.9190612	0.8986465	0.9955231	1.0498375	0.3504369	0.0594394	0.1745016	0.6957176	1.0200656	1.0123706	1.0713778	0.3633805	0.3971250	1.0433079	0.3514009	0.6186982	0.0834615	0.2070725	0.5521933	0.0948161	1.0135867	0.1679112	0.7953054	0.0029296	0.8790014	0.1257060	0.8020540	0.9760595	0.7231183
0.9976313	0.7761694	1.0119469	0.2240774	0.8270255	0.0000000	0.0632211	0.7118839	0.0298536	1.0058546	0.9933889	1.0551699	1.0194346	0.0071999	0.9835182	1.0476085	0.1072128	1.0551184	0.9887734	1.0010896	0.0115800	1.0036727	0.7234378	1.0572462	1.0029149	1.0038059	0.0556220	0.1830467	0.9175363	0.9689143	1.0256760	1.0066273	0.3545585	1.0142288	0.0308752	0.3961777	0.5431958	0.8201672	1.0554300	0.6133607	0.1030490	1.0523822	0.1473748	0.7733311	0.0037604	0.7459086	0.9460009	0.9234179	1.0086937	0.7470789
1.0154580	0.7119938	0.9274885	0.2650951	0.9367078	1.0089637	0.0000000	0.5956024	0.9942362	1.0214147	1.0437653	0.9498296	1.0180407	0.6703624	0.9308578	0.9874357	0.1223062	0.8300660	0.9453172	1.0961581	0.0228232	1.0037082	0.9093514	1.0667351	0.9033164	0.3637109	0.0588739	0.0485060	0.6754991	1.0370414	1.0131124	0.9459065	0.3003660	0.3779868	1.0022856	0.3398108	0.5201907	0.7566282	0.4811392	0.6163050	0.0899804	1.0405968	0.1565150	0.7932703	0.0007086	0.7559760	0.1323683	0.8333803	0.9392882	0.6601583
1.0499341	0.7767738	1.0107475	0.2767543	0.9197571	0.9988904	0.0459634	0.0000000	1.0277223	1.0572897	1.0507975	1.0296489	1.0146258	0.6799135	0.8869937	0.9843486	0.1056202	0.8169354	0.8830478	1.0744972	0.0113496	1.0519137	0.8816423	1.0062315	0.9983638	0.3746047	0.0450157	0.2139304	0.7158065	1.0241173	1.0208564	0.9755073	0.3211325	0.3995100	0.9087256	0.3344868	0.5800682	0.7900908	0.2721247	0.5881276	0.0855561	1.1268858	0.1316944	0.8334855	0.0009688	0.8337916	0.1324664	0.8699601	0.9445319	0.7530307
1.0286061	0.7261724	0.9941329	0.2959514	0.9627153	1.0299508	0.0765859	0.7440621	0.0000000	1.0163461	1.0392130	0.9726347	1.0170255	0.0220985	0.8594946	0.9999442	0.1723670	0.9829821	1.0418425	1.0362828	0.0157749	1.0248969	0.7940913	1.1234459	1.0551522	0.3840872	0.0373327	0.1708945	0.6911175	1.0227190	1.0468287	1.0452879	0.3478441	0.3353313	0.9581220	0.2980947	0.5402501	0.7818563	0.3970520	0.6258674	0.0979249	0.9917873	0.1490569	0.8200717	0.0105516	0.7729938	1.0284649	0.8065971	0.9745553	0.7289608
0.0513167	0.0131644	0.0766800	0.8988942	0.1974338	0.5722788	1.0519691	0.0087730	1.0786079	0.0000000	0.4897578	1.0161316	0.8614869	0.7351254	0.9862439	0.9760413	0.7768485	0.6972627	0.1858094	1.0510244	0.8905204	0.4547423	0.6808001	1.0114446	1.0286376	0.4619216	0.1996247	0.2804948	0.3479303	0.8178894	0.6605722	1.0355663	0.3087817	0.6633470	0.9032406	0.3227624	0.1224644	0.1405776	1.0570828	0.9783879	0.1345586	0.6037872	0.1248380	0.2284809	0.0003374	0.0742455	0.1496690	0.7817401	1.0157277	0.1050473
