YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.9910474	0.7868322	1.0222742	0.2619987	0.9295842	1.0153178	0.0475856	0.6801799	1.0696118	1.0649185	1.0287785	0.9858670	1.0859826	0.6767875	0.9355809	0.9812972	0.0860194	0.8440051	0.9682479	1.0429385	0.0114171	1.0967290	0.8170227	0.9953626	1.0985485	0.3569205	0.0636691	0.2141263	0.7270634	0.9234778	0.9272595	0.9770040	0.3526860	0.4284166	1.0035776	0.3224296	0.5104690	0.7956617	0.3528508	0.5874019	0.1206064	1.0657507	0.1458151	0.6349999	0.0095764	0.8586602	0.1927828	0.8011861	0.9455818	0.7337454
