YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
0.7050995	0.4155898	0.6533162	0.1664290	0.6776522	0.8099117	0.0677203	0.6110064	0.5884620	0.6402418	0.8252957	0.8324712	0.7365091	0.4605825	0.1316056	0.7674908	0.0543168	0.6516901	0.6594698	0.5381369	0.0031756	0.6670286	0.7317562	0.0000000	0.8149385	0.0286975	0.0255227	0.1788420	0.4466932	0.5258930	0.6481570	0.7296851	0.4766513	0.3279451	0.6738073	0.2728163	0.3461568	0.5526374	0.1957929	0.4334060	0.1920522	0.7515772	0.1069509	0.6106409	0.0033642	0.6360885	0.7688264	0.6571502	0.7918367	0.4691611
0.6298536	0.5087628	0.5884215	0.1915729	0.6445320	0.7866481	0.0732831	0.6840565	0.7916954	0.6411940	0.7323466	0.7252570	0.7330632	0.6382491	0.6925392	0.5884924	0.0996056	0.5021135	0.7216413	0.6623501	0.0197764	0.7004377	0.6825972	0.7884232	0.0000000	0.2964746	0.0271376	0.1615260	0.5683510	0.6180768	0.5643850	0.7245433	0.0165830	0.2845824	0.6994518	0.2164401	0.3779331	0.5281486	0.2289664	0.4377981	0.0355397	0.8637884	0.1085047	0.4911271	0.0114385	0.6609886	0.1637305	0.6252393	0.7729618	0.4105033
0.5657662	0.5656826	0.7096594	0.1563671	0.6091010	0.7152242	0.0519660	0.5737374	0.7509342	0.7124074	0.7510311	0.5739989	0.7332704	0.5564380	0.6728814	0.6719149	0.1070176	0.5766636	0.7298902	0.8373320	0.0042877	0.5947216	0.7513771	0.7590423	0.7573539	0.0000000	0.0499899	0.1598592	0.5391214	0.7680263	0.6366899	0.6786629	0.2859817	0.2662770	0.7903427	0.2525699	0.3498599	0.5378450	0.1603924	0.5238883	0.0509153	0.7108435	0.1355387	0.6018726	0.0032800	0.6287137	0.1531709	0.6549774	0.7635740	0.5086270
0.6894868	0.4855452	0.7059234	0.1929726	0.5795258	0.8424763	0.0449524	0.4301372	0.8928929	0.7179019	0.7695454	0.7723120	0.6423722	0.4636762	0.5798538	0.7380753	0.0596312	0.5510097	0.7730671	0.7680889	0.0016416	0.7877071	0.6571692	0.8220004	0.8363178	0.1895511	0.0000000	0.1450446	0.5522502	0.7801034	0.6646347	0.7562953	0.3335729	0.3350933	0.6922982	0.2166755	0.4320567	0.4980445	0.2585166	0.4473099	0.0879264	0.6842936	0.1030863	0.5946564	0.0043916	0.6188071	0.0796865	0.5906104	0.7371514	0.4512804
0.8632994	0.7401335	0.6690760	0.2409445	0.7380062	0.7846574	0.0339533	0.5505682	0.6243213	0.7734062	0.8267303	0.7750288	0.7511797	0.6047347	0.6599438	0.7207375	0.0723667	0.5383984	0.7921645	0.7224712	0.0117370	0.7057126	0.4946205	0.7561610	0.6587595	0.2687051	0.0507168	0.0000000	0.5762293	0.6129235	0.7317519	0.7274164	0.2672847	0.2772734	0.6450603	0.2708527	0.3922845	0.5895223	0.1279450	0.4516281	0.0781633	0.7879265	0.0922808	0.5632973	0.0072455	0.5478797	0.1158409	0.6844188	0.6447021	0.3768079
0.6635681	0.4116547	0.6239027	0.1994367	0.7649342	0.6711690	0.0311428	0.5507751	0.6789208	0.7364440	0.7277410	0.5971752	0.8969414	0.4577947	0.6352834	0.7103112	0.0896869	0.6797103	0.8499480	0.7395258	0.0112562	0.6186878	0.5852584	0.9436246	0.5674545	0.2998673	0.0314523	0.1189463	0.0000000	0.6657968	0.6402602	0.7045150	0.2697924	0.2465635	0.6483026	0.2397813	0.3825565	0.6106094	0.2384076	0.4292345	0.0465218	0.7877444	0.1218827	0.4993136	0.0058701	0.6959834	0.0844238	0.6392170	0.6596643	0.4554581
0.7503029	0.5417112	0.7203213	0.2036400	0.6194999	0.6998915	0.0383731	0.5014837	0.9278185	0.8065032	0.6842742	0.7274467	0.6561433	0.6525146	0.6461331	0.7857151	0.0942056	0.5514123	0.7496686	0.8061928	0.0019045	0.8302931	0.6193747	0.6512817	0.8438878	0.2993338	0.0670370	0.1799189	0.4467376	0.0000000	0.8323370	0.8108221	0.2623475	0.2961218	0.6619251	0.3025632	0.3846328	0.5826723	0.3147436	0.4644203	0.0487933	0.5845833	0.1101158	0.4724187	0.0009784	0.7236326	0.0877404	0.6778715	0.8088987	0.6590775
0.8359255	0.6866650	0.7548433	0.2103166	0.6019041	0.6688662	0.0319022	0.5452419	0.5947777	0.7690629	0.7522198	0.6484315	0.6717082	0.4990782	0.6391438	0.8048182	0.0615155	0.4841469	0.7395392	0.8033989	0.0086542	0.8398636	0.6045838	0.7991908	0.7333956	0.2208975	0.0532091	0.1277574	0.5019274	0.5000182	0.0000000	0.6904259	0.2009370	0.2213393	0.8920744	0.2630890	0.3865876	0.5202235	0.2341446	0.3349311	0.0563074	0.6353919	0.0765113	0.6352604	0.0042463	0.5641454	0.1200310	0.5280827	0.8100588	0.4654267
0.6441311	0.3915309	0.7991109	0.1814277	0.7291501	0.6792872	0.0911716	0.4923947	0.6874595	0.6947399	0.6659921	0.8425089	0.6366367	0.4752218	0.6698226	0.8494840	0.0528584	0.6460722	0.7049148	0.7637734	0.0324194	0.6060503	0.5307889	0.7313126	0.7010765	0.2622161	0.0435448	0.1170132	0.4944643	0.6510741	0.7688812	0.0000000	0.2790273	0.3464591	0.6149370	0.1997375	0.3329000	0.6004902	0.2573816	0.3540470	0.1532258	0.7514954	0.1218554	0.4863165	0.0014228	0.7632037	0.1117045	0.5429157	0.7273679	0.5719531
0.6486022	0.4642887	0.5897986	0.1922248	0.6716954	0.8130886	0.0309606	0.5344633	0.6869415	0.7162365	0.6999687	0.6157338	0.5933300	0.4057407	0.7580010	0.6882587	0.1155445	0.5224300	0.6242788	0.6716250	0.0040151	0.7442559	0.7127491	0.6224319	0.7807770	0.2427467	0.0297597	0.1456675	0.6082930	0.6607208	0.7448606	0.5803955	0.0000000	0.3432280	0.6499636	0.2287338	0.3915693	0.6030195	0.4226990	0.4945289	0.0609795	0.8225808	0.0543617	0.5454013	0.0022811	0.5062433	0.0755162	0.5077047	0.9518672	0.4100560
